Time_s,Phase,Force_N,F_des_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Profile,K_des_N_per_m,Kth_11,Kth_12,Kth_13,Kth_21,Kth_22,Kth_23,Kth_31,Kth_32,Kth_33,ThetaRef1_deg,ThetaRef2_deg,ThetaRef3_deg,Run
24.4344,descent,2.1707,2.0679,8.1738,35.0684,-52.6574,-40.0795,0.006834,0.025382,0.075253,0.009747,hard,74.802851,0.143032,0.114381,0.114381,0.114381,0.190629,0.140629,0.114381,0.140629,0.190629,20.0980,20.1292,20.1292,4
24.4355,descent,2.1707,2.0679,8.0859,34.9805,-52.3381,-40.1935,0.006968,0.025866,0.075253,0.009747,hard,74.802851,0.143049,0.114514,0.114514,0.114514,0.190932,0.140932,0.114514,0.140932,0.190932,20.0934,20.1235,20.1235,4
24.4366,descent,2.1707,2.0679,8.0859,34.9805,-51.9133,-40.2962,0.006948,0.025848,0.075253,0.009747,hard,74.799533,0.143045,0.114509,0.114509,0.114509,0.190926,0.140926,0.114509,0.140926,0.190926,20.0888,20.1178,20.1178,4
24.4377,descent,2.1707,2.0679,8.0859,34.8926,-51.5309,-40.3886,0.007021,0.026176,0.075253,0.009747,hard,74.799533,0.143047,0.114594,0.114594,0.114594,0.191131,0.141131,0.114594,0.141131,0.191131,20.0841,20.1121,20.1121,4
24.4388,descent,2.1707,2.0675,7.9980,34.8926,-51.1869,-40.4717,0.007042,0.026239,0.075258,0.009742,hard,74.856896,0.143133,0.114730,0.114730,0.114730,0.191337,0.141337,0.114730,0.141337,0.191337,20.0795,20.1064,20.1064,4
24.4399,descent,2.1707,2.0675,7.9102,34.8047,-50.5985,-40.6139,0.007164,0.026702,0.075258,0.009742,hard,74.856896,0.143150,0.114863,0.114863,0.114863,0.191639,0.141639,0.114863,0.141639,0.191639,20.0749,20.1006,20.1006,4
24.4410,descent,2.1707,2.0675,7.9102,34.8047,-50.2102,-40.5371,0.007144,0.026677,0.075259,0.009741,hard,74.862690,0.143157,0.114872,0.114872,0.114872,0.191650,0.141650,0.114872,0.141650,0.191650,20.0702,20.0949,20.0949,4
24.4421,descent,2.1707,2.0695,7.8223,34.7168,-49.8608,-40.4680,0.007261,0.027098,0.075232,0.009768,hard,74.583595,0.142826,0.114576,0.114576,0.114576,0.191423,0.141423,0.114576,0.141423,0.191423,20.0656,20.0893,20.0893,4
24.4432,descent,2.1707,2.0695,7.8223,34.7168,-49.5463,-40.4058,0.007206,0.026951,0.075232,0.009768,hard,74.583595,0.142826,0.114576,0.114576,0.114576,0.191423,0.141423,0.114576,0.141423,0.191423,20.0611,20.0836,20.0836,4
24.4444,descent,2.1707,2.0686,7.7344,34.6289,-49.1259,-40.3498,0.007321,0.027369,0.075244,0.009756,hard,74.703173,0.142992,0.114892,0.114892,0.114892,0.191950,0.141950,0.114892,0.141950,0.191950,20.0564,20.0779,20.0779,4
24.4455,descent,2.1707,2.0686,7.7344,34.6289,-48.7475,-40.2994,0.007318,0.027400,0.075244,0.009756,hard,74.703173,0.142992,0.114892,0.114892,0.114892,0.191950,0.141950,0.114892,0.141950,0.191950,20.0518,20.0722,20.0722,4
24.4466,descent,2.1707,2.0696,7.7344,34.5410,-48.4069,-40.2541,0.007392,0.027727,0.075231,0.009769,hard,74.568215,0.142827,0.114769,0.114769,0.114769,0.191897,0.141897,0.114769,0.141897,0.191897,20.0473,20.0665,20.0665,4
24.4477,descent,2.1707,2.0696,7.6465,34.5410,-47.9630,-40.2133,0.007395,0.027726,0.075231,0.009769,hard,74.568215,0.142841,0.114816,0.114816,0.114816,0.191993,0.141993,0.114816,0.141993,0.191993,20.0427,20.0609,20.0609,4
24.4488,descent,2.1707,2.0692,7.5586,34.5410,-47.5635,-40.1765,0.007418,0.027778,0.075235,0.009765,hard,74.616042,0.142915,0.114937,0.114937,0.114937,0.192180,0.142180,0.114937,0.142180,0.192180,20.0381,20.0552,20.0552,4
24.4499,descent,2.1707,2.0692,7.4707,34.4531,-46.8804,-40.1137,0.007539,0.028233,0.075235,0.009765,hard,74.616042,0.142932,0.115069,0.115069,0.115069,0.192479,0.142479,0.115069,0.142479,0.192479,20.0335,20.0495,20.0495,4
24.4510,descent,2.1707,2.0685,7.4707,34.3652,-46.4517,-40.0870,0.007613,0.028594,0.075245,0.009755,hard,74.715131,0.143058,0.115306,0.115306,0.115306,0.192872,0.142872,0.115306,0.142872,0.192872,20.0289,20.0438,20.0438,4
24.4521,descent,2.1707,2.0685,7.3828,34.3652,-46.0660,-40.0629,0.007647,0.028701,0.075245,0.009755,hard,74.715131,0.143072,0.115353,0.115353,0.115353,0.192967,0.142967,0.115353,0.142967,0.192967,20.0243,20.0381,20.0381,4
24.4532,descent,2.1707,2.0689,7.3828,34.2773,-45.7188,-40.0412,0.007723,0.029043,0.075240,0.009760,hard,74.662746,0.143010,0.115356,0.115356,0.115356,0.193070,0.143070,0.115356,0.143070,0.193070,20.0197,20.0324,20.0324,4
24.4544,descent,2.1707,2.0683,7.2949,34.2773,-45.4063,-40.0217,0.007738,0.029080,0.075248,0.009752,hard,74.743648,0.143125,0.115528,0.115528,0.115528,0.193320,0.143320,0.115528,0.143320,0.193320,20.0151,20.0267,20.0267,4
24.4555,descent,2.1707,2.0683,7.2949,34.2773,-45.1251,-40.0041,0.007732,0.029078,0.075248,0.009752,hard,74.743648,0.143125,0.115528,0.115528,0.115528,0.193320,0.143320,0.115528,0.143320,0.193320,20.0104,20.0209,20.0209,4
24.4566,descent,2.1707,2.0691,7.2949,34.1895,-44.7346,-39.8509,0.007807,0.029403,0.075237,0.009763,hard,74.627343,0.142984,0.115432,0.115432,0.115432,0.193299,0.143299,0.115432,0.143299,0.193299,20.0059,20.0152,20.0152,4
24.4577,descent,2.1707,2.0691,7.2070,34.1895,-44.3831,-39.7130,0.007813,0.029405,0.075237,0.009763,hard,74.627343,0.142997,0.115479,0.115479,0.115479,0.193394,0.143394,0.115479,0.143394,0.193394,20.0013,20.0095,20.0095,4
24.4588,descent,2.1707,2.0688,7.2070,34.1895,-44.0668,-39.5889,0.007795,0.029360,0.075241,0.009759,hard,74.674765,0.143056,0.115552,0.115552,0.115552,0.193486,0.143486,0.115552,0.143486,0.193486,19.9967,20.0038,20.0038,4
24.4599,descent,2.1707,2.0688,7.0313,34.1016,-43.5259,-39.3767,0.007958,0.029895,0.075241,0.009759,hard,74.674765,0.143087,0.115729,0.115729,0.115729,0.193877,0.143877,0.115729,0.143877,0.193877,19.9921,19.9981,19.9981,4
24.4610,descent,2.1707,2.0696,7.0313,34.0137,-43.2953,-39.2862,0.008036,0.030271,0.075231,0.009769,hard,74.565647,0.142955,0.115643,0.115643,0.115643,0.193868,0.143868,0.115643,0.143868,0.193868,19.9875,19.9924,19.9924,4
24.4621,descent,2.1798,2.0696,7.0313,34.0137,-42.9504,-39.2048,0.008001,0.030185,0.075231,0.009769,hard,74.565647,0.142955,0.115643,0.115643,0.115643,0.193868,0.143868,0.115643,0.143868,0.193868,19.9825,19.9862,19.9862,4
24.4633,descent,2.1798,2.0690,6.9434,34.0137,-42.6399,-38.9941,0.008023,0.030213,0.075239,0.009761,hard,74.650618,0.143075,0.115821,0.115821,0.115821,0.194127,0.144127,0.115821,0.144127,0.194127,19.9775,19.9800,19.9800,4
24.4644,descent,2.1798,2.0680,6.9434,33.9258,-42.3605,-38.8045,0.008111,0.030588,0.075251,0.009749,hard,74.784133,0.143245,0.116112,0.116112,0.116112,0.194586,0.144586,0.116112,0.144586,0.194586,19.9724,19.9737,19.9737,4
24.4655,descent,2.1798,2.0680,6.8555,33.9258,-42.1091,-38.6339,0.008152,0.030706,0.075251,0.009749,hard,74.784133,0.143259,0.116158,0.116158,0.116158,0.194681,0.144681,0.116158,0.144681,0.194681,19.9674,19.9674,19.9674,4
24.4666,descent,2.1798,2.0689,6.8555,33.9258,-41.8828,-38.4803,0.008133,0.030655,0.075240,0.009760,hard,74.658387,0.143102,0.115963,0.115963,0.115963,0.194437,0.144437,0.115963,0.144437,0.194437,19.9624,19.9612,19.9612,4
24.4677,descent,2.1798,2.0689,6.7676,33.8379,-41.6791,-38.3420,0.008233,0.031011,0.075240,0.009760,hard,74.658387,0.143119,0.116092,0.116092,0.116092,0.194732,0.144732,0.116092,0.144732,0.194732,19.9574,19.9549,19.9549,4
24.4688,descent,2.1798,2.0693,6.7676,33.8379,-41.4958,-38.2176,0.008215,0.030984,0.075234,0.009766,hard,74.603452,0.143051,0.116007,0.116007,0.116007,0.194626,0.144626,0.116007,0.144626,0.194626,19.9524,19.9487,19.9487,4
24.4699,descent,2.1798,2.0693,6.6797,33.7500,-41.4434,-37.7438,0.008326,0.031362,0.075234,0.009766,hard,74.603452,0.143069,0.116136,0.116136,0.116136,0.194920,0.144920,0.116136,0.144920,0.194920,19.9474,19.9425,19.9425,4
24.4710,descent,2.1798,2.0701,6.6797,33.7500,-41.2837,-37.5419,0.008308,0.031333,0.075223,0.009777,hard,74.488465,0.142925,0.115957,0.115957,0.115957,0.194697,0.144697,0.115957,0.144697,0.194697,19.9424,19.9363,19.9363,4
24.4721,descent,2.1798,2.0701,6.5918,33.7500,-41.1399,-37.2227,0.008315,0.031300,0.075223,0.009777,hard,74.488465,0.142938,0.116002,0.116002,0.116002,0.194790,0.144790,0.116002,0.144790,0.194790,19.9374,19.9300,19.9300,4
24.4732,descent,2.1798,2.0696,6.5918,33.7500,-41.0105,-36.9354,0.008298,0.031244,0.075230,0.009770,hard,74.563554,0.143032,0.116119,0.116119,0.116119,0.194936,0.144936,0.116119,0.144936,0.194936,19.9324,19.9238,19.9238,4
24.4744,descent,2.1798,2.0694,6.5039,33.6621,-40.8941,-36.6769,0.008427,0.031696,0.075233,0.009767,hard,74.585158,0.143077,0.116281,0.116281,0.116281,0.195271,0.145271,0.116281,0.145271,0.195271,19.9274,19.9176,19.9176,4
24.4755,descent,2.1798,2.0694,6.5039,33.6621,-40.7892,-36.4442,0.008413,0.031677,0.075233,0.009767,hard,74.585158,0.143077,0.116281,0.116281,0.116281,0.195271,0.145271,0.116281,0.145271,0.195271,19.9225,19.9113,19.9113,4
24.4766,descent,2.1798,2.0684,6.5039,33.6621,-40.6949,-36.0974,0.008396,0.031605,0.075247,0.009753,hard,74.735544,0.143264,0.116516,0.116516,0.116516,0.195564,0.145564,0.116516,0.145564,0.195564,19.9174,19.9051,19.9051,4
24.4777,descent,2.1798,2.0684,6.4160,33.6621,-40.6100,-35.7852,0.008442,0.031705,0.075247,0.009753,hard,74.735544,0.143278,0.116562,0.116562,0.116562,0.195658,0.145658,0.116562,0.145658,0.195658,19.9124,19.8988,19.8988,4
24.4788,descent,2.1798,2.0702,6.4160,33.5742,-40.5336,-35.3669,0.008520,0.032033,0.075222,0.009778,hard,74.472088,0.142953,0.116233,0.116233,0.116233,0.195343,0.145343,0.116233,0.145343,0.195343,19.9074,19.8926,19.8926,4
24.4801,descent,2.1798,2.0702,6.3281,33.5742,-40.4030,-34.6516,0.008505,0.031932,0.075222,0.009778,hard,74.472088,0.142966,0.116278,0.116278,0.116278,0.195436,0.145436,0.116278,0.145436,0.195436,19.9025,19.8863,19.8863,4
24.4811,descent,2.1798,2.0697,6.3281,33.5742,-40.4030,-34.6516,0.008489,0.031887,0.075229,0.009771,hard,74.548883,0.143062,0.116398,0.116398,0.116398,0.195586,0.145586,0.116398,0.145586,0.195586,19.8975,19.8801,19.8801,4
24.4821,descent,2.1798,2.0700,6.2402,33.5742,-40.3473,-34.2092,0.008525,0.031946,0.075225,0.009775,hard,74.511037,0.143028,0.116385,0.116385,0.116385,0.195605,0.145605,0.116385,0.145605,0.195605,19.8925,19.8739,19.8739,4
24.4832,descent,2.1798,2.0700,6.2402,33.4863,-40.2972,-33.8111,0.008598,0.032256,0.075225,0.009775,hard,74.511037,0.143033,0.116467,0.116467,0.116467,0.195804,0.145804,0.116467,0.145804,0.195804,19.8875,19.8676,19.8676,4
24.4844,descent,2.1798,2.0700,6.1523,33.4863,-40.1146,-33.3154,0.008621,0.032297,0.075224,0.009776,hard,74.500486,0.143032,0.116495,0.116495,0.116495,0.195876,0.145876,0.116495,0.145876,0.195876,19.8825,19.8614,19.8614,4
24.4855,descent,2.1798,2.0700,6.1523,33.4863,-39.9504,-32.8692,0.008602,0.032229,0.075224,0.009776,hard,74.500486,0.143032,0.116495,0.116495,0.116495,0.195876,0.145876,0.116495,0.145876,0.195876,19.8775,19.8552,19.8552,4
24.4866,descent,2.1798,2.0690,6.0645,33.4863,-39.8025,-32.3303,0.008625,0.032245,0.075238,0.009762,hard,74.644147,0.143225,0.116765,0.116765,0.116765,0.196250,0.146250,0.116765,0.146250,0.196250,19.8725,19.8489,19.8489,4
24.4877,descent,2.1798,2.0690,6.0645,33.4863,-39.6695,-31.8453,0.008630,0.032254,0.075238,0.009762,hard,74.644147,0.143225,0.116765,0.116765,0.116765,0.196250,0.146250,0.116765,0.146250,0.196250,19.8675,19.8426,19.8426,4
24.4888,descent,2.1798,2.0704,6.0645,33.4863,-39.5497,-31.2714,0.008611,0.032173,0.075220,0.009780,hard,74.455207,0.142989,0.116470,0.116470,0.116470,0.195880,0.145880,0.116470,0.145880,0.195880,19.8626,19.8364,19.8364,4
24.4899,descent,2.1798,2.0704,5.9766,33.4863,-39.3450,-30.1525,0.008606,0.032069,0.075220,0.009780,hard,74.455207,0.143002,0.116515,0.116515,0.116515,0.195972,0.145972,0.116515,0.145972,0.195972,19.8576,19.8302,19.8302,4
24.4910,descent,2.1798,2.0702,5.9766,33.3984,-39.1203,-29.6105,0.008683,0.032393,0.075223,0.009777,hard,74.485077,0.143044,0.116643,0.116643,0.116643,0.196229,0.146229,0.116643,0.146229,0.196229,19.8526,19.8239,19.8239,4
24.4921,descent,2.1798,2.0704,5.8887,33.3984,-38.9180,-28.9852,0.008710,0.032445,0.075220,0.009780,hard,74.456403,0.143021,0.116643,0.116643,0.116643,0.196264,0.146264,0.116643,0.146264,0.196264,19.8476,19.8177,19.8177,4
24.4932,descent,2.1798,2.0704,5.8887,33.3984,-38.7360,-28.4225,0.008689,0.032363,0.075220,0.009780,hard,74.456403,0.143021,0.116643,0.116643,0.116643,0.196264,0.146264,0.116643,0.146264,0.196264,19.8427,19.8115,19.8115,4
24.4944,descent,2.1798,2.0702,5.8887,33.3984,-38.5722,-27.7787,0.008670,0.032279,0.075222,0.009778,hard,74.476353,0.143046,0.116674,0.116674,0.116674,0.196304,0.146304,0.116674,0.146304,0.196304,19.8377,19.8052,19.8052,4
24.4955,descent,2.1798,2.0702,5.8008,33.3984,-38.4248,-27.1992,0.008696,0.032304,0.075222,0.009778,hard,74.476353,0.143059,0.116719,0.116719,0.116719,0.196396,0.146396,0.116719,0.146396,0.196396,19.8327,19.7990,19.7990,4
24.4966,descent,2.1798,2.0689,5.8008,33.3984,-38.1547,-26.5403,0.008678,0.032233,0.075240,0.009760,hard,74.662292,0.143291,0.117011,0.117011,0.117011,0.196761,0.146761,0.117011,0.146761,0.196761,19.8277,19.7927,19.7927,4
24.4977,descent,2.1798,2.0689,5.7129,33.3984,-37.9117,-25.9472,0.008728,0.032342,0.075240,0.009760,hard,74.662292,0.143304,0.117055,0.117055,0.117055,0.196853,0.146853,0.117055,0.146853,0.196853,19.8227,19.7864,19.7864,4
24.4988,descent,2.1798,2.0695,5.7129,33.3984,-37.6929,-25.2761,0.008710,0.032270,0.075232,0.009768,hard,74.574968,0.143194,0.116918,0.116918,0.116918,0.196682,0.146682,0.116918,0.146682,0.196682,19.8177,19.7801,19.7801,4
24.4999,descent,2.1798,2.0695,5.6250,33.3984,-37.3188,-23.9911,0.008718,0.032211,0.075232,0.009768,hard,74.574968,0.143207,0.116963,0.116963,0.116963,0.196774,0.146774,0.116963,0.146774,0.196774,19.8127,19.7739,19.7739,4
24.5010,descent,2.1798,2.0692,5.6250,33.3984,-37.0219,-23.2408,0.008699,0.032136,0.075235,0.009765,hard,74.614046,0.143256,0.117024,0.117024,0.117024,0.196851,0.146851,0.117024,0.146851,0.196851,19.8077,19.7676,19.7676,4
24.5021,descent,2.1798,2.0702,5.6250,33.3984,-36.7547,-22.5655,0.008685,0.032071,0.075223,0.009777,hard,74.481878,0.143091,0.116817,0.116817,0.116817,0.196590,0.146590,0.116817,0.146590,0.196590,19.8027,19.7614,19.7614,4
24.5032,descent,2.1798,2.0702,5.5371,33.3984,-36.5143,-21.8204,0.008688,0.032010,0.075223,0.009777,hard,74.481878,0.143103,0.116861,0.116861,0.116861,0.196682,0.146682,0.116861,0.146682,0.196682,19.7978,19.7551,19.7551,4
24.5044,descent,2.1798,2.0699,5.5371,33.3984,-36.2978,-21.1497,0.008670,0.031938,0.075227,0.009773,hard,74.525715,0.143158,0.116930,0.116930,0.116930,0.196769,0.146769,0.116930,0.146769,0.196769,19.7928,19.7489,19.7489,4
24.5055,descent,2.1798,2.0699,5.5371,33.3984,-36.1030,-20.4088,0.008658,0.031873,0.075227,0.009773,hard,74.525715,0.143158,0.116930,0.116930,0.116930,0.196769,0.146769,0.116930,0.146769,0.196769,19.7878,19.7426,19.7426,4
24.5066,descent,2.1798,2.0695,5.4492,33.3984,-35.9277,-19.6045,0.008681,0.031878,0.075232,0.009768,hard,74.579059,0.143237,0.117058,0.117058,0.117058,0.196965,0.146965,0.117058,0.146965,0.196965,19.7828,19.7363,19.7363,4
24.5077,descent,2.1798,2.0695,5.4492,33.3984,-35.6326,-18.8806,0.008670,0.031831,0.075232,0.009768,hard,74.579059,0.143237,0.117058,0.117058,0.117058,0.196965,0.146965,0.117058,0.146965,0.196965,19.7778,19.7301,19.7301,4
24.5088,descent,2.1798,2.0696,5.4492,33.3984,-35.3669,-18.0918,0.008650,0.031741,0.075230,0.009770,hard,74.557689,0.143211,0.117025,0.117025,0.117025,0.196923,0.146923,0.117025,0.146923,0.196923,19.7728,19.7238,19.7238,4
24.5099,descent,2.1798,2.0696,5.3613,33.3984,-34.9126,-16.6054,0.008667,0.031708,0.075230,0.009770,hard,74.557689,0.143223,0.117069,0.117069,0.117069,0.197015,0.147015,0.117069,0.147015,0.197015,19.7678,19.7175,19.7175,4
24.5110,descent,2.1798,2.0690,5.3613,33.3984,-34.7190,-15.9067,0.008649,0.031635,0.075239,0.009761,hard,74.652393,0.143341,0.117218,0.117218,0.117218,0.197202,0.147202,0.117218,0.147202,0.197202,19.7628,19.7112,19.7112,4
24.5121,descent,2.1798,2.0690,5.3613,33.3984,-34.4073,-15.1404,0.008643,0.031594,0.075239,0.009761,hard,74.652393,0.143341,0.117218,0.117218,0.117218,0.197202,0.147202,0.117218,0.147202,0.197202,19.7578,19.7050,19.7050,4
24.5132,descent,2.1798,2.0695,5.2734,33.3984,-34.1267,-14.4508,0.008665,0.031603,0.075232,0.009768,hard,74.580061,0.143263,0.117148,0.117148,0.117148,0.197151,0.147151,0.117148,0.147151,0.197151,19.7528,19.6987,19.6987,4
24.5143,descent,2.1798,2.0701,5.2734,33.3984,-33.8743,-13.6927,0.008636,0.031490,0.075224,0.009776,hard,74.497267,0.143160,0.117018,0.117018,0.117018,0.196987,0.146987,0.117018,0.146987,0.196987,19.7478,19.6924,19.6924,4
24.5155,descent,2.1798,2.0701,5.2734,33.3984,-33.6470,-13.0104,0.008604,0.031362,0.075224,0.009776,hard,74.497267,0.143160,0.117018,0.117018,0.117018,0.196987,0.146987,0.117018,0.146987,0.196987,19.7429,19.6862,19.6862,4
24.5166,descent,2.1798,2.0709,5.1855,33.3984,-33.3051,-12.2590,0.008626,0.031369,0.075213,0.009787,hard,74.384874,0.143032,0.116886,0.116886,0.116886,0.196857,0.146857,0.116886,0.146857,0.196857,19.7379,19.6799,19.6799,4
24.5177,descent,2.1798,2.0709,5.1855,33.3984,-32.9974,-11.5827,0.008590,0.031239,0.075213,0.009787,hard,74.384874,0.143032,0.116886,0.116886,0.116886,0.196857,0.146857,0.116886,0.146857,0.196857,19.7330,19.6737,19.6737,4
24.5188,descent,2.1798,2.0705,5.1855,33.3984,-32.7205,-10.9740,0.008570,0.031157,0.075219,0.009781,hard,74.441456,0.143102,0.116975,0.116975,0.116975,0.196968,0.146968,0.116975,0.146968,0.196968,19.7280,19.6675,19.6675,4
24.5199,descent,2.1798,2.0705,5.0977,33.3984,-32.2469,-9.6721,0.008599,0.031171,0.075219,0.009781,hard,74.441456,0.143114,0.117019,0.117019,0.117019,0.197060,0.147060,0.117019,0.147060,0.197060,19.7230,19.6612,19.6612,4
24.5210,descent,2.1798,2.0706,5.0977,33.3984,-31.9076,-9.1171,0.008579,0.031103,0.075217,0.009783,hard,74.424041,0.143093,0.116991,0.116991,0.116991,0.197025,0.147025,0.116991,0.147025,0.197025,19.7180,19.6550,19.6550,4
24.5221,descent,2.1798,2.0706,5.0977,33.3984,-31.6023,-8.6176,0.008557,0.031016,0.075217,0.009783,hard,74.424041,0.143093,0.116991,0.116991,0.116991,0.197025,0.147025,0.116991,0.147025,0.197025,19.7131,19.6488,19.6488,4
24.5232,descent,2.1798,2.0716,5.0098,33.3984,-31.3274,-8.0306,0.008579,0.031030,0.075204,0.009796,hard,74.286671,0.142933,0.116819,0.116819,0.116819,0.196845,0.146845,0.116819,0.146845,0.196845,19.7081,19.6425,19.6425,4
24.5244,descent,2.1798,2.0700,5.0098,33.3984,-31.0801,-7.5024,0.008540,0.030893,0.075225,0.009775,hard,74.504604,0.143206,0.117162,0.117162,0.117162,0.197276,0.147276,0.117162,0.147276,0.197276,19.7032,19.6363,19.6363,4
24.5255,descent,2.1798,2.0700,5.0098,33.3984,-30.8575,-6.8895,0.008553,0.030922,0.075225,0.009775,hard,74.504604,0.143206,0.117162,0.117162,0.117162,0.197276,0.147276,0.117162,0.147276,0.197276,19.6982,19.6300,19.6300,4
24.5266,descent,2.1798,2.0704,4.9219,33.3984,-30.6571,-6.3380,0.008576,0.030937,0.075219,0.009781,hard,74.448649,0.143148,0.117118,0.117118,0.117118,0.197256,0.147256,0.117118,0.147256,0.197256,19.6932,19.6238,19.6238,4
24.5277,descent,2.1798,2.0704,4.9219,33.3984,-30.4768,-5.8416,0.008550,0.030845,0.075219,0.009781,hard,74.448649,0.143148,0.117118,0.117118,0.117118,0.197256,0.147256,0.117118,0.147256,0.197256,19.6882,19.6175,19.6175,4
24.5289,descent,2.1798,2.0701,4.9219,33.3984,-30.1771,-5.3948,0.008530,0.030777,0.075223,0.009777,hard,74.486570,0.143195,0.117177,0.117177,0.117177,0.197331,0.147331,0.117177,0.147331,0.197331,19.6833,19.6113,19.6113,4
24.5300,descent,2.1798,2.0701,4.8340,33.3984,-29.6647,-4.4935,0.008555,0.031002,0.075223,0.009777,hard,74.486570,0.143207,0.117221,0.117221,0.117221,0.197422,0.147422,0.117221,0.147422,0.197422,19.6783,19.6050,19.6050,4
24.5310,descent,2.1798,2.0707,4.8340,33.3984,-29.4462,-4.0441,0.008537,0.031512,0.075215,0.009785,hard,74.402159,0.143101,0.117088,0.117088,0.117088,0.197255,0.147255,0.117088,0.147255,0.197255,19.6733,19.5988,19.5988,4
24.5329,descent,2.1798,2.0707,4.8340,33.3984,-29.1122,-3.6397,0.008504,0.032863,0.075215,0.009785,hard,74.406051,0.143106,0.117094,0.117094,0.117094,0.197262,0.147262,0.117094,0.147262,0.197262,19.6684,19.5925,19.5925,4
24.5334,descent,2.1798,2.0707,4.8340,33.3984,-28.8116,-3.2757,0.008485,0.035827,0.075215,0.009785,hard,74.406051,0.143106,0.117094,0.117094,0.117094,0.197262,0.147262,0.117094,0.147262,0.197262,19.6634,19.5863,19.5863,4
24.5348,descent,2.1798,2.0720,4.7461,33.3984,-28.5410,-2.9482,0.008507,0.041112,0.075198,0.009802,hard,74.226546,0.142894,0.116855,0.116855,0.116855,0.196998,0.146998,0.116855,0.146998,0.196998,19.6585,19.5801,19.5801,4
24.5356,descent,2.1798,2.0720,4.7461,33.3984,-28.2975,-2.6534,0.008462,0.048866,0.075198,0.009802,hard,74.226546,0.142894,0.116855,0.116855,0.116855,0.196998,0.146998,0.116855,0.146998,0.196998,19.6536,19.5739,19.5739,4
24.5366,descent,2.1798,2.0708,4.7461,33.3984,-28.0784,-2.3880,0.008443,0.059366,0.075214,0.009786,hard,74.395426,0.143105,0.117121,0.117121,0.117121,0.197332,0.147332,0.117121,0.147332,0.197332,19.6486,19.5677,19.5677,4
24.5377,descent,2.1798,2.0708,4.7461,33.3984,-28.0784,-2.3880,0.008451,0.059394,0.075214,0.009786,hard,74.395426,0.143105,0.117121,0.117121,0.117121,0.197332,0.147332,0.117121,0.147332,0.197332,19.6436,19.5614,19.5614,4
24.5389,descent,2.1798,2.0711,4.7461,33.3984,-27.8811,-2.1492,0.008432,0.072184,0.075211,0.009789,hard,74.357603,0.143058,0.117062,0.117062,0.117062,0.197257,0.147257,0.117062,0.147257,0.197257,19.6387,19.5552,19.5552,4
24.5400,descent,2.1798,2.0711,4.6582,33.3984,-27.2828,-1.7409,0.008445,0.102007,0.075211,0.009789,hard,74.357603,0.143069,0.117105,0.117105,0.117105,0.197348,0.147348,0.117105,0.147348,0.197348,19.6337,19.5490,19.5490,4
24.5411,descent,2.1798,2.0710,4.6582,33.3984,-27.0277,-1.5668,0.008427,0.117384,0.075212,0.009788,hard,74.371121,0.143086,0.117126,0.117126,0.117126,0.197375,0.147375,0.117126,0.147375,0.197375,19.6288,19.5427,19.5427,4
24.5421,descent,2.1798,2.0715,4.6582,33.3984,-26.6607,-1.4101,0.008408,0.132226,0.075205,0.009795,hard,74.300542,0.142998,0.117015,0.117015,0.117015,0.197235,0.147235,0.117015,0.147235,0.197235,19.6238,19.5365,19.5365,4
24.5432,descent,2.1798,2.0715,4.6582,33.3984,-26.3305,-1.2691,0.008377,0.146045,0.075205,0.009795,hard,74.300542,0.142998,0.117015,0.117015,0.117015,0.197235,0.147235,0.117015,0.147235,0.197235,19.6189,19.5303,19.5303,4
24.5444,descent,2.1798,2.0719,4.5703,33.3984,-26.0332,-1.1422,0.008399,0.158731,0.075200,0.009800,hard,74.242128,0.142937,0.116966,0.116966,0.116966,0.197209,0.147209,0.116966,0.147209,0.197209,19.6140,19.5241,19.5241,4
24.5455,descent,2.1798,2.0719,4.5703,33.3984,-25.7657,-1.0280,0.008372,0.169906,0.075200,0.009800,hard,74.242128,0.142937,0.116966,0.116966,0.116966,0.197209,0.147209,0.116966,0.147209,0.197209,19.6090,19.5179,19.5179,4
24.5466,descent,2.1798,2.0723,4.5703,33.3984,-25.5249,-0.9252,0.008353,0.179678,0.075195,0.009805,hard,74.188204,0.142869,0.116881,0.116881,0.116881,0.197102,0.147102,0.116881,0.147102,0.197102,19.6041,19.5117,19.5117,4
24.5477,descent,2.1787,2.0723,4.5703,33.3984,-25.3082,-0.8326,0.008326,0.188060,0.075195,0.009805,hard,74.188204,0.142869,0.116881,0.116881,0.116881,0.197102,0.147102,0.116881,0.147102,0.197102,19.5992,19.5056,19.5056,4
24.5488,descent,2.1787,2.0718,4.5703,33.3984,-24.9758,-0.7494,0.008306,0.195210,0.075200,0.009800,hard,74.247876,0.142944,0.116975,0.116975,0.116975,0.197221,0.147221,0.116975,0.147221,0.197221,19.5944,19.4994,19.4994,4
24.5499,descent,2.1787,2.0718,4.4824,33.3984,-24.4074,-0.6070,0.008334,0.206444,0.075200,0.009800,hard,74.247876,0.142955,0.117019,0.117019,0.117019,0.197311,0.147311,0.117019,0.147311,0.197311,19.5895,19.4933,19.4933,4
24.5510,descent,2.1787,2.0726,4.4824,33.4863,-24.1650,-0.4089,0.008220,0.218442,0.075190,0.009810,hard,74.143393,0.142820,0.116773,0.116773,0.116773,0.196909,0.146909,0.116773,0.146909,0.196909,19.5846,19.4872,19.4872,4
