Time_s,Force_Ref_N,Force_Pred_N,Force_Normal_N,Force_Total_N,Force_Shear_N,Motor1_pos_deg,Motor2_pos_deg,ThetaRef1_deg,ThetaRef2_deg,ThetaRef3_deg
31.2911,0.4000,0.481411,0.476914,0.480667,-0.059944,17.2266,37.8809,16.126670,23.363190,23.363190
31.2922,0.4000,0.481347,0.476914,0.480667,-0.059944,17.2266,37.8809,16.125915,23.362813,23.362813
31.2933,0.4000,0.481768,0.476914,0.480667,-0.059944,17.3145,37.7930,16.125157,23.362435,23.362435
31.2944,0.4000,0.479771,0.476914,0.480667,-0.059944,17.4023,37.7930,16.124416,23.362066,23.362066
31.2955,0.4000,0.475834,0.476914,0.480667,-0.059944,17.5781,37.7930,16.123711,23.361715,23.361715
31.2967,0.4000,0.476265,0.476914,0.480667,-0.059944,17.6660,37.7051,16.123003,23.361362,23.361362
31.2978,0.4000,0.474266,0.476914,0.480667,-0.059944,17.7539,37.7051,16.122313,23.361018,23.361018
31.2989,0.4000,0.468376,0.476914,0.480667,-0.059944,18.0176,37.7051,16.121676,23.360701,23.360701
31.3000,0.4000,0.466374,0.476914,0.480667,-0.059944,18.1055,37.7051,16.121058,23.360393,23.360393
31.3011,0.4000,0.466818,0.476914,0.480667,-0.059944,18.1934,37.6172,16.120436,23.360083,23.360083
31.3022,0.4000,0.462864,0.476914,0.480667,-0.059944,18.3691,37.6172,16.119850,23.359792,23.359792
31.3033,0.4000,0.463315,0.476914,0.480667,-0.059944,18.4570,37.5293,16.119260,23.359498,23.359498
31.3044,0.4000,0.459356,0.476914,0.480667,-0.059944,18.6328,37.5293,16.118707,23.359223,23.359223
31.3055,0.4000,0.455898,0.476914,0.480667,-0.059944,18.8965,37.4414,16.118185,23.358963,23.358963
31.3067,0.4000,0.451929,0.476914,0.480667,-0.059944,19.0723,37.4414,16.117700,23.358722,23.358722
31.3078,0.4000,0.447954,0.476914,0.480667,-0.059944,19.2480,37.4414,16.117252,23.358499,23.358499
31.3089,0.4000,0.448428,0.476914,0.480667,-0.059944,19.3359,37.3535,16.116800,23.358274,23.358274
31.3100,0.4000,0.444448,0.476914,0.480667,-0.059944,19.5117,37.3535,16.116384,23.358067,23.358067
31.3111,0.4000,0.440462,0.476914,0.480667,-0.059944,19.6875,37.3535,16.116005,23.357879,23.357879
31.3122,0.4000,0.440948,0.476914,0.480667,-0.059944,19.7754,37.2656,16.115621,23.357689,23.357689
31.3133,0.4000,0.436957,0.476914,0.480667,-0.059944,19.9512,37.2656,16.115275,23.357517,23.357517
31.3144,0.4000,0.432961,0.476914,0.480667,-0.059944,20.1270,37.2656,16.114966,23.357363,23.357363
31.3155,0.4000,0.429483,0.476914,0.480667,-0.059944,20.3906,37.1777,16.114689,23.357226,23.357226
31.3167,0.4000,0.427998,0.476914,0.480667,-0.059944,20.5664,37.0898,16.114426,23.357096,23.357096
31.3178,0.4000,0.423989,0.476914,0.480667,-0.059944,20.7422,37.0898,16.114201,23.356984,23.356984
31.3189,0.4000,0.419973,0.476914,0.480667,-0.059944,20.9180,37.0898,16.114013,23.356891,23.356891
31.3200,0.4000,0.420493,0.476914,0.480667,-0.059944,21.0059,37.0020,16.113820,23.356795,23.356795
31.3211,0.4000,0.416472,0.476914,0.480667,-0.059944,21.1816,37.0020,16.113665,23.356718,23.356718
31.3222,0.4000,0.412446,0.476914,0.480667,-0.059944,21.3574,37.0020,16.113548,23.356660,23.356660
31.3233,0.4000,0.410426,0.476914,0.480667,-0.059944,21.4453,37.0020,16.113450,23.356611,23.356611
31.3244,0.4000,0.408948,0.476914,0.480667,-0.059944,21.6211,36.9141,16.113365,23.356570,23.356570
31.3255,0.4000,0.405458,0.476914,0.480667,-0.059944,21.8848,36.8262,16.113314,23.356544,23.356544
31.3267,0.4000,0.401415,0.476914,0.480667,-0.059944,22.0605,36.8262,16.113300,23.356538,23.356538
31.3278,0.4000,0.397366,0.476914,0.480667,-0.059944,22.2363,36.8262,16.113325,23.356550,23.356550
31.3289,0.4000,0.397922,0.476914,0.480667,-0.059944,22.3242,36.7383,16.113345,23.356560,23.356560
31.3300,0.4000,0.393868,0.476914,0.480667,-0.059944,22.5000,36.7383,16.113403,23.356588,23.356588
31.3311,0.4000,0.391842,0.476914,0.480667,-0.059944,22.5879,36.7383,16.113480,23.356626,23.356626
31.3322,0.4000,0.390375,0.476914,0.480667,-0.059944,22.7637,36.6504,16.113571,23.356672,23.356672
31.3333,0.4000,0.388347,0.476914,0.480667,-0.059944,22.8516,36.6504,16.113682,23.356726,23.356726
31.3344,0.4000,0.386884,0.476914,0.480667,-0.059944,23.0273,36.5625,16.113806,23.356788,23.356788
31.3355,0.4000,0.380770,0.476914,0.480667,-0.059944,23.2910,36.5625,16.113988,23.356878,23.356878
31.3367,0.4000,0.379310,0.476914,0.480667,-0.059944,23.4668,36.4746,16.114185,23.356975,23.356975
31.3378,0.4000,0.375228,0.476914,0.480667,-0.059944,23.6426,36.4746,16.114420,23.357091,23.357091
31.3389,0.4000,0.373772,0.476914,0.480667,-0.059944,23.8184,36.3867,16.114669,23.357214,23.357214
31.3400,0.4000,0.369682,0.476914,0.480667,-0.059944,23.9941,36.3867,16.114957,23.357356,23.357356
31.3411,0.4000,0.367648,0.476914,0.480667,-0.059944,24.0820,36.3867,16.115265,23.357508,23.357508
31.3423,0.4000,0.365612,0.476914,0.480667,-0.059944,24.1699,36.3867,16.115593,23.357670,23.357670
31.3434,0.4000,0.364160,0.476914,0.480667,-0.059944,24.3457,36.2988,16.115934,23.357838,23.357838
31.3444,0.4000,0.362124,0.476914,0.480667,-0.059944,24.4336,36.2988,16.116295,23.358016,23.358016
31.3455,0.4000,0.358606,0.476914,0.480667,-0.059944,24.6973,36.2109,16.116690,23.358211,23.358211
31.3467,0.4000,0.356567,0.476914,0.480667,-0.059944,24.7852,36.2109,16.117104,23.358415,23.358415
31.3478,0.4000,0.355123,0.396600,0.400794,-0.057831,24.9609,36.1230,16.117532,23.358627,23.358627
31.3489,0.4000,0.353083,0.396600,0.400794,-0.057831,25.0488,36.1230,16.117980,23.358847,23.358847
31.3500,0.4000,0.348961,0.396600,0.400794,-0.057831,25.2246,36.1230,16.118467,23.359088,23.359088
31.3511,0.4000,0.349604,0.396600,0.400794,-0.057831,25.3125,36.0352,16.118948,23.359325,23.359325
31.3522,0.4000,0.347562,0.396600,0.400794,-0.057831,25.4004,36.0352,16.119449,23.359572,23.359572
31.3533,0.4000,0.346126,0.396600,0.400794,-0.057831,25.5762,35.9473,16.119964,23.359826,23.359826
31.3544,0.4000,0.344083,0.396600,0.400794,-0.057831,25.6641,35.9473,16.120499,23.360089,23.360089
31.3555,0.4000,0.342650,0.396600,0.400794,-0.057831,25.8398,35.8594,16.121047,23.360360,23.360360
31.3567,0.4000,0.338512,0.396600,0.400794,-0.057831,26.0156,35.8594,16.121635,23.360650,23.360650
31.3578,0.4000,0.336467,0.396600,0.400794,-0.057831,26.1035,35.8594,16.122244,23.360949,23.360949
31.3589,0.4000,0.337136,0.396600,0.400794,-0.057831,26.1914,35.7715,16.122845,23.361246,23.361246
31.3600,0.4000,0.335090,0.396600,0.400794,-0.057831,26.2793,35.7715,16.123467,23.361552,23.361552
31.3611,0.4000,0.333043,0.396600,0.400794,-0.057831,26.3672,35.7715,16.124108,23.361868,23.361868
31.3622,0.4000,0.333721,0.396600,0.400794,-0.057831,26.4551,35.6836,16.124743,23.362181,23.362181
31.3633,0.4000,0.331673,0.396600,0.400794,-0.057831,26.5430,35.6836,16.125397,23.362504,23.362504
31.3644,0.4000,0.332356,0.396600,0.400794,-0.057831,26.6309,35.5957,16.126045,23.362823,23.362823
31.3655,0.4000,0.328833,0.396600,0.400794,-0.057831,26.8945,35.5078,16.126727,23.363159,23.363159
31.3667,0.4000,0.326784,0.396600,0.400794,-0.057831,26.9824,35.5078,16.127428,23.363505,23.363505
31.3678,0.4000,0.324735,0.396600,0.400794,-0.057831,27.0703,35.5078,16.128150,23.363861,23.363861
31.3689,0.4000,0.325433,0.396600,0.400794,-0.057831,27.1582,35.4199,16.128865,23.364213,23.364213
31.3700,0.4000,0.323383,0.396600,0.400794,-0.057831,27.2461,35.4199,16.129599,23.364575,23.364575
31.3711,0.4000,0.321332,0.396600,0.400794,-0.057831,27.3340,35.4199,16.130354,23.364947,23.364947
31.3722,0.4000,0.322039,0.396600,0.400794,-0.057831,27.4219,35.3320,16.131102,23.365316,23.365316
31.3733,0.4000,0.319988,0.396600,0.400794,-0.057831,27.5098,35.3320,16.131869,23.365694,23.365694
31.3744,0.4000,0.320699,0.396600,0.400794,-0.057831,27.5977,35.2441,16.132629,23.366069,23.366069
31.3755,0.4000,0.316527,0.396600,0.400794,-0.057831,27.7734,35.2441,16.133431,23.366464,23.366464
31.3767,0.4000,0.314474,0.396600,0.400794,-0.057831,27.8613,35.2441,16.134252,23.366869,23.366869
31.3778,0.4000,0.315197,0.396600,0.400794,-0.057831,27.9492,35.1563,16.135066,23.367270,23.367270
31.3789,0.4000,0.315267,0.396600,0.400794,-0.057831,27.9492,35.1563,16.135879,23.367671,23.367671
31.3800,0.4000,0.313214,0.396600,0.400794,-0.057831,28.0371,35.1563,16.136713,23.368082,23.368082
31.3811,0.4000,0.313941,0.396600,0.400794,-0.057831,28.1250,35.0684,16.137539,23.368490,23.368490
31.3822,0.4000,0.311887,0.396600,0.400794,-0.057831,28.2129,35.0684,16.138385,23.368907,23.368907
31.3833,0.4000,0.314745,0.396600,0.400794,-0.057831,28.2129,34.9805,16.139202,23.369310,23.369310
31.3844,0.4000,0.312691,0.396600,0.400794,-0.057831,28.3008,34.9805,16.140040,23.369724,23.369724
31.3855,0.4000,0.311300,0.396600,0.400794,-0.057831,28.4766,34.8926,16.140891,23.370144,23.370144
31.3867,0.4000,0.311374,0.396600,0.400794,-0.057831,28.4766,34.8926,16.141742,23.370564,23.370564
31.3878,0.4000,0.312115,0.396600,0.400794,-0.057831,28.5645,34.8047,16.142584,23.370980,23.370980
31.3889,0.4000,0.312188,0.396600,0.400794,-0.057831,28.5645,34.8047,16.143426,23.371396,23.371396
31.3900,0.4000,0.310134,0.396600,0.400794,-0.057831,28.6523,34.8047,16.144288,23.371821,23.371821
31.3911,0.4000,0.310879,0.396600,0.400794,-0.057831,28.7402,34.7168,16.145142,23.372243,23.372243
31.3922,0.4000,0.310953,0.396600,0.400794,-0.057831,28.7402,34.7168,16.145996,23.372665,23.372665
31.3933,0.4000,0.311701,0.396600,0.400794,-0.057831,28.8281,34.6289,16.146842,23.373083,23.373083
31.3944,0.4000,0.309647,0.396600,0.400794,-0.057831,28.9160,34.6289,16.147708,23.373511,23.373511
31.3955,0.4000,0.307591,0.396600,0.400794,-0.057831,29.0039,34.6289,16.148594,23.373949,23.373949
31.3967,0.4000,0.310477,0.396600,0.400794,-0.057831,29.0039,34.5410,16.149452,23.374373,23.374373
31.3978,0.4000,0.308422,0.396600,0.400794,-0.057831,29.0918,34.5410,16.150329,23.374807,23.374807
31.3989,0.4000,0.308498,0.396600,0.400794,-0.057831,29.0918,34.5410,16.151206,23.375241,23.375241
31.4000,0.4000,0.311385,0.396600,0.400794,-0.057831,29.0918,34.4531,16.152054,23.375661,23.375661
31.4011,0.4000,0.307199,0.396600,0.400794,-0.057831,29.2676,34.4531,16.152944,23.376101,23.376101
31.4022,0.4000,0.310092,0.396600,0.400794,-0.057831,29.2676,34.3652,16.153804,23.376526,23.376526
31.4033,0.4000,0.310167,0.396600,0.400794,-0.057831,29.2676,34.3652,16.154664,23.376952,23.376952
31.4044,0.4000,0.308112,0.396600,0.400794,-0.057831,29.3555,34.3652,16.155544,23.377388,23.377388
31.4055,0.4000,0.311006,0.396600,0.400794,-0.057831,29.3555,34.2773,16.156395,23.377809,23.377809
31.4067,0.4000,0.308951,0.396600,0.400794,-0.057831,29.4434,34.2773,16.157266,23.378241,23.378241
31.4078,0.4000,0.311847,0.396600,0.400794,-0.057831,29.4434,34.1895,16.158108,23.378658,23.378658
31.4089,0.4000,0.311920,0.396600,0.400794,-0.057831,29.4434,34.1895,16.158950,23.379075,23.379075
31.4100,0.4000,0.309866,0.396600,0.400794,-0.057831,29.5313,34.1895,16.159812,23.379502,23.379502
31.4111,0.4000,0.312762,0.396600,0.400794,-0.057831,29.5313,34.1016,16.160644,23.379916,23.379916
31.4122,0.4000,0.312834,0.396600,0.400794,-0.057831,29.5313,34.1016,16.161477,23.380329,23.380329
31.4133,0.4000,0.312906,0.396600,0.400794,-0.057831,29.5313,34.1016,16.162308,23.380741,23.380741
31.4144,0.4000,0.312979,0.396600,0.400794,-0.057831,29.5313,34.1016,16.163139,23.381153,23.381153
31.4155,0.4000,0.315870,0.396600,0.400794,-0.057831,29.5313,34.0137,16.163941,23.381551,23.381551
31.4167,0.4000,0.318757,0.396600,0.400794,-0.057831,29.5313,33.9258,16.164715,23.381936,23.381936
31.4178,0.4000,0.318824,0.396600,0.400794,-0.057831,29.5313,33.9258,16.165488,23.382320,23.382320
31.4189,0.4000,0.318891,0.396600,0.400794,-0.057831,29.5313,33.9258,16.166260,23.382704,23.382704
31.4200,0.4000,0.318958,0.396600,0.400794,-0.057831,29.5313,33.9258,16.167032,23.383088,23.383088
31.4211,0.4000,0.321841,0.396600,0.400794,-0.057831,29.5313,33.8379,16.167775,23.383457,23.383457
31.4222,0.4000,0.321905,0.396600,0.400794,-0.057831,29.5313,33.8379,16.168517,23.383827,23.383827
31.4233,0.4000,0.321969,0.396600,0.400794,-0.057831,29.5313,33.8379,16.169259,23.384196,23.384196
31.4244,0.4000,0.324847,0.396600,0.400794,-0.057831,29.5313,33.7500,16.169973,23.384551,23.384551
31.4255,0.4000,0.324909,0.396600,0.400794,-0.057831,29.5313,33.7500,16.170686,23.384906,23.384906
31.4267,0.4000,0.327782,0.396600,0.400794,-0.057831,29.5313,33.6621,16.171371,23.385248,23.385248
31.4278,0.4000,0.327842,0.396600,0.400794,-0.057831,29.5313,33.6621,16.172055,23.385589,23.385589
31.4289,0.4000,0.327901,0.396600,0.400794,-0.057831,29.5313,33.6621,16.172739,23.385929,23.385929
31.4300,0.4000,0.330770,0.396600,0.400794,-0.057831,29.5313,33.5742,16.173394,23.386257,23.386257
31.4311,0.4000,0.330826,0.396600,0.400794,-0.057831,29.5313,33.5742,16.174049,23.386583,23.386583
31.4322,0.4000,0.330883,0.396600,0.400794,-0.057831,29.5313,33.5742,16.174704,23.386910,23.386910
31.4333,0.4000,0.333747,0.396600,0.400794,-0.057831,29.5313,33.4863,16.175330,23.387223,23.387223
31.4344,0.4000,0.335899,0.396600,0.400794,-0.057831,29.4434,33.4863,16.175936,23.387525,23.387525
31.4355,0.4000,0.335951,0.396600,0.400794,-0.057831,29.4434,33.4863,16.176541,23.387828,23.387828
31.4367,0.4000,0.338805,0.396600,0.400794,-0.057831,29.4434,33.3984,16.177119,23.388117,23.388117
31.4378,0.4000,0.338855,0.335733,0.335870,0.009606,29.4434,33.3984,16.177696,23.388405,23.388405
31.4389,0.4000,0.338905,0.335733,0.335870,0.009606,29.4434,33.3984,16.178272,23.388694,23.388694
31.4400,0.4000,0.338955,0.335733,0.335870,0.009606,29.4434,33.3984,16.178848,23.388982,23.388982
31.4411,0.4000,0.341805,0.335733,0.335870,0.009606,29.4434,33.3105,16.179397,23.389256,23.389256
31.4423,0.4000,0.341852,0.335733,0.335870,0.009606,29.4434,33.3105,16.179945,23.389530,23.389530
31.4435,0.4000,0.343986,0.335733,0.335870,0.009606,29.3555,33.3105,16.180472,23.389795,23.389795
31.4445,0.4000,0.344032,0.335733,0.335870,0.009606,29.3555,33.3105,16.180999,23.390059,23.390059
31.4456,0.4000,0.346872,0.335733,0.335870,0.009606,29.3555,33.2227,16.181499,23.390309,23.390309
31.4467,0.4000,0.346915,0.335733,0.335870,0.009606,29.3555,33.2227,16.181998,23.390559,23.390559
31.4478,0.4000,0.346958,0.335733,0.335870,0.009606,29.3555,33.2227,16.182497,23.390809,23.390809
31.4489,0.4000,0.347001,0.335733,0.335870,0.009606,29.3555,33.2227,16.182996,23.391059,23.391059
31.4500,0.4000,0.349125,0.335733,0.335870,0.009606,29.2676,33.2227,16.183474,23.391299,23.391299
31.4511,0.4000,0.351955,0.335733,0.335870,0.009606,29.2676,33.1348,16.183925,23.391525,23.391525
31.4522,0.4000,0.351994,0.335733,0.335870,0.009606,29.2676,33.1348,16.184376,23.391751,23.391751
31.4533,0.4000,0.352033,0.335733,0.335870,0.009606,29.2676,33.1348,16.184826,23.391977,23.391977
31.4544,0.4000,0.352072,0.335733,0.335870,0.009606,29.2676,33.1348,16.185276,23.392203,23.392203
31.4555,0.4000,0.359038,0.335733,0.335870,0.009606,29.0918,33.0469,16.185659,23.392396,23.392396
31.4567,0.4000,0.359071,0.335733,0.335870,0.009606,29.0918,33.0469,16.186043,23.392588,23.392588
31.4578,0.4000,0.359104,0.335733,0.335870,0.009606,29.0918,33.0469,16.186426,23.392781,23.392781
31.4589,0.4000,0.359137,0.335733,0.335870,0.009606,29.0918,33.0469,16.186808,23.392973,23.392973
31.4600,0.4000,0.359169,0.335733,0.335870,0.009606,29.0918,33.0469,16.187190,23.393165,23.393165
31.4611,0.4000,0.359202,0.335733,0.335870,0.009606,29.0918,33.0469,16.187572,23.393357,23.393357
31.4622,0.4000,0.359235,0.335733,0.335870,0.009606,29.0918,33.0469,16.187954,23.393549,23.393549
31.4633,0.4000,0.359268,0.335733,0.335870,0.009606,29.0918,33.0469,16.188335,23.393741,23.393741
31.4644,0.4000,0.362079,0.335733,0.335870,0.009606,29.0918,32.9590,16.188690,23.393919,23.393919
31.4655,0.4000,0.362109,0.335733,0.335870,0.009606,29.0918,32.9590,16.189044,23.394097,23.394097
31.4667,0.4000,0.362140,0.335733,0.335870,0.009606,29.0918,32.9590,16.189398,23.394275,23.394275
31.4678,0.4000,0.362170,0.335733,0.335870,0.009606,29.0918,32.9590,16.189752,23.394453,23.394453
31.4689,0.4000,0.362200,0.335733,0.335870,0.009606,29.0918,32.9590,16.190105,23.394631,23.394631
31.4700,0.4000,0.362231,0.335733,0.335870,0.009606,29.0918,32.9590,16.190459,23.394809,23.394809
31.4711,0.4000,0.362261,0.335733,0.335870,0.009606,29.0918,32.9590,16.190811,23.394986,23.394986
31.4722,0.4000,0.362291,0.335733,0.335870,0.009606,29.0918,32.9590,16.191164,23.395164,23.395164
31.4733,0.4000,0.362322,0.335733,0.335870,0.009606,29.0918,32.9590,16.191516,23.395341,23.395341
31.4744,0.4000,0.362352,0.335733,0.335870,0.009606,29.0918,32.9590,16.191868,23.395518,23.395518
31.4755,0.4000,0.362382,0.335733,0.335870,0.009606,29.0918,32.9590,16.192220,23.395695,23.395695
31.4767,0.4000,0.362412,0.335733,0.335870,0.009606,29.0918,32.9590,16.192572,23.395872,23.395872
31.4778,0.4000,0.362442,0.335733,0.335870,0.009606,29.0918,32.9590,16.192923,23.396048,23.396048
31.4789,0.4000,0.362472,0.335733,0.335870,0.009606,29.0918,32.9590,16.193274,23.396225,23.396225
31.4800,0.4000,0.362503,0.335733,0.335870,0.009606,29.0918,32.9590,16.193624,23.396401,23.396401
31.4811,0.4000,0.362533,0.335733,0.335870,0.009606,29.0918,32.9590,16.193975,23.396577,23.396577
31.4822,0.4000,0.362563,0.335733,0.335870,0.009606,29.0918,32.9590,16.194325,23.396753,23.396753
31.4833,0.4000,0.362593,0.335733,0.335870,0.009606,29.0918,32.9590,16.194674,23.396929,23.396929
31.4844,0.4000,0.364685,0.335733,0.335870,0.009606,29.0039,32.9590,16.195004,23.397095,23.397095
31.4855,0.4000,0.364714,0.335733,0.335870,0.009606,29.0039,32.9590,16.195334,23.397261,23.397261
31.4867,0.4000,0.364742,0.335733,0.335870,0.009606,29.0039,32.9590,16.195664,23.397427,23.397427
31.4878,0.4000,0.364770,0.335733,0.335870,0.009606,29.0039,32.9590,16.195993,23.397593,23.397593
31.4889,0.4000,0.364798,0.335733,0.335870,0.009606,29.0039,32.9590,16.196322,23.397758,23.397758
31.4900,0.4000,0.364826,0.335733,0.335870,0.009606,29.0039,32.9590,16.196650,23.397924,23.397924
31.4911,0.4000,0.364855,0.335733,0.335870,0.009606,29.0039,32.9590,16.196979,23.398089,23.398089
31.4922,0.4000,0.364883,0.335733,0.335870,0.009606,29.0039,32.9590,16.197307,23.398254,23.398254
31.4933,0.4000,0.364911,0.335733,0.335870,0.009606,29.0039,32.9590,16.197635,23.398419,23.398419
31.4944,0.4000,0.364939,0.335733,0.335870,0.009606,29.0039,32.9590,16.197963,23.398584,23.398584
31.4955,0.4000,0.367027,0.335733,0.335870,0.009606,28.9160,32.9590,16.198270,23.398739,23.398739
31.4967,0.4000,0.367054,0.335733,0.335870,0.009606,28.9160,32.9590,16.198578,23.398894,23.398894
31.4978,0.4000,0.367080,0.335733,0.335870,0.009606,28.9160,32.9590,16.198886,23.399049,23.399049
31.4989,0.4000,0.367106,0.335733,0.335870,0.009606,28.9160,32.9590,16.199193,23.399203,23.399203
31.5000,0.4000,0.367133,0.335733,0.335870,0.009606,28.9160,32.9590,16.199500,23.399358,23.399358
31.5011,0.4000,0.367159,0.335733,0.335870,0.009606,28.9160,32.9590,16.199806,23.399512,23.399512
31.5022,0.4000,0.367185,0.335733,0.335870,0.009606,28.9160,32.9590,16.200113,23.399666,23.399666
31.5033,0.4000,0.369269,0.335733,0.335870,0.009606,28.8281,32.9590,16.200400,23.399811,23.399811
31.5044,0.4000,0.369293,0.335733,0.335870,0.009606,28.8281,32.9590,16.200686,23.399955,23.399955
31.5055,0.4000,0.369318,0.335733,0.335870,0.009606,28.8281,32.9590,16.200973,23.400099,23.400099
31.5067,0.4000,0.369343,0.335733,0.335870,0.009606,28.8281,32.9590,16.201259,23.400243,23.400243
31.5078,0.4000,0.366600,0.335733,0.335870,0.009606,28.8281,33.0469,16.201571,23.400400,23.400400
31.5089,0.4000,0.368686,0.335733,0.335870,0.009606,28.7402,33.0469,16.201863,23.400547,23.400547
31.5100,0.4000,0.368711,0.335733,0.335870,0.009606,28.7402,33.0469,16.202156,23.400694,23.400694
31.5111,0.4000,0.368736,0.335733,0.335870,0.009606,28.7402,33.0469,16.202448,23.400841,23.400841
31.5122,0.4000,0.365996,0.335733,0.335870,0.009606,28.7402,33.1348,16.202766,23.401001,23.401001
31.5133,0.4000,0.366023,0.335733,0.335870,0.009606,28.7402,33.1348,16.203083,23.401161,23.401161
31.5144,0.4000,0.363284,0.335733,0.335870,0.009606,28.7402,33.2227,16.203427,23.401334,23.401334
31.5155,0.4000,0.362612,0.335733,0.335870,0.009606,28.6523,33.3105,16.203778,23.401510,23.401510
31.5167,0.4000,0.359876,0.335733,0.335870,0.009606,28.6523,33.3984,16.204154,23.401698,23.401698
31.5178,0.4000,0.357141,0.335733,0.335870,0.009606,28.6523,33.4863,16.204557,23.401900,23.401900
31.5189,0.4000,0.356481,0.335733,0.335870,0.009606,28.5645,33.5742,16.204966,23.402105,23.402105
31.5200,0.4000,0.353749,0.335733,0.335870,0.009606,28.5645,33.6621,16.205402,23.402323,23.402323
31.5211,0.4000,0.351017,0.335733,0.335870,0.009606,28.5645,33.7500,16.205864,23.402554,23.402554
31.5222,0.4000,0.348287,0.335733,0.335870,0.009606,28.5645,33.8379,16.206352,23.402798,23.402798
31.5233,0.4000,0.342783,0.335733,0.335870,0.009606,28.5645,34.0137,16.206894,23.403068,23.403068
31.5244,0.4000,0.342148,0.335733,0.335870,0.009606,28.4766,34.1016,16.207442,23.403341,23.403341
31.5255,0.4000,0.336647,0.335733,0.335870,0.009606,28.4766,34.2773,16.208044,23.403640,23.403640
31.5267,0.4000,0.333923,0.335733,0.335870,0.009606,28.4766,34.3652,16.208672,23.403952,23.403952
31.5278,0.4000,0.328420,0.343192,0.343244,0.006002,28.4766,34.5410,16.209355,23.404290,23.404290
31.5289,0.4000,0.327811,0.343192,0.343244,0.006002,28.3887,34.6289,16.210045,23.404632,23.404632
31.5300,0.4000,0.325092,0.343192,0.343244,0.006002,28.3887,34.7168,16.210761,23.404986,23.404986
31.5311,0.4000,0.322374,0.343192,0.343244,0.006002,28.3887,34.8047,16.211504,23.405353,23.405353
31.5322,0.4000,0.319657,0.343192,0.343244,0.006002,28.3887,34.8926,16.212275,23.405734,23.405734
31.5333,0.4000,0.319065,0.343192,0.343244,0.006002,28.3008,34.9805,16.213051,23.406117,23.406117
31.5344,0.4000,0.313569,0.343192,0.343244,0.006002,28.3008,35.1563,16.213883,23.406527,23.406527
31.5355,0.4000,0.308072,0.343192,0.343244,0.006002,28.3008,35.3320,16.214770,23.406963,23.406963
31.5367,0.4000,0.307502,0.343192,0.343244,0.006002,28.2129,35.4199,16.215663,23.407401,23.407401
31.5378,0.4000,0.304795,0.343192,0.343244,0.006002,28.2129,35.5078,16.216584,23.407853,23.407853
31.5389,0.4000,0.299302,0.343192,0.343244,0.006002,28.2129,35.6836,16.217561,23.408331,23.408331
31.5400,0.4000,0.298751,0.343192,0.343244,0.006002,28.1250,35.7715,16.218543,23.408812,23.408812
31.5411,0.4000,0.296050,0.343192,0.343244,0.006002,28.1250,35.8594,16.219554,23.409306,23.409306
31.5422,0.4000,0.293351,0.343192,0.343244,0.006002,28.1250,35.9473,16.220592,23.409813,23.409813
31.5433,0.4000,0.292813,0.343192,0.343244,0.006002,28.0371,36.0352,16.221636,23.410322,23.410322
31.5445,0.4000,0.287330,0.343192,0.343244,0.006002,28.0371,36.2109,16.222736,23.410858,23.410858
31.5455,0.4000,0.284637,0.343192,0.343244,0.006002,28.0371,36.2988,16.223865,23.411407,23.411407
31.5467,0.4000,0.284118,0.343192,0.343244,0.006002,27.9492,36.3867,16.225000,23.411959,23.411959
31.5478,0.4000,0.281430,0.343192,0.343244,0.006002,27.9492,36.4746,16.226162,23.412523,23.412523
31.5489,0.4000,0.278743,0.343192,0.343244,0.006002,27.9492,36.5625,16.227353,23.413101,23.413101
31.5500,0.4000,0.281024,0.343192,0.343244,0.006002,27.8613,36.5625,16.228520,23.413668,23.413668
31.5511,0.4000,0.278340,0.343192,0.343244,0.006002,27.8613,36.6504,16.229716,23.414247,23.414247
31.5522,0.4000,0.275658,0.343192,0.343244,0.006002,27.8613,36.7383,16.230940,23.414840,23.414840
31.5533,0.4000,0.275162,0.343192,0.343244,0.006002,27.7734,36.8262,16.232169,23.415435,23.415435
31.5544,0.4000,0.272484,0.343192,0.343244,0.006002,27.7734,36.9141,16.233427,23.416043,23.416043
31.5556,0.4000,0.271997,0.343192,0.343244,0.006002,27.6855,37.0020,16.234690,23.416653,23.416653
31.5567,0.4000,0.269323,0.343192,0.343244,0.006002,27.6855,37.0898,16.235982,23.417276,23.417276
31.5578,0.4000,0.266651,0.343192,0.343244,0.006002,27.6855,37.1777,16.237302,23.417913,23.417913
31.5589,0.4000,0.266179,0.343192,0.343244,0.006002,27.5977,37.2656,16.238628,23.418551,23.418551
31.5600,0.4000,0.266296,0.343192,0.343244,0.006002,27.5977,37.2656,16.239953,23.419189,23.419189
31.5611,0.4000,0.265829,0.343192,0.343244,0.006002,27.5098,37.3535,16.241283,23.419830,23.419830
31.5622,0.4000,0.265946,0.343192,0.343244,0.006002,27.5098,37.3535,16.242612,23.420470,23.420470
31.5633,0.4000,0.263282,0.343192,0.343244,0.006002,27.5098,37.4414,16.243970,23.421122,23.421122
31.5644,0.4000,0.262824,0.343192,0.343244,0.006002,27.4219,37.5293,16.245333,23.421777,23.421777
31.5656,0.4000,0.262370,0.343192,0.343244,0.006002,27.3340,37.6172,16.246702,23.422435,23.422435
31.5667,0.4000,0.262491,0.343192,0.343244,0.006002,27.3340,37.6172,16.248070,23.423091,23.423091
31.5678,0.4000,0.259835,0.343192,0.343244,0.006002,27.3340,37.7051,16.249466,23.423761,23.423761
