time_s,phase,C_O_m_per_N,f_des_mean_x_N,f_des_mean_y_N,f_des_mean_z_N,f_des_mean_mag_N,f_meas_gd_mean_x_N,f_meas_gd_mean_y_N,f_meas_gd_mean_z_N,f_meas_gd_mean_mag_N,converged,K_probe_task_mean_00_Npm,K_probe_task_mean_11_Npm,K_probe_task_mean_22_Npm,K_probe_joint_mean_0_Nmrad,K_probe_joint_mean_1_Nmrad,K_probe_joint_mean_2_Nmrad,d_ref_probe_mean_x_m,d_ref_probe_mean_y_m,d_ref_probe_mean_z_m,theta_ref_probe_mean_0_deg,theta_ref_probe_mean_1_deg,theta_ref_probe_mean_2_deg,q_motor_0_rad,q_motor_1_rad,q_motor_2_rad,q_motor_3_rad,q_motor_4_rad,q_motor_5_rad,q_motor_6_rad,q_motor_7_rad,q_motor_8_rad,q_motor_9_rad,q_motor_10_rad,q_motor_11_rad,q_motor_12_rad,q_dot_motor_0_rads,q_dot_motor_1_rads,q_dot_motor_2_rads,q_dot_motor_3_rads,q_dot_motor_4_rads,q_dot_motor_5_rads,q_dot_motor_6_rads,q_dot_motor_7_rads,q_dot_motor_8_rads,q_dot_motor_9_rads,q_dot_motor_10_rads,q_dot_motor_11_rads,q_dot_motor_12_rads,joint_thumb_CMC1_rad,joint_thumb_CMC2_rad,joint_thumb_MCP_rad,joint_thumb_IP_rad,joint_spread_index_rad,joint_spread_middle_rad,joint_spread_ring_rad,joint_spread_pinky_rad,joint_index_MCP_rad,joint_index_PIP_rad,joint_index_DIP_rad,joint_middle_MCP_rad,joint_middle_PIP_rad,joint_middle_DIP_rad,joint_ring_MCP_rad,joint_ring_PIP_rad,joint_ring_DIP_rad,joint_pinky_MCP_rad,joint_pinky_PIP_rad,joint_pinky_DIP_rad,tip_thumb_x_m,tip_thumb_y_m,tip_thumb_z_m,ref_thumb_x_m,ref_thumb_y_m,ref_thumb_z_m,disp_thumb_x_m,disp_thumb_y_m,disp_thumb_z_m,disp_thumb_mag_m,force_1st_thumb_x_N,force_1st_thumb_y_N,force_1st_thumb_z_N,force_1st_thumb_mag_N,stiff_1st_thumb_00_Npm,stiff_1st_thumb_01_Npm,stiff_1st_thumb_02_Npm,stiff_1st_thumb_10_Npm,stiff_1st_thumb_11_Npm,stiff_1st_thumb_12_Npm,stiff_1st_thumb_20_Npm,stiff_1st_thumb_21_Npm,stiff_1st_thumb_22_Npm,stiff_1st_thumb_eig_0_Npm,stiff_1st_thumb_eig_1_Npm,stiff_1st_thumb_eig_2_Npm,tip_index_x_m,tip_index_y_m,tip_index_z_m,ref_index_x_m,ref_index_y_m,ref_index_z_m,disp_index_x_m,disp_index_y_m,disp_index_z_m,disp_index_mag_m,force_1st_index_x_N,force_1st_index_y_N,force_1st_index_z_N,force_1st_index_mag_N,stiff_1st_index_00_Npm,stiff_1st_index_01_Npm,stiff_1st_index_02_Npm,stiff_1st_index_10_Npm,stiff_1st_index_11_Npm,stiff_1st_index_12_Npm,stiff_1st_index_20_Npm,stiff_1st_index_21_Npm,stiff_1st_index_22_Npm,stiff_1st_index_eig_0_Npm,stiff_1st_index_eig_1_Npm,stiff_1st_index_eig_2_Npm,tip_middle_x_m,tip_middle_y_m,tip_middle_z_m,ref_middle_x_m,ref_middle_y_m,ref_middle_z_m,disp_middle_x_m,disp_middle_y_m,disp_middle_z_m,disp_middle_mag_m,force_1st_middle_x_N,force_1st_middle_y_N,force_1st_middle_z_N,force_1st_middle_mag_N,stiff_1st_middle_00_Npm,stiff_1st_middle_01_Npm,stiff_1st_middle_02_Npm,stiff_1st_middle_10_Npm,stiff_1st_middle_11_Npm,stiff_1st_middle_12_Npm,stiff_1st_middle_20_Npm,stiff_1st_middle_21_Npm,stiff_1st_middle_22_Npm,stiff_1st_middle_eig_0_Npm,stiff_1st_middle_eig_1_Npm,stiff_1st_middle_eig_2_Npm,tip_ring_x_m,tip_ring_y_m,tip_ring_z_m,ref_ring_x_m,ref_ring_y_m,ref_ring_z_m,disp_ring_x_m,disp_ring_y_m,disp_ring_z_m,disp_ring_mag_m,force_1st_ring_x_N,force_1st_ring_y_N,force_1st_ring_z_N,force_1st_ring_mag_N,stiff_1st_ring_00_Npm,stiff_1st_ring_01_Npm,stiff_1st_ring_02_Npm,stiff_1st_ring_10_Npm,stiff_1st_ring_11_Npm,stiff_1st_ring_12_Npm,stiff_1st_ring_20_Npm,stiff_1st_ring_21_Npm,stiff_1st_ring_22_Npm,stiff_1st_ring_eig_0_Npm,stiff_1st_ring_eig_1_Npm,stiff_1st_ring_eig_2_Npm,tip_pinky_x_m,tip_pinky_y_m,tip_pinky_z_m,ref_pinky_x_m,ref_pinky_y_m,ref_pinky_z_m,disp_pinky_x_m,disp_pinky_y_m,disp_pinky_z_m,disp_pinky_mag_m,force_1st_pinky_x_N,force_1st_pinky_y_N,force_1st_pinky_z_N,force_1st_pinky_mag_N,stiff_1st_pinky_00_Npm,stiff_1st_pinky_01_Npm,stiff_1st_pinky_02_Npm,stiff_1st_pinky_10_Npm,stiff_1st_pinky_11_Npm,stiff_1st_pinky_12_Npm,stiff_1st_pinky_20_Npm,stiff_1st_pinky_21_Npm,stiff_1st_pinky_22_Npm,stiff_1st_pinky_eig_0_Npm,stiff_1st_pinky_eig_1_Npm,stiff_1st_pinky_eig_2_Npm
25.9756,adapt_gd,3.225251e-02,0.010646,-2.063411,0.938301,2.266757,-0.008182,-1.214879,0.557001,1.336506,0,200.000000,200.000006,199.999999,0.002223,0.000000,0.001791,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.497476,-1.064583,-1.026233,-0.750117,0.105845,1.820835,-2.755029,1.566194,-2.968253,1.791690,-2.816389,1.649029,-2.417554,0.016104,0.023981,0.023981,0.023981,-0.055311,0.023981,0.021739,0.023981,0.054562,0.023981,0.157946,0.023981,0.000000,1.299211,-0.602821,0.848127,0.650014,-0.003528,-0.000000,0.003528,0.005292,1.107068,1.263775,1.263775,0.952246,1.316882,1.316882,1.089347,1.291921,1.291921,1.002610,1.250028,1.250028,-0.032121,0.096125,-0.016102,-0.030929,0.095147,-0.016327,-0.001191,0.000977,0.000226,0.001557,-0.027264,0.075153,-0.061911,0.101115,18.892699,-52.078228,42.902320,-52.078228,143.555027,-118.261390,42.902320,-118.261390,97.424358,-0.000000,0.000000,259.872084,-0.014256,0.087809,0.045541,-0.015932,0.073801,0.052321,0.001676,0.014008,-0.006780,0.015652,-0.323534,-1.114783,0.560125,1.288858,9.782537,33.707147,-16.936218,33.707147,116.142847,-58.356188,-16.936218,-58.356188,29.321175,-0.000000,-0.000000,155.246559,0.000268,0.093463,0.050769,-0.000581,0.076950,0.050160,0.000849,0.016512,0.000609,0.016545,-0.132842,-1.451604,0.698461,1.616369,0.818706,8.946235,-4.304615,8.946235,97.758052,-47.037751,-4.304615,-47.037751,22.632919,-0.000000,0.000000,121.209677,0.011816,0.085707,0.041938,0.012125,0.072718,0.048180,-0.000309,0.012989,-0.006242,0.014414,0.078749,-1.066425,0.629985,1.241107,0.607631,-8.228539,4.860969,-8.228539,111.430830,-65.827216,4.860969,-65.827216,38.887105,-0.000000,0.000000,150.925566,0.026763,0.077214,0.050167,0.029160,0.063694,0.053168,-0.002397,0.013520,-0.003000,0.014055,0.333922,-1.082144,0.280022,1.166599,9.743077,-31.574468,8.170391,-31.574468,102.323638,-26.477854,8.170391,-26.477854,6.851562,-0.000000,-0.000000,118.918277
26.0120,adapt_gd,3.225251e-02,0.010646,-2.063411,0.938301,2.266757,-0.008243,-1.217498,0.557455,1.339076,0,200.000000,200.000006,199.999999,0.002250,0.000000,0.001812,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.497476,-1.064583,-1.026233,-0.750117,0.105845,1.820835,-2.755029,1.566194,-2.968253,1.791690,-2.813321,1.649029,-2.417554,0.009245,0.023981,0.023981,0.023981,-0.016374,0.023981,0.023348,0.023981,0.032618,0.023981,0.141317,0.023981,0.000000,1.299211,-0.602821,0.848127,0.650014,-0.003528,-0.000000,0.003528,0.005292,1.107068,1.263775,1.263775,0.952246,1.316882,1.316882,1.089347,1.290514,1.290514,1.002610,1.250028,1.250028,-0.032121,0.096125,-0.016102,-0.030929,0.095147,-0.016327,-0.001191,0.000977,0.000226,0.001557,-0.027264,0.075153,-0.061911,0.101115,18.892699,-52.078228,42.902320,-52.078228,143.555027,-118.261390,42.902320,-118.261390,97.424358,-0.000000,0.000000,259.872084,-0.014256,0.087809,0.045541,-0.015932,0.073801,0.052321,0.001676,0.014008,-0.006780,0.015652,-0.323534,-1.114783,0.560125,1.288858,9.782537,33.707147,-16.936218,33.707147,116.142847,-58.356188,-16.936218,-58.356188,29.321175,-0.000000,-0.000000,155.246559,0.000268,0.093463,0.050769,-0.000581,0.076950,0.050160,0.000849,0.016512,0.000609,0.016545,-0.132842,-1.451604,0.698461,1.616369,0.818706,8.946235,-4.304615,8.946235,97.758053,-47.037751,-4.304615,-47.037751,22.632919,-0.000000,0.000000,121.209677,0.011817,0.085787,0.041930,0.012125,0.072718,0.048180,-0.000308,0.013069,-0.006250,0.014489,0.078391,-1.075055,0.631129,1.249085,0.597297,-8.191296,4.808837,-8.191296,112.334976,-65.948117,4.808837,-65.948117,38.715940,-0.000000,0.000000,151.648213,0.026763,0.077214,0.050167,0.029160,0.063694,0.053168,-0.002397,0.013520,-0.003000,0.014055,0.333922,-1.082144,0.280022,1.166599,9.743077,-31.574468,8.170391,-31.574468,102.323638,-26.477854,8.170391,-26.477854,6.851562,0.000000,0.000000,118.918277
26.0490,adapt_gd,3.225251e-02,0.010646,-2.063411,0.938301,2.266757,-0.008258,-1.219026,0.557767,1.340596,0,200.000000,200.000007,199.999999,0.002278,0.000000,0.001834,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.497476,-1.064583,-1.026233,-0.750117,0.105845,1.820835,-2.755029,1.566194,-2.968253,1.791690,-2.811787,1.649029,-2.417554,0.014460,0.023981,0.023981,0.023981,-0.005709,0.023981,0.023760,0.023981,0.026992,0.023981,0.099022,0.023981,0.000000,1.299211,-0.602821,0.848127,0.650014,-0.003528,-0.000000,0.003528,0.005292,1.107068,1.263775,1.263775,0.952246,1.316882,1.316882,1.089347,1.289810,1.289810,1.002610,1.250028,1.250028,-0.032121,0.096125,-0.016102,-0.030929,0.095147,-0.016327,-0.001191,0.000977,0.000226,0.001557,-0.027264,0.075153,-0.061911,0.101115,18.892699,-52.078228,42.902320,-52.078228,143.555027,-118.261390,42.902320,-118.261390,97.424358,-0.000000,0.000000,259.872084,-0.014256,0.087809,0.045541,-0.015932,0.073801,0.052321,0.001676,0.014008,-0.006780,0.015652,-0.323534,-1.114783,0.560125,1.288858,9.782537,33.707147,-16.936218,33.707147,116.142847,-58.356188,-16.936218,-58.356188,29.321175,-0.000000,-0.000000,155.246559,0.000268,0.093463,0.050769,-0.000581,0.076950,0.050160,0.000849,0.016512,0.000609,0.016545,-0.132842,-1.451604,0.698461,1.616369,0.818706,8.946235,-4.304615,8.946235,97.758053,-47.037751,-4.304615,-47.037751,22.632919,-0.000000,0.000000,121.209677,0.011818,0.085827,0.041927,0.012125,0.072718,0.048180,-0.000307,0.013109,-0.006253,0.014527,0.078208,-1.079377,0.631686,1.253076,0.592130,-8.172205,4.782636,-8.172205,112.787652,-66.006943,4.782636,-66.006943,38.629376,0.000000,0.000000,152.009158,0.026763,0.077214,0.050167,0.029160,0.063694,0.053168,-0.002397,0.013520,-0.003000,0.014055,0.333922,-1.082144,0.280022,1.166599,9.743077,-31.574468,8.170391,-31.574468,102.323638,-26.477854,8.170391,-26.477854,6.851562,-0.000000,0.000000,118.918277
26.0855,adapt_gd,3.225251e-02,0.010646,-2.063411,0.938301,2.266757,-0.007714,-1.215031,0.557529,1.336861,0,200.000000,200.000007,199.999999,0.002305,0.000000,0.001856,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.497476,-1.064583,-1.026233,-0.750117,0.107379,1.820835,-2.756563,1.566194,-2.971321,1.791690,-2.811787,1.649029,-2.417554,0.014494,0.023981,0.023981,0.023981,0.015297,0.023981,0.021513,0.023981,-0.004360,0.023981,0.064121,0.023981,0.000000,1.299211,-0.602821,0.848127,0.650014,-0.003579,-0.000000,0.003579,0.005369,1.107068,1.264479,1.264479,0.952246,1.318243,1.318243,1.089347,1.289810,1.289810,1.002610,1.250028,1.250028,-0.032121,0.096125,-0.016102,-0.030929,0.095147,-0.016327,-0.001191,0.000977,0.000226,0.001557,-0.027264,0.075153,-0.061911,0.101115,18.892699,-52.078228,42.902320,-52.078228,143.555027,-118.261390,42.902320,-118.261390,97.424358,-0.000000,0.000000,259.872084,-0.014260,0.087769,0.045544,-0.015932,0.073801,0.052321,0.001672,0.013968,-0.006778,0.015615,-0.322820,-1.110757,0.560096,1.285186,9.773031,33.626939,-16.956293,33.626939,115.703209,-58.343031,-16.956293,-58.343031,29.419316,-0.000000,0.000000,154.895556,0.000264,0.093384,0.050770,-0.000581,0.076950,0.050160,0.000845,0.016434,0.000610,0.016467,-0.131550,-1.437962,0.696729,1.603269,0.810501,8.859489,-4.292643,8.859489,96.842007,-46.922362,-4.292643,-46.922362,22.735052,0.000000,0.000000,120.387560,0.011817,0.085827,0.041927,0.012125,0.072718,0.048180,-0.000308,0.013109,-0.006253,0.014527,0.078221,-1.079395,0.631696,1.253097,0.592300,-8.173376,4.783318,-8.173376,112.787565,-66.006847,4.783318,-66.006847,38.629293,-0.000000,0.000000,152.009158,0.026763,0.077215,0.050168,0.029160,0.063694,0.053168,-0.002396,0.013520,-0.003000,0.014055,0.333936,-1.082189,0.280026,1.166645,9.743108,-31.574565,8.170209,-31.574565,102.323934,-26.477260,8.170209,-26.477260,6.851235,-0.000000,0.000000,118.918277
26.1213,adapt_gd,3.225251e-02,0.010646,-2.063411,0.938301,2.266757,-0.006724,-1.204591,0.556118,1.326782,0,200.000000,200.000007,199.999999,0.002332,0.000000,0.001877,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.497476,-1.064583,-1.026233,-0.750117,0.111981,1.820835,-2.755029,1.566194,-2.982059,1.791690,-2.811787,1.649029,-2.417554,0.012795,0.023981,0.023981,0.023981,0.084395,0.023981,0.009149,0.023981,-0.120519,0.023981,0.036577,0.023981,0.000000,1.299211,-0.602821,0.848127,0.650014,-0.003733,-0.000000,0.003733,0.005599,1.107068,1.263775,1.263775,0.952246,1.323007,1.323007,1.089347,1.289810,1.289810,1.002610,1.250028,1.250028,-0.032121,0.096125,-0.016102,-0.030929,0.095147,-0.016327,-0.001191,0.000977,0.000226,0.001557,-0.027264,0.075153,-0.061911,0.101115,18.892699,-52.078228,42.902320,-52.078228,143.555027,-118.261390,42.902320,-118.261390,97.424358,-0.000000,0.000000,259.872084,-0.014254,0.087809,0.045542,-0.015932,0.073801,0.052321,0.001678,0.014008,-0.006779,0.015652,-0.323589,-1.114839,0.560121,1.288919,9.784939,33.711398,-16.937378,33.711398,116.143628,-58.353217,-16.937378,-58.353217,29.317992,-0.000000,0.000000,155.246559,0.000250,0.093110,0.050773,-0.000581,0.076950,0.050160,0.000832,0.016160,0.000612,0.016193,-0.127054,-1.390375,0.690119,1.557417,0.782306,8.560895,-4.249240,8.560895,93.683250,-46.500116,-4.249240,-46.500116,23.080549,0.000000,0.000000,117.546104,0.011816,0.085827,0.041928,0.012125,0.072718,0.048180,-0.000309,0.013109,-0.006252,0.014527,0.078258,-1.079448,0.631726,1.253160,0.592810,-8.176888,4.785363,-8.176888,112.787304,-66.006557,4.785363,-66.006557,38.629043,-0.000000,0.000000,152.009158,0.026764,0.077215,0.050170,0.029160,0.063694,0.053168,-0.002396,0.013521,-0.002998,0.014055,0.333977,-1.082322,0.280039,1.166783,9.743202,-31.574853,8.169664,-31.574853,102.324822,-26.475479,8.169664,-26.475479,6.850254,-0.000000,0.000000,118.918277
26.1575,adapt_gd,3.225251e-02,0.010646,-2.063411,0.938301,2.266757,-0.004939,-1.186361,0.553360,1.309078,0,200.000000,200.000007,199.999999,0.002359,0.000000,0.001899,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.497476,-1.064583,-1.026233,-0.750117,0.110447,1.820835,-2.755029,1.566194,-2.998932,1.791690,-2.811787,1.649029,-2.417554,0.020822,0.023981,0.023981,0.023981,0.075193,0.023981,0.019792,0.023981,-0.359077,0.023981,0.027538,0.023981,0.000000,1.299211,-0.602821,0.848127,0.650014,-0.003682,-0.000000,0.003682,0.005522,1.107068,1.263775,1.263775,0.952246,1.330494,1.330494,1.089347,1.289810,1.289810,1.002610,1.250028,1.250028,-0.032121,0.096125,-0.016102,-0.030929,0.095147,-0.016327,-0.001191,0.000977,0.000226,0.001557,-0.027264,0.075153,-0.061911,0.101115,18.892699,-52.078228,42.902320,-52.078228,143.555027,-118.261390,42.902320,-118.261390,97.424358,-0.000000,0.000000,259.872084,-0.014254,0.087809,0.045542,-0.015932,0.073801,0.052321,0.001678,0.014008,-0.006779,0.015652,-0.323575,-1.114825,0.560122,1.288904,9.784339,33.710335,-16.937088,33.710335,116.143433,-58.353960,-16.937088,-58.353960,29.318788,-0.000000,0.000000,155.246559,0.000229,0.092680,0.050781,-0.000581,0.076950,0.050160,0.000810,0.015730,0.000621,0.015763,-0.120072,-1.316167,0.678052,1.485418,0.739684,8.108048,-4.177037,8.108048,88.876364,-45.786594,-4.177037,-45.786594,23.587960,-0.000000,0.000000,113.204008,0.011816,0.085827,0.041928,0.012125,0.072718,0.048180,-0.000309,0.013109,-0.006252,0.014527,0.078246,-1.079431,0.631716,1.253139,0.592640,-8.175717,4.784681,-8.175717,112.787391,-66.006654,4.784681,-66.006654,38.629126,0.000000,0.000000,152.009158,0.026763,0.077215,0.050169,0.029160,0.063694,0.053168,-0.002396,0.013521,-0.002998,0.014055,0.333963,-1.082277,0.280035,1.166737,9.743170,-31.574757,8.169846,-31.574757,102.324526,-26.476073,8.169846,-26.476073,6.850581,0.000000,0.000000,118.918277
26.1938,adapt_gd,3.225251e-02,0.010646,-2.063411,0.938301,2.266757,-0.005294,-1.189650,0.554122,1.312382,0,200.000000,200.000007,199.999999,0.002386,0.000000,0.001921,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.497476,-1.064583,-1.026233,-0.750117,0.107379,1.820835,-2.755029,1.566194,-2.994330,1.791690,-2.814855,1.649029,-2.417554,0.023258,0.023981,0.023981,0.023981,-0.028997,0.023981,0.023023,0.023981,-0.122117,0.023981,-0.004804,0.023981,0.000000,1.299211,-0.602821,0.848127,0.650014,-0.003579,-0.000000,0.003579,0.005369,1.107068,1.263775,1.263775,0.952246,1.328452,1.328452,1.089347,1.291218,1.291218,1.002610,1.250028,1.250028,-0.032121,0.096125,-0.016102,-0.030929,0.095147,-0.016327,-0.001191,0.000977,0.000226,0.001557,-0.027264,0.075153,-0.061911,0.101115,18.892699,-52.078228,42.902320,-52.078228,143.555027,-118.261390,42.902320,-118.261390,97.424358,-0.000000,0.000000,259.872084,-0.014255,0.087809,0.045542,-0.015932,0.073801,0.052321,0.001677,0.014008,-0.006780,0.015652,-0.323548,-1.114797,0.560124,1.288873,9.783138,33.708210,-16.936508,33.708210,116.143042,-58.355446,-16.936508,-58.355446,29.320379,-0.000000,0.000000,155.246559,0.000235,0.092797,0.050778,-0.000581,0.076950,0.050160,0.000816,0.015847,0.000618,0.015880,-0.121966,-1.336330,0.681544,1.505043,0.751100,8.229515,-4.197148,8.229515,90.167640,-45.986541,-4.197148,-45.986541,23.453669,-0.000000,0.000000,114.372409,0.011816,0.085747,0.041934,0.012125,0.072718,0.048180,-0.000309,0.013029,-0.006246,0.014452,0.078585,-1.070755,0.630572,1.245116,0.602638,-8.211255,4.835640,-8.211255,111.882613,-65.888105,4.835640,-65.888105,38.801761,-0.000000,0.000000,151.287012,0.026763,0.077215,0.050168,0.029160,0.063694,0.053168,-0.002396,0.013520,-0.003000,0.014055,0.333936,-1.082189,0.280026,1.166645,9.743108,-31.574565,8.170209,-31.574565,102.323934,-26.477260,8.170209,-26.477260,6.851235,-0.000000,0.000000,118.918277
26.2301,adapt_gd,3.225251e-02,0.010646,-2.063411,0.938301,2.266757,-0.006028,-1.193254,0.554969,1.316010,0,200.000000,200.000007,199.999999,0.002413,0.000000,0.001943,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.497476,-1.064583,-1.026233,-0.750117,0.105845,1.820835,-2.755029,1.566194,-2.983593,1.791690,-2.827127,1.649029,-2.417554,0.023815,0.023981,0.023981,0.023981,-0.042653,0.023981,0.023762,0.023981,0.140174,0.023981,-0.138443,0.023981,0.000000,1.299211,-0.602821,0.848127,0.650014,-0.003528,-0.000000,0.003528,0.005292,1.107068,1.263775,1.263775,0.952246,1.323688,1.323688,1.089347,1.296847,1.296847,1.002610,1.250028,1.250028,-0.032121,0.096125,-0.016102,-0.030929,0.095147,-0.016327,-0.001191,0.000977,0.000226,0.001557,-0.027264,0.075153,-0.061911,0.101115,18.892699,-52.078228,42.902320,-52.078228,143.555027,-118.261390,42.902320,-118.261390,97.424358,-0.000000,0.000000,259.872084,-0.014256,0.087809,0.045541,-0.015932,0.073801,0.052321,0.001676,0.014008,-0.006780,0.015652,-0.323534,-1.114783,0.560125,1.288858,9.782537,33.707147,-16.936218,33.707147,116.142847,-58.356188,-16.936218,-58.356188,29.321175,-0.000000,0.000000,155.246559,0.000248,0.093071,0.050773,-0.000581,0.076950,0.050160,0.000830,0.016121,0.000613,0.016154,-0.126415,-1.383598,0.689106,1.550868,0.778345,8.518889,-4.242864,8.518889,93.238183,-46.437618,-4.242864,-46.437618,23.128426,-0.000000,0.000000,117.144953,0.011812,0.085427,0.041965,0.012125,0.072718,0.048180,-0.000313,0.012709,-0.006215,0.014150,0.079912,-1.036376,0.625678,1.213233,0.643774,-8.349138,5.040520,-8.349138,108.280312,-65.370713,5.040520,-65.370713,39.465440,-0.000000,0.000000,148.389526,0.026763,0.077214,0.050167,0.029160,0.063694,0.053168,-0.002397,0.013520,-0.003000,0.014055,0.333922,-1.082144,0.280022,1.166599,9.743077,-31.574468,8.170391,-31.574468,102.323638,-26.477854,8.170391,-26.477854,6.851562,-0.000000,0.000000,118.918277
26.2665,adapt_gd,3.225251e-02,0.010646,-2.063411,0.938301,2.266757,-0.006205,-1.191260,0.554724,1.314099,0,200.000000,200.000007,199.999999,0.002440,0.000000,0.001965,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.497476,-1.064583,-1.026233,-0.750117,0.105845,1.820835,-2.755029,1.566194,-2.978991,1.791690,-2.837864,1.649029,-2.417554,0.023934,0.023981,0.023981,0.023981,-0.012046,0.023981,0.008300,0.023981,0.180659,0.023981,-0.301206,0.023981,0.000000,1.299211,-0.602821,0.848127,0.650014,-0.003528,-0.000000,0.003528,0.005292,1.107068,1.263775,1.263775,0.952246,1.321646,1.321646,1.089347,1.301773,1.301773,1.002610,1.250028,1.250028,-0.032121,0.096125,-0.016102,-0.030929,0.095147,-0.016327,-0.001191,0.000977,0.000226,0.001557,-0.027264,0.075153,-0.061911,0.101115,18.892699,-52.078228,42.902320,-52.078228,143.555027,-118.261390,42.902320,-118.261390,97.424358,-0.000000,0.000000,259.872084,-0.014256,0.087809,0.045541,-0.015932,0.073801,0.052321,0.001676,0.014008,-0.006780,0.015652,-0.323534,-1.114783,0.560125,1.288858,9.782537,33.707147,-16.936218,33.707147,116.142847,-58.356188,-16.936218,-58.356188,29.321175,-0.000000,0.000000,155.246559,0.000254,0.093188,0.050772,-0.000581,0.076950,0.050160,0.000835,0.016238,0.000611,0.016271,-0.128335,-1.403945,0.692093,1.570517,0.790278,8.645401,-4.261867,8.645401,94.578082,-46.623539,-4.261867,-46.623539,22.983701,-0.000000,0.000000,118.352061,0.011808,0.085148,0.041995,0.012125,0.072718,0.048180,-0.000316,0.012430,-0.006185,0.013887,0.080933,-1.006584,0.620907,1.185448,0.679801,-8.454844,5.215336,-8.454844,105.154805,-64.864311,5.215336,-64.864311,40.011285,-0.000000,0.000000,145.845891,0.026763,0.077214,0.050167,0.029160,0.063694,0.053168,-0.002397,0.013520,-0.003000,0.014055,0.333922,-1.082144,0.280022,1.166599,9.743077,-31.574468,8.170391,-31.574468,102.323638,-26.477854,8.170391,-26.477854,6.851562,-0.000000,0.000000,118.918277
26.3029,adapt_gd,3.225251e-02,0.010646,-2.063411,0.938301,2.266757,-0.006607,-1.198342,0.555877,1.321010,0,200.000000,200.000007,199.999999,0.002468,0.000000,0.001987,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.497476,-1.064583,-1.026233,-0.750117,0.105845,1.820835,-2.755029,1.566194,-2.975923,1.791690,-2.833263,1.649029,-2.417554,0.023968,0.023981,0.023981,0.023981,-0.003402,0.023981,0.013053,0.023981,0.137816,0.023981,-0.065919,0.023981,0.000000,1.299211,-0.602821,0.848127,0.650014,-0.003528,-0.000000,0.003528,0.005292,1.107068,1.263775,1.263775,0.952246,1.320285,1.320285,1.089347,1.299662,1.299662,1.002610,1.250028,1.250028,-0.032121,0.096125,-0.016102,-0.030929,0.095147,-0.016327,-0.001191,0.000977,0.000226,0.001557,-0.027264,0.075153,-0.061911,0.101115,18.892699,-52.078228,42.902320,-52.078228,143.555027,-118.261390,42.902320,-118.261390,97.424358,-0.000000,0.000000,259.872084,-0.014256,0.087809,0.045541,-0.015932,0.073801,0.052321,0.001676,0.014008,-0.006780,0.015652,-0.323534,-1.114783,0.560125,1.288858,9.782537,33.707147,-16.936218,33.707147,116.142847,-58.356189,-16.936218,-58.356189,29.321175,-0.000000,0.000000,155.246559,0.000258,0.093267,0.050771,-0.000581,0.076950,0.050160,0.000839,0.016316,0.000611,0.016349,-0.129619,-1.417536,0.693999,1.583618,0.798317,8.730555,-4.274317,8.730555,95.479099,-46.744784,-4.274317,-46.744784,22.885373,0.000000,0.000000,119.162789,0.011810,0.085268,0.041982,0.012125,0.072718,0.048180,-0.000315,0.012549,-0.006198,0.014000,0.080512,-1.019320,0.623008,1.197344,0.664382,-8.411340,5.141011,-8.411340,106.490976,-65.087280,5.141011,-65.087280,39.781343,-0.000000,-0.000000,146.936701,0.026763,0.077214,0.050167,0.029160,0.063694,0.053168,-0.002397,0.013520,-0.003000,0.014055,0.333922,-1.082144,0.280022,1.166599,9.743077,-31.574468,8.170391,-31.574468,102.323638,-26.477854,8.170391,-26.477854,6.851562,-0.000000,-0.000000,118.918277
