time_s,phase,C_O_m_per_N,f_des_x_N,f_des_y_N,f_des_z_N,f_des_mag_N,f_meas_gd_x_N,f_meas_gd_y_N,f_meas_gd_z_N,f_meas_gd_mag_N,converged,K_thumb_task_00_Npm,K_thumb_task_11_Npm,K_thumb_task_22_Npm,K_thumb_joint_0_Nmrad,K_thumb_joint_1_Nmrad,K_thumb_joint_2_Nmrad,K_thumb_joint_3_Nmrad,d_ref_thumb_x_m,d_ref_thumb_y_m,d_ref_thumb_z_m,theta_ref_thumb_0_deg,theta_ref_thumb_1_deg,theta_ref_thumb_2_deg,theta_ref_thumb_3_deg,q_motor_0_rad,q_motor_1_rad,q_motor_2_rad,q_motor_3_rad,q_motor_4_rad,q_motor_5_rad,q_motor_6_rad,q_motor_7_rad,q_motor_8_rad,q_motor_9_rad,q_motor_10_rad,q_motor_11_rad,q_motor_12_rad,q_dot_motor_0_rads,q_dot_motor_1_rads,q_dot_motor_2_rads,q_dot_motor_3_rads,q_dot_motor_4_rads,q_dot_motor_5_rads,q_dot_motor_6_rads,q_dot_motor_7_rads,q_dot_motor_8_rads,q_dot_motor_9_rads,q_dot_motor_10_rads,q_dot_motor_11_rads,q_dot_motor_12_rads,joint_thumb_CMC1_rad,joint_thumb_CMC2_rad,joint_thumb_MCP_rad,joint_thumb_IP_rad,joint_spread_index_rad,joint_spread_middle_rad,joint_spread_ring_rad,joint_spread_pinky_rad,joint_index_MCP_rad,joint_index_PIP_rad,joint_index_DIP_rad,joint_middle_MCP_rad,joint_middle_PIP_rad,joint_middle_DIP_rad,joint_ring_MCP_rad,joint_ring_PIP_rad,joint_ring_DIP_rad,joint_pinky_MCP_rad,joint_pinky_PIP_rad,joint_pinky_DIP_rad,tip_thumb_x_m,tip_thumb_y_m,tip_thumb_z_m,ref_thumb_x_m,ref_thumb_y_m,ref_thumb_z_m,disp_thumb_x_m,disp_thumb_y_m,disp_thumb_z_m,disp_thumb_mag_m,force_1st_thumb_x_N,force_1st_thumb_y_N,force_1st_thumb_z_N,force_1st_thumb_mag_N,stiff_1st_thumb_00_Npm,stiff_1st_thumb_01_Npm,stiff_1st_thumb_02_Npm,stiff_1st_thumb_10_Npm,stiff_1st_thumb_11_Npm,stiff_1st_thumb_12_Npm,stiff_1st_thumb_20_Npm,stiff_1st_thumb_21_Npm,stiff_1st_thumb_22_Npm,stiff_1st_thumb_eig_0_Npm,stiff_1st_thumb_eig_1_Npm,stiff_1st_thumb_eig_2_Npm,tip_index_x_m,tip_index_y_m,tip_index_z_m,ref_index_x_m,ref_index_y_m,ref_index_z_m,disp_index_x_m,disp_index_y_m,disp_index_z_m,disp_index_mag_m,force_1st_index_x_N,force_1st_index_y_N,force_1st_index_z_N,force_1st_index_mag_N,stiff_1st_index_00_Npm,stiff_1st_index_01_Npm,stiff_1st_index_02_Npm,stiff_1st_index_10_Npm,stiff_1st_index_11_Npm,stiff_1st_index_12_Npm,stiff_1st_index_20_Npm,stiff_1st_index_21_Npm,stiff_1st_index_22_Npm,stiff_1st_index_eig_0_Npm,stiff_1st_index_eig_1_Npm,stiff_1st_index_eig_2_Npm,tip_middle_x_m,tip_middle_y_m,tip_middle_z_m,ref_middle_x_m,ref_middle_y_m,ref_middle_z_m,disp_middle_x_m,disp_middle_y_m,disp_middle_z_m,disp_middle_mag_m,force_1st_middle_x_N,force_1st_middle_y_N,force_1st_middle_z_N,force_1st_middle_mag_N,stiff_1st_middle_00_Npm,stiff_1st_middle_01_Npm,stiff_1st_middle_02_Npm,stiff_1st_middle_10_Npm,stiff_1st_middle_11_Npm,stiff_1st_middle_12_Npm,stiff_1st_middle_20_Npm,stiff_1st_middle_21_Npm,stiff_1st_middle_22_Npm,stiff_1st_middle_eig_0_Npm,stiff_1st_middle_eig_1_Npm,stiff_1st_middle_eig_2_Npm,tip_ring_x_m,tip_ring_y_m,tip_ring_z_m,ref_ring_x_m,ref_ring_y_m,ref_ring_z_m,disp_ring_x_m,disp_ring_y_m,disp_ring_z_m,disp_ring_mag_m,force_1st_ring_x_N,force_1st_ring_y_N,force_1st_ring_z_N,force_1st_ring_mag_N,stiff_1st_ring_00_Npm,stiff_1st_ring_01_Npm,stiff_1st_ring_02_Npm,stiff_1st_ring_10_Npm,stiff_1st_ring_11_Npm,stiff_1st_ring_12_Npm,stiff_1st_ring_20_Npm,stiff_1st_ring_21_Npm,stiff_1st_ring_22_Npm,stiff_1st_ring_eig_0_Npm,stiff_1st_ring_eig_1_Npm,stiff_1st_ring_eig_2_Npm,tip_pinky_x_m,tip_pinky_y_m,tip_pinky_z_m,ref_pinky_x_m,ref_pinky_y_m,ref_pinky_z_m,disp_pinky_x_m,disp_pinky_y_m,disp_pinky_z_m,disp_pinky_mag_m,force_1st_pinky_x_N,force_1st_pinky_y_N,force_1st_pinky_z_N,force_1st_pinky_mag_N,stiff_1st_pinky_00_Npm,stiff_1st_pinky_01_Npm,stiff_1st_pinky_02_Npm,stiff_1st_pinky_10_Npm,stiff_1st_pinky_11_Npm,stiff_1st_pinky_12_Npm,stiff_1st_pinky_20_Npm,stiff_1st_pinky_21_Npm,stiff_1st_pinky_22_Npm,stiff_1st_pinky_eig_0_Npm,stiff_1st_pinky_eig_1_Npm,stiff_1st_pinky_eig_2_Npm
28.7861,press,3.854211e-02,0.002073,-0.007657,0.006088,0.010000,0.005862,-0.022192,0.018494,0.029476,1,149.999997,150.000000,150.000000,0.099865,0.100695,-0.005958,0.000756,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.997398,-1.283942,-1.428136,-0.667282,0.113515,1.283942,-2.449767,1.076855,-2.716680,1.578466,-2.604699,1.919010,-2.144505,0.023981,0.681131,0.023981,0.023981,0.040658,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,1.113447,-0.727034,1.180278,0.578234,-0.003784,-0.000000,0.003784,0.005676,0.780637,1.123746,1.123746,0.654728,1.205271,1.205271,0.959707,1.194816,1.194816,1.166758,1.108844,1.108844,-0.038620,0.089174,-0.017220,-0.022570,0.078371,-0.019430,-0.016050,0.010803,0.002211,0.019473,0.132642,-0.500323,0.414174,0.662916,11.722918,-44.218792,36.604852,-44.218792,166.793083,-138.073334,36.604852,-138.073334,114.298778,-0.000000,0.000000,292.814778,-0.016029,0.104756,0.064532,-0.015654,0.100423,0.060135,-0.000375,0.004334,0.004397,0.006185,-0.075320,-0.460693,-0.067117,0.471610,2.647756,16.194901,2.359371,16.194901,99.055494,14.431004,2.359371,14.431004,2.102396,-0.000000,0.000000,103.805646,0.001476,0.106115,0.069382,0.001335,0.103934,0.068369,0.000141,0.002180,0.001013,0.002408,-0.014972,-0.145010,-0.010677,0.146171,1.003430,9.718594,0.715566,9.718594,94.128256,6.930525,0.715566,6.930525,0.510284,-0.000000,0.000000,95.641970,0.013915,0.095708,0.048143,0.014027,0.093859,0.048831,-0.000112,0.001849,-0.000688,0.001976,-0.001392,-0.067944,0.015249,0.069649,0.038833,1.895600,-0.425431,1.895600,92.533272,-20.767303,-0.425431,-20.767303,4.660819,0.000000,0.000000,97.232924,0.023563,0.079374,0.045080,0.023702,0.078941,0.045255,-0.000139,0.000433,-0.000175,0.000487,0.003751,-0.015676,0.002317,0.016284,4.213972,-17.608768,2.602289,-17.608768,73.581114,-10.874090,2.602289,-10.874090,1.607013,-0.000000,0.000000,79.402099
28.8225,press,3.854211e-02,0.002073,-0.007657,0.006088,0.010000,0.005862,-0.022192,0.018494,0.029476,1,149.999997,150.000000,150.000000,0.099865,0.100695,-0.005958,0.000756,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.997398,-1.265534,-1.428136,-0.667282,0.111981,1.283942,-2.449767,1.076855,-2.716680,1.578466,-2.604699,1.919010,-2.144505,0.023981,0.613734,0.023981,0.023981,-0.037743,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,1.113447,-0.716611,1.180278,0.578234,-0.003733,-0.000000,0.003733,0.005599,0.780637,1.123746,1.123746,0.654728,1.205271,1.205271,0.959707,1.194816,1.194816,1.166758,1.108844,1.108844,-0.038808,0.089437,-0.016688,-0.022570,0.078371,-0.019430,-0.016238,0.011066,0.002743,0.019841,0.124561,-0.464835,0.377137,0.611408,12.173983,-45.430672,36.859501,-45.430672,169.537441,-137.551686,36.859501,-137.551686,111.600519,-0.000000,-0.000000,293.311943,-0.016028,0.104756,0.064532,-0.015654,0.100423,0.060135,-0.000374,0.004334,0.004397,0.006185,-0.075329,-0.460680,-0.067115,0.471599,2.648481,16.197059,2.359683,16.197059,99.054789,14.430883,2.359683,14.430883,2.102376,-0.000000,0.000000,103.805646,0.001476,0.106115,0.069382,0.001335,0.103934,0.068369,0.000141,0.002180,0.001013,0.002408,-0.014972,-0.145010,-0.010677,0.146171,1.003430,9.718594,0.715566,9.718594,94.128256,6.930525,0.715566,6.930525,0.510284,-0.000000,0.000000,95.641970,0.013915,0.095708,0.048143,0.014027,0.093859,0.048831,-0.000112,0.001849,-0.000688,0.001976,-0.001391,-0.067930,0.015245,0.069634,0.038806,1.894966,-0.425281,1.894966,92.533457,-20.766969,-0.425281,-20.766969,4.660660,-0.000000,0.000000,97.232924,0.023564,0.079374,0.045079,0.023702,0.078941,0.045255,-0.000139,0.000433,-0.000176,0.000487,0.003743,-0.015642,0.002312,0.016249,4.214238,-17.609290,2.602392,-17.609290,73.580822,-10.874153,2.602392,-10.874153,1.607038,-0.000000,0.000000,79.402099
28.8589,press,3.854211e-02,0.002073,-0.007657,0.006088,0.010000,0.005862,-0.022192,0.018494,0.029476,1,149.999997,150.000000,150.000000,0.099865,0.100695,-0.005958,0.000756,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.997398,-1.253262,-1.428136,-0.667282,0.110447,1.283942,-2.449767,1.076855,-2.716680,1.578466,-2.604699,1.919010,-2.144505,0.023981,0.483949,0.023981,0.023981,-0.023887,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,1.113447,-0.709662,1.180278,0.578234,-0.003682,-0.000000,0.003682,0.005522,0.780637,1.123746,1.123746,0.654728,1.205271,1.205271,0.959707,1.194816,1.194816,1.166758,1.108844,1.108844,-0.038931,0.089610,-0.016331,-0.022570,0.078371,-0.019430,-0.016361,0.011240,0.003099,0.020090,0.119028,-0.441106,0.353096,0.577425,12.477477,-46.240251,37.014308,-46.240251,171.361630,-137.171230,37.014308,-137.171230,109.802564,-0.000000,0.000000,293.641671,-0.016027,0.104756,0.064532,-0.015654,0.100423,0.060135,-0.000374,0.004333,0.004397,0.006185,-0.075337,-0.460667,-0.067113,0.471587,2.649205,16.199216,2.359994,16.199216,99.054085,14.430762,2.359994,14.430762,2.102355,-0.000000,0.000000,103.805646,0.001476,0.106115,0.069382,0.001335,0.103934,0.068369,0.000141,0.002180,0.001013,0.002408,-0.014972,-0.145010,-0.010677,0.146171,1.003430,9.718594,0.715566,9.718594,94.128256,6.930525,0.715566,6.930525,0.510284,-0.000000,0.000000,95.641970,0.013915,0.095708,0.048143,0.014027,0.093859,0.048831,-0.000112,0.001849,-0.000688,0.001976,-0.001390,-0.067915,0.015242,0.069619,0.038780,1.894331,-0.425131,1.894331,92.533642,-20.766636,-0.425131,-20.766636,4.660502,0.000000,0.000000,97.232924,0.023564,0.079373,0.045078,0.023702,0.078941,0.045255,-0.000139,0.000432,-0.000177,0.000487,0.003736,-0.015609,0.002307,0.016214,4.214505,-17.609813,2.602494,-17.609813,73.580531,-10.874215,2.602494,-10.874215,1.607063,-0.000000,0.000000,79.402099
28.8953,press,3.854211e-02,0.002073,-0.007657,0.006088,0.010000,0.005862,-0.022192,0.018494,0.029476,1,149.999997,150.000000,150.000000,0.099865,0.100695,-0.005958,0.000756,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.997398,-1.245592,-1.428136,-0.667282,0.110447,1.283942,-2.449767,1.076855,-2.716680,1.578466,-2.604699,1.919010,-2.144505,0.023981,0.341484,0.023981,0.023981,-0.003465,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,1.113447,-0.705318,1.180278,0.578234,-0.003682,-0.000000,0.003682,0.005522,0.780637,1.123746,1.123746,0.654728,1.205271,1.205271,0.959707,1.194816,1.194816,1.166758,1.108844,1.108844,-0.039008,0.089717,-0.016108,-0.022570,0.078371,-0.019430,-0.016438,0.011347,0.003323,0.020248,0.115513,-0.426251,0.338334,0.556330,12.668250,-46.746816,37.104958,-46.746816,172.499353,-136.920151,37.104958,-136.920151,108.679410,-0.000000,0.000000,293.847012,-0.016027,0.104756,0.064532,-0.015654,0.100423,0.060135,-0.000374,0.004333,0.004397,0.006185,-0.075337,-0.460667,-0.067113,0.471587,2.649205,16.199216,2.359994,16.199216,99.054085,14.430762,2.359994,14.430762,2.102355,-0.000000,0.000000,103.805646,0.001476,0.106115,0.069382,0.001335,0.103934,0.068369,0.000141,0.002180,0.001013,0.002408,-0.014972,-0.145010,-0.010677,0.146171,1.003430,9.718594,0.715566,9.718594,94.128256,6.930525,0.715566,6.930525,0.510284,-0.000000,0.000000,95.641970,0.013915,0.095708,0.048143,0.014027,0.093859,0.048831,-0.000112,0.001849,-0.000688,0.001976,-0.001390,-0.067915,0.015242,0.069619,0.038780,1.894331,-0.425131,1.894331,92.533642,-20.766636,-0.425131,-20.766636,4.660502,0.000000,0.000000,97.232924,0.023564,0.079373,0.045078,0.023702,0.078941,0.045255,-0.000139,0.000432,-0.000177,0.000487,0.003736,-0.015609,0.002307,0.016214,4.214505,-17.609813,2.602494,-17.609813,73.580531,-10.874215,2.602494,-10.874215,1.607063,-0.000000,0.000000,79.402099
28.9316,press,3.854211e-02,0.002073,-0.007657,0.006088,0.010000,0.005862,-0.022192,0.018494,0.029476,1,149.999997,150.000000,150.000000,0.099865,0.100695,-0.005958,0.000756,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.997398,-1.244058,-1.428136,-0.667282,0.113515,1.283942,-2.449767,1.076855,-2.716680,1.578466,-2.604699,1.919010,-2.144505,0.023981,0.188059,0.023981,0.023981,0.031883,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,1.113447,-0.704450,1.180278,0.578234,-0.003784,-0.000000,0.003784,0.005676,0.780637,1.123746,1.123746,0.654728,1.205271,1.205271,0.959707,1.194816,1.194816,1.166758,1.108844,1.108844,-0.039023,0.089739,-0.016063,-0.022570,0.078371,-0.019430,-0.016453,0.011368,0.003367,0.020280,0.114804,-0.423278,0.335405,0.552124,12.706502,-46.848178,37.122523,-46.848178,172.726666,-136.868708,37.122523,-136.868708,108.454842,-0.000000,-0.000000,293.888010,-0.016029,0.104756,0.064532,-0.015654,0.100423,0.060135,-0.000375,0.004334,0.004397,0.006185,-0.075320,-0.460693,-0.067117,0.471610,2.647756,16.194901,2.359371,16.194901,99.055494,14.431004,2.359371,14.431004,2.102396,-0.000000,0.000000,103.805646,0.001476,0.106115,0.069382,0.001335,0.103934,0.068369,0.000141,0.002180,0.001013,0.002408,-0.014972,-0.145010,-0.010677,0.146171,1.003430,9.718594,0.715566,9.718594,94.128256,6.930525,0.715566,6.930525,0.510284,-0.000000,0.000000,95.641970,0.013915,0.095708,0.048143,0.014027,0.093859,0.048831,-0.000112,0.001849,-0.000688,0.001976,-0.001392,-0.067944,0.015249,0.069649,0.038833,1.895600,-0.425431,1.895600,92.533272,-20.767303,-0.425431,-20.767303,4.660819,0.000000,0.000000,97.232924,0.023563,0.079374,0.045080,0.023702,0.078941,0.045255,-0.000139,0.000433,-0.000175,0.000487,0.003751,-0.015676,0.002317,0.016284,4.213972,-17.608768,2.602289,-17.608768,73.581114,-10.874090,2.602289,-10.874090,1.607013,-0.000000,0.000000,79.402099
28.9680,press,3.854211e-02,0.002073,-0.007657,0.006088,0.010000,0.005862,-0.022192,0.018494,0.029476,1,149.999997,150.000000,150.000000,0.099865,0.100695,-0.005958,0.000756,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.997398,-1.244058,-1.428136,-0.667282,0.116583,1.283942,-2.449767,1.076855,-2.716680,1.578466,-2.604699,1.919010,-2.144505,0.023981,0.067794,0.023981,0.023981,0.095446,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,1.113447,-0.704450,1.180278,0.578234,-0.003886,-0.000000,0.003886,0.005829,0.780637,1.123746,1.123746,0.654728,1.205271,1.205271,0.959707,1.194816,1.194816,1.166758,1.108844,1.108844,-0.039023,0.089739,-0.016063,-0.022570,0.078371,-0.019430,-0.016453,0.011368,0.003367,0.020280,0.114804,-0.423278,0.335405,0.552124,12.706502,-46.848178,37.122523,-46.848178,172.726666,-136.868708,37.122523,-136.868708,108.454842,-0.000000,-0.000000,293.888010,-0.016030,0.104757,0.064532,-0.015654,0.100423,0.060135,-0.000376,0.004334,0.004398,0.006186,-0.075303,-0.460719,-0.067121,0.471633,2.646308,16.190586,2.358749,16.190586,99.056902,14.431246,2.358749,14.431246,2.102437,-0.000000,0.000000,103.805646,0.001476,0.106115,0.069382,0.001335,0.103934,0.068369,0.000141,0.002180,0.001013,0.002408,-0.014972,-0.145010,-0.010677,0.146171,1.003430,9.718594,0.715566,9.718594,94.128256,6.930525,0.715566,6.930525,0.510284,-0.000000,0.000000,95.641970,0.013915,0.095708,0.048144,0.014027,0.093859,0.048831,-0.000112,0.001849,-0.000687,0.001976,-0.001393,-0.067974,0.015256,0.069679,0.038885,1.896870,-0.425731,1.896870,92.532902,-20.767969,-0.425731,-20.767969,4.661137,-0.000000,0.000000,97.232924,0.023563,0.079374,0.045081,0.023702,0.078941,0.045255,-0.000139,0.000433,-0.000173,0.000487,0.003767,-0.015743,0.002326,0.016354,4.213438,-17.607724,2.602084,-17.607724,73.581697,-10.873965,2.602084,-10.873965,1.606964,-0.000000,-0.000000,79.402099
29.0043,press,3.854211e-02,0.002073,-0.007657,0.006088,0.010000,0.005862,-0.022192,0.018494,0.029476,1,149.999997,150.000000,150.000000,0.099865,0.100695,-0.005958,0.000756,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.997398,-1.244058,-1.428136,-0.667282,0.113515,1.283942,-2.449767,1.076855,-2.716680,1.578466,-2.604699,1.919010,-2.144505,0.023981,0.036355,0.023981,0.023981,0.000090,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,1.113447,-0.704450,1.180278,0.578234,-0.003784,-0.000000,0.003784,0.005676,0.780637,1.123746,1.123746,0.654728,1.205271,1.205271,0.959707,1.194816,1.194816,1.166758,1.108844,1.108844,-0.039023,0.089739,-0.016063,-0.022570,0.078371,-0.019430,-0.016453,0.011368,0.003367,0.020280,0.114804,-0.423278,0.335405,0.552124,12.706502,-46.848178,37.122523,-46.848178,172.726666,-136.868708,37.122523,-136.868708,108.454842,-0.000000,-0.000000,293.888010,-0.016029,0.104756,0.064532,-0.015654,0.100423,0.060135,-0.000375,0.004334,0.004397,0.006185,-0.075320,-0.460693,-0.067117,0.471610,2.647756,16.194901,2.359371,16.194901,99.055494,14.431004,2.359371,14.431004,2.102396,-0.000000,0.000000,103.805646,0.001476,0.106115,0.069382,0.001335,0.103934,0.068369,0.000141,0.002180,0.001013,0.002408,-0.014972,-0.145010,-0.010677,0.146171,1.003430,9.718594,0.715566,9.718594,94.128256,6.930525,0.715566,6.930525,0.510284,-0.000000,0.000000,95.641970,0.013915,0.095708,0.048143,0.014027,0.093859,0.048831,-0.000112,0.001849,-0.000688,0.001976,-0.001392,-0.067944,0.015249,0.069649,0.038833,1.895600,-0.425431,1.895600,92.533272,-20.767303,-0.425431,-20.767303,4.660819,0.000000,0.000000,97.232924,0.023563,0.079374,0.045080,0.023702,0.078941,0.045255,-0.000139,0.000433,-0.000175,0.000487,0.003751,-0.015676,0.002317,0.016284,4.213972,-17.608768,2.602289,-17.608768,73.581114,-10.874090,2.602289,-10.874090,1.607013,-0.000000,0.000000,79.402099
29.0407,press,3.854211e-02,0.002073,-0.007657,0.006088,0.010000,0.005862,-0.022192,0.018494,0.029476,1,149.999997,150.000000,150.000000,0.099865,0.100695,-0.005958,0.000756,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.997398,-1.244058,-1.428136,-0.667282,0.111981,1.283942,-2.449767,1.076855,-2.716680,1.578466,-2.604699,1.919010,-2.144505,0.023981,0.027476,0.023981,0.023981,-0.040362,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,1.113447,-0.704450,1.180278,0.578234,-0.003733,-0.000000,0.003733,0.005599,0.780637,1.123746,1.123746,0.654728,1.205271,1.205271,0.959707,1.194816,1.194816,1.166758,1.108844,1.108844,-0.039023,0.089739,-0.016063,-0.022570,0.078371,-0.019430,-0.016453,0.011368,0.003367,0.020280,0.114804,-0.423278,0.335405,0.552124,12.706502,-46.848178,37.122523,-46.848178,172.726666,-136.868708,37.122523,-136.868708,108.454842,-0.000000,-0.000000,293.888010,-0.016028,0.104756,0.064532,-0.015654,0.100423,0.060135,-0.000374,0.004334,0.004397,0.006185,-0.075329,-0.460680,-0.067115,0.471599,2.648481,16.197059,2.359683,16.197059,99.054789,14.430883,2.359683,14.430883,2.102376,-0.000000,0.000000,103.805646,0.001476,0.106115,0.069382,0.001335,0.103934,0.068369,0.000141,0.002180,0.001013,0.002408,-0.014972,-0.145010,-0.010677,0.146171,1.003430,9.718594,0.715566,9.718594,94.128256,6.930525,0.715566,6.930525,0.510284,-0.000000,0.000000,95.641970,0.013915,0.095708,0.048143,0.014027,0.093859,0.048831,-0.000112,0.001849,-0.000688,0.001976,-0.001391,-0.067930,0.015245,0.069634,0.038806,1.894966,-0.425281,1.894966,92.533457,-20.766969,-0.425281,-20.766969,4.660660,-0.000000,0.000000,97.232924,0.023564,0.079374,0.045079,0.023702,0.078941,0.045255,-0.000139,0.000433,-0.000176,0.000487,0.003743,-0.015642,0.002312,0.016249,4.214238,-17.609290,2.602392,-17.609290,73.580822,-10.874153,2.602392,-10.874153,1.607038,-0.000000,0.000000,79.402099
29.0770,press,3.854211e-02,0.002073,-0.007657,0.006088,0.010000,0.005862,-0.022192,0.018494,0.029476,1,149.999997,150.000000,150.000000,0.099865,0.100695,-0.005958,0.000756,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.997398,-1.253262,-1.428136,-0.667282,0.111981,1.285476,-2.449767,1.076855,-2.716680,1.578466,-2.604699,1.919010,-2.144505,0.023981,-0.061379,0.023981,0.023981,-0.012152,0.036492,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,1.113447,-0.709662,1.180278,0.578234,-0.003733,-0.000000,0.003733,0.005599,0.781569,1.123746,1.123746,0.654728,1.205271,1.205271,0.959707,1.194816,1.194816,1.166758,1.108844,1.108844,-0.038931,0.089610,-0.016331,-0.022570,0.078371,-0.019430,-0.016361,0.011240,0.003099,0.020090,0.119028,-0.441106,0.353096,0.577425,12.477477,-46.240251,37.014308,-46.240251,171.361630,-137.171230,37.014308,-137.171230,109.802564,-0.000000,0.000000,293.641671,-0.016020,0.104740,0.064476,-0.015654,0.100423,0.060135,-0.000366,0.004317,0.004341,0.006133,-0.074709,-0.456456,-0.066068,0.467225,2.654108,16.215983,2.347131,16.215983,99.075880,14.340425,2.347131,14.340425,2.075660,-0.000000,0.000000,103.805648,0.001476,0.106115,0.069382,0.001335,0.103934,0.068369,0.000141,0.002180,0.001013,0.002408,-0.014972,-0.145010,-0.010677,0.146171,1.003430,9.718594,0.715566,9.718594,94.128256,6.930525,0.715566,6.930525,0.510284,-0.000000,0.000000,95.641970,0.013915,0.095708,0.048143,0.014027,0.093859,0.048831,-0.000112,0.001849,-0.000688,0.001976,-0.001391,-0.067930,0.015245,0.069633,0.038806,1.894966,-0.425281,1.894966,92.533457,-20.766969,-0.425281,-20.766969,4.660660,-0.000000,0.000000,97.232924,0.023564,0.079374,0.045079,0.023702,0.078941,0.045255,-0.000139,0.000433,-0.000176,0.000487,0.003743,-0.015642,0.002312,0.016249,4.214238,-17.609290,2.602392,-17.609290,73.580822,-10.874153,2.602392,-10.874153,1.607038,-0.000000,0.000000,79.402099
29.1134,press,3.854211e-02,0.002073,-0.007657,0.006088,0.010000,0.005862,-0.022192,0.018494,0.029476,1,149.999997,150.000000,150.000000,0.099865,0.100695,-0.005958,0.000756,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.997398,-1.277806,-1.428136,-0.667282,0.111981,1.287010,-2.449767,1.076855,-2.716680,1.578466,-2.604699,1.919010,-2.144505,0.023981,-0.373679,0.023981,0.023981,-0.010991,0.059139,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,1.113447,-0.723559,1.180278,0.578234,-0.003733,-0.000000,0.003733,0.005599,0.782502,1.123746,1.123746,0.654728,1.205271,1.205271,0.959707,1.194816,1.194816,1.166758,1.108844,1.108844,-0.038683,0.089262,-0.017043,-0.022570,0.078371,-0.019430,-0.016113,0.010891,0.002388,0.019595,0.129978,-0.488509,0.401698,0.645675,11.872703,-44.622390,36.692718,-44.622390,167.708880,-137.905985,36.692718,-137.905985,113.399246,-0.000000,-0.000000,292.980829,-0.016011,0.104724,0.064419,-0.015654,0.100423,0.060135,-0.000357,0.004301,0.004285,0.006081,-0.074088,-0.452232,-0.065030,0.462851,2.659740,16.234891,2.334545,16.234891,99.096799,14.249924,2.334545,14.249924,2.049111,0.000000,0.000000,103.805650,0.001476,0.106115,0.069382,0.001335,0.103934,0.068369,0.000141,0.002180,0.001013,0.002408,-0.014972,-0.145010,-0.010677,0.146171,1.003430,9.718594,0.715566,9.718594,94.128256,6.930525,0.715566,6.930525,0.510284,-0.000000,0.000000,95.641970,0.013915,0.095708,0.048143,0.014027,0.093859,0.048831,-0.000112,0.001849,-0.000688,0.001976,-0.001391,-0.067930,0.015245,0.069633,0.038806,1.894966,-0.425281,1.894966,92.533457,-20.766969,-0.425281,-20.766969,4.660660,-0.000000,0.000000,97.232924,0.023564,0.079374,0.045079,0.023702,0.078941,0.045255,-0.000139,0.000433,-0.000176,0.000487,0.003743,-0.015642,0.002312,0.016249,4.214238,-17.609290,2.602392,-17.609290,73.580822,-10.874153,2.602392,-10.874153,1.607038,-0.000000,-0.000000,79.402099
