Time_s,Force_Ref_N,Force_Normal_N,Force_Total_N,Force_Shear_N,Motor1_pos_deg,Motor2_pos_deg,k_scalar
30.5223,0.8000,0.448129,0.448193,-0.007625,30.9375,37.8809,0.197159
30.5234,0.8000,0.448129,0.448193,-0.007625,30.9375,37.8809,0.197194
30.5245,0.8000,0.448129,0.448193,-0.007625,30.9375,37.8809,0.197230
30.5256,0.8000,0.448129,0.448193,-0.007625,30.9375,37.8809,0.197265
30.5267,0.8000,0.448129,0.448193,-0.007625,30.9375,37.8809,0.197300
30.5278,0.8000,0.448129,0.448193,-0.007625,31.0254,37.8809,0.197335
30.5290,0.8000,0.448129,0.448193,-0.007625,31.0254,37.8809,0.197370
30.5300,0.8000,0.448129,0.448193,-0.007625,31.0254,37.8809,0.197406
30.5312,0.8000,0.448129,0.448193,-0.007625,31.0254,37.8809,0.197441
30.5323,0.8000,0.448129,0.448193,-0.007625,31.1133,37.8809,0.197476
30.5335,0.8000,0.448129,0.448193,-0.007625,31.1133,37.8809,0.197511
30.5345,0.8000,0.448129,0.448193,-0.007625,31.1133,37.8809,0.197546
30.5356,0.8000,0.448129,0.448193,-0.007625,31.2891,37.8809,0.197581
30.5367,0.8000,0.448129,0.448193,-0.007625,31.2891,37.8809,0.197617
30.5378,0.8000,0.448129,0.448193,-0.007625,31.3770,37.8809,0.197652
30.5389,0.8000,0.448129,0.448193,-0.007625,31.3770,37.8809,0.197687
30.5400,0.8000,0.448129,0.448193,-0.007625,31.4648,37.8809,0.197722
30.5412,0.8000,0.448129,0.448193,-0.007625,31.5527,37.8809,0.197757
30.5423,0.8000,0.448129,0.448193,-0.007625,31.6406,37.8809,0.197793
30.5434,0.8000,0.448129,0.448193,-0.007625,31.6406,37.8809,0.197828
30.5445,0.8000,0.448129,0.448193,-0.007625,31.7285,37.8809,0.197863
30.5458,0.8000,0.448129,0.448193,-0.007625,31.7285,37.8809,0.197898
30.5468,0.8000,0.448129,0.448193,-0.007625,31.8164,37.8809,0.197933
30.5479,0.8000,0.448129,0.448193,-0.007625,31.8164,37.9688,0.197968
30.5490,0.8000,0.448129,0.448193,-0.007625,31.8164,37.9688,0.198004
30.5502,0.8000,0.448129,0.448193,-0.007625,31.9043,38.0566,0.198039
30.5512,0.8000,0.448129,0.448193,-0.007625,31.9043,38.0566,0.198074
30.5523,0.8000,0.448129,0.448193,-0.007625,31.9922,38.1445,0.198109
30.5534,0.8000,0.448129,0.448193,-0.007625,31.9922,38.1445,0.198144
30.5546,0.8000,0.448129,0.448193,-0.007625,31.9922,38.2324,0.198180
30.5557,0.8000,0.448129,0.448193,-0.007625,32.0801,38.3203,0.198215
30.5568,0.8000,0.448129,0.448193,-0.007625,32.0801,38.4082,0.198250
30.5579,0.8000,0.448129,0.448193,-0.007625,32.0801,38.4961,0.198285
30.5592,0.8000,0.448129,0.448193,-0.007625,32.0801,38.5840,0.198320
30.5600,0.8000,0.448129,0.448193,-0.007625,32.1680,38.8477,0.198356
30.5612,0.8000,0.448129,0.448193,-0.007625,32.1680,38.9355,0.198391
30.5623,0.8000,0.448129,0.448193,-0.007625,32.1680,39.0234,0.198426
30.5634,0.8000,0.448129,0.448193,-0.007625,32.1680,39.1113,0.198461
30.5646,0.8000,0.448129,0.448193,-0.007625,32.1680,39.2871,0.198496
30.5656,0.8000,0.448129,0.448193,-0.007625,32.1680,39.3750,0.198531
30.5667,0.8000,0.448129,0.448193,-0.007625,32.1680,39.4629,0.198567
30.5678,0.8000,0.448129,0.448193,-0.007625,32.1680,39.5508,0.198602
30.5690,0.8000,0.448129,0.448193,-0.007625,32.1680,39.8145,0.198637
30.5700,0.8000,0.448129,0.448193,-0.007625,32.1680,39.9023,0.198672
30.5712,0.8000,0.448129,0.448193,-0.007625,32.1680,39.9902,0.198707
30.5723,0.8000,0.448129,0.448193,-0.007625,32.1680,40.0781,0.198743
30.5734,0.8000,0.448129,0.448193,-0.007625,32.1680,40.1660,0.198778
30.5745,0.8000,0.448129,0.448193,-0.007625,32.1680,40.2539,0.198813
30.5756,0.8000,0.448129,0.448193,-0.007625,32.1680,40.4297,0.198848
30.5767,0.8000,0.448129,0.448193,-0.007625,32.1680,40.5176,0.198883
30.5778,0.8000,0.448129,0.448193,-0.007625,32.1680,40.6055,0.198919
30.5790,0.8000,0.448129,0.448193,-0.007625,32.0801,40.7812,0.198954
30.5800,0.8000,0.448129,0.448193,-0.007625,32.0801,40.8691,0.198989
30.5812,0.8000,0.448129,0.448193,-0.007625,32.0801,40.9570,0.199024
30.5823,0.8000,0.448129,0.448193,-0.007625,32.0801,41.0449,0.199059
30.5834,0.8000,0.448129,0.448193,-0.007625,32.0801,41.1328,0.199094
30.5845,0.8000,0.448129,0.448193,-0.007625,32.0801,41.2207,0.199130
30.5856,0.8000,0.448129,0.448193,-0.007625,32.0801,41.3086,0.199165
30.5867,0.8000,0.448129,0.448193,-0.007625,32.0801,41.3086,0.199200
30.5878,0.8000,0.448129,0.448193,-0.007625,32.0801,41.3965,0.199235
30.5890,0.8000,0.448129,0.448193,-0.007625,31.9922,41.5723,0.199270
30.5900,0.8000,0.448129,0.448193,-0.007625,31.9922,41.5723,0.199306
30.5912,0.8000,0.448129,0.448193,-0.007625,31.9922,41.6602,0.199341
30.5923,0.8000,0.448129,0.448193,-0.007625,31.9922,41.7480,0.199376
30.5934,0.8000,0.448129,0.448193,-0.007625,31.9922,41.8359,0.199411
30.5945,0.8000,0.448129,0.448193,-0.007625,31.9043,41.8359,0.199446
30.5956,0.8000,0.448129,0.448193,-0.007625,31.9043,41.9238,0.199482
30.5967,0.8000,0.448129,0.448193,-0.007625,31.9043,42.0117,0.199517
30.5978,0.8000,0.448129,0.448193,-0.007625,31.9043,42.0117,0.199552
30.5990,0.8000,0.448129,0.448193,-0.007625,31.9043,42.0996,0.199587
30.6000,0.8000,0.448129,0.448193,-0.007625,31.9043,42.1875,0.199622
30.6012,0.8000,0.448129,0.448193,-0.007625,31.8164,42.1875,0.199657
30.6024,0.8000,0.448129,0.448193,-0.007625,31.8164,42.1875,0.199693
30.6034,0.8000,0.448129,0.448193,-0.007625,31.8164,42.3633,0.199728
30.6045,0.8000,0.448129,0.448193,-0.007625,31.8164,42.3633,0.199763
30.6056,0.8000,0.448129,0.448193,-0.007625,31.8164,42.3633,0.199798
30.6067,0.8000,0.448129,0.448193,-0.007625,31.8164,42.4512,0.199833
30.6078,0.8000,0.448129,0.448193,-0.007625,31.8164,42.4512,0.199869
30.6090,0.8000,0.448129,0.448193,-0.007625,31.8164,42.4512,0.199904
30.6101,0.8000,0.448129,0.448193,-0.007625,31.8164,42.5391,0.199939
30.6112,0.8000,0.448129,0.448193,-0.007625,31.8164,42.5391,0.199974
30.6123,0.8000,0.448129,0.448193,-0.007625,31.8164,42.5391,0.200009
30.6134,0.8000,0.448129,0.448193,-0.007625,31.8164,42.5391,0.200045
30.6145,0.8000,0.448129,0.448193,-0.007625,31.8164,42.5391,0.200080
30.6156,0.8000,0.448129,0.448193,-0.047540,31.8164,42.5391,0.200115
30.6167,0.8000,0.450220,0.452723,-0.047540,31.8164,42.5391,0.200150
30.6178,0.8000,0.450220,0.452723,-0.047540,31.8164,42.5391,0.200185
30.6189,0.8000,0.450220,0.452723,-0.047540,31.8164,42.5391,0.200220
30.6200,0.8000,0.450220,0.452723,-0.047540,31.8164,42.5391,0.200255
30.6212,0.8000,0.450220,0.452723,-0.047540,31.8164,42.4512,0.200290
30.6223,0.8000,0.450220,0.452723,-0.047540,31.8164,42.4512,0.200325
30.6234,0.8000,0.450220,0.452723,-0.047540,31.8164,42.4512,0.200360
30.6245,0.8000,0.450220,0.452723,-0.047540,31.8164,42.4512,0.200395
30.6256,0.8000,0.450220,0.452723,-0.047540,31.8164,42.4512,0.200430
30.6267,0.8000,0.450220,0.452723,-0.047540,31.8164,42.4512,0.200465
30.6278,0.8000,0.450220,0.452723,-0.047540,31.8164,42.4512,0.200500
30.6289,0.8000,0.450220,0.452723,-0.047540,31.8164,42.3633,0.200535
30.6301,0.8000,0.450220,0.452723,-0.047540,31.8164,42.3633,0.200570
30.6312,0.8000,0.450220,0.452723,-0.047540,31.8164,42.3633,0.200605
30.6323,0.8000,0.450220,0.452723,-0.047540,31.8164,42.3633,0.200640
30.6334,0.8000,0.450220,0.452723,-0.047540,31.8164,42.3633,0.200675
30.6345,0.8000,0.450220,0.452723,-0.047540,31.8164,42.3633,0.200710
30.6356,0.8000,0.450220,0.452723,-0.047540,31.8164,42.1875,0.200745
30.6367,0.8000,0.450220,0.452723,-0.047540,31.8164,42.1875,0.200779
30.6378,0.8000,0.450220,0.452723,-0.047540,31.8164,42.1875,0.200814
30.6390,0.8000,0.450220,0.452723,-0.047540,31.8164,42.0996,0.200849
30.6400,0.8000,0.450220,0.452723,-0.047540,31.8164,42.0996,0.200884
30.6412,0.8000,0.450220,0.452723,-0.047540,31.8164,42.0996,0.200919
30.6423,0.8000,0.450220,0.452723,-0.047540,31.8164,42.0996,0.200954
30.6434,0.8000,0.450220,0.452723,-0.047540,31.8164,42.0117,0.200989
30.6445,0.8000,0.450220,0.452723,-0.047540,31.7285,42.0117,0.201024
30.6456,0.8000,0.450220,0.452723,-0.047540,31.7285,42.0117,0.201059
30.6467,0.8000,0.450220,0.452723,-0.047540,31.7285,42.0117,0.201094
30.6478,0.8000,0.450220,0.452723,-0.047540,31.7285,42.0117,0.201129
30.6490,0.8000,0.450220,0.452723,-0.047540,31.8164,41.9238,0.201164
30.6501,0.8000,0.450220,0.452723,-0.047540,31.8164,41.9238,0.201199
30.6512,0.8000,0.450220,0.452723,-0.047540,31.8164,41.9238,0.201234
30.6523,0.8000,0.450220,0.452723,-0.047540,31.8164,41.9238,0.201269
30.6534,0.8000,0.450220,0.452723,-0.047540,31.9043,41.8359,0.201304
30.6545,0.8000,0.450220,0.452723,-0.047540,31.9922,41.8359,0.201339
30.6556,0.8000,0.450220,0.452723,-0.047540,31.9922,41.8359,0.201374
30.6567,0.8000,0.450220,0.452723,-0.047540,32.0801,41.8359,0.201409
30.6578,0.8000,0.450220,0.452723,-0.047540,32.1680,41.8359,0.201444
30.6590,0.8000,0.450220,0.452723,-0.047540,32.3438,41.7480,0.201479
30.6625,0.8000,0.450220,0.452723,-0.047540,32.3438,41.7480,0.201514
30.6636,0.8000,0.450220,0.452723,-0.047540,32.4316,41.7480,0.201549
30.6645,0.8000,0.450220,0.452723,-0.047540,32.8711,41.7480,0.201584
30.6656,0.8000,0.450220,0.452723,-0.047540,32.8711,41.7480,0.201619
30.6667,0.8000,0.450220,0.452723,-0.047540,33.0469,41.7480,0.201654
30.6678,0.8000,0.450220,0.452723,-0.047540,33.2227,41.6602,0.201689
30.6690,0.8000,0.450220,0.452723,-0.047540,33.4863,41.6602,0.201724
30.6700,0.8000,0.450220,0.452723,-0.047540,33.5742,41.6602,0.201759
30.6712,0.8000,0.450220,0.452723,-0.047540,33.7500,41.6602,0.201794
30.6723,0.8000,0.450220,0.452723,-0.047540,33.8379,41.5723,0.201829
30.6734,0.8000,0.450220,0.452723,-0.047540,33.9258,41.5723,0.201864
30.6745,0.8000,0.450220,0.452723,-0.047540,34.1016,41.5723,0.201899
30.6756,0.8000,0.450220,0.452723,-0.047540,34.1895,41.5723,0.201934
30.6767,0.8000,0.450220,0.452723,-0.047540,34.3652,41.5723,0.201969
30.6778,0.8000,0.450220,0.452723,-0.047540,34.4531,41.5723,0.202004
30.6790,0.8000,0.450220,0.452723,-0.047540,34.6289,41.4844,0.202039
30.6800,0.8000,0.450220,0.452723,-0.047540,34.8047,41.4844,0.202074
30.6812,0.8000,0.450220,0.452723,-0.047540,34.8926,41.4844,0.202109
30.6823,0.8000,0.450220,0.452723,-0.047540,34.9805,41.4844,0.202144
30.6834,0.8000,0.450220,0.452723,-0.047540,35.0684,41.4844,0.202179
30.6845,0.8000,0.450220,0.452723,-0.047540,35.2441,41.4844,0.202214
30.6856,0.8000,0.450220,0.452723,-0.047540,35.3320,41.3965,0.202249
30.6867,0.8000,0.450220,0.452723,-0.047540,35.4199,41.3965,0.202284
30.6878,0.8000,0.450220,0.452723,-0.047540,35.5078,41.3965,0.202319
30.6890,0.8000,0.450220,0.452723,-0.047540,35.6836,41.3965,0.202354
30.6901,0.8000,0.450220,0.452723,-0.047540,35.7715,41.3086,0.202388
30.6912,0.8000,0.450220,0.452723,-0.047540,35.9473,41.3086,0.202423
30.6923,0.8000,0.450220,0.452723,-0.047540,35.9473,41.3086,0.202458
30.6934,0.8000,0.450220,0.452723,-0.047540,36.0352,41.3086,0.202493
30.6945,0.8000,0.450220,0.452723,-0.047540,36.2109,41.3086,0.202528
30.6956,0.8000,0.450220,0.452723,-0.047540,36.2109,41.2207,0.202563
30.6967,0.8000,0.450220,0.452723,-0.047540,36.2988,41.2207,0.202598
30.6978,0.8000,0.450220,0.452723,-0.047540,36.3867,41.2207,0.202633
30.6990,0.8000,0.450220,0.452723,-0.047540,36.5625,41.1328,0.202668
30.7001,0.8000,0.450220,0.452723,-0.047540,36.6504,41.1328,0.202703
30.7012,0.8000,0.450220,0.452723,-0.047540,36.6504,41.1328,0.202738
30.7023,0.8000,0.450220,0.452723,-0.047540,36.7383,41.1328,0.202773
30.7034,0.8000,0.450220,0.452723,-0.047540,36.9141,41.0449,0.202808
30.7045,0.8000,0.450220,0.452723,-0.047540,36.9141,41.0449,0.202843
30.7056,0.8000,0.442659,0.449900,-0.080389,37.0020,41.0449,0.202879
30.7067,0.8000,0.442659,0.449900,-0.080389,37.0898,41.0449,0.202915
30.7078,0.8000,0.442659,0.449900,-0.080389,37.0898,41.0449,0.202950
30.7090,0.8000,0.442659,0.449900,-0.080389,37.2656,40.9570,0.202986
30.7101,0.8000,0.442659,0.449900,-0.080389,37.2656,40.9570,0.203022
30.7112,0.8000,0.442659,0.449900,-0.080389,37.3535,40.9570,0.203058
30.7123,0.8000,0.442659,0.449900,-0.080389,37.3535,40.8691,0.203093
30.7134,0.8000,0.442659,0.449900,-0.080389,37.3535,40.8691,0.203129
30.7145,0.8000,0.442659,0.449900,-0.080389,37.4414,40.8691,0.203165
30.7156,0.8000,0.442659,0.449900,-0.080389,37.5293,40.8691,0.203201
30.7167,0.8000,0.442659,0.449900,-0.080389,37.5293,40.7812,0.203236
30.7178,0.8000,0.442659,0.449900,-0.080389,37.5293,40.7812,0.203272
30.7190,0.8000,0.442659,0.449900,-0.080389,37.6172,40.6934,0.203308
30.7201,0.8000,0.442659,0.449900,-0.080389,37.6172,40.6934,0.203343
30.7212,0.8000,0.442659,0.449900,-0.080389,37.6172,40.6934,0.203379
30.7223,0.8000,0.442659,0.449900,-0.080389,37.6172,40.6934,0.203415
30.7234,0.8000,0.442659,0.449900,-0.080389,37.7051,40.6934,0.203451
30.7245,0.8000,0.442659,0.449900,-0.080389,37.7051,40.6934,0.203486
30.7256,0.8000,0.442659,0.449900,-0.080389,37.7051,40.6055,0.203522
30.7267,0.8000,0.442659,0.449900,-0.080389,37.7051,40.6055,0.203558
30.7278,0.8000,0.442659,0.449900,-0.080389,37.7051,40.6055,0.203594
30.7290,0.8000,0.442659,0.449900,-0.080389,37.7930,40.5176,0.203629
30.7303,0.8000,0.442659,0.449900,-0.080389,37.7051,40.5176,0.203665
30.7312,0.8000,0.442659,0.449900,-0.080389,37.7930,40.4297,0.203701
30.7323,0.8000,0.442659,0.449900,-0.080389,37.7930,40.4297,0.203737
30.7334,0.8000,0.442659,0.449900,-0.080389,37.7930,40.4297,0.203772
30.7345,0.8000,0.442659,0.449900,-0.080389,37.7930,40.4297,0.203808
30.7356,0.8000,0.442659,0.449900,-0.080389,37.7051,40.3418,0.203844
30.7367,0.8000,0.442659,0.449900,-0.080389,37.7051,40.3418,0.203879
30.7379,0.8000,0.442659,0.449900,-0.080389,37.7051,40.3418,0.203915
30.7390,0.8000,0.442659,0.449900,-0.080389,37.7051,40.2539,0.203951
30.7401,0.8000,0.442659,0.449900,-0.080389,37.7051,40.2539,0.203987
30.7412,0.8000,0.442659,0.449900,-0.080389,37.7051,40.1660,0.204022
30.7423,0.8000,0.442659,0.449900,-0.080389,37.7051,40.1660,0.204058
30.7434,0.8000,0.442659,0.449900,-0.080389,37.7051,40.1660,0.204094
30.7445,0.8000,0.442659,0.449900,-0.080389,37.7051,40.1660,0.204130
30.7456,0.8000,0.442659,0.449900,-0.080389,37.6172,40.1660,0.204165
30.7467,0.8000,0.442659,0.449900,-0.080389,37.6172,40.0781,0.204201
30.7478,0.8000,0.442659,0.449900,-0.080389,37.6172,40.0781,0.204237
30.7490,0.8000,0.442659,0.449900,-0.080389,37.6172,39.9902,0.204273
30.7501,0.8000,0.442659,0.449900,-0.080389,37.6172,39.9902,0.204308
30.7512,0.8000,0.442659,0.449900,-0.080389,37.6172,39.9902,0.204344
30.7523,0.8000,0.442659,0.449900,-0.080389,37.5293,39.9023,0.204380
30.7534,0.8000,0.442659,0.449900,-0.080389,37.5293,39.9023,0.204415
30.7545,0.8000,0.442659,0.449900,-0.080389,37.5293,39.9023,0.204451
30.7556,0.8000,0.442659,0.449900,-0.080389,37.5293,39.8145,0.204487
30.7567,0.8000,0.442659,0.449900,-0.080389,37.5293,39.8145,0.204523
30.7581,0.8000,0.442659,0.449900,-0.080389,37.4414,39.8145,0.204558
30.7592,0.8000,0.442659,0.449900,-0.080389,37.4414,39.7266,0.204594
30.7603,0.8000,0.442659,0.449900,-0.080389,37.4414,39.7266,0.204630
30.7612,0.8000,0.442659,0.449900,-0.080389,37.3535,39.6387,0.204666
30.7623,0.8000,0.442659,0.449900,-0.080389,37.3535,39.6387,0.204701
30.7634,0.8000,0.442659,0.449900,-0.080389,37.3535,39.6387,0.204737
30.7645,0.8000,0.442659,0.449900,-0.080389,37.3535,39.5508,0.204773
30.7657,0.8000,0.442659,0.449900,-0.080389,37.3535,39.5508,0.204809
30.7667,0.8000,0.442659,0.449900,-0.080389,37.2656,39.5508,0.204844
30.7678,0.8000,0.442659,0.449900,-0.080389,37.2656,39.5508,0.204880
30.7690,0.8000,0.442659,0.449900,-0.080389,37.1777,39.4629,0.204916
30.7701,0.8000,0.442659,0.449900,-0.080389,37.1777,39.4629,0.204952
30.7712,0.8000,0.442659,0.449900,-0.080389,37.1777,39.4629,0.204987
30.7723,0.8000,0.442659,0.449900,-0.080389,37.0898,39.3750,0.205023
30.7734,0.8000,0.442659,0.449900,-0.080389,37.0898,39.3750,0.205059
30.7746,0.8000,0.442659,0.449900,-0.080389,37.0898,39.3750,0.205094
30.7757,0.8000,0.442659,0.449900,-0.080389,37.0898,39.2871,0.205130
30.7767,0.8000,0.442659,0.449900,-0.080389,37.0020,39.2871,0.205166
30.7778,0.8000,0.442659,0.449900,-0.080389,37.0020,39.2871,0.205202
30.7790,0.8000,0.442659,0.449900,-0.080389,36.9141,39.1992,0.205237
30.7801,0.8000,0.442659,0.449900,-0.080389,36.9141,39.1992,0.205273
30.7812,0.8000,0.442659,0.449900,-0.080389,36.9141,39.1113,0.205309
30.7823,0.8000,0.442659,0.449900,-0.080389,36.9141,39.1113,0.205345
30.7834,0.8000,0.442659,0.449900,-0.080389,36.7383,39.1113,0.205380
30.7845,0.8000,0.442659,0.449900,-0.080389,36.7383,39.1113,0.205416
30.7856,0.8000,0.442659,0.449900,-0.080389,36.7383,39.0234,0.205452
30.7867,0.8000,0.442659,0.449900,-0.080389,36.6504,39.0234,0.205488
30.7878,0.8000,0.442659,0.449900,-0.080389,36.6504,39.0234,0.205523
30.7890,0.8000,0.442659,0.449900,-0.080389,36.5625,38.9355,0.205559
30.7901,0.8000,0.442659,0.449900,-0.080389,36.5625,38.9355,0.205595
30.7912,0.8000,0.528463,0.530646,-0.048083,36.5625,38.9355,0.205622
30.7923,0.8000,0.528463,0.530646,-0.048083,36.4746,38.9355,0.205649
30.7934,0.8000,0.528463,0.530646,-0.048083,36.4746,38.8477,0.205676
30.7945,0.8000,0.528463,0.530646,-0.048083,36.4746,38.8477,0.205703
30.7956,0.8000,0.528463,0.530646,-0.048083,36.3867,38.8477,0.205730
30.7967,0.8000,0.528463,0.530646,-0.048083,36.3867,38.8477,0.205758
30.7979,0.8000,0.528463,0.530646,-0.048083,36.2988,38.7598,0.205785
30.7990,0.8000,0.528463,0.530646,-0.048083,36.2988,38.7598,0.205812
30.8001,0.8000,0.528463,0.530646,-0.048083,36.2109,38.7598,0.205839
30.8012,0.8000,0.528463,0.530646,-0.048083,36.2109,38.6719,0.205866
30.8023,0.8000,0.528463,0.530646,-0.048083,36.1230,38.6719,0.205893
30.8034,0.8000,0.528463,0.530646,-0.048083,36.1230,38.6719,0.205921
30.8046,0.8000,0.528463,0.530646,-0.048083,36.0352,38.6719,0.205948
30.8057,0.8000,0.528463,0.530646,-0.048083,36.0352,38.5840,0.205975
30.8068,0.8000,0.528463,0.530646,-0.048083,35.9473,38.5840,0.206002
30.8079,0.8000,0.528463,0.530646,-0.048083,35.9473,38.5840,0.206029
30.8090,0.8000,0.528463,0.530646,-0.048083,35.8594,38.5840,0.206056
30.8101,0.8000,0.528463,0.530646,-0.048083,35.7715,38.4961,0.206083
30.8112,0.8000,0.528463,0.530646,-0.048083,35.7715,38.4961,0.206111
30.8123,0.8000,0.528463,0.530646,-0.048083,35.6836,38.4961,0.206138
30.8137,0.8000,0.528463,0.530646,-0.048083,35.6836,38.4961,0.206165
30.8146,0.8000,0.528463,0.530646,-0.048083,35.5957,38.4961,0.206192
30.8157,0.8000,0.528463,0.530646,-0.048083,35.5078,38.4082,0.206219
30.8168,0.8000,0.528463,0.530646,-0.048083,35.5078,38.4082,0.206246
30.8179,0.8000,0.528463,0.530646,-0.048083,35.5078,38.4082,0.206274
30.8191,0.8000,0.528463,0.530646,-0.048083,35.3320,38.4082,0.206301
30.8202,0.8000,0.528463,0.530646,-0.048083,35.3320,38.4082,0.206328
30.8212,0.8000,0.528463,0.530646,-0.048083,35.3320,38.3203,0.206355
30.8223,0.8000,0.528463,0.530646,-0.048083,35.2441,38.3203,0.206382
30.8234,0.8000,0.528463,0.530646,-0.048083,35.1563,38.3203,0.206409
30.8245,0.8000,0.528463,0.530646,-0.048083,35.0684,38.3203,0.206436
30.8256,0.8000,0.528463,0.530646,-0.048083,35.0684,38.3203,0.206464
30.8268,0.8000,0.528463,0.530646,-0.048083,34.9805,38.3203,0.206491
30.8279,0.8000,0.528463,0.530646,-0.048083,34.9805,38.3203,0.206518
30.8291,0.8000,0.528463,0.530646,-0.048083,34.8926,38.2324,0.206545
30.8301,0.8000,0.528463,0.530646,-0.048083,34.8047,38.2324,0.206572
30.8313,0.8000,0.528463,0.530646,-0.048083,34.8047,38.2324,0.206599
30.8324,0.8000,0.528463,0.530646,-0.048083,34.7168,38.2324,0.206627
30.8335,0.8000,0.528463,0.530646,-0.048083,34.6289,38.2324,0.206654
30.8345,0.8000,0.528463,0.530646,-0.048083,34.5410,38.2324,0.206681
30.8357,0.8000,0.528463,0.530646,-0.048083,34.5410,38.2324,0.206708
30.8368,0.8000,0.528463,0.530646,-0.048083,34.4531,38.2324,0.206735
30.8378,0.8000,0.528463,0.530646,-0.048083,34.3652,38.1445,0.206762
30.8390,0.8000,0.528463,0.530646,-0.048083,34.2773,38.1445,0.206789
30.8401,0.8000,0.528463,0.530646,-0.048083,34.2773,38.1445,0.206817
30.8412,0.8000,0.528463,0.530646,-0.048083,34.1895,38.1445,0.206844
30.8423,0.8000,0.528463,0.530646,-0.048083,34.1016,38.1445,0.206871
30.8434,0.8000,0.528463,0.530646,-0.048083,34.0137,38.1445,0.206898
30.8445,0.8000,0.528463,0.530646,-0.048083,34.0137,38.1445,0.206925
30.8463,0.8000,0.528463,0.530646,-0.048083,33.9258,38.1445,0.206952
30.8470,0.8000,0.528463,0.530646,-0.048083,33.8379,38.1445,0.206980
30.8480,0.8000,0.528463,0.530646,-0.048083,33.8379,38.0566,0.207007
30.8490,0.8000,0.528463,0.530646,-0.048083,33.7500,38.0566,0.207034
30.8503,0.8000,0.528463,0.530646,-0.048083,33.6621,38.0566,0.207061
30.8512,0.8000,0.528463,0.530646,-0.048083,33.5742,38.0566,0.207088
30.8524,0.8000,0.528463,0.530646,-0.048083,33.4863,38.0566,0.207115
30.8535,0.8000,0.528463,0.530646,-0.048083,33.3984,38.0566,0.207142
30.8545,0.8000,0.528463,0.530646,-0.048083,33.3105,38.0566,0.207170
30.8557,0.8000,0.528463,0.530646,-0.048083,33.2227,38.0566,0.207197
30.8568,0.8000,0.528463,0.530646,-0.048083,33.2227,38.0566,0.207224
30.8582,0.8000,0.528463,0.530646,-0.048083,33.1348,38.0566,0.207251
30.8593,0.8000,0.528463,0.530646,-0.048083,33.0469,38.0566,0.207278
30.8603,0.8000,0.528463,0.530646,-0.048083,32.9590,38.0566,0.207305
30.8613,0.8000,0.528463,0.530646,-0.048083,32.8711,38.0566,0.207333
30.8624,0.8000,0.528463,0.530646,-0.048083,32.7832,38.0566,0.207360
30.8636,0.8000,0.528463,0.530646,-0.048083,32.6953,38.0566,0.207387
30.8647,0.8000,0.528463,0.530646,-0.048083,32.6953,38.0566,0.207414
30.8658,0.8000,0.528463,0.530646,-0.048083,32.6953,38.0566,0.207441
30.8669,0.8000,0.528463,0.530646,-0.048083,32.6074,38.0566,0.207468
30.8679,0.8000,0.528463,0.530646,-0.048083,32.6074,38.0566,0.207495
30.8691,0.8000,0.528463,0.530646,-0.048083,32.4316,38.0566,0.207523
30.8701,0.8000,0.528463,0.530646,-0.048083,32.3438,38.0566,0.207550
30.8712,0.8000,0.528463,0.530646,-0.048083,32.1680,38.0566,0.207577
30.8723,0.8000,0.528463,0.530646,-0.048083,32.0801,38.0566,0.207604
30.8734,0.8000,0.528463,0.530646,-0.048083,31.9922,38.0566,0.207631
30.8745,0.8000,0.528463,0.530646,-0.048083,31.9043,38.0566,0.207658
30.8756,0.8000,0.528463,0.530646,-0.048083,31.8164,38.0566,0.207686
30.8767,0.8000,0.528463,0.530646,-0.048083,31.8164,38.0566,0.207713
30.8778,0.8000,0.528463,0.530646,-0.048083,31.7285,38.0566,0.207740
30.8791,0.8000,0.528463,0.530646,-0.048083,31.6406,38.0566,0.207767
30.8806,0.8000,0.528463,0.530646,-0.048083,31.4648,38.0566,0.207794
30.8816,0.8000,0.610334,0.611224,-0.032981,31.4648,38.0566,0.207813
30.8824,0.8000,0.610334,0.611224,-0.032981,31.3770,38.0566,0.207832
30.8834,0.8000,0.610334,0.611224,-0.032981,31.2891,38.0566,0.207851
30.8845,0.8000,0.610334,0.611224,-0.032981,31.1133,38.0566,0.207870
30.8856,0.8000,0.610334,0.611224,-0.032981,31.0254,38.0566,0.207889
30.8867,0.8000,0.610334,0.611224,-0.032981,30.9375,38.0566,0.207908
30.8878,0.8000,0.610334,0.611224,-0.032981,30.9375,38.0566,0.207927
30.8890,0.8000,0.610334,0.611224,-0.032981,30.7617,38.0566,0.207946
30.8901,0.8000,0.610334,0.611224,-0.032981,30.6738,38.0566,0.207965
30.8912,0.8000,0.610334,0.611224,-0.032981,30.5859,38.0566,0.207984
30.8923,0.8000,0.610334,0.611224,-0.032981,30.4980,38.0566,0.208003
30.8934,0.8000,0.610334,0.611224,-0.032981,30.4102,38.0566,0.208022
30.8945,0.8000,0.610334,0.611224,-0.032981,30.4102,38.0566,0.208041
30.8957,0.8000,0.610334,0.611224,-0.032981,30.3223,38.1445,0.208060
30.8972,0.8000,0.610334,0.611224,-0.032981,30.2344,38.1445,0.208079
30.8979,0.8000,0.610334,0.611224,-0.032981,30.1465,38.2324,0.208098
30.8992,0.8000,0.610334,0.611224,-0.032981,30.0586,38.2324,0.208117
30.9001,0.8000,0.610334,0.611224,-0.032981,29.8828,38.4082,0.208136
