Time_s,Phase,Force_N,UR5_Z_m,UR5_displacement_m
3.0363,descent,1.7228,0.093988,0.006012
3.0415,descent,1.7228,0.093953,0.006047
3.0467,descent,1.7228,0.093970,0.006030
3.0518,descent,1.7228,0.093958,0.006042
3.0570,descent,1.7228,0.093962,0.006038
3.0622,descent,1.7228,0.093926,0.006074
3.0674,descent,1.7228,0.093943,0.006057
3.0725,descent,1.7228,0.093910,0.006090
3.0777,descent,1.7228,0.093908,0.006092
3.0828,descent,1.7228,0.093910,0.006090
3.0880,descent,1.7228,0.093892,0.006108
3.0932,descent,1.7228,0.093882,0.006118
3.0983,descent,1.7228,0.093857,0.006143
3.1035,descent,1.7228,0.093858,0.006142
3.1087,descent,1.7228,0.093850,0.006150
3.1138,descent,1.7228,0.093839,0.006161
3.1190,descent,1.7228,0.093832,0.006168
3.1242,descent,1.7228,0.093806,0.006194
3.1264,descent,1.7406,0.093812,0.006188
3.1316,descent,1.7406,0.093800,0.006200
3.1368,descent,1.7406,0.093794,0.006206
3.1419,descent,1.7406,0.093790,0.006210
3.1471,descent,1.7406,0.093771,0.006229
3.1523,descent,1.7406,0.093759,0.006241
3.1575,descent,1.7406,0.093753,0.006247
3.1627,descent,1.7406,0.093736,0.006264
3.1679,descent,1.7406,0.093735,0.006265
3.1731,descent,1.7406,0.093717,0.006283
3.1783,descent,1.7406,0.093693,0.006307
3.1835,descent,1.7406,0.093689,0.006311
3.1887,descent,1.7406,0.093687,0.006313
3.1938,descent,1.7406,0.093666,0.006334
3.1990,descent,1.7406,0.093664,0.006336
3.2042,descent,1.7406,0.093658,0.006342
3.2094,descent,1.7406,0.093637,0.006363
3.2146,descent,1.7406,0.093627,0.006373
3.2163,descent,1.7620,0.093647,0.006353
3.2215,descent,1.7620,0.093622,0.006378
3.2267,descent,1.7620,0.093603,0.006397
3.2319,descent,1.7620,0.093595,0.006405
3.2370,descent,1.7620,0.093571,0.006429
3.2422,descent,1.7620,0.093569,0.006431
3.2474,descent,1.7620,0.093560,0.006440
3.2526,descent,1.7620,0.093549,0.006451
3.2578,descent,1.7620,0.093545,0.006455
3.2630,descent,1.7620,0.093541,0.006459
3.2681,descent,1.7620,0.093514,0.006486
3.2733,descent,1.7620,0.093507,0.006493
3.2784,descent,1.7620,0.093490,0.006510
3.2835,descent,1.7620,0.093499,0.006501
3.2887,descent,1.7620,0.093467,0.006533
3.2939,descent,1.7620,0.093461,0.006539
3.2991,descent,1.7620,0.093446,0.006554
3.3013,descent,1.7794,0.093461,0.006539
3.3066,descent,1.7794,0.093447,0.006553
3.3117,descent,1.7794,0.093439,0.006561
3.3169,descent,1.7794,0.093424,0.006576
3.3221,descent,1.7794,0.093413,0.006587
3.3273,descent,1.7794,0.093405,0.006595
3.3325,descent,1.7794,0.093390,0.006610
3.3377,descent,1.7794,0.093384,0.006616
3.3429,descent,1.7794,0.093373,0.006627
3.3481,descent,1.7794,0.093370,0.006630
3.3533,descent,1.7794,0.093348,0.006652
3.3584,descent,1.7794,0.093335,0.006665
3.3636,descent,1.7794,0.093341,0.006659
3.3688,descent,1.7794,0.093335,0.006665
3.3740,descent,1.7794,0.093311,0.006689
3.3792,descent,1.7794,0.093290,0.006710
3.3844,descent,1.7794,0.093289,0.006711
3.3896,descent,1.7794,0.093278,0.006722
3.3913,descent,1.7970,0.093282,0.006718
3.3965,descent,1.7970,0.093262,0.006738
3.4017,descent,1.7970,0.093261,0.006739
3.4069,descent,1.7970,0.093241,0.006759
3.4121,descent,1.7970,0.093226,0.006774
3.4173,descent,1.7970,0.093229,0.006771
3.4225,descent,1.7970,0.093213,0.006787
3.4277,descent,1.7970,0.093212,0.006788
3.4328,descent,1.7970,0.093200,0.006800
3.4380,descent,1.7970,0.093193,0.006807
3.4432,descent,1.7970,0.093186,0.006814
3.4483,descent,1.7970,0.093171,0.006829
3.4535,descent,1.7970,0.093155,0.006845
3.4587,descent,1.7970,0.093155,0.006845
3.4639,descent,1.7970,0.093118,0.006882
3.4691,descent,1.7970,0.093127,0.006873
3.4743,descent,1.7970,0.093117,0.006883
3.4795,descent,1.7970,0.093111,0.006889
3.4813,descent,1.8156,0.093113,0.006887
3.4866,descent,1.8156,0.093092,0.006908
3.4917,descent,1.8156,0.093081,0.006919
3.4969,descent,1.8156,0.093070,0.006930
3.5021,descent,1.8156,0.093063,0.006937
3.5073,descent,1.8156,0.093050,0.006950
3.5125,descent,1.8156,0.093039,0.006961
3.5177,descent,1.8156,0.093015,0.006985
3.5229,descent,1.8156,0.093025,0.006975
3.5281,descent,1.8156,0.092996,0.007004
3.5333,descent,1.8156,0.092984,0.007016
3.5384,descent,1.8156,0.092998,0.007002
3.5436,descent,1.8156,0.092965,0.007035
3.5488,descent,1.8156,0.092950,0.007050
3.5540,descent,1.8156,0.092935,0.007065
3.5592,descent,1.8156,0.092930,0.007070
3.5644,descent,1.8156,0.092933,0.007067
3.5696,descent,1.8156,0.092920,0.007080
3.5712,descent,1.8334,0.092907,0.007093
3.5765,descent,1.8334,0.092895,0.007105
3.5817,descent,1.8334,0.092898,0.007102
3.5868,descent,1.8334,0.092876,0.007124
3.5920,descent,1.8334,0.092881,0.007119
3.5972,descent,1.8334,0.092863,0.007137
3.6024,descent,1.8334,0.092867,0.007133
3.6076,descent,1.8334,0.092852,0.007148
3.6128,descent,1.8334,0.092846,0.007154
3.6179,descent,1.8334,0.092830,0.007170
3.6231,descent,1.8334,0.092817,0.007183
3.6283,descent,1.8334,0.092802,0.007198
3.6335,descent,1.8334,0.092808,0.007192
3.6387,descent,1.8334,0.092808,0.007192
3.6438,descent,1.8334,0.092775,0.007225
3.6490,descent,1.8334,0.092767,0.007233
3.6542,descent,1.8334,0.092767,0.007233
3.6564,descent,1.8504,0.092763,0.007237
3.6616,descent,1.8504,0.092757,0.007243
3.6668,descent,1.8504,0.092741,0.007259
3.6720,descent,1.8504,0.092734,0.007266
3.6772,descent,1.8504,0.092728,0.007272
3.6824,descent,1.8504,0.092708,0.007292
3.6876,descent,1.8504,0.092697,0.007303
3.6928,descent,1.8504,0.092713,0.007287
3.6980,descent,1.8504,0.092688,0.007312
3.7032,descent,1.8504,0.092665,0.007335
3.7083,descent,1.8504,0.092658,0.007342
3.7135,descent,1.8504,0.092652,0.007348
3.7187,descent,1.8504,0.092644,0.007356
3.7239,descent,1.8504,0.092622,0.007378
3.7291,descent,1.8504,0.092620,0.007380
3.7343,descent,1.8504,0.092605,0.007395
3.7395,descent,1.8504,0.092593,0.007407
3.7447,descent,1.8504,0.092567,0.007433
3.7463,descent,1.8687,0.092587,0.007413
3.7516,descent,1.8687,0.092569,0.007431
3.7568,descent,1.8687,0.092555,0.007445
3.7619,descent,1.8687,0.092540,0.007460
3.7671,descent,1.8687,0.092522,0.007478
3.7723,descent,1.8687,0.092525,0.007475
3.7775,descent,1.8687,0.092488,0.007512
3.7827,descent,1.8687,0.092499,0.007501
3.7879,descent,1.8687,0.092484,0.007516
3.7931,descent,1.8687,0.092456,0.007544
3.7982,descent,1.8687,0.092461,0.007539
3.8034,descent,1.8687,0.092440,0.007560
3.8086,descent,1.8687,0.092422,0.007578
3.8138,descent,1.8687,0.092414,0.007586
3.8190,descent,1.8687,0.092406,0.007594
3.8242,descent,1.8687,0.092394,0.007606
3.8294,descent,1.8687,0.092385,0.007615
3.8346,descent,1.8687,0.092379,0.007621
3.8363,descent,1.8862,0.092372,0.007628
3.8415,descent,1.8862,0.092364,0.007636
3.8467,descent,1.8862,0.092363,0.007637
3.8519,descent,1.8862,0.092345,0.007655
3.8571,descent,1.8862,0.092354,0.007646
3.8623,descent,1.8862,0.092362,0.007638
3.8674,descent,1.8862,0.092327,0.007673
3.8726,descent,1.8862,0.092319,0.007681
3.8778,descent,1.8862,0.092316,0.007684
3.8830,descent,1.8862,0.092301,0.007699
3.8882,descent,1.8862,0.092305,0.007695
3.8934,descent,1.8862,0.092291,0.007709
3.8985,descent,1.8862,0.092259,0.007741
3.9037,descent,1.8862,0.092253,0.007747
3.9089,descent,1.8862,0.092246,0.007754
3.9141,descent,1.8862,0.092247,0.007753
3.9193,descent,1.8862,0.092231,0.007769
3.9245,descent,1.8862,0.092231,0.007769
3.9263,descent,1.9022,0.092226,0.007774
3.9315,descent,1.9022,0.092210,0.007790
3.9367,descent,1.9022,0.092195,0.007805
3.9419,descent,1.9022,0.092182,0.007818
3.9471,descent,1.9022,0.092164,0.007836
3.9523,descent,1.9022,0.092163,0.007837
3.9575,descent,1.9022,0.092139,0.007861
3.9627,descent,1.9022,0.092139,0.007861
3.9679,descent,1.9022,0.092131,0.007869
3.9730,descent,1.9022,0.092110,0.007890
3.9782,descent,1.9022,0.092107,0.007893
3.9834,descent,1.9022,0.092093,0.007907
3.9886,descent,1.9022,0.092079,0.007921
3.9939,descent,1.9022,0.092073,0.007927
3.9991,descent,1.9022,0.092057,0.007943
4.0043,descent,1.9022,0.092050,0.007950
4.0094,descent,1.9022,0.092043,0.007957
4.0146,descent,1.9022,0.092040,0.007960
4.0163,descent,1.9211,0.092017,0.007983
4.0215,descent,1.9211,0.092014,0.007986
4.0267,descent,1.9211,0.092016,0.007984
4.0319,descent,1.9211,0.092000,0.008000
4.0371,descent,1.9211,0.091984,0.008016
4.0422,descent,1.9211,0.091965,0.008035
4.0474,descent,1.9211,0.091946,0.008054
4.0526,descent,1.9211,0.091938,0.008062
4.0578,descent,1.9211,0.091942,0.008058
4.0630,descent,1.9211,0.091941,0.008059
4.0682,descent,1.9211,0.091930,0.008070
4.0735,descent,1.9211,0.091899,0.008101
4.0786,descent,1.9211,0.091895,0.008105
4.0838,descent,1.9211,0.091896,0.008104
4.0890,descent,1.9211,0.091873,0.008127
4.0942,descent,1.9211,0.091859,0.008141
4.0994,descent,1.9211,0.091851,0.008149
4.1046,descent,1.9211,0.091849,0.008151
4.1063,descent,1.9359,0.091831,0.008169
4.1116,descent,1.9359,0.091824,0.008176
4.1168,descent,1.9359,0.091816,0.008184
4.1219,descent,1.9359,0.091829,0.008171
4.1271,descent,1.9359,0.091801,0.008199
4.1323,descent,1.9359,0.091789,0.008211
4.1375,descent,1.9359,0.091784,0.008216
4.1427,descent,1.9359,0.091767,0.008233
4.1479,descent,1.9359,0.091748,0.008252
4.1531,descent,1.9359,0.091746,0.008254
4.1583,descent,1.9359,0.091736,0.008264
4.1635,descent,1.9359,0.091743,0.008257
4.1686,descent,1.9359,0.091722,0.008278
4.1738,descent,1.9359,0.091694,0.008306
4.1790,descent,1.9359,0.091703,0.008297
4.1842,descent,1.9359,0.091683,0.008317
4.1894,descent,1.9359,0.091680,0.008320
4.1946,descent,1.9359,0.091675,0.008325
4.1963,descent,1.9521,0.091679,0.008321
4.2015,descent,1.9521,0.091657,0.008343
4.2067,descent,1.9521,0.091654,0.008346
4.2119,descent,1.9521,0.091634,0.008366
4.2171,descent,1.9521,0.091645,0.008355
4.2223,descent,1.9521,0.091622,0.008378
4.2275,descent,1.9521,0.091607,0.008393
4.2327,descent,1.9521,0.091597,0.008403
4.2379,descent,1.9521,0.091589,0.008411
4.2431,descent,1.9521,0.091575,0.008425
4.2484,descent,1.9521,0.091570,0.008430
4.2536,descent,1.9521,0.091563,0.008437
4.2588,descent,1.9521,0.091532,0.008468
4.2640,descent,1.9521,0.091532,0.008468
4.2692,descent,1.9521,0.091529,0.008471
4.2744,descent,1.9521,0.091505,0.008495
4.2795,descent,1.9521,0.091481,0.008519
4.2848,descent,1.9521,0.091486,0.008514
4.2864,descent,1.9689,0.091487,0.008513
4.2917,descent,1.9689,0.091478,0.008522
4.2969,descent,1.9689,0.091466,0.008534
4.3020,descent,1.9689,0.091446,0.008554
4.3072,descent,1.9689,0.091453,0.008547
4.3124,descent,1.9689,0.091429,0.008571
4.3175,descent,1.9689,0.091410,0.008590
4.3228,descent,1.9689,0.091411,0.008589
4.3280,descent,1.9689,0.091399,0.008601
4.3332,descent,1.9689,0.091380,0.008620
4.3384,descent,1.9689,0.091375,0.008625
4.3435,descent,1.9689,0.091378,0.008622
4.3487,descent,1.9689,0.091341,0.008659
4.3539,descent,1.9689,0.091353,0.008647
4.3591,descent,1.9689,0.091330,0.008670
4.3643,descent,1.9689,0.091308,0.008692
4.3695,descent,1.9689,0.091313,0.008687
4.3713,descent,1.9841,0.091306,0.008694
4.3766,descent,1.9841,0.091298,0.008702
4.3817,descent,1.9841,0.091292,0.008708
4.3869,descent,1.9841,0.091277,0.008723
4.3921,descent,1.9841,0.091272,0.008728
4.3974,descent,1.9841,0.091259,0.008741
4.4026,descent,1.9841,0.091253,0.008747
4.4078,descent,1.9841,0.091258,0.008742
4.4130,descent,1.9841,0.091241,0.008759
4.4183,descent,1.9841,0.091228,0.008772
4.4235,descent,1.9841,0.091217,0.008783
4.4288,descent,1.9841,0.091205,0.008795
4.4340,descent,1.9841,0.091195,0.008805
4.4392,descent,1.9841,0.091180,0.008820
4.4443,descent,1.9841,0.091162,0.008838
4.4495,descent,1.9841,0.091164,0.008836
4.4547,descent,1.9841,0.091172,0.008828
4.4600,descent,1.9841,0.091127,0.008873
4.4614,descent,1.9979,0.091124,0.008876
4.4666,descent,1.9979,0.091125,0.008875
4.4718,descent,1.9979,0.091115,0.008885
4.4769,descent,1.9979,0.091104,0.008896
4.4821,descent,1.9979,0.091102,0.008898
4.4873,descent,1.9979,0.091086,0.008914
4.4924,descent,1.9979,0.091088,0.008912
4.4976,descent,1.9979,0.091070,0.008930
4.5028,descent,1.9979,0.091069,0.008931
4.5080,descent,1.9979,0.091049,0.008951
4.5132,descent,1.9979,0.091035,0.008965
4.5183,descent,1.9979,0.091029,0.008971
4.5235,descent,1.9979,0.091014,0.008986
4.5287,descent,1.9979,0.091016,0.008984
4.5339,descent,1.9979,0.091004,0.008996
4.5391,descent,1.9979,0.090991,0.009009
4.5443,descent,1.9979,0.090973,0.009027
4.5494,descent,1.9979,0.090957,0.009043
4.5513,descent,2.0125,0.090950,0.009050
4.5565,descent,2.0125,0.090945,0.009055
4.5617,descent,2.0125,0.090936,0.009064
4.5668,descent,2.0125,0.090925,0.009075
4.5720,descent,2.0125,0.090915,0.009085
4.5772,descent,2.0125,0.090909,0.009091
4.5823,descent,2.0125,0.090890,0.009110
4.5875,descent,2.0125,0.090886,0.009114
4.5927,descent,2.0125,0.090865,0.009135
4.5979,descent,2.0125,0.090866,0.009134
4.6031,descent,2.0125,0.090841,0.009159
4.6083,descent,2.0125,0.090838,0.009162
4.6134,descent,2.0125,0.090841,0.009159
4.6186,descent,2.0125,0.090818,0.009182
4.6238,descent,2.0125,0.090802,0.009198
4.6290,descent,2.0125,0.090803,0.009197
4.6342,descent,2.0125,0.090788,0.009212
4.6394,descent,2.0125,0.090777,0.009223
4.6413,descent,2.0257,0.090785,0.009215
4.6465,descent,2.0257,0.090755,0.009245
4.6516,descent,2.0257,0.090755,0.009245
4.6568,descent,2.0257,0.090732,0.009268
4.6620,descent,2.0257,0.090741,0.009259
4.6671,descent,2.0257,0.090716,0.009284
4.6723,descent,2.0257,0.090705,0.009295
4.6775,descent,2.0257,0.090698,0.009302
4.6827,descent,2.0257,0.090685,0.009315
4.6879,descent,2.0257,0.090680,0.009320
4.6930,descent,2.0257,0.090680,0.009320
4.6982,descent,2.0257,0.090670,0.009330
4.7034,descent,2.0257,0.090666,0.009334
4.7086,descent,2.0257,0.090646,0.009354
4.7138,descent,2.0257,0.090629,0.009371
4.7189,descent,2.0257,0.090628,0.009372
4.7241,descent,2.0257,0.090627,0.009373
4.7293,descent,2.0257,0.090613,0.009387
4.7313,descent,2.0391,0.090590,0.009410
4.7365,descent,2.0391,0.090601,0.009399
4.7417,descent,2.0391,0.090585,0.009415
4.7469,descent,2.0391,0.090577,0.009423
4.7521,descent,2.0391,0.090582,0.009418
4.7574,descent,2.0391,0.090564,0.009436
4.7626,descent,2.0391,0.090543,0.009457
4.7678,descent,2.0391,0.090537,0.009463
4.7730,descent,2.0391,0.090517,0.009483
4.7782,descent,2.0391,0.090508,0.009492
4.7835,descent,2.0391,0.090498,0.009502
4.7886,descent,2.0391,0.090481,0.009519
4.7936,descent,2.0391,0.090486,0.009514
4.7987,descent,2.0391,0.090459,0.009541
4.8038,descent,2.0391,0.090457,0.009543
4.8090,descent,2.0391,0.090448,0.009552
4.8142,descent,2.0391,0.090427,0.009573
4.8165,descent,2.0541,0.090424,0.009576
4.8217,descent,2.0541,0.090417,0.009583
4.8268,descent,2.0541,0.090406,0.009594
4.8320,descent,2.0541,0.090407,0.009593
4.8372,descent,2.0541,0.090371,0.009629
4.8423,descent,2.0541,0.090377,0.009623
4.8475,descent,2.0541,0.090376,0.009624
4.8527,descent,2.0541,0.090358,0.009642
4.8579,descent,2.0541,0.090344,0.009656
4.8631,descent,2.0541,0.090341,0.009659
4.8683,descent,2.0541,0.090316,0.009684
4.8735,descent,2.0541,0.090318,0.009682
4.8787,descent,2.0541,0.090313,0.009687
4.8838,descent,2.0541,0.090289,0.009711
4.8890,descent,2.0541,0.090282,0.009718
4.8942,descent,2.0541,0.090269,0.009731
4.8994,descent,2.0541,0.090277,0.009723
4.9046,descent,2.0541,0.090251,0.009749
4.9063,descent,2.0659,0.090247,0.009753
4.9114,descent,2.0659,0.090234,0.009766
4.9165,descent,2.0659,0.090232,0.009768
4.9216,descent,2.0659,0.090231,0.009769
4.9267,descent,2.0659,0.090205,0.009795
4.9319,descent,2.0659,0.090192,0.009808
4.9371,descent,2.0659,0.090189,0.009811
4.9422,descent,2.0659,0.090169,0.009831
4.9474,descent,2.0659,0.090162,0.009838
4.9526,descent,2.0659,0.090160,0.009840
4.9578,descent,2.0659,0.090141,0.009859
4.9630,descent,2.0659,0.090128,0.009872
4.9682,descent,2.0659,0.090135,0.009865
4.9733,descent,2.0659,0.090107,0.009893
4.9785,descent,2.0659,0.090095,0.009905
4.9837,descent,2.0659,0.090085,0.009915
4.9889,descent,2.0659,0.090091,0.009909
4.9941,descent,2.0659,0.090067,0.009933
4.9962,descent,2.0777,0.090060,0.009940
5.0014,descent,2.0777,0.090046,0.009954
5.0066,descent,2.0777,0.090047,0.009953
5.0118,descent,2.0777,0.090038,0.009962
5.0169,descent,2.0777,0.090038,0.009962
5.0221,descent,2.0777,0.090031,0.009969
5.0273,descent,2.0777,0.089987,0.010013
5.0324,descent,2.0777,0.090021,0.009979
5.0376,descent,2.0777,0.089986,0.010014
5.0428,descent,2.0777,0.089995,0.010005
5.0497,descent,2.0777,0.089965,0.010035
5.0549,descent,2.0777,0.089966,0.010034
5.0600,descent,2.0777,0.089950,0.010050
5.0652,descent,2.0777,0.089945,0.010055
5.0704,descent,2.0777,0.089937,0.010063
5.0756,descent,2.0777,0.089920,0.010080
5.0807,descent,2.0777,0.089924,0.010076
5.0859,descent,2.0777,0.089886,0.010114
5.0862,descent,2.0911,0.089886,0.010114
5.0914,descent,2.0911,0.089896,0.010104
5.0965,descent,2.0911,0.089883,0.010117
5.1017,descent,2.0911,0.089866,0.010134
5.1069,descent,2.0911,0.089865,0.010135
5.1121,descent,2.0911,0.089845,0.010155
5.1172,descent,2.0911,0.089834,0.010166
5.1224,descent,2.0911,0.089827,0.010173
5.1276,descent,2.0911,0.089801,0.010199
5.1327,descent,2.0911,0.089799,0.010201
5.1379,descent,2.0911,0.089803,0.010197
5.1431,descent,2.0911,0.089771,0.010229
5.1482,descent,2.0911,0.089754,0.010246
5.1534,descent,2.0911,0.089753,0.010247
5.1586,descent,2.0911,0.089758,0.010242
5.1637,descent,2.0911,0.089729,0.010271
5.1689,descent,2.0911,0.089735,0.010265
5.1712,descent,2.1053,0.089707,0.010293
5.1764,descent,2.1053,0.089700,0.010300
5.1816,descent,2.1053,0.089699,0.010301
5.1867,descent,2.1053,0.089683,0.010317
5.1919,descent,2.1053,0.089664,0.010336
5.1971,descent,2.1053,0.089645,0.010355
5.2022,descent,2.1053,0.089647,0.010353
5.2074,descent,2.1053,0.089646,0.010354
5.2126,descent,2.1053,0.089619,0.010381
5.2177,descent,2.1053,0.089625,0.010375
5.2229,descent,2.1053,0.089612,0.010388
5.2281,descent,2.1053,0.089591,0.010409
5.2332,descent,2.1053,0.089579,0.010421
5.2384,descent,2.1053,0.089573,0.010427
5.2436,descent,2.1053,0.089575,0.010425
5.2488,descent,2.1053,0.089571,0.010429
5.2539,descent,2.1053,0.089544,0.010456
5.2591,descent,2.1053,0.089539,0.010461
5.2612,descent,2.1171,0.089522,0.010478
5.2664,descent,2.1171,0.089532,0.010468
5.2716,descent,2.1171,0.089510,0.010490
5.2768,descent,2.1171,0.089511,0.010489
5.2820,descent,2.1171,0.089498,0.010502
5.2871,descent,2.1171,0.089495,0.010505
5.2923,descent,2.1171,0.089471,0.010529
5.2975,descent,2.1171,0.089470,0.010530
5.3027,descent,2.1171,0.089460,0.010540
5.3079,descent,2.1171,0.089445,0.010555
5.3132,descent,2.1171,0.089434,0.010566
5.3184,descent,2.1171,0.089456,0.010544
5.3237,descent,2.1171,0.089423,0.010577
5.3288,descent,2.1171,0.089435,0.010565
5.3341,descent,2.1171,0.089414,0.010586
5.3393,descent,2.1171,0.089387,0.010613
5.3445,descent,2.1171,0.089388,0.010612
5.3497,descent,2.1171,0.089374,0.010626
5.3513,descent,2.1290,0.089346,0.010654
5.3565,descent,2.1290,0.089355,0.010645
5.3616,descent,2.1290,0.089350,0.010650
5.3668,descent,2.1290,0.089326,0.010674
5.3720,descent,2.1290,0.089325,0.010675
5.3772,descent,2.1290,0.089312,0.010688
5.3823,descent,2.1290,0.089303,0.010697
5.3875,descent,2.1290,0.089285,0.010715
5.3927,descent,2.1290,0.089280,0.010720
5.3978,descent,2.1290,0.089267,0.010733
5.4030,descent,2.1290,0.089264,0.010736
5.4082,descent,2.1290,0.089224,0.010776
5.4133,descent,2.1290,0.089230,0.010770
5.4185,descent,2.1290,0.089224,0.010776
5.4237,descent,2.1290,0.089193,0.010807
5.4288,descent,2.1290,0.089192,0.010808
5.4340,descent,2.1290,0.089193,0.010807
5.4392,descent,2.1290,0.089168,0.010832
5.4413,descent,2.1420,0.089179,0.010821
5.4464,descent,2.1420,0.089162,0.010838
5.4516,descent,2.1420,0.089149,0.010851
5.4568,descent,2.1420,0.089135,0.010865
5.4620,descent,2.1420,0.089130,0.010870
5.4671,descent,2.1420,0.089113,0.010887
5.4723,descent,2.1420,0.089109,0.010891
5.4774,descent,2.1420,0.089105,0.010895
5.4826,descent,2.1420,0.089093,0.010907
5.4878,descent,2.1420,0.089077,0.010923
5.4930,descent,2.1420,0.089081,0.010919
5.4981,descent,2.1420,0.089068,0.010932
5.5034,descent,2.1420,0.089053,0.010947
5.5088,descent,2.1420,0.089042,0.010958
5.5140,descent,2.1420,0.089028,0.010972
5.5192,descent,2.1420,0.089017,0.010983
5.5244,descent,2.1420,0.089014,0.010986
5.5296,descent,2.1420,0.088987,0.011013
5.5314,descent,2.1517,0.088984,0.011016
5.5366,descent,2.1517,0.088989,0.011011
5.5417,descent,2.1517,0.088977,0.011023
5.5469,descent,2.1517,0.088977,0.011023
5.5521,descent,2.1517,0.088969,0.011031
5.5573,descent,2.1517,0.088941,0.011059
5.5624,descent,2.1517,0.088930,0.011070
5.5676,descent,2.1517,0.088931,0.011069
5.5729,descent,2.1517,0.088923,0.011077
5.5781,descent,2.1517,0.088897,0.011103
5.5833,descent,2.1517,0.088894,0.011106
5.5885,descent,2.1517,0.088869,0.011131
5.5937,descent,2.1517,0.088885,0.011115
5.5989,descent,2.1517,0.088836,0.011164
5.6041,descent,2.1517,0.088845,0.011155
5.6093,descent,2.1517,0.088839,0.011161
5.6144,descent,2.1517,0.088832,0.011168
5.6196,descent,2.1517,0.088812,0.011188
5.6214,descent,2.1638,0.088816,0.011184
5.6266,descent,2.1638,0.088815,0.011185
5.6317,descent,2.1638,0.088796,0.011204
5.6369,descent,2.1638,0.088782,0.011218
5.6421,descent,2.1638,0.088774,0.011226
5.6472,descent,2.1638,0.088759,0.011241
5.6524,descent,2.1638,0.088743,0.011257
5.6576,descent,2.1638,0.088737,0.011263
5.6628,descent,2.1638,0.088743,0.011257
5.6680,descent,2.1638,0.088713,0.011287
5.6732,descent,2.1638,0.088703,0.011297
5.6784,descent,2.1638,0.088696,0.011304
5.6835,descent,2.1638,0.088692,0.011308
5.6887,descent,2.1638,0.088671,0.011329
5.6938,descent,2.1638,0.088656,0.011344
5.6992,descent,2.1638,0.088666,0.011334
5.7044,descent,2.1638,0.088668,0.011332
5.7095,descent,2.1638,0.088624,0.011376
5.7114,descent,2.1748,0.088638,0.011362
5.7166,descent,2.1748,0.088615,0.011385
5.7217,descent,2.1748,0.088615,0.011385
5.7269,descent,2.1748,0.088592,0.011408
5.7321,descent,2.1748,0.088592,0.011408
5.7373,descent,2.1748,0.088564,0.011436
5.7424,descent,2.1748,0.088563,0.011437
5.7475,descent,2.1748,0.088557,0.011443
5.7527,descent,2.1748,0.088535,0.011465
5.7579,descent,2.1748,0.088541,0.011459
5.7630,descent,2.1748,0.088526,0.011474
5.7682,descent,2.1748,0.088518,0.011482
5.7734,descent,2.1748,0.088509,0.011491
5.7785,descent,2.1748,0.088487,0.011513
5.7837,descent,2.1748,0.088488,0.011512
5.7889,descent,2.1748,0.088484,0.011516
5.7940,descent,2.1748,0.088463,0.011537
5.7992,descent,2.1748,0.088465,0.011535
5.8013,descent,2.1851,0.088466,0.011534
5.8065,descent,2.1851,0.088440,0.011560
5.8117,descent,2.1851,0.088433,0.011567
5.8169,descent,2.1851,0.088423,0.011577
5.8220,descent,2.1851,0.088397,0.011603
5.8272,descent,2.1851,0.088377,0.011623
5.8324,descent,2.1851,0.088371,0.011629
5.8375,descent,2.1851,0.088370,0.011630
5.8427,descent,2.1851,0.088363,0.011637
5.8479,descent,2.1851,0.088364,0.011636
5.8530,descent,2.1851,0.088337,0.011663
5.8582,descent,2.1851,0.088333,0.011667
5.8634,descent,2.1851,0.088328,0.011672
5.8686,descent,2.1851,0.088337,0.011663
5.8738,descent,2.1851,0.088291,0.011709
5.8789,descent,2.1851,0.088290,0.011710
5.8841,descent,2.1851,0.088279,0.011721
5.8864,descent,2.1970,0.088283,0.011717
5.8916,descent,2.1970,0.088267,0.011733
5.8968,descent,2.1970,0.088262,0.011738
5.9019,descent,2.1970,0.088247,0.011753
5.9070,descent,2.1970,0.088244,0.011756
5.9120,descent,2.1970,0.088239,0.011761
5.9171,descent,2.1970,0.088214,0.011786
5.9222,descent,2.1970,0.088205,0.011795
5.9273,descent,2.1970,0.088202,0.011798
5.9325,descent,2.1970,0.088218,0.011782
5.9377,descent,2.1970,0.088185,0.011815
5.9429,descent,2.1970,0.088166,0.011834
5.9481,descent,2.1970,0.088164,0.011836
5.9532,descent,2.1970,0.088148,0.011852
5.9584,descent,2.1970,0.088146,0.011854
5.9637,descent,2.1970,0.088134,0.011866
5.9690,descent,2.1970,0.088109,0.011891
5.9742,descent,2.1970,0.088109,0.011891
5.9765,descent,2.2087,0.088104,0.011896
5.9818,descent,2.2087,0.088082,0.011918
5.9870,descent,2.2087,0.088067,0.011933
5.9922,descent,2.2087,0.088070,0.011930
5.9973,descent,2.2087,0.088050,0.011950
6.0025,descent,2.2087,0.088051,0.011949
6.0077,descent,2.2087,0.088042,0.011958
6.0129,descent,2.2087,0.088017,0.011983
6.0181,descent,2.2087,0.088010,0.011990
6.0233,descent,2.2087,0.088002,0.011998
6.0284,descent,2.2087,0.087996,0.012004
6.0336,descent,2.2087,0.087991,0.012009
6.0388,descent,2.2087,0.087974,0.012026
6.0440,descent,2.2087,0.087974,0.012026
6.0492,descent,2.2087,0.087954,0.012046
6.0544,descent,2.2087,0.087952,0.012048
6.0596,descent,2.2087,0.087920,0.012080
6.0647,descent,2.2087,0.087933,0.012067
6.0664,descent,2.2181,0.087908,0.012092
