Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,K_d_Nmrad,Alpha
0.2039,descent,1.1045,48.7793,44.7363,-52.2120,45.3420,0.031426,0.026625,0.084660,0.000340,0.600000,0
0.2050,descent,1.1045,48.6914,44.8242,-52.2120,48.0900,0.031610,0.025825,0.084660,0.000340,0.600000,0
0.2061,descent,1.1045,48.5156,45.0000,-53.5860,53.5860,0.031991,0.024224,0.084647,0.000353,0.600000,0
0.2073,descent,1.1045,48.5156,45.0879,-53.5860,56.3340,0.031996,0.023428,0.084647,0.000353,0.600000,0
0.2084,descent,1.1045,48.4277,45.1758,-53.5860,59.0820,0.032180,0.022628,0.084647,0.000353,0.600000,0
0.2095,descent,1.1045,48.4277,45.1758,-53.5860,60.4560,0.032180,0.022574,0.084647,0.000353,0.600000,0
0.2106,descent,1.1045,48.3398,45.2637,-53.5860,63.2040,0.032364,0.021773,0.084636,0.000364,0.600000,0
0.2117,descent,1.1045,48.2520,45.2637,-53.5860,65.9520,0.032543,0.021660,0.084633,0.000367,0.600000,0
0.2128,descent,1.1045,48.1641,45.3516,-54.9600,67.3260,0.032741,0.020914,0.084633,0.000367,0.600000,0
0.2139,descent,1.1045,48.1641,45.3516,-54.9600,68.7000,0.032741,0.020859,0.084646,0.000354,0.600000,0
0.2150,descent,1.1045,48.0762,45.4395,-54.9600,71.4480,0.032924,0.020059,0.084646,0.000354,0.600000,0
0.2162,descent,1.1045,47.9883,45.4395,-54.9600,72.8220,0.033103,0.020000,0.084632,0.000368,0.600000,0
0.2173,descent,1.1045,47.9004,45.4395,-54.9600,72.8220,0.033282,0.019995,0.084632,0.000368,0.600000,0
0.2184,descent,1.1045,47.9004,45.5273,-54.9600,72.8220,0.033287,0.019308,0.084621,0.000379,0.600000,0
0.2195,descent,1.1045,47.8125,45.5273,-54.9600,72.8220,0.033466,0.019304,0.084612,0.000388,0.600000,0
0.2206,descent,1.1045,47.7246,45.5273,-56.3340,72.8220,0.033659,0.019299,0.084612,0.000388,0.600000,0
0.2217,descent,1.1045,47.7246,45.5273,-56.3340,72.8220,0.033659,0.019299,0.084620,0.000380,0.600000,0
0.2228,descent,1.1045,47.6367,45.5273,-56.3340,71.4480,0.033839,0.019349,0.084620,0.000380,0.600000,0
0.2239,descent,1.1045,47.5488,45.5273,-56.3340,70.0740,0.034018,0.019399,0.084602,0.000398,0.600000,0
0.2250,descent,1.1045,47.5488,45.5273,-56.3340,68.7000,0.034018,0.019453,0.084602,0.000398,0.600000,0
0.2262,descent,1.1045,47.4609,45.5273,-56.3340,64.5780,0.034197,0.019612,0.084623,0.000377,0.600000,0
0.2273,descent,1.1045,47.3730,45.4395,-56.3340,61.8300,0.034371,0.020402,0.084623,0.000377,0.600000,0
0.2284,descent,1.1045,47.2852,45.4395,-56.3340,59.0820,0.034550,0.020507,0.084626,0.000374,0.600000,0
0.2295,descent,1.1045,47.2852,45.4395,-56.3340,56.3340,0.034550,0.020615,0.084626,0.000374,0.600000,0
0.2306,descent,1.1045,47.1973,45.4395,-56.3340,53.5860,0.034729,0.020720,0.084606,0.000394,0.600000,0
0.2317,descent,1.1045,47.1094,45.4395,-56.3340,50.8380,0.034908,0.020824,0.084613,0.000387,0.600000,0
0.2328,descent,1.1045,47.1094,45.4395,-56.3340,48.0900,0.034908,0.020933,0.084613,0.000387,0.600000,0
0.2339,descent,1.1045,47.0215,45.4395,-56.3340,45.3420,0.035087,0.021037,0.084618,0.000382,0.600000,0
0.2350,descent,1.1045,46.9336,45.3516,-56.3340,41.2200,0.035262,0.021882,0.084618,0.000382,0.600000,0
0.2362,descent,1.1045,46.9336,45.3516,-56.3340,35.7240,0.035262,0.022100,0.084587,0.000413,0.600000,0
0.2373,descent,1.1045,46.8457,45.2637,-56.3340,31.6020,0.035436,0.022945,0.084587,0.000413,0.600000,0
0.2384,descent,1.1045,46.7578,45.2637,-56.3340,28.8540,0.035615,0.023049,0.084592,0.000408,0.600000,0
0.2395,descent,1.1045,46.7578,45.2637,-54.9600,24.7320,0.035601,0.023213,0.084592,0.000408,0.600000,0
0.2406,descent,1.1045,46.6699,45.2637,-54.9600,21.9840,0.035780,0.023317,0.084590,0.000410,0.600000,0
