Time_s,Phase,Force_N,F_des_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Profile,K_des_N_per_m,Kth_11,Kth_12,Kth_13,Kth_21,Kth_22,Kth_23,Kth_31,Kth_32,Kth_33,ThetaRef1_deg,ThetaRef2_deg,ThetaRef3_deg,Run
22.6689,descent,1.2587,1.1940,8.7012,47.0215,-3.9637,-39.7272,0.009276,0.016710,0.075945,0.009055,soft,39.930349,0.100284,0.054439,0.054439,0.054439,0.108936,0.058936,0.054439,0.058936,0.108936,28.4335,26.6402,26.6402,2
22.6698,descent,1.2587,1.1940,8.7012,47.0215,-3.9637,-39.7272,0.009278,0.016717,0.075945,0.009055,soft,39.930349,0.100284,0.054439,0.054439,0.054439,0.108936,0.058936,0.054439,0.058936,0.108936,28.4267,26.6328,26.6328,2
22.6709,descent,1.2587,1.1936,8.7891,46.9336,-3.8421,-39.3269,0.009651,0.016812,0.075955,0.009045,soft,40.029489,0.100392,0.054594,0.054594,0.054594,0.109146,0.059146,0.054594,0.059146,0.109146,28.4199,26.6254,26.6254,2
22.6720,descent,1.2587,1.1936,8.7891,46.9336,-3.8421,-39.3269,0.009654,0.016838,0.075955,0.009045,soft,40.029489,0.100392,0.054594,0.054594,0.054594,0.109146,0.059146,0.054594,0.059146,0.109146,28.4130,26.6180,26.6180,2
22.6733,descent,1.2587,1.1938,8.9648,46.8457,-3.0984,-38.6423,0.016029,0.016879,0.075950,0.009050,soft,39.975884,0.100305,0.054513,0.054513,0.054513,0.109073,0.059073,0.054513,0.059073,0.109073,28.4062,26.6106,26.6106,2
22.6743,descent,1.2587,1.1938,9.0527,46.8457,-2.5137,-38.2131,0.031769,0.016750,0.075950,0.009050,soft,39.975884,0.100302,0.054485,0.054485,0.054485,0.109016,0.059016,0.054485,0.059016,0.109016,28.3993,26.6032,26.6032,2
22.6754,descent,1.2587,1.1947,9.1406,46.7578,-1.7128,-37.8268,0.082302,0.016836,0.075929,0.009071,soft,39.774214,0.100031,0.054230,0.054230,0.054230,0.108782,0.058782,0.054230,0.058782,0.108782,28.3926,26.5959,26.5959,2
22.6766,descent,1.2587,1.1947,9.1406,46.7578,-0.8545,-37.4791,0.164347,0.016676,0.075929,0.009071,soft,39.774214,0.100031,0.054230,0.054230,0.054230,0.108782,0.058782,0.054230,0.058782,0.108782,28.3859,26.5886,26.5886,2
22.6776,descent,1.2587,1.1936,9.2285,46.6699,0.0554,-37.1662,0.207925,0.016775,0.075955,0.009045,soft,40.025600,0.100331,0.054593,0.054593,0.054593,0.109217,0.059217,0.054593,0.059217,0.109217,28.3790,26.5812,26.5812,2
22.6788,descent,1.2587,1.1936,9.3164,46.6699,1.0116,-36.8846,0.149576,0.016836,0.075955,0.009045,soft,40.025600,0.100327,0.054565,0.054565,0.054565,0.109159,0.059159,0.054565,0.059159,0.109159,28.3722,26.5737,26.5737,2
22.6800,descent,1.2587,1.1938,9.3164,46.6699,1.0116,-36.8846,0.149565,0.016792,0.075951,0.009049,soft,39.991031,0.100284,0.054518,0.054518,0.054518,0.109108,0.059108,0.054518,0.059108,0.109108,28.3653,26.5663,26.5663,2
22.6811,descent,1.2587,1.1938,9.3164,46.6699,1.0116,-36.8846,0.149547,0.016737,0.075951,0.009049,soft,39.991031,0.100284,0.054518,0.054518,0.054518,0.109108,0.059108,0.054518,0.059108,0.109108,28.3585,26.5589,26.5589,2
22.6820,descent,1.2587,1.1946,9.3164,46.6699,2.0097,-36.6311,0.059051,0.016692,0.075932,0.009068,soft,39.801768,0.100046,0.054260,0.054260,0.054260,0.108829,0.058829,0.054260,0.058829,0.108829,28.3518,26.5516,26.5516,2
22.6830,descent,1.2587,1.1948,9.3164,46.6699,2.0097,-36.6311,0.059004,0.016550,0.075926,0.009074,soft,39.741706,0.099970,0.054178,0.054178,0.054178,0.108740,0.058740,0.054178,0.058740,0.108740,28.3451,26.5443,26.5443,2
22.6841,descent,1.2587,1.1948,9.6680,46.4062,5.1590,-35.9366,0.008009,0.016846,0.075926,0.009074,soft,39.741706,0.099916,0.054209,0.054209,0.054209,0.108872,0.058872,0.054209,0.058872,0.108872,28.3384,26.5370,26.5370,2
22.6852,descent,1.2587,1.1940,9.6680,46.4062,6.8415,-35.6406,0.007945,0.016805,0.075946,0.009054,soft,39.944258,0.100171,0.054486,0.054486,0.054486,0.109172,0.059172,0.054486,0.059172,0.109172,28.3316,26.5296,26.5296,2
22.6863,descent,1.2587,1.1940,9.7559,46.3184,8.4932,-35.3741,0.007969,0.017022,0.075946,0.009054,soft,39.944258,0.100154,0.054506,0.054506,0.054506,0.109235,0.059235,0.054506,0.059235,0.109235,28.3247,26.5222,26.5222,2
22.6874,descent,1.2587,1.1947,9.7559,46.3184,10.1170,-34.9969,0.007936,0.016977,0.075928,0.009072,soft,39.760873,0.099924,0.054256,0.054256,0.054256,0.108963,0.058963,0.054256,0.058963,0.108963,28.3180,26.5150,26.5150,2
22.6885,descent,1.2587,1.1947,9.8437,46.3184,11.8533,-34.6574,0.007844,0.016782,0.075928,0.009072,soft,39.760873,0.099920,0.054227,0.054227,0.054227,0.108906,0.058906,0.054227,0.058906,0.108906,28.3113,26.5077,26.5077,2
22.6898,descent,1.2587,1.1948,9.9316,46.3184,13.5534,-34.3519,0.007786,0.016684,0.075925,0.009075,soft,39.736594,0.099885,0.054166,0.054166,0.054166,0.108813,0.058813,0.054166,0.058813,0.108813,28.3046,26.5004,26.5004,2
22.6908,descent,1.2587,1.1945,10.0195,46.2305,15.3583,-34.0769,0.007765,0.016761,0.075933,0.009067,soft,39.811842,0.099963,0.054288,0.054288,0.054288,0.108988,0.058988,0.054288,0.058988,0.108988,28.2979,26.4931,26.4931,2
22.6919,descent,1.2587,1.1945,10.0195,46.2305,17.1200,-33.6920,0.007746,0.016759,0.075933,0.009067,soft,39.811842,0.099963,0.054288,0.054288,0.054288,0.108988,0.058988,0.054288,0.058988,0.108988,28.2912,26.4858,26.4858,2
22.6931,descent,1.2587,1.1941,10.1074,46.2305,18.9804,-33.3456,0.007688,0.016670,0.075944,0.009056,soft,39.918235,0.100092,0.054405,0.054405,0.054405,0.109088,0.059088,0.054405,0.059088,0.109088,28.2844,26.4784,26.4784,2
22.6942,descent,1.2587,1.1941,10.1953,46.1426,22.5602,-32.7533,0.007673,0.016808,0.075944,0.009056,soft,39.918235,0.100076,0.054424,0.054424,0.054424,0.109151,0.059151,0.054424,0.059151,0.109151,28.2776,26.4710,26.4710,2
22.6981,descent,1.2587,1.1945,10.1953,46.1426,22.5602,-32.7533,0.007658,0.016778,0.075932,0.009068,soft,39.805812,0.099935,0.054271,0.054271,0.054271,0.108984,0.058984,0.054271,0.058984,0.108984,28.2709,26.4637,26.4637,2
22.6988,descent,1.2587,1.1945,10.1953,46.1426,22.5602,-32.7533,0.007625,0.016679,0.075932,0.009068,soft,39.805812,0.099935,0.054271,0.054271,0.054271,0.108984,0.058984,0.054271,0.058984,0.108984,28.2641,26.4564,26.4564,2
22.6998,descent,1.2587,1.1944,10.5469,46.0547,26.7925,-32.0124,0.007499,0.016635,0.075937,0.009063,soft,39.848438,0.099958,0.054263,0.054263,0.054263,0.108939,0.058939,0.054263,0.058939,0.108939,28.2574,26.4491,26.4491,2
22.7009,descent,1.2587,1.1945,10.6348,46.0547,29.0597,-31.5592,0.007440,0.016541,0.075933,0.009067,soft,39.814328,0.099911,0.054188,0.054188,0.054188,0.108831,0.058831,0.054188,0.058831,0.108831,28.2506,26.4417,26.4417,2
22.7019,descent,1.2587,1.1945,10.7227,46.0547,31.2375,-31.1512,0.007371,0.016420,0.075933,0.009067,soft,39.814328,0.099907,0.054159,0.054159,0.054159,0.108774,0.058774,0.054159,0.058774,0.108774,28.2439,26.4344,26.4344,2
22.7030,descent,1.2587,1.1943,10.8105,45.9668,35.3601,-30.1926,0.007331,0.016482,0.075938,0.009062,soft,39.862818,0.099950,0.054245,0.054245,0.054245,0.108908,0.058908,0.054245,0.058908,0.108908,28.2371,26.4271,26.4271,2
22.7041,descent,1.2587,1.1943,10.8984,45.9668,37.3201,-29.7840,0.007276,0.016422,0.075938,0.009062,soft,39.862818,0.099946,0.054216,0.054216,0.054216,0.108851,0.058851,0.054216,0.058851,0.108851,28.2304,26.4198,26.4198,2
22.7052,descent,1.2587,1.1944,10.9863,45.9668,39.2215,-29.4162,0.007217,0.016322,0.075936,0.009064,soft,39.842165,0.099915,0.054159,0.054159,0.054159,0.108763,0.058763,0.054159,0.058763,0.108763,28.2236,26.4124,26.4124,2
22.7063,descent,1.2587,1.1944,11.0742,45.9668,41.0701,-28.9478,0.007154,0.016206,0.075936,0.009064,soft,39.842165,0.099911,0.054130,0.054130,0.054130,0.108706,0.058706,0.054130,0.058706,0.108706,28.2169,26.4051,26.4051,2
22.7074,descent,1.2587,1.1945,11.1621,45.8789,42.7339,-28.5262,0.007139,0.016289,0.075932,0.009068,soft,39.805513,0.099847,0.054099,0.054099,0.054099,0.108714,0.058714,0.054099,0.058714,0.108714,28.2102,26.3978,26.3978,2
22.7086,descent,1.2587,1.1945,11.1621,45.8789,42.7339,-28.5262,0.007117,0.016240,0.075932,0.009068,soft,39.805513,0.099847,0.054099,0.054099,0.054099,0.108714,0.058714,0.054099,0.058714,0.108714,28.2034,26.3905,26.3905,2
22.7098,descent,1.2587,1.1942,11.2500,45.8789,44.3687,-28.1468,0.007061,0.016149,0.075941,0.009059,soft,39.893106,0.099952,0.054189,0.054189,0.054189,0.108786,0.058786,0.054189,0.058786,0.108786,28.1967,26.3832,26.3832,2
22.7109,descent,1.2587,1.1945,11.3379,45.8789,45.9774,-27.6679,0.007021,0.016093,0.075933,0.009067,soft,39.815623,0.099851,0.054055,0.054055,0.054055,0.108614,0.058614,0.054055,0.058614,0.108614,28.1899,26.3759,26.3759,2
22.7121,descent,1.2587,1.1945,11.4258,45.7910,47.5627,-27.2369,0.006992,0.016133,0.075933,0.009067,soft,39.815623,0.099833,0.054075,0.054075,0.054075,0.108677,0.058677,0.054075,0.058677,0.108677,28.1832,26.3685,26.3685,2
22.7132,descent,1.2587,1.1945,11.4258,45.7910,47.5627,-27.2369,0.006977,0.016104,0.075933,0.009067,soft,39.815623,0.099833,0.054075,0.054075,0.054075,0.108677,0.058677,0.054075,0.058677,0.108677,28.1765,26.3612,26.3612,2
22.7146,descent,1.2587,1.1952,11.4258,45.7910,47.5627,-27.2369,0.006966,0.016070,0.075915,0.009085,soft,39.632742,0.099604,0.053826,0.053826,0.053826,0.108407,0.058407,0.053826,0.058407,0.108407,28.1698,26.3540,26.3540,2
22.7155,descent,1.2587,1.1946,11.5137,45.7910,49.1268,-26.8490,0.006876,0.015877,0.075930,0.009070,soft,39.785255,0.099790,0.054004,0.054004,0.054004,0.108575,0.058575,0.054004,0.058575,0.108575,28.1631,26.3468,26.3468,2
22.7164,descent,1.2587,1.1946,11.5137,45.7910,49.1268,-26.8490,0.006893,0.015918,0.075930,0.009070,soft,39.785255,0.099790,0.054004,0.054004,0.054004,0.108575,0.058575,0.054004,0.058575,0.108575,28.1564,26.3395,26.3395,2
22.7175,descent,1.2587,1.1947,11.8652,45.7031,50.8093,-26.3625,0.006794,0.015885,0.075928,0.009072,soft,39.763744,0.099731,0.053907,0.053907,0.053907,0.108433,0.058433,0.053907,0.058433,0.108433,28.1497,26.3322,26.3322,2
22.7186,descent,1.2587,1.1947,11.9531,45.7031,52.4610,-25.9247,0.006729,0.015755,0.075928,0.009072,soft,39.763744,0.099726,0.053878,0.053878,0.053878,0.108376,0.058376,0.053878,0.058376,0.108376,28.1430,26.3249,26.3249,2
22.7197,descent,1.2587,1.1951,12.0410,45.7031,53.9475,-25.3932,0.006675,0.015649,0.075917,0.009083,soft,39.660367,0.099592,0.053708,0.053708,0.053708,0.108166,0.058166,0.053708,0.058166,0.108166,28.1363,26.3177,26.3177,2
22.7208,descent,1.2587,1.1951,12.0410,45.6152,55.2854,-24.9149,0.006672,0.015715,0.075918,0.009082,soft,39.668419,0.099589,0.053768,0.053768,0.053768,0.108298,0.058298,0.053768,0.058298,0.108298,28.1297,26.3105,26.3105,2
22.7219,descent,1.2587,1.1951,12.1289,45.6152,56.4894,-24.4844,0.006618,0.015642,0.075918,0.009082,soft,39.668419,0.099584,0.053738,0.053738,0.053738,0.108240,0.058240,0.053738,0.058240,0.108240,28.1230,26.3033,26.3033,2
22.7230,descent,1.2587,1.1951,12.2168,45.6152,57.7105,-24.0969,0.006566,0.015542,0.075919,0.009081,soft,39.675637,0.099588,0.053719,0.053719,0.053719,0.108193,0.058193,0.053719,0.058193,0.108193,28.1164,26.2961,26.2961,2
22.7240,descent,1.2587,1.1951,12.3047,45.5273,59.7985,-23.4344,0.006548,0.015620,0.075919,0.009081,soft,39.675637,0.099570,0.053738,0.053738,0.053738,0.108256,0.058256,0.053738,0.058256,0.108256,28.1097,26.2889,26.2889,2
22.7252,descent,1.2587,1.1944,12.3926,45.5273,60.6886,-23.1520,0.006496,0.015538,0.075937,0.009063,soft,39.848256,0.099781,0.053942,0.053942,0.053942,0.108451,0.058451,0.053942,0.058451,0.108451,28.1030,26.2816,26.2816,2
22.7264,descent,1.2587,1.1944,12.3926,45.5273,61.4898,-22.8978,0.006508,0.015579,0.075937,0.009063,soft,39.848256,0.099781,0.053942,0.053942,0.053942,0.108451,0.058451,0.053942,0.058451,0.108451,28.0962,26.2743,26.2743,2
22.7274,descent,1.2587,1.1950,12.4805,45.5273,62.3482,-22.5316,0.006459,0.015489,0.075921,0.009079,soft,39.693335,0.099582,0.053703,0.053703,0.053703,0.108166,0.058166,0.053703,0.058166,0.108166,28.0895,26.2670,26.2670,2
22.7313,descent,1.2587,1.1949,12.4805,45.5273,62.3482,-22.5316,0.006420,0.015361,0.075923,0.009077,soft,39.713558,0.099607,0.053730,0.053730,0.053730,0.108196,0.058196,0.053730,0.058196,0.108196,28.0829,26.2598,26.2598,2
22.7322,descent,1.2587,1.1949,12.5684,45.4395,63.1208,-22.3394,0.006417,0.015474,0.075923,0.009077,soft,39.713558,0.099589,0.053749,0.053749,0.053749,0.108258,0.058258,0.053749,0.058258,0.108258,28.0762,26.2526,26.2526,2
22.7331,descent,1.2587,1.1950,12.7441,45.4395,63.8161,-22.0291,0.006339,0.015350,0.075921,0.009079,soft,39.699640,0.099561,0.053671,0.053671,0.053671,0.108123,0.058123,0.053671,0.058123,0.108123,28.0695,26.2453,26.2453,2
22.7340,descent,1.2587,1.1950,12.8320,45.4395,64.7440,-21.4984,0.006288,0.015227,0.075921,0.009079,soft,39.699640,0.099556,0.053642,0.053642,0.053642,0.108065,0.058065,0.053642,0.058065,0.108065,28.0628,26.2381,26.2381,2
22.7352,descent,1.2587,1.1950,12.9199,45.3516,65.1396,-21.2722,0.006286,0.015318,0.075920,0.009080,soft,39.686569,0.099521,0.053643,0.053643,0.053643,0.108108,0.058108,0.053643,0.058108,0.108108,28.0562,26.2309,26.2309,2
22.7363,descent,1.2587,1.1950,13.0078,45.3516,65.3583,-21.0686,0.006238,0.015233,0.075920,0.009080,soft,39.686569,0.099516,0.053613,0.053613,0.053613,0.108050,0.058050,0.053613,0.058050,0.108050,28.0495,26.2237,26.2237,2
22.7374,descent,1.2587,1.1952,13.0078,45.3516,65.5550,-20.8853,0.006225,0.015182,0.075917,0.009083,soft,39.654387,0.099476,0.053570,0.053570,0.053570,0.108003,0.058003,0.053570,0.058003,0.108003,28.0429,26.2165,26.2165,2
22.7385,descent,1.2587,1.1952,13.0957,45.3516,65.7321,-20.7204,0.006178,0.015084,0.075917,0.009083,soft,39.654387,0.099470,0.053540,0.053540,0.053540,0.107945,0.057945,0.053540,0.057945,0.107945,28.0362,26.2093,26.2093,2
22.7396,descent,1.2587,1.1946,13.0957,45.3516,65.7541,-20.4345,0.006167,0.015029,0.075930,0.009070,soft,39.783044,0.099631,0.053714,0.053714,0.053714,0.108133,0.058133,0.053714,0.058133,0.108133,28.0295,26.2020,26.2020,2
22.7408,descent,1.2587,1.1956,13.1836,45.3516,65.7739,-20.1773,0.006151,0.015013,0.075904,0.009096,soft,39.532152,0.099312,0.053346,0.053346,0.053346,0.107709,0.057709,0.053346,0.057709,0.107709,28.0229,26.1949,26.1949,2
22.7419,descent,1.1872,1.1956,13.1836,45.2637,65.6543,-19.9458,0.006137,0.015011,0.075904,0.009096,soft,39.532152,0.099299,0.053394,0.053394,0.053394,0.107828,0.057828,0.053394,0.057828,0.107828,28.0238,26.1959,26.1959,2
22.7431,descent,1.1872,1.1951,13.2715,45.2637,65.4093,-19.7374,0.006109,0.014980,0.075918,0.009082,soft,39.666779,0.099462,0.053546,0.053546,0.053546,0.107968,0.057968,0.053546,0.057968,0.107968,28.0247,26.1968,26.1968,2
22.7441,descent,1.1872,1.1951,13.2715,45.2637,64.8529,-19.3811,0.006141,0.015033,0.075918,0.009082,soft,39.666779,0.099462,0.053546,0.053546,0.053546,0.107968,0.057968,0.053546,0.057968,0.107968,28.0255,26.1977,26.1977,2
22.7454,descent,1.1872,1.1951,13.2715,45.2637,64.8529,-19.3811,0.006142,0.015037,0.075918,0.009082,soft,39.666779,0.099462,0.053546,0.053546,0.053546,0.107968,0.057968,0.053546,0.057968,0.107968,28.0263,26.1986,26.1986,2
22.7467,descent,1.1872,1.1951,13.2715,45.2637,64.8529,-19.3811,0.006143,0.015041,0.075918,0.009082,soft,39.666779,0.099462,0.053546,0.053546,0.053546,0.107968,0.057968,0.053546,0.057968,0.107968,28.0271,26.1995,26.1995,2
22.7476,descent,1.1872,1.1951,13.2715,45.2637,64.8529,-19.3811,0.006145,0.015045,0.075918,0.009082,soft,39.666779,0.099462,0.053546,0.053546,0.053546,0.107968,0.057968,0.053546,0.057968,0.107968,28.0280,26.2004,26.2004,2
22.7486,descent,1.1872,1.1952,13.3594,45.2637,64.4132,-19.2291,0.006123,0.015002,0.075916,0.009084,soft,39.648120,0.099433,0.053491,0.053491,0.053491,0.107883,0.057883,0.053491,0.057883,0.107883,28.0288,26.2013,26.2013,2
22.7496,descent,1.1872,1.1949,13.4473,45.1758,63.6053,-18.9550,0.006142,0.015119,0.075923,0.009077,soft,39.714635,0.099497,0.053599,0.053599,0.053599,0.108042,0.058042,0.053599,0.058042,0.108042,28.0296,26.2022,26.2022,2
22.7508,descent,1.1872,1.1952,13.5352,45.1758,62.7407,-18.7083,0.006133,0.015112,0.075917,0.009083,soft,39.654855,0.099417,0.053489,0.053489,0.053489,0.107896,0.057896,0.053489,0.057896,0.107896,28.0305,26.2031,26.2031,2
22.7519,descent,1.1872,1.1952,13.5352,45.1758,61.9627,-18.4863,0.006132,0.015065,0.075917,0.009083,soft,39.654855,0.099417,0.053489,0.053489,0.053489,0.107896,0.057896,0.053489,0.057896,0.107896,28.0313,26.2040,26.2040,2
22.7530,descent,1.1872,1.1952,13.6230,45.0000,60.2337,-18.1066,0.006206,0.015382,0.075914,0.009086,soft,39.631295,0.099356,0.053524,0.053524,0.053524,0.108043,0.058043,0.053524,0.058043,0.108043,28.0321,26.2049,26.2049,2
22.7541,descent,1.1872,1.1952,13.6230,45.0000,59.2941,-17.9448,0.006206,0.015387,0.075914,0.009086,soft,39.631295,0.099356,0.053524,0.053524,0.053524,0.108043,0.058043,0.053524,0.058043,0.108043,28.0330,26.2058,26.2058,2
22.7552,descent,1.1872,1.1952,13.6230,45.0000,58.4485,-17.7991,0.006216,0.015385,0.075915,0.009085,soft,39.632626,0.099358,0.053526,0.053526,0.053526,0.108045,0.058045,0.053526,0.058045,0.108045,28.0338,26.2067,26.2067,2
22.7563,descent,1.1872,1.1952,13.7109,45.0000,57.5501,-17.5306,0.006199,0.015338,0.075915,0.009085,soft,39.632626,0.099352,0.053496,0.053496,0.053496,0.107987,0.057987,0.053496,0.057987,0.107987,28.0347,26.2076,26.2076,2
22.7574,descent,1.1872,1.1955,13.7109,45.0000,56.6041,-17.2889,0.006210,0.015323,0.075908,0.009092,soft,39.567780,0.099271,0.053408,0.053408,0.053408,0.107893,0.057893,0.053408,0.057893,0.107893,28.0355,26.2086,26.2086,2
22.7585,descent,1.1872,1.1955,13.7109,45.0000,55.7527,-17.0714,0.006209,0.015283,0.075908,0.009092,soft,39.567780,0.099271,0.053408,0.053408,0.053408,0.107893,0.057893,0.053408,0.057893,0.107893,28.0364,26.2095,26.2095,2
22.7599,descent,1.1872,1.1957,13.7109,44.9121,54.8490,-16.8757,0.006261,0.015464,0.075903,0.009097,soft,39.518236,0.099197,0.053390,0.053390,0.053390,0.107939,0.057939,0.053390,0.057939,0.107939,28.0373,26.2105,26.2105,2
22.7608,descent,1.1872,1.1946,13.7109,44.9121,53.8983,-16.6995,0.006260,0.015450,0.075932,0.009068,soft,39.802134,0.099551,0.053773,0.053773,0.053773,0.108355,0.058355,0.053773,0.058355,0.108355,28.0381,26.2113,26.2113,2
22.7621,descent,1.1872,1.1946,13.7988,44.9121,52.9053,-16.4036,0.006295,0.015556,0.075932,0.009068,soft,39.802134,0.099545,0.053743,0.053743,0.053743,0.108297,0.058297,0.053743,0.058297,0.108297,28.0388,26.2121,26.2121,2
22.7632,descent,1.1872,1.1946,13.7988,44.9121,52.9053,-16.4036,0.006296,0.015549,0.075932,0.009068,soft,39.802134,0.099545,0.053743,0.053743,0.053743,0.108297,0.058297,0.053743,0.058297,0.108297,28.0396,26.2130,26.2130,2
22.7645,descent,1.1872,1.1953,13.7988,44.9121,52.9053,-16.4036,0.006298,0.015553,0.075912,0.009088,soft,39.606105,0.099301,0.053478,0.053478,0.053478,0.108010,0.058010,0.053478,0.058010,0.108010,28.0405,26.2139,26.2139,2
22.7653,descent,1.1872,1.1952,13.7988,44.9121,51.8741,-16.1372,0.006274,0.015440,0.075916,0.009084,soft,39.647358,0.099352,0.053534,0.053534,0.053534,0.108071,0.058071,0.053534,0.058071,0.108071,28.0413,26.2148,26.2148,2
22.7666,descent,1.1872,1.1952,13.7988,44.8242,50.3965,-16.0349,0.006340,0.015647,0.075916,0.009084,soft,39.647358,0.099340,0.053582,0.053582,0.053582,0.108190,0.058190,0.053582,0.058190,0.108190,28.0421,26.2157,26.2157,2
22.7675,descent,1.1872,1.1955,13.7988,44.8242,48.9293,-15.8054,0.006353,0.015658,0.075908,0.009092,soft,39.565754,0.099238,0.053472,0.053472,0.053472,0.108070,0.058070,0.053472,0.058070,0.108070,28.0430,26.2167,26.2167,2
22.7686,descent,1.1872,1.1955,13.7988,44.8242,47.4713,-15.5989,0.006355,0.015609,0.075908,0.009092,soft,39.565754,0.099238,0.053472,0.053472,0.053472,0.108070,0.058070,0.053472,0.058070,0.108070,28.0439,26.2176,26.2176,2
22.7697,descent,1.1872,1.1959,13.7988,44.8242,46.0218,-15.4130,0.006371,0.015606,0.075897,0.009103,soft,39.465135,0.099113,0.053336,0.053336,0.053336,0.107923,0.057923,0.053336,0.057923,0.107923,28.0448,26.2186,26.2186,2
22.7708,descent,1.1872,1.1959,13.7988,44.8242,44.5798,-15.2457,0.006369,0.015549,0.075897,0.009103,soft,39.457976,0.099104,0.053327,0.053327,0.053327,0.107912,0.057912,0.053327,0.057912,0.107912,28.0457,26.2196,26.2196,2
22.7719,descent,1.1872,1.1959,13.7988,44.8242,43.1446,-15.0951,0.006385,0.015544,0.075897,0.009103,soft,39.457976,0.099104,0.053327,0.053327,0.053327,0.107912,0.057912,0.053327,0.057912,0.107912,28.0466,26.2206,26.2206,2
22.7732,descent,1.1872,1.1954,13.7988,44.8242,40.2920,-14.8376,0.006416,0.015538,0.075912,0.009088,soft,39.602605,0.099284,0.053522,0.053522,0.053522,0.108124,0.058124,0.053522,0.058124,0.108124,28.0475,26.2215,26.2215,2
22.7741,descent,1.1872,1.1954,13.7988,44.8242,38.8734,-14.5905,0.006459,0.015612,0.075912,0.009088,soft,39.602605,0.099284,0.053522,0.053522,0.053522,0.108124,0.058124,0.053522,0.058124,0.108124,28.0483,26.2224,26.2224,2
22.7753,descent,1.1872,1.1952,13.7988,44.8242,37.4593,-14.3680,0.006475,0.015608,0.075915,0.009085,soft,39.632254,0.099321,0.053562,0.053562,0.053562,0.108168,0.058168,0.053562,0.058168,0.108168,28.0492,26.2233,26.2233,2
22.7766,descent,1.1872,1.1952,13.7988,44.8242,36.0492,-14.1678,0.006496,0.015620,0.075915,0.009085,soft,39.632254,0.099321,0.053562,0.053562,0.053562,0.108168,0.058168,0.053562,0.058168,0.108168,28.0500,26.2243,26.2243,2
22.7776,descent,1.1872,1.1952,13.7988,44.8242,34.6426,-13.9876,0.006512,0.015617,0.075915,0.009085,soft,39.636327,0.099326,0.053568,0.053568,0.053568,0.108174,0.058174,0.053568,0.058174,0.108174,28.0508,26.2252,26.2252,2
22.7789,descent,1.1872,1.1955,13.7988,44.8242,33.2394,-13.6881,0.006529,0.015612,0.075909,0.009091,soft,39.579230,0.099255,0.053490,0.053490,0.053490,0.108090,0.058090,0.053490,0.058090,0.108090,28.0517,26.2261,26.2261,2
22.7800,descent,1.1872,1.1955,13.7988,44.8242,33.2394,-13.6881,0.006520,0.015585,0.075909,0.009091,soft,39.579230,0.099255,0.053490,0.053490,0.053490,0.108090,0.058090,0.053490,0.058090,0.108090,28.0526,26.2270,26.2270,2
22.7813,descent,1.1872,1.1953,13.7988,44.7363,31.8390,-13.4185,0.006577,0.015763,0.075912,0.009088,soft,39.607526,0.099278,0.053577,0.053577,0.053577,0.108251,0.058251,0.053577,0.058251,0.108251,28.0534,26.2280,26.2280,2
22.7820,descent,1.1872,1.1953,13.7988,44.7363,31.8390,-13.4185,0.006581,0.015799,0.075912,0.009088,soft,39.607526,0.099278,0.053577,0.053577,0.053577,0.108251,0.058251,0.053577,0.058251,0.108251,28.0543,26.2289,26.2289,2
22.7831,descent,1.1872,1.1956,13.7988,44.7363,30.4413,-13.1758,0.006597,0.015794,0.075906,0.009094,soft,39.550300,0.099207,0.053499,0.053499,0.053499,0.108167,0.058167,0.053499,0.058167,0.108167,28.0551,26.2298,26.2298,2
22.7841,descent,1.1872,1.1956,13.7988,44.7363,28.9086,-12.9574,0.006604,0.015758,0.075906,0.009094,soft,39.550300,0.099207,0.053499,0.053499,0.053499,0.108167,0.058167,0.053499,0.058167,0.108167,28.0560,26.2308,26.2308,2
22.7852,descent,1.1872,1.1958,13.7988,44.7363,27.3917,-12.6235,0.006621,0.015749,0.075901,0.009099,soft,39.502890,0.099148,0.053435,0.053435,0.053435,0.108097,0.058097,0.053435,0.058097,0.108097,28.0569,26.2318,26.2318,2
22.7864,descent,1.1872,1.1958,13.7988,44.7363,25.8892,-12.3229,0.006629,0.015715,0.075901,0.009099,soft,39.502890,0.099148,0.053435,0.053435,0.053435,0.108097,0.058097,0.053435,0.058097,0.108097,28.0578,26.2327,26.2327,2
22.7875,descent,1.1872,1.1958,13.7988,44.7363,24.3994,-12.0525,0.006646,0.015709,0.075902,0.009098,soft,39.506927,0.099153,0.053441,0.053441,0.053441,0.108103,0.058103,0.053441,0.058103,0.108103,28.0587,26.2337,26.2337,2
22.7886,descent,1.1872,1.1958,13.7988,44.6484,22.9213,-11.8090,0.006705,0.015891,0.075902,0.009098,soft,39.506927,0.099141,0.053489,0.053489,0.053489,0.108222,0.058222,0.053489,0.058222,0.108222,28.0596,26.2347,26.2347,2
22.7897,descent,1.1872,1.1953,13.7988,44.6484,21.5910,-11.5899,0.006717,0.015903,0.075914,0.009086,soft,39.622582,0.099284,0.053646,0.053646,0.053646,0.108393,0.058393,0.053646,0.058393,0.108393,28.0604,26.2356,26.2356,2
