Time_s,Ref_MCP_deg,Ref_PIP_deg,MCP_deg,PIP_deg
5.0801,30.0000,30.0000,20.7364,27.8374
5.0812,30.0000,30.0000,20.7756,27.8374
5.0823,30.0000,30.0000,20.7756,27.8374
5.0834,30.0000,30.0000,20.7364,27.8374
5.0845,30.0000,30.0000,20.7364,27.8374
5.0857,30.0000,30.0000,20.7364,27.8374
5.0868,30.0000,30.0000,20.7364,27.8374
5.0879,30.0000,30.0000,20.7364,27.8374
5.0890,30.0000,30.0000,20.7364,27.8374
5.0901,30.0000,30.0000,20.7364,27.8374
5.0912,30.0000,30.0000,20.7364,27.8374
5.0923,30.0000,30.0000,20.7364,27.8374
5.0934,30.0000,30.0000,20.7364,27.8374
5.0945,30.0000,30.0000,20.7364,27.8374
5.0957,30.0000,30.0000,20.7364,27.8374
5.0968,30.0000,30.0000,20.7364,27.8374
5.0979,30.0000,30.0000,20.7364,27.8374
5.0990,30.0000,30.0000,20.7364,27.8374
5.1001,30.0000,30.0000,20.7364,27.8374
5.1012,30.0000,30.0000,20.7364,27.8374
5.1023,30.0000,30.0000,20.7364,27.8374
5.1034,30.0000,30.0000,20.7364,27.8374
5.1045,30.0000,30.0000,20.7364,27.8374
5.1057,30.0000,30.0000,20.7364,27.8374
5.1068,30.0000,30.0000,20.7364,27.8374
5.1079,30.0000,30.0000,20.7364,27.8374
5.1091,30.0000,30.0000,20.7364,27.8374
5.1101,30.0000,30.0000,20.7364,27.8374
5.1112,30.0000,30.0000,20.7364,27.8374
5.1123,30.0000,30.0000,20.7364,27.8374
5.1134,30.0000,30.0000,20.7364,27.8374
5.1145,30.0000,30.0000,20.7364,27.8374
5.1157,30.0000,30.0000,20.7364,27.8374
5.1168,30.0000,30.0000,20.7364,27.8374
5.1179,30.0000,30.0000,20.7364,27.8374
5.1190,30.0000,30.0000,20.7364,27.8374
5.1201,30.0000,30.0000,20.7364,27.8374
5.1212,30.0000,30.0000,20.7364,27.8374
5.1223,30.0000,30.0000,20.7364,27.8374
5.1235,30.0000,30.0000,20.7364,27.8374
5.1247,30.0000,30.0000,20.7364,27.8374
5.1257,30.0000,30.0000,20.7364,27.8374
5.1268,30.0000,30.0000,20.7364,27.8374
5.1279,30.0000,30.0000,20.7364,27.8374
5.1290,30.0000,30.0000,20.7364,27.8374
5.1301,30.0000,30.0000,20.7364,27.8374
5.1312,30.0000,30.0000,20.7364,27.8374
5.1323,30.0000,30.0000,20.7364,27.8374
