Time_s,Ref_MCP_deg,Ref_PIP_deg,MCP_deg,PIP_deg
5.0324,30.0000,30.0000,29.6346,28.2699
5.0335,30.0000,30.0000,29.6346,28.3239
5.0346,30.0000,30.0000,29.6346,28.3239
5.0357,30.0000,30.0000,29.6346,28.3780
5.0369,30.0000,30.0000,29.6346,28.4320
5.0379,30.0000,30.0000,29.6346,28.4320
5.0390,30.0000,30.0000,29.6346,28.4861
5.0401,30.0000,30.0000,29.6346,28.5401
5.0415,30.0000,30.0000,29.6346,28.5942
5.0425,30.0000,30.0000,29.5954,28.6482
5.0435,30.0000,30.0000,29.5562,28.6482
5.0447,30.0000,30.0000,29.5562,28.7023
5.0457,30.0000,30.0000,29.5170,28.7563
5.0469,30.0000,30.0000,29.4778,28.8104
5.0479,30.0000,30.0000,29.4386,28.8104
5.0490,30.0000,30.0000,29.3994,28.8644
5.0501,30.0000,30.0000,29.3602,28.9185
5.0515,30.0000,30.0000,29.2818,28.9726
5.0525,30.0000,30.0000,29.2034,29.0266
5.0535,30.0000,30.0000,29.1642,29.0266
5.0547,30.0000,30.0000,29.1250,29.0807
5.0557,30.0000,30.0000,29.0858,29.1347
5.0569,30.0000,30.0000,29.0466,29.1347
5.0579,30.0000,30.0000,28.9682,29.1888
5.0590,30.0000,30.0000,28.9290,29.2428
5.0601,30.0000,30.0000,28.8898,29.2428
5.0615,30.0000,30.0000,28.8114,29.2969
5.0625,30.0000,30.0000,28.7722,29.3509
5.0635,30.0000,30.0000,28.7330,29.3509
5.0647,30.0000,30.0000,28.6938,29.4050
5.0657,30.0000,30.0000,28.6938,29.4590
5.0669,30.0000,30.0000,28.6154,29.4590
5.0679,30.0000,30.0000,28.6154,29.5131
5.0690,30.0000,30.0000,28.5762,29.5131
5.0701,30.0000,30.0000,28.5370,29.5671
5.0715,30.0000,30.0000,28.4586,29.6212
5.0725,30.0000,30.0000,28.4586,29.6752
5.0735,30.0000,30.0000,28.4194,29.6752
5.0747,30.0000,30.0000,28.3802,29.6752
5.0757,30.0000,30.0000,28.3802,29.6752
5.0769,30.0000,30.0000,28.3410,29.7293
5.0779,30.0000,30.0000,28.3018,29.7293
5.0790,30.0000,30.0000,28.3018,29.7834
5.0801,30.0000,30.0000,28.2626,29.7834
5.0815,30.0000,30.0000,28.2234,29.8374
5.0825,30.0000,30.0000,28.2234,29.8374
5.0835,30.0000,30.0000,28.1842,29.8915
5.0847,30.0000,30.0000,28.1842,29.8915
5.0857,30.0000,30.0000,28.1842,29.9455
5.0869,30.0000,30.0000,28.1450,29.9455
5.0879,30.0000,30.0000,28.1450,29.9455
5.0890,30.0000,30.0000,28.1058,29.9455
5.0901,30.0000,30.0000,28.1058,29.9455
5.0915,30.0000,30.0000,28.1058,29.9996
5.0925,30.0000,30.0000,28.1058,29.9996
5.0935,30.0000,30.0000,28.1058,29.9996
5.0947,30.0000,30.0000,28.0666,30.0536
5.0957,30.0000,30.0000,28.0666,30.0536
5.0969,30.0000,30.0000,28.0666,30.0536
5.0979,30.0000,30.0000,28.0666,30.0536
5.0990,30.0000,30.0000,28.0666,30.0536
5.1001,30.0000,30.0000,28.0666,30.1077
5.1015,30.0000,30.0000,28.0666,30.1077
5.1025,30.0000,30.0000,28.0666,30.1077
5.1035,30.0000,30.0000,28.0666,30.1077
5.1047,30.0000,30.0000,28.0666,30.1077
5.1057,30.0000,30.0000,28.0666,30.1077
5.1069,30.0000,30.0000,28.1058,30.1077
5.1079,30.0000,30.0000,28.1058,30.1077
5.1090,30.0000,30.0000,28.1058,30.1077
5.1101,30.0000,30.0000,28.1058,30.1077
5.1115,30.0000,30.0000,28.1058,30.1077
5.1125,30.0000,30.0000,28.1058,30.1077
5.1135,30.0000,30.0000,28.1058,30.1077
5.1146,30.0000,30.0000,28.1058,30.1077
5.1157,30.0000,30.0000,28.1450,30.1077
5.1169,30.0000,30.0000,28.1450,30.1077
5.1179,30.0000,30.0000,28.1450,30.1077
5.1190,30.0000,30.0000,28.1450,30.1077
5.1201,30.0000,30.0000,28.1450,30.1077
5.1215,30.0000,30.0000,28.1842,30.1077
5.1226,30.0000,30.0000,28.1842,30.1077
5.1234,30.0000,30.0000,28.1842,30.1077
5.1245,30.0000,30.0000,28.2234,30.1077
5.1258,30.0000,30.0000,28.2234,30.1077
5.1268,30.0000,30.0000,28.2234,30.1077
5.1279,30.0000,30.0000,28.2234,30.1077
5.1290,30.0000,30.0000,28.2234,30.1077
5.1301,30.0000,30.0000,28.2626,30.1077
5.1315,30.0000,30.0000,28.2626,30.1077
5.1325,30.0000,30.0000,28.2626,30.1077
5.1335,30.0000,30.0000,28.3018,30.1077
5.1347,30.0000,30.0000,28.3018,30.1077
5.1357,30.0000,30.0000,28.3018,30.1077
5.1369,30.0000,30.0000,28.3018,30.1077
5.1379,30.0000,30.0000,28.3410,30.1077
5.1390,30.0000,30.0000,28.3802,30.1077
5.1401,30.0000,30.0000,28.3802,30.0536
5.1413,30.0000,30.0000,28.4586,30.0536
5.1424,30.0000,30.0000,28.4586,30.0536
5.1436,30.0000,30.0000,28.4978,30.0536
5.1445,30.0000,30.0000,28.5370,30.0536
5.1457,30.0000,30.0000,28.5370,30.0536
5.1468,30.0000,30.0000,28.5762,30.0536
5.1479,30.0000,30.0000,28.5762,30.0536
5.1490,30.0000,30.0000,28.6154,30.0536
5.1501,30.0000,30.0000,28.6154,30.0536
5.1515,30.0000,30.0000,28.6938,29.9996
5.1525,30.0000,30.0000,28.6938,29.9996
5.1535,30.0000,30.0000,28.7330,29.9996
5.1547,30.0000,30.0000,28.7330,29.9996
5.1557,30.0000,30.0000,28.7722,29.9455
5.1569,30.0000,30.0000,28.8114,29.8915
5.1579,30.0000,30.0000,28.8114,29.8915
