Phase,displacement_m,Kx_N_per_m,F_N
ascent,0.001705381909547739,20.98451661015977,0.24797728742026204
ascent,0.0018056984924623117,20.95329070070619,0.25008070850420144
ascent,0.0019060150753768845,20.93494540204936,0.2521816431810368
ascent,0.0020063316582914575,20.929480714189268,0.25428138358962854
ascent,0.0021066482412060304,20.93689663712592,0.2563812218688383
ascent,0.002206964824120603,20.9571931708593,0.2584824501575264
ascent,0.002307281407035176,20.990370315389434,0.26058636059455437
ascent,0.002407597989949749,21.0364280707163,0.2626942453187829
ascent,0.002507914572864322,21.09536643683991,0.2648073964690729
ascent,0.002608231155778895,21.167185413760258,0.2669271061842856
ascent,0.0027085477386934675,21.251885001477344,0.26905466660328176
ascent,0.0028088643216080404,21.349465199991176,0.27119136986492265
ascent,0.0029091809045226134,21.459926009301743,0.27333850810806887
ascent,0.003009497487437186,21.58326742940905,0.27549737347158165
ascent,0.003109814070351759,21.7194894603131,0.2776692580943221
ascent,0.003210130653266332,21.868592102013892,0.2798554541151508
ascent,0.003310447236180905,22.03057535451142,0.282057253672929
ascent,0.003410763819095478,22.20543921780569,0.28427594890651753
ascent,0.0035110804020100504,22.393183691896702,0.2865128319547777
ascent,0.0036113969849246234,22.59380877678445,0.2887691949565701
ascent,0.0037117135678391964,22.80731447246894,0.29104633005075586
ascent,0.003812030150753769,23.03370077895017,0.29334552937619607
ascent,0.003912346733668342,23.272967696228136,0.2956680850717516
ascent,0.004012663316582915,23.525115224302844,0.29801528927628335
ascent,0.004112979899497488,23.790143363174302,0.3003884341286526
ascent,0.004213296482412061,24.068052112842487,0.30278881176772005
ascent,0.004313613065326634,24.358841473307418,0.3052177143323466
ascent,0.004413929648241206,24.662511444569088,0.3076764339613936
ascent,0.004514246231155779,24.979062026627503,0.3101662627937218
ascent,0.004614562814070352,25.30849321948265,0.3126884929681921
ascent,0.004714879396984925,25.650805023134545,0.31524441662366576
ascent,0.004815195979899498,26.005997437583176,0.31783532589900343
ascent,0.004915512562814071,26.37407046282855,0.3204625129330664
ascent,0.005015829145728644,26.755024098870656,0.3231272698647153
ascent,0.005116145728643217,27.148858345709506,0.3258308888328115
ascent,0.00521646231155779,27.5555732033451,0.32857466197621576
ascent,0.005316778894472362,27.975168671777425,0.331359881433789
ascent,0.005417095477386935,28.4076447510065,0.3341878393443924
ascent,0.005517412060301508,28.853001441032312,0.3370598278468868
ascent,0.005617728643216081,29.311238741854865,0.3399771390801333
ascent,0.005718045226130654,29.78235665347416,0.34294106518299283
ascent,0.005818361809045227,30.26635517589019,0.34595289829432624
ascent,0.0059186783919598,30.763234309102963,0.34901393055299457
ascent,0.006018994974874372,31.272994053112477,0.352125454097859
ascent,0.006119311557788945,31.79563440791873,0.3552887610677803
ascent,0.006219628140703518,32.331155373521725,0.3585051436016195
ascent,0.006319944723618091,32.87955694992146,0.3617758938382377
ascent,0.006420261306532664,33.44083913711793,0.36510230391649556
ascent,0.006520577889447237,34.015001935111144,0.3684856659752544
ascent,0.00662089447236181,34.602045343901096,0.3719272721533752
ascent,0.006721211055276383,35.20196936348779,0.37542841458971876
ascent,0.006821527638190956,35.81477399387123,0.378990385423146
ascent,0.006921844221105528,36.44045923505139,0.3826144767925181
ascent,0.007022160804020101,37.07902508702831,0.38630198083669604
ascent,0.007122477386934674,37.73047154980196,0.39005418969454053
ascent,0.007222793969849247,38.39479862337236,0.3938723955049128
ascent,0.00732311055276382,39.07200630773949,0.39775789040667386
ascent,0.007423427135678393,39.76209460290337,0.4017119665386847
ascent,0.007523743718592966,40.465063508863985,0.405735916039806
ascent,0.007624060301507538,41.18091302562134,0.40983103104889906
ascent,0.007724376884422111,41.90964315317542,0.4139986037048248
ascent,0.007824693467336684,42.65125389152625,0.4182399261464441
ascent,0.007925010050251258,43.40574524067385,0.4225562905126181
ascent,0.00802532663316583,44.17311720061815,0.42694898894220745
ascent,0.008125643216080402,44.953369771359206,0.4314193135740736
ascent,0.008225959798994976,45.74650295289701,0.4359685565470773
ascent,0.008326276381909548,46.55251674523154,0.44059801000007937
ascent,0.008426592964824122,47.37141114836282,0.44530896607194104
ascent,0.008526909547738694,48.203186162290834,0.4501027169015232
ascent,0.008627226130653268,49.047841787015585,0.45498055462768683
ascent,0.00872754271356784,49.90537802253708,0.45994377138929277
ascent,0.008827859296482412,50.77579486885531,0.4649936593252023
ascent,0.008928175879396986,51.65909232597029,0.47013151057427627
ascent,0.009028492462311558,52.55527039388201,0.47535861727537554
ascent,0.009128809045226132,53.46432907259047,0.48067627156736126
ascent,0.009229125628140704,54.386268362095656,0.4860857655890942
ascent,0.009329442211055278,55.3210882623976,0.49158839147943567
ascent,0.00942975879396985,56.268788773496276,0.4971854413772464
ascent,0.009530075376884424,57.2293698953917,0.5028782074213873
ascent,0.009630391959798996,58.20283162808385,0.5086679817507196
ascent,0.009730708542713568,59.18917397157274,0.5145560565041042
ascent,0.009831025125628142,60.188396925858385,0.520543723820402
ascent,0.009931341708542714,61.20050049094075,0.526632275838474
ascent,0.010031658291457288,62.22548466681988,0.5328230046971814
ascent,0.01013197487437186,63.24695195349302,0.539116654221662
ascent,0.010232291457286434,64.24850485095743,0.5455117749821624
