Time_s,Force_Ref_N,Force_Pred_N,Force_Normal_N,Force_Total_N,Force_Shear_N,Motor1_pos_deg,Motor2_pos_deg,ThetaRef1_deg,ThetaRef2_deg,ThetaRef3_deg
23.3966,0.5000,0.542675,0.546336,0.565151,-0.144612,23.9063,36.0352,18.241705,24.075787,24.075787
23.3977,0.5000,0.542636,0.546336,0.565151,-0.144612,23.9063,36.0352,18.241281,24.075549,24.075549
23.3988,0.5000,0.543480,0.546336,0.565151,-0.144612,23.9941,35.9473,18.240857,24.075310,24.075310
23.3999,0.5000,0.543442,0.546336,0.565151,-0.144612,23.9941,35.9473,18.240434,24.075071,24.075071
23.4011,0.5000,0.543403,0.546336,0.565151,-0.144612,23.9941,35.9473,18.240010,24.074832,24.074832
23.4022,0.5000,0.543365,0.546336,0.565151,-0.144612,23.9941,35.9473,18.239586,24.074594,24.074594
23.4033,0.5000,0.543326,0.546336,0.565151,-0.144612,23.9941,35.9473,18.239163,24.074355,24.074355
23.4044,0.5000,0.546059,0.546336,0.565151,-0.144612,23.9941,35.8594,18.238740,24.074116,24.074116
23.4055,0.5000,0.544135,0.546336,0.565151,-0.144612,24.0820,35.8594,18.238316,24.073878,24.073878
23.4066,0.5000,0.544097,0.546336,0.565151,-0.144612,24.0820,35.8594,18.237893,24.073639,24.073639
23.4077,0.5000,0.544058,0.546336,0.565151,-0.144612,24.0820,35.8594,18.237470,24.073400,24.073400
23.4088,0.5000,0.540243,0.546336,0.565151,-0.144612,24.2578,35.8594,18.237046,24.073161,24.073161
23.4099,0.5000,0.542984,0.546336,0.565151,-0.144612,24.2578,35.7715,18.236623,24.072923,24.072923
23.4111,0.5000,0.541057,0.546336,0.565151,-0.144612,24.3457,35.7715,18.236199,24.072684,24.072684
23.4122,0.5000,0.539127,0.546336,0.565151,-0.144612,24.4336,35.7715,18.235775,24.072445,24.072445
23.4133,0.5000,0.537195,0.546336,0.565151,-0.144612,24.5215,35.7715,18.235351,24.072206,24.072206
23.4144,0.5000,0.538053,0.546336,0.565151,-0.144612,24.6094,35.6836,18.234927,24.071967,24.071967
23.4155,0.5000,0.536120,0.546336,0.565151,-0.144612,24.6973,35.6836,18.234503,24.071728,24.071728
23.4166,0.5000,0.534184,0.546336,0.565151,-0.144612,24.7852,35.6836,18.234079,24.071489,24.071489
23.4177,0.5000,0.534145,0.576866,0.588530,-0.116589,24.7852,35.6836,18.233375,24.071093,24.071093
23.4192,0.5000,0.533084,0.576866,0.588530,-0.116589,24.9609,35.5957,18.232672,24.070696,24.070696
23.4200,0.5000,0.531120,0.576866,0.588530,-0.116589,25.0488,35.5957,18.231968,24.070299,24.070299
23.4211,0.5000,0.527248,0.576866,0.588530,-0.116589,25.2246,35.5957,18.231263,24.069902,24.069902
23.4222,0.5000,0.528091,0.576866,0.588530,-0.116589,25.3125,35.5078,18.230558,24.069505,24.069505
23.4233,0.5000,0.526121,0.576866,0.588530,-0.116589,25.4004,35.5078,18.229853,24.069108,24.069108
23.4244,0.5000,0.526056,0.576866,0.588530,-0.116589,25.4004,35.5078,18.229148,24.068711,24.068711
23.4255,0.5000,0.524084,0.576866,0.588530,-0.116589,25.4883,35.5078,18.228443,24.068314,24.068314
23.4266,0.5000,0.522108,0.576866,0.588530,-0.116589,25.5762,35.5078,18.227737,24.067917,24.067917
23.4277,0.5000,0.522957,0.576866,0.588530,-0.116589,25.6641,35.4199,18.227032,24.067519,24.067519
23.4288,0.5000,0.519067,0.576866,0.588530,-0.116589,25.8398,35.4199,18.226325,24.067122,24.067122
23.4299,0.5000,0.517085,0.576866,0.588530,-0.116589,25.9277,35.4199,18.225619,24.066724,24.066724
23.4311,0.5000,0.517940,0.576866,0.588530,-0.116589,26.0156,35.3320,18.224913,24.066327,24.066327
23.4322,0.5000,0.515958,0.576866,0.588530,-0.116589,26.1035,35.3320,18.224206,24.065929,24.065929
23.4333,0.5000,0.513973,0.576866,0.588530,-0.116589,26.1914,35.3320,18.223499,24.065531,24.065531
23.4344,0.5000,0.511986,0.576866,0.588530,-0.116589,26.2793,35.3320,18.222792,24.065133,24.065133
23.4355,0.5000,0.509996,0.576866,0.588530,-0.116589,26.3672,35.3320,18.222084,24.064735,24.064735
23.4367,0.5000,0.508004,0.576866,0.588530,-0.116589,26.4551,35.3320,18.221376,24.064337,24.064337
23.4377,0.5000,0.508866,0.576866,0.588530,-0.116589,26.5430,35.2441,18.220668,24.063939,24.063939
23.4389,0.5000,0.504942,0.576866,0.588530,-0.116589,26.7187,35.2441,18.219959,24.063541,24.063541
23.4400,0.5000,0.502944,0.576866,0.588530,-0.116589,26.8066,35.2441,18.219250,24.063142,24.063142
23.4411,0.5000,0.502879,0.576866,0.588530,-0.116589,26.8066,35.2441,18.218541,24.062744,24.062744
23.4422,0.5000,0.500879,0.576866,0.588530,-0.116589,26.8945,35.2441,18.217831,24.062345,24.062345
23.4433,0.5000,0.501748,0.576866,0.588530,-0.116589,26.9824,35.1563,18.217122,24.061946,24.061946
23.4444,0.5000,0.499746,0.576866,0.588530,-0.116589,27.0703,35.1563,18.216413,24.061548,24.061548
23.4455,0.5000,0.497741,0.576866,0.588530,-0.116589,27.1582,35.1563,18.215703,24.061149,24.061149
23.4466,0.5000,0.495735,0.576866,0.588530,-0.116589,27.2461,35.1563,18.214992,24.060750,24.060750
23.4477,0.5000,0.496610,0.576866,0.588530,-0.116589,27.3340,35.0684,18.214282,24.060351,24.060351
23.4489,0.5000,0.494602,0.576866,0.588530,-0.116589,27.4219,35.0684,18.213572,24.059952,24.059952
23.4500,0.5000,0.492591,0.576866,0.588530,-0.116589,27.5098,35.0684,18.212861,24.059553,24.059553
23.4511,0.5000,0.490578,0.576866,0.588530,-0.116589,27.5977,35.0684,18.212150,24.059154,24.059154
23.4522,0.5000,0.491460,0.576866,0.588530,-0.116589,27.6855,34.9805,18.211439,24.058754,24.058754
23.4533,0.5000,0.491394,0.576866,0.588530,-0.116589,27.6855,34.9805,18.210729,24.058355,24.058355
23.4544,0.5000,0.491329,0.576866,0.588530,-0.116589,27.6855,34.9805,18.210018,24.057956,24.057956
23.4555,0.5000,0.489314,0.576866,0.588530,-0.116589,27.7734,34.9805,18.209307,24.057556,24.057556
23.4566,0.5000,0.487298,0.576866,0.588530,-0.116589,27.8613,34.9805,18.208595,24.057157,24.057157
23.4577,0.5000,0.485278,0.576866,0.588530,-0.116589,27.9492,34.9805,18.207883,24.056757,24.056757
23.4588,0.5000,0.486166,0.576866,0.588530,-0.116589,28.0371,34.8926,18.207172,24.056358,24.056358
23.4599,0.5000,0.484145,0.576866,0.588530,-0.116589,28.1250,34.8926,18.206460,24.055958,24.055958
23.4610,0.5000,0.484079,0.576866,0.588530,-0.116589,28.1250,34.8926,18.205748,24.055558,24.055558
23.4622,0.5000,0.482056,0.576866,0.588530,-0.116589,28.2129,34.8926,18.205035,24.055159,24.055159
23.4633,0.5000,0.482949,0.576866,0.588530,-0.116589,28.3008,34.8047,18.204323,24.054759,24.054759
23.4644,0.5000,0.480924,0.576866,0.588530,-0.116589,28.3887,34.8047,18.203611,24.054359,24.054359
23.4655,0.5000,0.480859,0.576866,0.588530,-0.116589,28.3887,34.8047,18.202899,24.053959,24.053959
23.4666,0.5000,0.480793,0.576866,0.588530,-0.116589,28.3887,34.8047,18.202186,24.053559,24.053559
23.4677,0.5000,0.478766,0.576866,0.588530,-0.116589,28.4766,34.8047,18.201473,24.053159,24.053159
23.4689,0.5000,0.479664,0.576866,0.588530,-0.116589,28.5645,34.7168,18.200761,24.052759,24.052759
23.4699,0.5000,0.477635,0.576866,0.588530,-0.116589,28.6523,34.7168,18.200048,24.052359,24.052359
23.4710,0.5000,0.473636,0.576866,0.588530,-0.116589,28.8281,34.7168,18.199335,24.051959,24.051959
23.4722,0.5000,0.473570,0.576866,0.588530,-0.116589,28.8281,34.7168,18.198621,24.051558,24.051558
23.4733,0.5000,0.473505,0.576866,0.588530,-0.116589,28.8281,34.7168,18.197908,24.051158,24.051158
23.4744,0.5000,0.471468,0.576866,0.588530,-0.116589,28.9160,34.7168,18.197193,24.050757,24.050757
23.4755,0.5000,0.471403,0.576866,0.588530,-0.116589,28.9160,34.7168,18.196479,24.050357,24.050357
23.4766,0.5000,0.472308,0.576866,0.588530,-0.116589,29.0039,34.6289,18.195766,24.049956,24.049956
23.4777,0.5000,0.472242,0.576866,0.588530,-0.116589,29.0039,34.6289,18.195052,24.049556,24.049556
23.4788,0.5000,0.470204,0.576866,0.588530,-0.116589,29.0918,34.6289,18.194338,24.049155,24.049155
23.4799,0.5000,0.468164,0.576866,0.588530,-0.116589,29.1797,34.6289,18.193624,24.048755,24.048755
23.4810,0.5000,0.468098,0.576866,0.588530,-0.116589,29.1797,34.6289,18.192909,24.048354,24.048354
23.4822,0.5000,0.466056,0.576866,0.588530,-0.116589,29.2676,34.6289,18.192194,24.047953,24.047953
23.4833,0.5000,0.465990,0.576866,0.588530,-0.116589,29.2676,34.6289,18.191479,24.047552,24.047552
23.4844,0.5000,0.465924,0.576866,0.588530,-0.116589,29.2676,34.6289,18.190764,24.047151,24.047151
23.4855,0.5000,0.463878,0.576866,0.588530,-0.116589,29.3555,34.6289,18.190049,24.046751,24.046751
23.4866,0.5000,0.463812,0.576866,0.588530,-0.116589,29.3555,34.6289,18.189334,24.046350,24.046350
23.4877,0.5000,0.463746,0.576866,0.588530,-0.116589,29.3555,34.6289,18.188618,24.045949,24.045949
23.4888,0.5000,0.461698,0.576866,0.588530,-0.116589,29.4434,34.6289,18.187902,24.045548,24.045548
23.4899,0.5000,0.464593,0.576866,0.588530,-0.116589,29.4434,34.5410,18.187188,24.045147,24.045147
23.4910,0.5000,0.464527,0.576866,0.588530,-0.116589,29.4434,34.5410,18.186473,24.044746,24.044746
23.4922,0.5000,0.462480,0.576866,0.588530,-0.116589,29.5312,34.5410,18.185757,24.044345,24.044345
23.4933,0.5000,0.462414,0.576866,0.588530,-0.116589,29.5312,34.5410,18.185042,24.043944,24.043944
23.4944,0.5000,0.462348,0.576866,0.588530,-0.116589,29.5312,34.5410,18.184327,24.043542,24.043542
23.4955,0.5000,0.462282,0.576866,0.588530,-0.116589,29.5312,34.5410,18.183611,24.043141,24.043141
23.4966,0.5000,0.462216,0.576866,0.588530,-0.116589,29.5312,34.5410,18.182896,24.042740,24.042740
23.4977,0.5000,0.460167,0.576866,0.588530,-0.116589,29.6191,34.5410,18.182180,24.042339,24.042339
23.4988,0.5000,0.460101,0.576866,0.588530,-0.116589,29.6191,34.5410,18.181464,24.041938,24.041938
23.4999,0.5000,0.460034,0.576866,0.588530,-0.116589,29.6191,34.5410,18.180749,24.041537,24.041537
23.5010,0.5000,0.459968,0.576866,0.588530,-0.116589,29.6191,34.5410,18.180033,24.041136,24.041136
23.5022,0.5000,0.459902,0.576866,0.588530,-0.116589,29.6191,34.5410,18.179317,24.040734,24.040734
23.5033,0.5000,0.459836,0.576866,0.588530,-0.116589,29.6191,34.5410,18.178601,24.040333,24.040333
23.5044,0.5000,0.459770,0.576866,0.588530,-0.116589,29.6191,34.5410,18.177886,24.039932,24.039932
23.5055,0.5000,0.459704,0.576866,0.588530,-0.116589,29.6191,34.5410,18.177170,24.039531,24.039531
23.5066,0.5000,0.459638,0.576866,0.588530,-0.116589,29.6191,34.5410,18.176454,24.039130,24.039130
23.5077,0.5000,0.459572,0.576987,0.586465,-0.105013,29.6191,34.5410,18.175737,24.038728,24.038728
23.5088,0.5000,0.459505,0.576987,0.586465,-0.105013,29.6191,34.5410,18.175020,24.038326,24.038326
23.5099,0.5000,0.457453,0.576987,0.586465,-0.105013,29.7070,34.5410,18.174303,24.037924,24.037924
23.5110,0.5000,0.459373,0.576987,0.586465,-0.105013,29.6191,34.5410,18.173586,24.037522,24.037522
23.5122,0.5000,0.459307,0.576987,0.586465,-0.105013,29.6191,34.5410,18.172869,24.037121,24.037121
23.5133,0.5000,0.459240,0.576987,0.586465,-0.105013,29.6191,34.5410,18.172152,24.036719,24.036719
23.5144,0.5000,0.459174,0.576987,0.586465,-0.105013,29.6191,34.5410,18.171435,24.036317,24.036317
23.5155,0.5000,0.459108,0.576987,0.586465,-0.105013,29.6191,34.5410,18.170718,24.035915,24.035915
23.5166,0.5000,0.459042,0.576987,0.586465,-0.105013,29.6191,34.5410,18.170001,24.035513,24.035513
23.5177,0.5000,0.458976,0.576987,0.586465,-0.105013,29.6191,34.5410,18.169285,24.035111,24.035111
23.5188,0.5000,0.458909,0.576987,0.586465,-0.105013,29.6191,34.5410,18.168568,24.034710,24.034710
23.5199,0.5000,0.458843,0.576987,0.586465,-0.105013,29.6191,34.5410,18.167851,24.034308,24.034308
23.5210,0.5000,0.458777,0.576987,0.586465,-0.105013,29.6191,34.5410,18.167134,24.033906,24.033906
23.5222,0.5000,0.458711,0.576987,0.586465,-0.105013,29.6191,34.5410,18.166417,24.033504,24.033504
23.5233,0.5000,0.458644,0.576987,0.586465,-0.105013,29.6191,34.5410,18.165700,24.033102,24.033102
23.5244,0.5000,0.458578,0.576987,0.586465,-0.105013,29.6191,34.5410,18.164983,24.032701,24.032701
23.5255,0.5000,0.458512,0.576987,0.586465,-0.105013,29.6191,34.5410,18.164266,24.032299,24.032299
23.5266,0.5000,0.458446,0.576987,0.586465,-0.105013,29.6191,34.5410,18.163549,24.031897,24.031897
23.5277,0.5000,0.460364,0.576987,0.586465,-0.105013,29.5312,34.5410,18.162833,24.031495,24.031495
23.5288,0.5000,0.460298,0.576987,0.586465,-0.105013,29.5312,34.5410,18.162116,24.031094,24.031094
23.5299,0.5000,0.460232,0.576987,0.586465,-0.105013,29.5312,34.5410,18.161400,24.030692,24.030692
23.5310,0.5000,0.460165,0.576987,0.586465,-0.105013,29.5312,34.5410,18.160684,24.030290,24.030290
23.5322,0.5000,0.460099,0.576987,0.586465,-0.105013,29.5312,34.5410,18.159967,24.029889,24.029889
23.5333,0.5000,0.457066,0.576987,0.586465,-0.105013,29.5312,34.6289,18.159250,24.029487,24.029487
23.5344,0.5000,0.457000,0.576987,0.586465,-0.105013,29.5312,34.6289,18.158532,24.029085,24.029085
23.5355,0.5000,0.456934,0.576987,0.586465,-0.105013,29.5312,34.6289,18.157815,24.028683,24.028683
23.5366,0.5000,0.458853,0.576987,0.586465,-0.105013,29.4434,34.6289,18.157098,24.028281,24.028281
23.5377,0.5000,0.458787,0.576987,0.586465,-0.105013,29.4434,34.6289,18.156381,24.027880,24.027880
23.5389,0.5000,0.452789,0.576987,0.586465,-0.105013,29.4434,34.8047,18.155662,24.027478,24.027478
23.5400,0.5000,0.452722,0.576987,0.586465,-0.105013,29.4434,34.8047,18.154943,24.027076,24.027076
23.5411,0.5000,0.449687,0.576987,0.586465,-0.105013,29.4434,34.8926,18.154223,24.026673,24.026673
23.5422,0.5000,0.446651,0.576987,0.586465,-0.105013,29.4434,34.9805,18.153502,24.026271,24.026271
23.5433,0.5000,0.443613,0.576987,0.586465,-0.105013,29.4434,35.0684,18.152780,24.025868,24.025868
23.5444,0.5000,0.440573,0.576987,0.586465,-0.105013,29.4434,35.1563,18.152057,24.025466,24.025466
23.5455,0.5000,0.437532,0.576987,0.586465,-0.105013,29.4434,35.2441,18.151332,24.025063,24.025063
23.5467,0.5000,0.434489,0.576987,0.586465,-0.105013,29.4434,35.3320,18.150607,24.024660,24.024660
23.5477,0.5000,0.431445,0.576987,0.586465,-0.105013,29.4434,35.4199,18.149881,24.024257,24.024257
23.5488,0.5000,0.425419,0.576987,0.586465,-0.105013,29.4434,35.5957,18.149153,24.023853,24.023853
23.5499,0.5000,0.422370,0.576987,0.586465,-0.105013,29.4434,35.6836,18.148423,24.023449,24.023449
23.5510,0.5000,0.419319,0.576987,0.586465,-0.105013,29.4434,35.7715,18.147693,24.023046,24.023046
23.5522,0.5000,0.413281,0.576987,0.586465,-0.105013,29.4434,35.9473,18.146960,24.022641,24.022641
23.5533,0.5000,0.408182,0.576987,0.586465,-0.105013,29.5312,36.0352,18.146226,24.022237,24.022237
23.5544,0.5000,0.405121,0.576987,0.586465,-0.105013,29.5312,36.1230,18.145491,24.021832,24.021832
23.5555,0.5000,0.402059,0.576987,0.586465,-0.105013,29.5312,36.2109,18.144755,24.021428,24.021428
23.5566,0.5000,0.395999,0.576987,0.586465,-0.105013,29.5312,36.3867,18.144017,24.021022,24.021022
23.5577,0.5000,0.392933,0.576987,0.586465,-0.105013,29.5312,36.4746,18.143277,24.020617,24.020617
23.5588,0.5000,0.384791,0.576987,0.586465,-0.105013,29.6191,36.6504,18.142535,24.020211,24.020211
23.5599,0.5000,0.378710,0.576987,0.586465,-0.105013,29.6191,36.8262,18.141790,24.019805,24.019805
23.5610,0.5000,0.375632,0.576987,0.586465,-0.105013,29.6191,36.9141,18.141045,24.019399,24.019399
23.5622,0.5000,0.372553,0.576987,0.586465,-0.105013,29.6191,37.0020,18.140298,24.018993,24.018993
23.5633,0.5000,0.369472,0.576987,0.586465,-0.105013,29.6191,37.0898,18.139551,24.018586,24.018586
23.5644,0.5000,0.366389,0.576987,0.586465,-0.105013,29.6191,37.1777,18.138802,24.018180,24.018180
23.5655,0.5000,0.360291,0.576987,0.586465,-0.105013,29.6191,37.3535,18.138051,24.017773,24.017773
23.5666,0.5000,0.357205,0.576987,0.586465,-0.105013,29.6191,37.4414,18.137299,24.017366,24.017366
23.5677,0.5000,0.354117,0.576987,0.586465,-0.105013,29.6191,37.5293,18.136545,24.016958,24.016958
23.5688,0.5000,0.348008,0.576987,0.586465,-0.105013,29.6191,37.7051,18.135790,24.016551,24.016551
23.5699,0.5000,0.344916,0.576987,0.586465,-0.105013,29.6191,37.7930,18.135033,24.016143,24.016143
23.5710,0.5000,0.341823,0.576987,0.586465,-0.105013,29.6191,37.8809,18.134275,24.015735,24.015735
23.5722,0.5000,0.336594,0.576987,0.586465,-0.105013,29.7070,37.9688,18.133515,24.015327,24.015327
23.5733,0.5000,0.333494,0.576987,0.586465,-0.105013,29.7070,38.0566,18.132754,24.014918,24.014918
23.5744,0.5000,0.330392,0.576987,0.586465,-0.105013,29.7070,38.1445,18.131992,24.014510,24.014510
23.5755,0.5000,0.325141,0.576987,0.586465,-0.105013,29.7949,38.2324,18.131229,24.014101,24.014101
23.5766,0.5000,0.322032,0.576987,0.586465,-0.105013,29.7949,38.3203,18.130464,24.013692,24.013692
23.5777,0.5000,0.318923,0.576987,0.586465,-0.105013,29.7949,38.4082,18.129698,24.013283,24.013283
23.5788,0.5000,0.313648,0.576987,0.586465,-0.105013,29.8828,38.4961,18.128930,24.012874,24.012874
23.5799,0.5000,0.308361,0.576987,0.586465,-0.105013,29.9707,38.5840,18.128161,24.012464,24.012464
23.5810,0.5000,0.305239,0.576987,0.586465,-0.105013,29.9707,38.6719,18.127390,24.012054,24.012054
23.5822,0.5000,0.299934,0.576987,0.586465,-0.105013,30.0586,38.7598,18.126617,24.011644,24.011644
23.5833,0.5000,0.299860,0.576987,0.586465,-0.105013,30.0586,38.7598,18.125845,24.011234,24.011234
23.5844,0.5000,0.294542,0.576987,0.586465,-0.105013,30.1465,38.8477,18.125071,24.010824,24.010824
23.5855,0.5000,0.291408,0.576987,0.586465,-0.105013,30.1465,38.9355,18.124295,24.010413,24.010413
23.5866,0.5000,0.286072,0.576987,0.586465,-0.105013,30.2344,39.0234,18.123518,24.010002,24.010002
23.5877,0.5000,0.285998,0.576987,0.586465,-0.105013,30.2344,39.0234,18.122741,24.009591,24.009591
23.5888,0.5000,0.280649,0.576987,0.586465,-0.105013,30.3223,39.1113,18.121962,24.009180,24.009180
23.5899,0.5000,0.277502,0.576987,0.586465,-0.105013,30.3223,39.1992,18.121182,24.008769,24.008769
23.5910,0.5000,0.275212,0.576987,0.586465,-0.105013,30.4102,39.1992,18.120401,24.008358,24.008358
23.5922,0.5000,0.272060,0.576987,0.586465,-0.105013,30.4102,39.2871,18.119619,24.007946,24.007946
23.5933,0.5000,0.271985,0.518946,0.530735,-0.111241,30.4102,39.2871,18.119426,24.007845,24.007845
23.5944,0.5000,0.266661,0.518946,0.530735,-0.111241,30.4980,39.3750,18.119233,24.007744,24.007744
23.5955,0.5000,0.266643,0.518946,0.530735,-0.111241,30.4980,39.3750,18.119040,24.007642,24.007642
23.5966,0.5000,0.266624,0.518946,0.530735,-0.111241,30.4980,39.3750,18.118847,24.007541,24.007541
23.5977,0.5000,0.261288,0.518946,0.530735,-0.111241,30.5859,39.4629,18.118654,24.007439,24.007439
23.5988,0.5000,0.261269,0.518946,0.530735,-0.111241,30.5859,39.4629,18.118461,24.007338,24.007338
23.5999,0.5000,0.258162,0.518946,0.530735,-0.111241,30.5859,39.5508,18.118267,24.007237,24.007237
23.6010,0.5000,0.258144,0.518946,0.530735,-0.111241,30.5859,39.5508,18.118073,24.007135,24.007135
23.6022,0.5000,0.258125,0.518946,0.530735,-0.111241,30.5859,39.5508,18.117880,24.007034,24.007034
23.6033,0.5000,0.258106,0.518946,0.530735,-0.111241,30.5859,39.5508,18.117686,24.006932,24.006932
23.6044,0.5000,0.255845,0.518946,0.530735,-0.111241,30.6738,39.5508,18.117492,24.006831,24.006831
23.6055,0.5000,0.255827,0.518946,0.530735,-0.111241,30.6738,39.5508,18.117298,24.006729,24.006729
23.6066,0.5000,0.255808,0.518946,0.530735,-0.111241,30.6738,39.5508,18.117105,24.006628,24.006628
23.6077,0.5000,0.255789,0.518946,0.530735,-0.111241,30.6738,39.5508,18.116911,24.006526,24.006526
23.6088,0.5000,0.255771,0.518946,0.530735,-0.111241,30.6738,39.5508,18.116717,24.006425,24.006425
23.6099,0.5000,0.255752,0.518946,0.530735,-0.111241,30.6738,39.5508,18.116523,24.006323,24.006323
23.6110,0.5000,0.255733,0.518946,0.530735,-0.111241,30.6738,39.5508,18.116329,24.006222,24.006222
23.6122,0.5000,0.255714,0.518946,0.530735,-0.111241,30.6738,39.5508,18.116136,24.006120,24.006120
23.6133,0.5000,0.255696,0.518946,0.530735,-0.111241,30.6738,39.5508,18.115942,24.006019,24.006019
23.6144,0.5000,0.255677,0.518946,0.530735,-0.111241,30.6738,39.5508,18.115748,24.005917,24.005917
23.6155,0.5000,0.255658,0.518946,0.530735,-0.111241,30.6738,39.5508,18.115554,24.005816,24.005816
23.6166,0.5000,0.255640,0.518946,0.530735,-0.111241,30.6738,39.5508,18.115360,24.005714,24.005714
23.6177,0.5000,0.255621,0.518946,0.530735,-0.111241,30.6738,39.5508,18.115166,24.005613,24.005613
23.6188,0.5000,0.255602,0.518946,0.530735,-0.111241,30.6738,39.5508,18.114973,24.005512,24.005512
23.6199,0.5000,0.255584,0.518946,0.530735,-0.111241,30.6738,39.5508,18.114779,24.005410,24.005410
23.6211,0.5000,0.255565,0.518946,0.530735,-0.111241,30.6738,39.5508,18.114585,24.005309,24.005309
23.6222,0.5000,0.258639,0.518946,0.530735,-0.111241,30.6738,39.4629,18.114392,24.005207,24.005207
23.6233,0.5000,0.258620,0.518946,0.530735,-0.111241,30.6738,39.4629,18.114198,24.005106,24.005106
23.6244,0.5000,0.258602,0.518946,0.530735,-0.111241,30.6738,39.4629,18.114005,24.005004,24.005004
23.6255,0.5000,0.258583,0.518946,0.530735,-0.111241,30.6738,39.4629,18.113811,24.004903,24.004903
23.6266,0.5000,0.260803,0.518946,0.530735,-0.111241,30.5859,39.4629,18.113618,24.004801,24.004801
23.6278,0.5000,0.263872,0.518946,0.530735,-0.111241,30.5859,39.3750,18.113425,24.004700,24.004700
23.6289,0.5000,0.263853,0.518946,0.530735,-0.111241,30.5859,39.3750,18.113232,24.004599,24.004599
23.6299,0.5000,0.263835,0.518946,0.530735,-0.111241,30.5859,39.3750,18.113038,24.004497,24.004497
23.6311,0.5000,0.263816,0.518946,0.530735,-0.111241,30.5859,39.3750,18.112845,24.004396,24.004396
23.6322,0.5000,0.266884,0.518946,0.530735,-0.111241,30.5859,39.2871,18.112653,24.004295,24.004295
23.6333,0.5000,0.266866,0.518946,0.530735,-0.111241,30.5859,39.2871,18.112460,24.004193,24.004193
23.6344,0.5000,0.266847,0.518946,0.530735,-0.111241,30.5859,39.2871,18.112267,24.004092,24.004092
23.6355,0.5000,0.266829,0.518946,0.530735,-0.111241,30.5859,39.2871,18.112074,24.003990,24.003990
23.6366,0.5000,0.266810,0.518946,0.530735,-0.111241,30.5859,39.2871,18.111882,24.003889,24.003889
23.6377,0.5000,0.269878,0.518946,0.530735,-0.111241,30.5859,39.1992,18.111689,24.003788,24.003788
23.6388,0.5000,0.269859,0.518946,0.530735,-0.111241,30.5859,39.1992,18.111497,24.003687,24.003687
23.6399,0.5000,0.272926,0.518946,0.530735,-0.111241,30.5859,39.1113,18.111305,24.003585,24.003585
23.6410,0.5000,0.272907,0.518946,0.530735,-0.111241,30.5859,39.1113,18.111113,24.003484,24.003484
23.6422,0.5000,0.272889,0.518946,0.530735,-0.111241,30.5859,39.1113,18.110920,24.003383,24.003383
23.6433,0.5000,0.275089,0.518946,0.530735,-0.111241,30.4980,39.1113,18.110728,24.003282,24.003282
23.6444,0.5000,0.278150,0.518946,0.530735,-0.111241,30.4980,39.0234,18.110537,24.003180,24.003180
23.6455,0.5000,0.278132,0.518946,0.530735,-0.111241,30.4980,39.0234,18.110345,24.003079,24.003079
23.6466,0.5000,0.278113,0.518946,0.530735,-0.111241,30.4980,39.0234,18.110153,24.002978,24.002978
23.6477,0.5000,0.281174,0.518946,0.530735,-0.111241,30.4980,38.9355,18.109962,24.002877,24.002877
23.6489,0.5000,0.284234,0.518946,0.530735,-0.111241,30.4980,38.8477,18.109771,24.002776,24.002776
23.6499,0.5000,0.284215,0.518946,0.530735,-0.111241,30.4980,38.8477,18.109580,24.002675,24.002675
23.6510,0.5000,0.287274,0.518946,0.530735,-0.111241,30.4980,38.7598,18.109389,24.002573,24.002573
23.6522,0.5000,0.287256,0.518946,0.530735,-0.111241,30.4980,38.7598,18.109198,24.002472,24.002472
23.6533,0.5000,0.290313,0.518946,0.530735,-0.111241,30.4980,38.6719,18.109008,24.002371,24.002371
23.6544,0.5000,0.290295,0.518946,0.530735,-0.111241,30.4980,38.6719,18.108817,24.002270,24.002270
23.6555,0.5000,0.291158,0.518946,0.530735,-0.111241,30.5859,38.5840,18.108627,24.002169,24.002169
23.6566,0.5000,0.291140,0.518946,0.530735,-0.111241,30.5859,38.5840,18.108436,24.002068,24.002068
23.6577,0.5000,0.294200,0.518946,0.530735,-0.111241,30.5859,38.4961,18.108246,24.001967,24.001967
23.6588,0.5000,0.297258,0.518946,0.530735,-0.111241,30.5859,38.4082,18.108057,24.001866,24.001866
23.6599,0.5000,0.297240,0.518946,0.530735,-0.111241,30.5859,38.4082,18.107867,24.001765,24.001765
23.6611,0.5000,0.298113,0.518946,0.530735,-0.111241,30.6738,38.3203,18.107677,24.001664,24.001664
23.6622,0.5000,0.301174,0.518946,0.530735,-0.111241,30.6738,38.2324,18.107488,24.001563,24.001563
23.6633,0.5000,0.301156,0.518946,0.530735,-0.111241,30.6738,38.2324,18.107299,24.001462,24.001462
23.6644,0.5000,0.302036,0.518946,0.530735,-0.111241,30.7617,38.1445,18.107110,24.001361,24.001361
23.6655,0.5000,0.302018,0.518946,0.530735,-0.111241,30.7617,38.1445,18.106921,24.001261,24.001261
23.6666,0.5000,0.305081,0.518946,0.530735,-0.111241,30.7617,38.0566,18.106732,24.001160,24.001160
23.6677,0.5000,0.308142,0.518946,0.530735,-0.111241,30.7617,37.9688,18.106543,24.001059,24.001059
23.6688,0.5000,0.311202,0.518946,0.530735,-0.111241,30.7617,37.8809,18.106355,24.000958,24.000958
23.6699,0.5000,0.309014,0.518946,0.530735,-0.111241,30.8496,37.8809,18.106167,24.000857,24.000857
23.6710,0.5000,0.312077,0.518946,0.530735,-0.111241,30.8496,37.7930,18.105978,24.000756,24.000756
