time_s,pose_id,converged,thumb_CMC1_act_rad,thumb_CMC2_act_rad,thumb_MCP_act_rad,thumb_IP_act_rad,spread_index_act_rad,spread_middle_act_rad,spread_ring_act_rad,spread_pinky_act_rad,index_MCP_act_rad,index_PIP_act_rad,index_DIP_act_rad,middle_MCP_act_rad,middle_PIP_act_rad,middle_DIP_act_rad,ring_MCP_act_rad,ring_PIP_act_rad,ring_DIP_act_rad,pinky_MCP_act_rad,pinky_PIP_act_rad,pinky_DIP_act_rad,thumb_CMC1_ref_rad,thumb_CMC2_ref_rad,thumb_MCP_ref_rad,thumb_IP_ref_rad,spread_index_ref_rad,spread_middle_ref_rad,spread_ring_ref_rad,spread_pinky_ref_rad,index_MCP_ref_rad,index_PIP_ref_rad,index_DIP_ref_rad,middle_MCP_ref_rad,middle_PIP_ref_rad,middle_DIP_ref_rad,ring_MCP_ref_rad,ring_PIP_ref_rad,ring_DIP_ref_rad,pinky_MCP_ref_rad,pinky_PIP_ref_rad,pinky_DIP_ref_rad
9.2003,1,0,1.062732,-0.118132,0.794881,0.672612,-0.015135,-0.000000,0.015135,0.022703,0.975563,1.080119,1.080119,0.951314,1.102506,1.102506,0.927064,1.113192,1.113192,1.083751,1.156434,1.156434,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
9.2338,1,0,1.061022,-0.101628,0.796149,0.657990,-0.014931,-0.000000,0.014931,0.022396,0.972765,1.095600,1.095600,0.951314,1.103187,1.103187,0.927997,1.109673,1.109673,1.110798,1.147710,1.147710,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
9.2672,1,0,1.062162,-0.086862,0.808826,0.639380,-0.014419,-0.000000,0.014419,0.021629,0.943852,1.117414,1.117414,0.968101,1.118840,1.118840,0.927997,1.106859,1.106859,1.126654,1.139778,1.139778,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
9.3011,1,0,1.061592,-0.078176,0.849394,0.622100,-0.014113,-0.000000,0.014113,0.021169,0.893489,1.120228,1.120228,1.000745,1.144701,1.144701,0.927064,1.105451,1.105451,1.125721,1.133433,1.133433,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
9.3342,1,0,1.062732,-0.077307,0.892498,0.606148,-0.014010,-0.000000,0.014010,0.021016,0.845923,1.118117,1.118117,1.022196,1.165798,1.165798,0.927064,1.105451,1.105451,1.111731,1.127880,1.127880,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
9.3674,1,0,1.073559,-0.077307,0.896301,0.592856,-0.014010,-0.000000,0.014010,0.021016,0.808616,1.114599,1.114599,1.024994,1.173965,1.173965,0.927064,1.105451,1.105451,1.089347,1.124708,1.124708,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
9.4011,1,0,1.093503,-0.077307,0.886159,0.588868,-0.014010,-0.000000,0.014010,0.021016,0.783435,1.109673,1.109673,1.024994,1.173284,1.173284,0.941987,1.105451,1.105451,1.053906,1.122328,1.122328,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
9.4333,1,0,1.107179,-0.077307,0.870946,0.592856,-0.014061,-0.000000,0.014061,0.021092,0.780637,1.108970,1.108970,1.024994,1.169882,1.169882,0.985822,1.105451,1.105451,1.015667,1.121535,1.121535,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
9.4667,1,0,1.109458,-0.076438,0.854465,0.603490,-0.014522,-0.000000,0.014522,0.021783,0.794627,1.108266,1.108266,1.024994,1.166479,1.166479,1.025926,1.106859,1.106859,0.983024,1.121535,1.121535,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
9.5000,1,0,1.108318,-0.062541,0.836717,0.620770,-0.015289,-0.000000,0.015289,0.022933,0.821674,1.105451,1.105451,1.024994,1.161034,1.161034,1.053906,1.115303,1.115303,0.955044,1.121535,1.121535,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
9.5338,1,0,1.105469,-0.021715,0.818968,0.639380,-0.014880,-0.000000,0.014880,0.022319,0.860845,1.102637,1.102637,1.024994,1.153548,1.153548,1.070694,1.137116,1.137116,0.932660,1.121535,1.121535,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
9.5709,1,0,1.102620,0.011292,0.803755,0.643368,-0.014419,-0.000000,0.014419,0.021629,0.900950,1.097711,1.097711,1.021263,1.146743,1.146743,1.077223,1.152597,1.152597,0.917738,1.121535,1.121535,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
9.6033,1,0,1.102050,0.025190,0.789810,0.639380,-0.014215,-0.000000,0.014215,0.021322,0.938256,1.094193,1.094193,1.005408,1.140617,1.140617,1.074425,1.156819,1.156819,0.907478,1.128674,1.128674,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
9.6364,1,0,1.101480,0.024321,0.780936,0.634063,-0.014164,-0.000000,0.014164,0.021246,0.964371,1.089971,1.089971,0.972765,1.136534,1.136534,1.068829,1.155411,1.155411,0.902815,1.157227,1.157227,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
9.6698,1,0,1.101480,0.021715,0.777132,0.630075,-0.014164,-0.000000,0.014164,0.021246,0.977428,1.085749,1.085749,0.949448,1.133131,1.133131,1.059502,1.153300,1.153300,0.901883,1.188161,1.188161,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
9.7031,1,0,1.100910,0.019110,0.780936,0.631405,-0.014164,-0.000000,0.014164,0.021246,0.980226,1.082230,1.082230,0.944785,1.131090,1.131090,1.041782,1.150486,1.150486,0.901883,1.198472,1.198472,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
9.7364,1,0,1.102620,0.015635,0.787274,0.630075,-0.014266,-0.000000,0.014266,0.021399,0.979293,1.078712,1.078712,0.944785,1.130409,1.130409,1.024061,1.145560,1.145560,0.901883,1.196886,1.196886,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
9.7697,1,0,1.111167,0.005212,0.797416,0.631405,-0.015391,-0.000000,0.015391,0.023086,0.978361,1.075194,1.075194,0.944785,1.130409,1.130409,1.008206,1.139931,1.139931,0.901883,1.190540,1.190540,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
9.8030,1,0,1.123704,-0.004343,0.818968,0.631405,-0.015902,-0.000000,0.015902,0.023853,0.977428,1.072379,1.072379,0.944785,1.129729,1.129729,0.995149,1.135005,1.135005,0.911209,1.178643,1.178643,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
9.8370,1,0,1.126553,-0.013029,0.827843,0.646027,-0.015340,-0.000000,0.015340,0.023010,0.976495,1.070972,1.070972,0.944785,1.130409,1.130409,0.987687,1.131487,1.131487,0.955044,1.163573,1.163573,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
9.8697,1,0,1.124843,-0.020847,0.824039,0.693880,-0.014828,-0.000000,0.014828,0.022243,0.955977,1.070972,1.070972,0.954112,1.130409,1.130409,0.983957,1.127968,1.127968,1.010071,1.145330,1.145330,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
9.9056,1,0,1.122564,-0.026059,0.818968,0.724454,-0.014522,-0.000000,0.014522,0.021783,0.920536,1.070972,1.070972,0.983957,1.133131,1.133131,0.983024,1.125857,1.125857,1.054839,1.131846,1.131846,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
9.9366,1,0,1.119145,-0.030402,0.812629,0.721795,-0.014471,-0.000000,0.014471,0.021706,0.889758,1.070972,1.070972,1.007273,1.146743,1.146743,0.983024,1.124450,1.124450,1.092145,1.119156,1.119156,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
9.9721,1,0,1.114017,-0.033876,0.813897,0.709832,-0.014522,-0.000000,0.014522,0.021783,0.859913,1.071676,1.071676,1.011004,1.167840,1.167840,0.983024,1.124450,1.124450,1.120125,1.108844,1.108844,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.0031,1,1,1.108888,-0.035613,0.815165,0.691222,-0.014522,-0.000000,0.014522,0.021783,0.834731,1.080823,1.080823,1.011004,1.178729,1.178729,0.983024,1.124450,1.124450,1.132250,1.100913,1.100913,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.0364,1,1,1.103190,-0.036482,0.815165,0.668624,-0.014624,-0.000000,0.014624,0.021936,0.818876,1.102637,1.102637,1.011004,1.179409,1.179409,0.973697,1.124450,1.124450,1.128519,1.094567,1.094567,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.0697,1,1,1.096922,-0.036482,0.817701,0.643368,-0.015749,-0.000000,0.015749,0.023623,0.816078,1.122339,1.122339,1.011004,1.177368,1.177368,0.934526,1.124450,1.124450,1.111731,1.089808,1.089808,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.1030,1,1,1.090654,-0.036482,0.840520,0.622100,-0.016260,-0.000000,0.016260,0.024390,0.821674,1.126561,1.126561,1.011004,1.174645,1.174645,0.888825,1.125857,1.125857,1.084684,1.086636,1.086636,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.1364,1,1,1.084385,-0.033876,0.883624,0.602161,-0.015749,-0.000000,0.015749,0.023623,0.837529,1.123746,1.123746,1.008206,1.170562,1.170562,0.854317,1.134301,1.134301,1.047378,1.085843,1.085843,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.1705,1,1,1.077547,-0.010423,0.895033,0.586209,-0.015289,-0.000000,0.015289,0.022933,0.858047,1.120932,1.120932,0.977428,1.163076,1.163076,0.831000,1.151893,1.151893,1.010071,1.085049,1.085049,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.2030,1,1,1.071279,0.026059,0.886159,0.580892,-0.014982,-0.000000,0.014982,0.022473,0.884162,1.116710,1.116710,0.929862,1.155590,1.155590,0.821674,1.163855,1.163855,0.978361,1.085049,1.085049,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.2364,1,1,1.064441,0.046905,0.870946,0.588868,-0.014982,-0.000000,0.014982,0.022473,0.906546,1.116006,1.116006,0.894421,1.149465,1.149465,0.826337,1.164559,1.164559,0.949448,1.085049,1.085049,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.2704,1,1,1.057603,0.050380,0.854465,0.603490,-0.015084,-0.000000,0.015084,0.022626,0.918670,1.114599,1.114599,0.878566,1.144701,1.144701,0.837529,1.161041,1.161041,0.928930,1.085049,1.085049,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.3036,1,1,1.050765,0.046905,0.835449,0.626087,-0.015084,-0.000000,0.015084,0.022626,0.922401,1.113192,1.113192,0.876701,1.140617,1.140617,0.856182,1.158226,1.158226,0.914007,1.091395,1.091395,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.3367,1,1,1.043358,0.044300,0.817701,0.646027,-0.015340,-0.000000,0.015340,0.023010,0.922401,1.111081,1.111081,0.877633,1.138576,1.138576,0.881364,1.153300,1.153300,0.904681,1.112017,1.112017,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.3706,1,1,1.035950,0.039956,0.801220,0.651344,-0.016260,-0.000000,0.016260,0.024390,0.921468,1.107562,1.107562,0.877633,1.137215,1.137215,0.905613,1.144856,1.144856,0.900017,1.142157,1.142157,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.4030,1,1,1.029112,0.030402,0.788542,0.646027,-0.016056,-0.000000,0.016056,0.024083,0.920536,1.104044,1.104044,0.877633,1.137215,1.137215,0.922401,1.137820,1.137820,0.899085,1.158814,1.158814,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.4364,1,1,1.022274,0.019978,0.778400,0.639380,-0.015442,-0.000000,0.015442,0.023163,0.920536,1.100526,1.100526,0.877633,1.137215,1.137215,0.929862,1.132894,1.132894,0.899085,1.161986,1.161986,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.4697,1,1,1.016006,0.010423,0.775865,0.635392,-0.015084,-0.000000,0.015084,0.022626,0.937324,1.097007,1.097007,0.901883,1.137215,1.137215,0.931728,1.127968,1.127968,0.899085,1.159607,1.159607,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.5037,1,1,1.009738,0.002606,0.779668,0.636722,-0.014931,-0.000000,0.014931,0.022396,0.979293,1.093489,1.093489,0.947583,1.137215,1.137215,0.931728,1.124450,1.124450,0.899085,1.156434,1.156434,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.5363,1,1,1.003470,-0.004343,0.784739,0.636722,-0.014982,-0.000000,0.014982,0.022473,1.019398,1.089971,1.089971,0.982091,1.135854,1.135854,0.931728,1.121635,1.121635,0.911209,1.151675,1.151675,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.5704,1,1,0.997201,-0.009555,0.796149,0.636722,-0.015084,-0.000000,0.015084,0.022626,1.045512,1.086452,1.086452,0.994216,1.129048,1.129048,0.931728,1.120228,1.120228,0.955044,1.142951,1.142951,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.6030,1,1,0.991503,-0.013898,0.816433,0.643368,-0.015084,-0.000000,0.015084,0.022626,1.058569,1.083638,1.083638,0.994216,1.118840,1.118840,0.931728,1.119525,1.119525,1.010071,1.135019,1.135019,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.6367,1,1,0.986945,-0.016504,0.824039,0.688563,-0.015595,-0.000000,0.015595,0.023393,1.060435,1.081527,1.081527,0.994216,1.110673,1.110673,0.931728,1.119525,1.119525,1.055771,1.128674,1.128674,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.6706,1,1,0.983526,-0.018241,0.821504,0.745722,-0.015749,-0.000000,0.015749,0.023623,1.057637,1.079416,1.079416,0.994216,1.103867,1.103867,0.937324,1.119525,1.119525,1.098674,1.122328,1.122328,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.7036,1,1,0.981816,-0.019110,0.815165,0.753698,-0.015595,-0.000000,0.015595,0.023393,1.051108,1.077305,1.077305,0.994216,1.099784,1.099784,0.950381,1.119525,1.119525,1.126654,1.118362,1.118362,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.7367,1,1,0.981246,-0.019110,0.811362,0.743063,-0.015442,-0.000000,0.015442,0.023163,1.039916,1.075898,1.075898,0.994216,1.096381,1.096381,0.959707,1.120932,1.120932,1.137846,1.115983,1.115983,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.7697,1,1,0.981246,-0.019110,0.812629,0.727112,-0.015442,-0.000000,0.015442,0.023163,1.021263,1.075898,1.075898,0.979293,1.095020,1.095020,0.960640,1.128672,1.128672,1.131317,1.115190,1.115190,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.8030,1,1,0.981246,-0.016504,0.812629,0.708502,-0.015493,-0.000000,0.015493,0.023240,1.002610,1.075898,1.075898,0.941054,1.095020,1.095020,0.959707,1.146967,1.146967,1.112664,1.115190,1.115190,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.8364,1,1,0.983526,0.004343,0.812629,0.684575,-0.015544,-0.000000,0.015544,0.023317,0.986755,1.075898,1.075898,0.907478,1.094339,1.094339,0.958775,1.159633,1.159633,1.082819,1.115190,1.115190,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.8704,1,1,1.002900,0.033008,0.825307,0.661978,-0.015800,-0.000000,0.015800,0.023700,0.971832,1.080119,1.080119,0.891623,1.095020,1.095020,0.958775,1.161041,1.161041,1.043647,1.115190,1.115190,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.9036,1,1,1.032531,0.045168,0.846859,0.640709,-0.015800,-0.000000,0.015800,0.023700,0.958775,1.100526,1.100526,0.889758,1.095701,1.095701,0.967169,1.159633,1.159633,1.004475,1.119156,1.119156,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.9367,1,1,1.055324,0.045168,0.859536,0.623429,-0.015595,-0.000000,0.015595,0.023393,0.947583,1.128672,1.128672,0.890691,1.112034,1.112034,1.000745,1.157522,1.157522,0.971832,1.146123,1.146123,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
10.9706,1,1,1.069570,0.041694,0.854465,0.603490,-0.015442,-0.000000,0.015442,0.023163,0.936391,1.142745,1.142745,0.890691,1.152868,1.152868,1.039916,1.154708,1.154708,0.941054,1.184988,1.184988,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
11.0036,1,1,1.072989,0.039088,0.845591,0.591526,-0.015442,-0.000000,0.015442,0.023163,0.927997,1.141338,1.141338,0.890691,1.181451,1.181451,1.064165,1.146264,1.146264,0.919603,1.203231,1.203231,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
11.0364,1,1,1.071849,0.032139,0.837985,0.590197,-0.015442,-0.000000,0.015442,0.023163,0.920536,1.137820,1.137820,0.891623,1.197784,1.197784,1.077223,1.138523,1.138523,0.906546,1.205611,1.205611,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
11.0697,1,1,1.070140,0.021715,0.834181,0.598173,-0.015544,-0.000000,0.015544,0.023317,0.915872,1.132190,1.132190,0.917738,1.201187,1.201187,1.080021,1.132190,1.132190,0.896287,1.197679,1.197679,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
11.1030,1,1,1.067860,0.013029,0.830378,0.611465,-0.016311,-0.000000,0.016311,0.024467,0.913074,1.125154,1.125154,0.957842,1.198465,1.198465,1.076290,1.127265,1.127265,0.890691,1.182609,1.182609,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
11.1364,1,1,1.069000,0.004343,0.825307,0.634063,-0.016311,-0.000000,0.016311,0.024467,0.913074,1.117414,1.117414,0.980226,1.192340,1.192340,1.067896,1.123746,1.123746,0.890691,1.161193,1.161193,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
11.1697,1,1,1.068430,-0.002606,0.821504,0.650014,-0.015800,-0.000000,0.015800,0.023700,0.912142,1.108266,1.108266,0.982091,1.184173,1.184173,1.052974,1.120932,1.120932,0.889758,1.139778,1.139778,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
11.2036,1,1,1.070709,-0.007818,0.816433,0.651344,-0.015391,-0.000000,0.015391,0.023086,0.913074,1.099822,1.099822,0.982091,1.172604,1.172604,1.034320,1.119525,1.119525,0.890691,1.121535,1.121535,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
11.2364,1,1,1.086095,-0.012161,0.811362,0.647356,-0.015238,-0.000000,0.015238,0.022856,0.921468,1.091378,1.091378,0.982091,1.161715,1.161715,1.014734,1.118821,1.118821,0.892556,1.105672,1.105672,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
11.2697,1,1,1.104329,-0.015635,0.806291,0.642039,-0.015289,-0.000000,0.015289,0.022933,0.962505,1.082934,1.082934,0.982091,1.152868,1.152868,1.000745,1.118821,1.118821,0.924266,1.092188,1.092188,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
