time_s,pose_id,converged,thumb_CMC1_act_rad,thumb_CMC2_act_rad,thumb_MCP_act_rad,thumb_IP_act_rad,spread_index_act_rad,spread_middle_act_rad,spread_ring_act_rad,spread_pinky_act_rad,index_MCP_act_rad,index_PIP_act_rad,index_DIP_act_rad,middle_MCP_act_rad,middle_PIP_act_rad,middle_DIP_act_rad,ring_MCP_act_rad,ring_PIP_act_rad,ring_DIP_act_rad,pinky_MCP_act_rad,pinky_PIP_act_rad,pinky_DIP_act_rad,thumb_CMC1_ref_rad,thumb_CMC2_ref_rad,thumb_MCP_ref_rad,thumb_IP_ref_rad,spread_index_ref_rad,spread_middle_ref_rad,spread_ring_ref_rad,spread_pinky_ref_rad,index_MCP_ref_rad,index_PIP_ref_rad,index_DIP_ref_rad,middle_MCP_ref_rad,middle_PIP_ref_rad,middle_DIP_ref_rad,ring_MCP_ref_rad,ring_PIP_ref_rad,ring_DIP_ref_rad,pinky_MCP_ref_rad,pinky_PIP_ref_rad,pinky_DIP_ref_rad
4.5326,2,0,0.626243,0.184147,0.573024,0.406757,-0.009664,-0.000000,0.009664,0.014496,0.398246,0.629073,0.629073,0.332027,0.603656,0.603656,0.981159,1.128672,1.128672,0.955044,1.108051,1.108051,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
4.5659,2,0,0.626243,0.184147,0.570489,0.406757,-0.009613,-0.000000,0.009613,0.014419,0.389852,0.629777,0.629777,0.332027,0.603656,0.603656,0.980226,1.128672,1.128672,0.955044,1.107258,1.107258,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
4.5992,2,0,0.626812,0.187622,0.567953,0.406757,-0.009408,-0.000000,0.009408,0.014113,0.382391,0.634702,0.634702,0.332027,0.603656,0.603656,0.978361,1.128672,1.128672,0.955044,1.104085,1.104085,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
4.6326,2,0,0.626812,0.201520,0.564150,0.406757,-0.009306,-0.000000,0.009306,0.013959,0.376795,0.638220,0.638220,0.332027,0.603656,0.603656,0.964371,1.128672,1.128672,0.964371,1.102499,1.102499,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
4.6659,2,0,0.626812,0.209337,0.560347,0.406757,-0.009255,-0.000000,0.009255,0.013883,0.373064,0.636813,0.636813,0.332027,0.603656,0.603656,0.950381,1.128672,1.128672,0.981159,1.101706,1.101706,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
4.6992,2,0,0.626812,0.210206,0.557811,0.406757,-0.009255,-0.000000,0.009255,0.013883,0.369333,0.634702,0.634702,0.332027,0.603656,0.603656,0.937324,1.128672,1.128672,0.992351,1.100913,1.100913,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
4.7326,2,0,0.627382,0.210206,0.554008,0.406757,-0.009255,-0.000000,0.009255,0.013883,0.367468,0.634702,0.634702,0.332027,0.603656,0.603656,0.927997,1.128672,1.128672,0.997947,1.099326,1.099326,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
4.7659,2,0,0.627952,0.210206,0.551472,0.406757,-0.009511,-0.000000,0.009511,0.014266,0.365603,0.634702,0.634702,0.332027,0.603656,0.603656,0.921468,1.128672,1.128672,0.999812,1.097740,1.097740,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
4.7992,2,0,0.627382,0.210206,0.550205,0.406757,-0.009715,-0.000000,0.009715,0.014573,0.365603,0.634702,0.634702,0.332027,0.603656,0.603656,0.919603,1.128672,1.128672,0.999812,1.096154,1.096154,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
4.8332,2,0,0.627382,0.210206,0.548937,0.406757,-0.009511,-0.000000,0.009511,0.014266,0.365603,0.633998,0.633998,0.332027,0.603656,0.603656,0.918670,1.128672,1.128672,0.999812,1.094567,1.094567,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
4.8663,2,0,0.627952,0.210206,0.547669,0.406757,-0.009306,-0.000000,0.009306,0.013959,0.370266,0.633998,0.633998,0.332027,0.603656,0.603656,0.918670,1.128672,1.128672,0.999812,1.092188,1.092188,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
4.8996,2,0,0.628522,0.208469,0.547669,0.406757,-0.009255,-0.000000,0.009255,0.013883,0.390785,0.633998,0.633998,0.332027,0.603656,0.603656,0.918670,1.128672,1.128672,0.996081,1.090602,1.090602,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
4.9326,2,0,0.629662,0.198914,0.547669,0.406757,-0.009255,-0.000000,0.009255,0.013883,0.401977,0.633998,0.633998,0.332027,0.603656,0.603656,0.926132,1.128672,1.128672,0.980226,1.089808,1.089808,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
4.9659,2,0,0.629662,0.188490,0.551472,0.406757,-0.009255,-0.000000,0.009255,0.013883,0.403842,0.633998,0.633998,0.332027,0.603656,0.603656,0.945718,1.128672,1.128672,0.963438,1.088222,1.088222,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.0000,2,0,0.629662,0.185016,0.566685,0.406757,-0.009408,-0.000000,0.009408,0.014113,0.402909,0.633998,0.633998,0.332027,0.603656,0.603656,0.958775,1.128672,1.128672,0.951314,1.088222,1.088222,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.0326,2,0,0.629662,0.185016,0.571756,0.406757,-0.009766,-0.000000,0.009766,0.014650,0.402909,0.633998,0.633998,0.332027,0.603656,0.603656,0.963438,1.128672,1.128672,0.942920,1.087429,1.087429,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.0664,2,0,0.629662,0.185016,0.569221,0.406757,-0.009613,-0.000000,0.009613,0.014419,0.401977,0.633998,0.633998,0.332027,0.603656,0.603656,0.962505,1.128672,1.128672,0.939189,1.087429,1.087429,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.1002,2,0,0.630231,0.185016,0.564150,0.406757,-0.009357,-0.000000,0.009357,0.014036,0.406640,0.633998,0.633998,0.332027,0.603656,0.603656,0.961573,1.128672,1.128672,0.938256,1.089015,1.089015,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.1333,2,0,0.631371,0.189359,0.562882,0.406757,-0.009255,-0.000000,0.009255,0.013883,0.417832,0.633998,0.633998,0.332027,0.603656,0.603656,0.960640,1.128672,1.128672,0.938256,1.098533,1.098533,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.1659,2,0,0.630801,0.204994,0.562882,0.406757,-0.009255,-0.000000,0.009255,0.013883,0.420630,0.633998,0.633998,0.332027,0.603656,0.603656,0.963438,1.128672,1.128672,0.938256,1.108844,1.108844,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.1993,2,0,0.631371,0.216286,0.562882,0.406757,-0.009255,-0.000000,0.009255,0.013883,0.419697,0.633998,0.633998,0.332027,0.603656,0.603656,0.967169,1.128672,1.128672,0.940122,1.108051,1.108051,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.2326,2,0,0.631371,0.218023,0.562882,0.406757,-0.009306,-0.000000,0.009306,0.013959,0.418764,0.633998,0.633998,0.332027,0.603656,0.603656,0.967169,1.128672,1.128672,0.958775,1.104879,1.104879,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.2659,2,0,0.635360,0.217155,0.562882,0.406757,-0.009613,-0.000000,0.009613,0.014419,0.419697,0.633998,0.633998,0.332027,0.603656,0.603656,0.966236,1.128672,1.128672,0.975563,1.103292,1.103292,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.2992,2,0,0.637639,0.217155,0.565418,0.406757,-0.009664,-0.000000,0.009664,0.014496,0.427158,0.633998,0.633998,0.332027,0.603656,0.603656,0.963438,1.128672,1.128672,0.986755,1.103292,1.103292,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.3326,2,0,0.637639,0.217155,0.575560,0.406757,-0.009460,-0.000000,0.009460,0.014189,0.432754,0.633998,0.633998,0.332027,0.603656,0.603656,0.953179,1.128672,1.128672,0.993283,1.102499,1.102499,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.3659,2,0,0.637639,0.212812,0.578095,0.406757,-0.009306,-0.000000,0.009306,0.013959,0.431822,0.633998,0.633998,0.332027,0.603656,0.603656,0.944785,1.128672,1.128672,0.995149,1.100913,1.100913,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.3996,2,0,0.637639,0.198045,0.575560,0.406757,-0.009255,-0.000000,0.009255,0.013883,0.430889,0.633998,0.633998,0.332027,0.603656,0.603656,0.937324,1.128672,1.128672,0.995149,1.100120,1.100120,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.4333,2,0,0.637639,0.186753,0.571756,0.406757,-0.009255,-0.000000,0.009255,0.013883,0.430889,0.633998,0.633998,0.332027,0.603656,0.603656,0.931728,1.128672,1.128672,0.995149,1.098533,1.098533,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.4665,2,0,0.637639,0.182410,0.571756,0.406757,-0.009255,-0.000000,0.009255,0.013883,0.431822,0.633998,0.633998,0.332027,0.603656,0.603656,0.929862,1.128672,1.128672,0.995149,1.096947,1.096947,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.4996,2,0,0.637639,0.181541,0.570489,0.406757,-0.009460,-0.000000,0.009460,0.014189,0.430889,0.633998,0.633998,0.332027,0.603656,0.603656,0.929862,1.128672,1.128672,0.995149,1.095361,1.095361,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.5327,2,0,0.637639,0.181541,0.567953,0.406757,-0.009715,-0.000000,0.009715,0.014573,0.429024,0.633998,0.633998,0.332027,0.603656,0.603656,0.929862,1.128672,1.128672,0.993283,1.093774,1.093774,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.5659,2,0,0.639349,0.181541,0.565418,0.406757,-0.009511,-0.000000,0.009511,0.014266,0.429024,0.633998,0.633998,0.332027,0.603656,0.603656,0.929862,1.128672,1.128672,0.984889,1.092188,1.092188,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.5992,2,0,0.639918,0.184147,0.560347,0.406757,-0.009306,-0.000000,0.009306,0.013959,0.429024,0.633998,0.633998,0.332027,0.603656,0.603656,0.941054,1.128672,1.128672,0.970899,1.090602,1.090602,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.6326,2,0,0.639918,0.198045,0.557811,0.406757,-0.009255,-0.000000,0.009255,0.013883,0.430889,0.633998,0.633998,0.332027,0.603656,0.603656,0.961573,1.128672,1.128672,0.960640,1.089808,1.089808,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.6659,2,0,0.639918,0.207600,0.555276,0.406757,-0.009255,-0.000000,0.009255,0.013883,0.437418,0.633998,0.633998,0.332027,0.603656,0.603656,0.973697,1.128672,1.128672,0.954112,1.089808,1.089808,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.6992,2,0,0.639918,0.211074,0.552740,0.406757,-0.009255,-0.000000,0.009255,0.013883,0.437418,0.633998,0.633998,0.332027,0.603656,0.603656,0.977428,1.128672,1.128672,0.951314,1.089808,1.089808,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.7326,2,0,0.639918,0.211074,0.551472,0.406757,-0.009306,-0.000000,0.009306,0.013959,0.436485,0.633998,0.633998,0.332027,0.603656,0.603656,0.976495,1.128672,1.128672,0.951314,1.089015,1.089015,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.7660,2,0,0.639918,0.210206,0.548937,0.406757,-0.009715,-0.000000,0.009715,0.014573,0.435552,0.633998,0.633998,0.332027,0.603656,0.603656,0.975563,1.128672,1.128672,0.951314,1.090602,1.090602,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.7992,2,0,0.640488,0.210206,0.548937,0.406757,-0.009613,-0.000000,0.009613,0.014419,0.427158,0.633998,0.633998,0.332027,0.603656,0.603656,0.974630,1.128672,1.128672,0.951314,1.098533,1.098533,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.8326,2,0,0.640488,0.208469,0.547669,0.406757,-0.009408,-0.000000,0.009408,0.014113,0.415967,0.633998,0.633998,0.332027,0.603656,0.603656,0.966236,1.128672,1.128672,0.955044,1.105672,1.105672,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.8659,2,0,0.640488,0.200651,0.547669,0.406757,-0.009306,-0.000000,0.009306,0.013959,0.406640,0.633998,0.633998,0.332027,0.603656,0.603656,0.953179,1.128672,1.128672,0.972765,1.104879,1.104879,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.8992,2,0,0.643907,0.192833,0.548937,0.406757,-0.009255,-0.000000,0.009255,0.013883,0.397313,0.633998,0.633998,0.332027,0.603656,0.603656,0.939189,1.128672,1.128672,0.988620,1.103292,1.103292,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.9326,2,0,0.645047,0.188490,0.559079,0.406757,-0.009255,-0.000000,0.009255,0.013883,0.389852,0.633998,0.633998,0.332027,0.603656,0.603656,0.929862,1.128672,1.128672,0.997947,1.101706,1.101706,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.9659,2,0,0.645047,0.188490,0.574292,0.406757,-0.009255,-0.000000,0.009255,0.013883,0.383323,0.633998,0.633998,0.332027,0.603656,0.603656,0.924266,1.128672,1.128672,1.002610,1.101706,1.101706,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
5.9996,2,0,0.645047,0.188490,0.573024,0.406757,-0.009562,-0.000000,0.009562,0.014343,0.377727,0.633998,0.633998,0.332027,0.603656,0.603656,0.920536,1.128672,1.128672,1.002610,1.100913,1.100913,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
6.0333,2,0,0.645047,0.188490,0.569221,0.406757,-0.009715,-0.000000,0.009715,0.014573,0.373997,0.633998,0.633998,0.332027,0.603656,0.603656,0.920536,1.128672,1.128672,1.002610,1.099326,1.099326,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
6.0666,2,0,0.645047,0.194571,0.565418,0.406757,-0.009511,-0.000000,0.009511,0.014266,0.370266,0.633998,0.633998,0.332027,0.603656,0.603656,0.920536,1.128672,1.128672,1.002610,1.098533,1.098533,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
6.0996,2,0,0.645047,0.207600,0.565418,0.406757,-0.009306,-0.000000,0.009306,0.013959,0.368401,0.633998,0.633998,0.332027,0.603656,0.603656,0.920536,1.128672,1.128672,1.002610,1.097740,1.097740,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
6.1326,2,0,0.645047,0.213680,0.564150,0.406757,-0.009255,-0.000000,0.009255,0.013883,0.367468,0.633998,0.633998,0.332027,0.603656,0.603656,0.927064,1.128672,1.128672,1.001677,1.096154,1.096154,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
6.1659,2,0,0.645047,0.214549,0.564150,0.406757,-0.009204,-0.000000,0.009204,0.013806,0.367468,0.633998,0.633998,0.332027,0.603656,0.603656,0.947583,1.128672,1.128672,0.994216,1.095361,1.095361,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
6.1992,2,0,0.645047,0.213680,0.562882,0.406757,-0.009204,-0.000000,0.009204,0.013806,0.368401,0.633998,0.633998,0.332027,0.603656,0.603656,0.963438,1.128672,1.128672,0.979293,1.093774,1.093774,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
6.2332,2,0,0.645047,0.213680,0.562882,0.406757,-0.009357,-0.000000,0.009357,0.014036,0.380525,0.633998,0.633998,0.332027,0.603656,0.603656,0.970899,1.128672,1.128672,0.966236,1.092188,1.092188,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
6.2659,2,0,0.645047,0.212812,0.562882,0.406757,-0.009817,-0.000000,0.009817,0.014726,0.396381,0.633998,0.633998,0.332027,0.603656,0.603656,0.970899,1.128672,1.128672,0.957842,1.091395,1.091395,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
6.2996,2,0,0.645047,0.205863,0.562882,0.406757,-0.009664,-0.000000,0.009664,0.014496,0.402909,0.633998,0.633998,0.332027,0.603656,0.603656,0.969967,1.128672,1.128672,0.952246,1.090602,1.090602,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
6.3333,2,0,0.645617,0.191965,0.565418,0.406757,-0.009460,-0.000000,0.009460,0.014189,0.402909,0.633998,0.633998,0.332027,0.603656,0.603656,0.969034,1.128672,1.128672,0.950381,1.089808,1.089808,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
6.3661,2,0,0.646756,0.182410,0.576827,0.406757,-0.009357,-0.000000,0.009357,0.014036,0.402909,0.633998,0.633998,0.332027,0.603656,0.603656,0.966236,1.128672,1.128672,0.950381,1.089808,1.089808,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
6.3997,2,0,0.646756,0.178935,0.578095,0.406757,-0.009357,-0.000000,0.009357,0.014036,0.401977,0.633998,0.633998,0.332027,0.603656,0.603656,0.955044,1.128672,1.128672,0.950381,1.089808,1.089808,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
6.4326,2,0,0.646756,0.178935,0.575560,0.406757,-0.009357,-0.000000,0.009357,0.014036,0.403842,0.633998,0.633998,0.332027,0.603656,0.603656,0.946650,1.128672,1.128672,0.950381,1.090602,1.090602,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
6.4659,2,0,0.646756,0.178935,0.573024,0.406757,-0.009357,-0.000000,0.009357,0.014036,0.414101,0.633998,0.633998,0.332027,0.603656,0.603656,0.938256,1.128672,1.128672,0.959707,1.096947,1.096947,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
6.4993,2,0,0.646756,0.178935,0.571756,0.406757,-0.009664,-0.000000,0.009664,0.014496,0.415967,0.633998,0.633998,0.332027,0.603656,0.603656,0.933593,1.128672,1.128672,0.978361,1.104085,1.104085,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
6.5326,2,0,0.647326,0.187622,0.570489,0.406757,-0.009715,-0.000000,0.009715,0.014573,0.415967,0.633998,0.633998,0.332027,0.603656,0.603656,0.931728,1.128672,1.128672,0.992351,1.104085,1.104085,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
6.5659,2,0,0.647896,0.201520,0.566685,0.406757,-0.009511,-0.000000,0.009511,0.014266,0.415034,0.633998,0.633998,0.332027,0.603656,0.603656,0.930795,1.128672,1.128672,1.000745,1.100913,1.100913,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
6.5996,2,0,0.647896,0.207600,0.562882,0.406757,-0.009357,-0.000000,0.009357,0.014036,0.415034,0.633998,0.633998,0.332027,0.603656,0.603656,0.930795,1.128672,1.128672,1.003543,1.099326,1.099326,0.872665,0.209440,0.610865,0.436332,-0.017453,0.000000,0.017453,0.017453,0.436332,0.610865,0.698132,0.436332,0.610865,0.610865,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
