time_s,type,k,run,phase,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,qdot_0,qdot_1,qdot_2,qdot_3,qdot_4,qdot_5,qdot_6,qdot_7,qdot_8,qdot_9,qdot_10,qdot_11,qdot_12,qdot_13,qdot_14,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,note,velocity
38.1400,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,4.804442277753134e-20,-4.415147700449817e-21,0.02398082392240207,0.02398082392240207,1.1711111279717798e-213,0.02398082392240207,0.0,0.02398082392240207,0.0239807128230121,0.023980823922402104,0.009080440360253387,0.015067757315796878,0.0,0.0,0.02398052106582774,0.7876388548977594,-1.7885537740520903,-0.003170323606091593,-0.0004749396838186748,-0.0011875490926953605,-0.0005320007372037869,-4.7501906939859006e-05,-0.002484167686005824,-0.0019800431665797187,0.05024077044298175,0.06368646088749907,-0.0021463975925705018,-0.001028080123922203,-0.001289470905861267,-0.0015832156645437172,,
38.1686,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,1.861339376619394e-20,-1.7105186811154942e-21,0.02398082392240207,0.02398082392240207,4.537124458721685e-214,0.02398082392240207,0.0,0.02398082392240207,0.02398078088022209,0.023980823922402104,0.005697239855595548,0.012718776698830994,0.0,0.0,0.023980706589559957,0.7876436591069452,-1.7885581018341483,-0.003170305000557115,-0.0004750351069682196,-0.0011875602742738578,-0.0005320028639253614,-4.7493435402687456e-05,-0.0024841399370492167,-0.001980030490541771,0.05024282808630432,0.0637132479693803,-0.0021230041300002904,-0.0010280634091746773,-0.0012894595886882758,-0.001583215163311098,,
38.1971,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,6.490089103363568e-21,-5.9642098549326e-22,0.02398082392240207,0.02398082392240207,1.5819974788066343e-214,0.02398082392240207,0.0,0.02398082392240207,0.02398080891452191,0.023980823922402104,0.005957968955513616,0.006832845611568829,0.0,0.0,0.023980783010969717,0.787644503286992,-1.7885569249632087,-0.003170301459702845,-0.00047506732345837,-0.001187565523678336,-0.0005320037268582985,-4.748894470543701e-05,-0.0024841313493060894,-0.0019800267994115424,0.05024269398561803,0.06371119785593785,-0.002064460219984759,-0.0010280613098802677,-0.001289462066537198,-0.0015832192285276476,,
38.2269,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,2.2629541446708173e-21,-2.0795913886469469e-22,0.02398082392240207,0.02398082392240207,5.516084131524301e-215,0.02398082392240207,0.0,0.02398082392240207,0.023980818689477837,0.023980823922402104,0.004754683638579818,0.013445337048855723,0.0,0.0,0.023980809657467666,0.787645865616879,-1.7885584267302004,-0.0031702997715920135,-0.00047507395181804,-0.0011875660875838205,-0.0005320038536555861,-4.7488591412794236e-05,-0.0024841293088492616,-0.0019800260539835426,0.05024340507218663,0.06372071335915912,-0.0021302235991636103,-0.0010280596375430648,-0.0012894603717696655,-0.0015832191785139266,,
38.2553,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,8.76714801312945e-22,-8.056763127097893e-23,0.02398082392240207,0.02398082392240207,2.1370440116002852e-215,0.02398082392240207,0.0,0.02398082392240207,0.023980821895060015,0.023980823922402104,0.0154999274153233,0.015029386258700383,0.0,0.0,0.023980818395874223,0.7876303540669614,-1.7885491842529597,-0.0031703052562870606,-0.00047501204038768264,-0.001187555289914738,-0.0005320021255143964,-4.74980055408229e-05,-0.0024841454353820747,-0.0019800351313290876,0.05023707901573261,0.06363575215660486,-0.0021459818949497297,-0.001028061966716549,-0.0012894525797725624,-0.001583215465301488,,
38.2838,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,3.0569154933437917e-22,-2.8092195994116916e-23,0.02398082392240207,0.02398082392240207,7.451411723898338e-216,0.02398082392240207,0.0,0.02398082392240207,0.023980823215511614,0.023980823922402104,0.01336160510621763,0.010433354043365269,0.0,0.0,0.023980821995420967,0.7876329861580814,-1.7885527959746832,-0.003170287629343741,-0.00047509349389050483,-0.001187563896555162,-0.0005320038485335754,-4.749180950117674e-05,-0.002484121249318564,-0.001980021894628804,0.05023840086526665,0.06365269434240994,-0.0021002398938001514,-0.0010280454468696715,-0.001289438917605885,-0.0015832068248764282,,
38.3122,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,1.1843116952629285e-22,-1.0883492309124618e-23,0.02398082392240207,0.02398082392240207,2.886829573813028e-216,0.02398082392240207,0.0,0.02398082392240207,0.02398082364853823,0.023980823922402104,0.01252986652990063,0.006463529804158307,0.0,0.0,0.023980823175850118,0.7876373433492521,-1.7885481380717967,-0.003170314454097918,-0.0004750177884080935,-0.001187561513482243,-0.0005320027992862667,-4.74913587902432e-05,-0.0024841467053748306,-0.001980035769506962,0.05023879664259702,0.06365922026987628,-0.002060811478461444,-0.0010280742985839969,-0.0012894756047826775,-0.0015832291679794544,,
38.3406,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.6734175658817964,-0.0015339807878856182,0.0,0.0,0.0,4.588266161071829e-23,-4.216487912428799e-24,0.02398082392240207,0.02398082392240207,1.1184169251463052e-216,0.02398082392240207,0.0,0.02398082392240207,0.023980823816301615,0.023980823922402104,0.008308057533624211,0.014745925760623575,0.0,0.0,0.023980823633172558,0.7876571131892866,-1.7885702845448634,-0.003170302447057506,-0.00047506692474220285,-0.00118756596622122,-0.0005320037660728474,-4.748843911064801e-05,-0.0024841317245217417,-0.001980027562462538,0.05024835273737603,0.063752882786542,-0.002143164531505446,-0.001028062555639411,-0.0012894642037828944,-0.0015832220284078794,,
38.3690,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,1.5998294878061412e-23,-1.4701984280061796e-24,0.02398082392240207,0.02398082392240207,3.899678688414522e-217,0.02398082392240207,0.0,0.02398082392240207,0.023980823885407142,0.023980823922402104,0.017241628881296784,0.010408218009015658,0.0,0.0,0.023980823821553983,0.7876305727446917,-1.7885427261569562,-0.00317033362076184,-0.00047491456298697095,-0.0011875489014462647,-0.0005320004478755621,-4.750109312073555e-05,-0.002484176448841264,-0.001980052157249888,0.05023595708881357,0.06362192854299752,-0.002100075668893137,-0.0010280911401759356,-0.0012894856440365207,-0.0015832360267269239,,
38.4080,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,5.020434452108048e-24,-4.613638450632004e-25,0.02398082392240207,0.02398082392240207,1.2237604937708313e-217,0.02398082392240207,0.0,0.02398082392240207,0.02398082391079268,0.023980823922402104,0.01730963656412967,0.019721596370227638,0.0,0.0,0.02398082389075489,0.787633878812427,-1.7885449756930114,-0.003170260696685842,-0.0004752943406964721,-0.0011875940121956676,-0.0005320089711833117,-4.74666937484469e-05,-0.002484066319555469,-0.0019799915449863746,0.05023621695455206,0.06362155937105446,-0.002192584251085304,-0.0010280260923305536,-0.0012894432297441503,-0.001583207656197133,,
38.4407,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,1.4179189752421194e-24,-1.3030277691029164e-25,0.02398082392240207,0.02398082392240207,3.456261090194558e-218,0.02398082392240207,0.0,0.02398082392240207,0.023980823919123245,0.023980823922402104,0.004888752631461712,0.01617353568634694,0.0,0.0,0.023980823913463987,0.7876435300539627,-1.788558865201093,-0.0031703204059982284,-0.00047494956499965585,-0.0011875495655749948,-0.0005320008900877736,-4.750178713931121e-05,-0.002484164449620674,-0.001980045634634353,0.05024323674429954,0.06371960244662102,-0.0021573890584548304,-0.0010280767467279032,-0.0012894668078635963,-0.0015832246158017683,,
38.4695,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,4.943977764756129e-25,-4.54337689937788e-26,0.02398082392240207,0.02398082392240207,1.205123725507364e-218,0.02398082392240207,0.0,0.02398082392240207,0.02398082392125882,0.023980823922402104,0.012767473741142614,0.009476841544578661,0.0,0.0,0.023980823919285563,0.7876358516288922,-1.7885503591607248,-0.003170298723600646,-0.00047507280606771854,-0.0011875652694795977,-0.0005320037608872426,-4.74894492525917e-05,-0.002484129279617272,-0.0019800262529539167,0.05023871419704888,0.06365737286498228,-0.0020907509363269003,-0.0010280581946835424,-0.0012894575865799692,-0.001583218086283026,,
38.4990,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,1.9153982832269467e-25,-1.7601973000682823e-26,0.02398082392240207,0.02398082392240207,4.66889623041565e-219,0.02398082392240207,0.0,0.02398082392240207,0.02398082392195916,0.023980823922402104,0.012900894555703066,0.01409781914318111,0.0,0.0,0.02398082392119468,0.7876352350892991,-1.7885490892786897,-0.003170318834617506,-0.00047497467922575433,-0.0011875542969852215,-0.0005320016256727884,-4.7497580147801804e-05,-0.0024841580945568205,-0.001980042096677231,0.05023855533818557,0.0636562730470409,-0.002136744541643054,-0.001028076645962613,-0.0012894714686622253,-0.001583227140627943,,
38.5310,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.6734175658817964,-0.0015339807878856182,0.0,0.0,0.0,6.01072277009211e-26,-5.523685639704365e-27,0.02398082392240207,0.02398082392240207,1.465149109149089e-219,0.02398082392240207,0.0,0.02398082392240207,0.023980823922263094,0.023980823922402104,0.018345550530186987,0.01123260487369859,0.0,0.0,0.02398082392202319,0.7876414164619884,-1.788561447042226,-0.003170325493823728,-0.00047491062411162533,-0.001187543655514237,-0.0005319998897156379,-4.750673291631218e-05,-0.0024841750587986274,-0.0019800515036255224,0.050242366773303064,0.06367347525232331,-0.0021082539409923912,-0.0010280803312780092,-0.0012894656743447997,-0.0015832242936376752,,
38.5630,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,0.0,0.0,0.0,0.0,2.0958094393492684e-26,-1.9259900924548895e-27,0.02398082392240207,0.02398082392240207,5.108659058920093e-220,0.02398082392240207,0.0,0.02398082392240207,0.023980823922353622,0.023980823922402104,0.010756142423683298,0.017137712398206842,0.0,0.0,0.009290662530507802,0.7876340854132438,-1.7885539926058776,-0.003170345973187877,-0.00047479071217865876,-0.0011875280455986765,-0.0005319970636442035,-4.751905141772314e-05,-0.002484209097659588,-0.001980070270265657,0.05023968741973775,0.06367315610997339,-0.002349511627387932,-0.001027784376506685,-0.0012894732484960273,-0.001027600081378925,,
38.5950,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,6.576872094532428e-27,-6.0439609897670315e-28,0.02398082392240207,0.02398082392240207,1.6031513445002935e-220,0.02398082392240207,0.0,0.02398082392240207,0.02398082392238688,0.023980823922402104,0.007852117380709686,0.01577826699179949,0.0,0.0,0.017605669738531855,0.7876377000711078,-1.78855630706347,-0.0031703419997954813,-0.00047481923740590615,-0.001187532241986553,-0.0005319977834450076,-4.751562282871027e-05,-0.002484201256873262,-0.0019800659359968963,0.05024140700686385,0.06369612336638905,-0.0021534905845155966,-0.0010280946481144877,-0.0012894735088423031,-0.0013421006316648343,,
38.6271,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,2.0638921523929083e-27,-1.8966590009434995e-28,0.02398082392240207,0.02398082392240207,5.030858790401222e-221,0.02398082392240207,0.0,0.02398082392240207,0.02398082392239732,0.023980823922402104,0.015858782665082144,0.01014699147976333,0.0,0.0,0.021980232987796118,0.7876308908727925,-1.7885457189997265,-0.003170331730991354,-0.00047490462486829047,-0.001187545678140494,-0.0005320000239846616,-4.750425192261002e-05,-0.0024841782479556027,-0.001980053195911981,0.05023676898471396,0.06363286038830063,-0.002097471237417956,-0.0010280879327569492,-0.0012894780281895134,-0.0015075627653216364,,
38.6590,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,7.19634696230991e-28,-6.61324101850604e-29,0.02398082392240207,0.02398082392240207,1.7541519954004712e-221,0.02398082392240207,0.0,0.02398082392240207,0.023980823922400432,0.023980823922402104,0.009912412370115132,0.019157264805698036,0.0,0.0,0.02328326099604548,0.7876437654743602,-1.7885464681657355,-0.0031703286222961083,-0.00047499879757152214,-0.001187564918380031,-0.0005320029293412912,-4.7486816450855415e-05,-0.002484155207793705,-0.0019800403295556213,0.05024028763492135,0.06367988974805498,-0.0021870931153050335,-0.0010280911605412655,-0.0012895019148762832,-0.0015568607729371054,,
38.6911,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,2.258289929912934e-28,-2.0753051061042194e-29,0.02398082392240207,0.02398082392240207,5.5047148330908497e-222,0.02398082392240207,0.0,0.02398082392240207,0.023980823922401567,0.023980823922402104,0.004039686287619712,0.01988277826901313,0.0,0.0,0.023761921284671837,0.787649949779807,-1.7885544833206701,-0.0031703177049478824,-0.0004750369389012943,-0.0011875675151231417,-0.0005320035953987456,-4.748550215326149e-05,-0.002484143125595509,-0.001980033724006859,0.050243766760414206,0.06372633543156361,-0.0021942878583649976,-0.001028079977274271,-0.001289489388904417,-0.0015749575412662546,,
38.7231,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,7.086753090500225e-29,-6.51252732415186e-30,0.02398082392240207,0.02398082392240207,1.7274378430777048e-222,0.02398082392240207,0.0,0.02398082392240207,0.023980823922401924,0.023980823922402104,0.017723083634518303,0.012906381978152833,0.0,0.0,0.023912129955170287,0.7876334733327596,-1.7885375827597902,-0.0031703473255699477,-0.0004749002668620003,-0.0011875530998407212,-0.0005320007064383311,-4.749586420078937e-05,-0.002484183714130845,-0.0019800560220082884,0.05023563556819782,0.06361810249338343,-0.002124953802112012,-0.0010281077655744843,-0.0012895124387642277,-0.0015806537232370137,,
38.7551,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,2.470998012969473e-29,-2.2707778684938983e-30,0.02398082392240207,0.02398082392240207,6.023203324940428e-223,0.02398082392240207,0.0,0.02398082392240207,0.02398082392240203,0.023980823922402104,0.01091728474873152,0.012872565258638405,0.0,0.0,0.023956871817063425,0.7876396974759668,-1.788550985687732,-0.003170294846519979,-0.00047511316241803246,-0.001187572145754178,-0.0005320048713605008,-4.7483491111312864e-05,-0.002484118680713485,-0.0019800203715868714,0.050239819761821555,0.06367201175141814,-0.002124520990135904,-0.0010280562879436727,-0.0012894619756311841,-0.0015823143688970841,,
38.7871,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,7.754253593871562e-30,-7.125941565000499e-31,0.02398082392240207,0.02398082392240207,1.8901450257708264e-223,0.02398082392240207,0.0,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.01904518727950987,0.01911345660383907,0.0,0.0,0.023973307497948144,0.787630094551369,-1.7885425947138147,-0.003170289263307348,-0.00047514032995134715,-0.0011875751756544805,-0.0005320054616890339,-4.7481248152594015e-05,-0.0024841106979409714,-0.0019800159825616812,0.0502350814846271,0.06360777271085856,-0.0021865821192154204,-0.0010280511611473217,-0.0012894580998872988,-0.001582933494070728,,
38.8191,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,2.43336694252586e-30,-2.2361959702153146e-31,0.02398082392240207,0.02398082392240207,5.931475372336917e-224,0.02398082392240207,0.0,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.004870294462871702,0.00776323109101267,0.0,0.0,0.02397846518876373,0.7876491425530588,-1.788556147546432,-0.003170283043867869,-0.00047519768849945554,-0.0011875845681421251,-0.0005320070024638869,-4.7473199434726055e-05,-0.002484095430077562,-0.001980007520150803,0.05024341688716599,0.06371984548719142,-0.0020736888273043272,-0.0010280475377071408,-0.0012894627153314648,-0.0015831307864979547,,
38.8510,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,0.0,0.0,0.0,0.0,8.484625897108234e-31,-7.797133226525822e-32,0.02398082392240207,0.02398082392240207,2.0681775803180032e-224,0.02398082392240207,0.0,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.017317394320967936,0.006970736140907372,0.0,0.0,0.02398000148283646,0.787629728024347,-1.788548173495127,-0.0031702857472757345,-0.0004751141396434482,-0.0011875674687482885,-0.0005320044220128532,-4.748865518591085e-05,-0.002484115856392673,-0.001980018927562704,0.05023609481978127,0.06362143013613909,-0.0022482948172597985,-0.0010277312945660142,-0.0012894413942552032,-0.0015831770671127104,,
38.8830,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,2.6625655103721867e-31,-2.4468230256092142e-32,0.02398082392240207,0.02398082392240207,6.490160392995667e-225,0.02398082392240207,0.0,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.021889769107172292,0.015653452606805285,0.0,0.0,0.02398056583215175,0.7876232665726804,-1.7885395485176456,-0.0031703333030530527,-0.00047489177487723715,-0.001187543670430625,-0.0005319996882232853,-4.750594748263191e-05,-0.0024841817183639914,-0.0019800551171120953,0.050233228689392714,0.06358518050862405,-0.0021522392413289766,-0.0010280889775261964,-0.001289477408733594,-0.0015832216164209574,,
38.9151,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,8.35541269938571e-32,-7.678389921931651e-33,0.02398082392240207,0.02398082392240207,2.0366811016456794e-225,0.02398082392240207,0.0,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.006869241491794206,0.007709741010967485,0.0,0.0,0.023980742930946788,0.7876417048883406,-1.7885557890847865,-0.0031703254499639926,-0.00047493410578616644,-0.0011875488458724312,-0.0005320006528747618,-4.7501952282599995e-05,-0.0024841695235971965,-0.0019800484017328335,0.05024205918924433,0.06370393709977773,-0.0020732199316242897,-0.0010280820787926933,-0.0012894733052765644,-0.0015832255201441285,,
38.9471,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,2.91335226641354e-32,-2.67728902045869e-33,0.02398082392240207,0.02398082392240207,7.101467895029652e-226,0.02398082392240207,0.0,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.008193996848392289,0.011877506728658558,0.0,0.0,0.02398079568242779,0.7876365910056748,-1.788555289999858,-0.0031703592182534056,-0.00047473087754958717,-0.0011875218844534924,-0.0005319958134581332,-4.752346691163723e-05,-0.0024842269442533677,-0.001980080071419528,0.05024113635490026,0.06369338126758134,-0.002114723074824348,-0.001028110122366842,-0.0012894839844860247,-0.0015832356150549368,,
38.9800,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,9.142408113433856e-33,-8.401616634153538e-34,0.02398082392240207,0.02398082392240207,2.2285158732532533e-226,0.02398082392240207,0.0,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.019026750307937323,0.01006988695053597,0.0,0.0,0.02398081506039892,0.7876255562852661,-1.7885435841818313,-0.00317033569034472,-0.00047486509205217723,-0.0011875390297794,-0.0005319989446306497,-4.750998959153668e-05,-0.002484188674368335,-0.0019800589796077684,0.05023489159485082,0.0636078044417762,-0.0020967078532237453,-0.0010280900136352984,-0.0012894741082647063,-0.001583229334363341,,
39.0128,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,2.868984539774732e-33,-2.636516324083382e-34,0.02398082392240207,0.02398082392240207,6.993318945816307e-227,0.02398082392240207,0.0,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.004028349118074834,0.014108984642895324,0.0,0.0,0.02398082114141159,0.7876459592364373,-1.7885593326416889,-0.0031703081366520197,-0.0004750250087236769,-0.001187559718695364,-0.0005320027005886075,-4.749363798728371e-05,-0.0024841432064632366,-0.0019800339152331705,0.05024379453360757,0.06372643466627383,-0.0021368370491840886,-0.0010280666865182292,-0.0012894634673013862,-0.001583221872051753,,
39.0447,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.6734175658817964,-0.0015339807878856182,0.0,0.0,0.0,9.003177485997034e-34,-8.273667592616218e-35,0.02398082392240207,0.02398082392240207,2.1945775870341054e-227,0.02398082392240207,0.0,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.015954300029763866,0.016619071319638145,0.0,0.0,0.023980823049697803,0.7876456648109411,-1.7885638717201173,-0.0031703094246164315,-0.000475003219785221,-0.0011875555731624575,-0.000532002058420872,-4.749733298576125e-05,-0.0024841486987657135,-0.0019800369740250205,0.05024383637986213,0.06369241714246224,-0.0021618015549918178,-0.0010280666761863853,-0.0012894592498129734,-0.0015832196514923651,,
39.0768,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,2.8252924935847976e-34,-2.5963645590894107e-35,0.02398082392240207,0.02398082392240207,6.886817007529266e-228,0.02398082392240207,0.0,0.02398082392240207,0.00929066253063991,0.023980823922402104,0.0072588317020904165,0.013423622602947553,0.0,0.0,0.02398082364853823,0.787644778208159,-1.788551001789241,-0.003170335095252219,-0.0004749392330750694,-0.0011875551730003518,-0.0005320013300062626,-4.749516386788689e-05,-0.0024841710651559764,-0.0014202959792253157,0.05024180766410677,0.06370084628014665,-0.0021300739572003525,-0.0010280949453889319,-0.0012894971618536383,-0.0015832425908475598,,
39.1098,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,9.851185794893865e-35,-9.052963443942203e-36,0.02398082392240207,0.02398082392240207,2.401284611439455e-228,0.02398082392240207,0.0,0.02398082392240207,0.017929615110441225,0.023980823922402104,0.016188863669857726,0.019370689181449033,0.0,0.0,0.02398082382691166,0.7876350124384444,-1.7885408178556086,-0.0031703310491233423,-0.00047497046129631534,-0.0011875599311334452,-0.0005320021340088047,-4.749117618597645e-05,-0.002484162565981046,-0.0017494694733739544,0.05023659680623502,0.06363026525061201,-0.0021892172541793232,-0.0010280921166485142,-0.0012894981527490433,-0.0015832429045310272,,
39.1428,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,3.091406486488984e-35,-2.8409158547244833e-36,0.02398082392240207,0.02398082392240207,7.535485552975596e-229,0.02398082392240207,0.0,0.02398082392240207,0.022081890478055595,0.023980823922402104,0.021535624230841557,0.021259675486673867,0.0,0.0,0.02398082389243618,0.7876305050867656,-1.788536819307597,-0.0031702848760589157,-0.00047520740347105437,-0.0011875877113658104,-0.00053200741599312,-4.747011893831002e-05,-0.0024840936658029503,-0.001907649643028535,0.05023365384139447,0.0635881047308393,-0.0022079279134494764,-0.0010280506560034763,-0.001289470130286837,-0.0015832242852042207,,
39.1759,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,9.70116112281601e-36,-8.915094978126223e-37,0.02398082392240207,0.02398082392240207,2.364715213206856e-229,0.02398082392240207,0.0,0.02398082392240207,0.023384918486296476,0.023980823922402104,0.006758107077050637,0.008436737317974672,0.0,0.0,0.023980823912998467,0.7876513037412254,-1.7885515638440002,-0.0031702585012240644,-0.00047537094683880134,-0.0011876098452559532,-0.0005320113519717655,-4.7452303071901104e-05,-0.0024840476651624512,-0.0019572747745297088,0.050242425373139735,0.06370498806964178,-0.002080354260121121,-0.0010280291630689064,-0.0012894634546142137,-0.0015832188998267732,,
39.2090,state,10.0,1,slide_forward,0.13345632854605072,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,0.0,0.0,0.0,0.0,3.044327154716027e-36,-2.797651269284757e-37,0.02398082392240207,0.02398082392240207,7.42072690639535e-230,0.02398082392240207,0.0,0.02398082392240207,0.023793822482284514,0.023980823922402104,0.010329147535958995,0.01246792477127126,0.0,0.0,0.023980823919451128,0.7876485003519363,-1.7885481868112778,-0.003170246164297056,-0.00047543915778187527,-0.0011876183586059207,-0.0005320129228678933,-4.744561877143514e-05,-0.0024840280965962368,-0.001972844851818527,0.05024038559701803,0.06367678806711317,-0.0023029225889829,-0.001027705106894914,-0.0012894576059676918,-0.0015832148473033433,,
