Time_s,Force_Ref_N,Force_Normal_N,Force_Total_N,Force_Shear_N,Motor1_pos_deg,Motor2_pos_deg,ThetaRef1_deg,ThetaRef2_deg,ThetaRef3_deg
29.1955,0.5000,0.555254,0.567668,0.118070,38.0566,36.0352,24.614187,24.614187,24.614187
29.1966,0.5000,0.555254,0.567668,0.118070,37.9688,36.0352,24.614029,24.614029,24.614029
29.1978,0.5000,0.555254,0.567668,0.118070,37.8809,36.0352,24.613870,24.613870,24.613870
29.1988,0.5000,0.555254,0.567668,0.118070,37.8809,36.0352,24.613712,24.613712,24.613712
29.2000,0.5000,0.555254,0.567668,0.118070,37.8809,36.0352,24.613554,24.613554,24.613554
29.2011,0.5000,0.555254,0.567668,0.118070,37.7930,35.9473,24.613396,24.613396,24.613396
29.2025,0.5000,0.555254,0.567668,0.118070,37.7930,35.9473,24.613237,24.613237,24.613237
29.2036,0.5000,0.555254,0.567668,0.118070,37.7051,35.9473,24.613079,24.613079,24.613079
29.2046,0.5000,0.555254,0.567668,0.118070,37.7051,35.9473,24.612921,24.612921,24.612921
29.2057,0.5000,0.555254,0.567668,0.118070,37.7051,36.0352,24.612762,24.612762,24.612762
29.2067,0.5000,0.555254,0.567668,0.118070,37.5293,35.9473,24.612604,24.612604,24.612604
29.2077,0.5000,0.555254,0.567668,0.118070,37.5293,35.9473,24.612446,24.612446,24.612446
29.2089,0.5000,0.555254,0.567668,0.118070,37.5293,35.9473,24.612288,24.612288,24.612288
29.2100,0.5000,0.555254,0.567668,0.118070,37.4414,36.0352,24.612129,24.612129,24.612129
29.2111,0.5000,0.555254,0.567668,0.118070,37.4414,36.0352,24.611971,24.611971,24.611971
29.2122,0.5000,0.555254,0.567668,0.118070,37.3535,36.0352,24.611813,24.611813,24.611813
29.2136,0.5000,0.555254,0.567668,0.118070,37.3535,36.0352,24.611654,24.611654,24.611654
29.2147,0.5000,0.555254,0.567668,0.118070,37.2656,36.1230,24.611496,24.611496,24.611496
29.2156,0.5000,0.555254,0.567668,0.118070,37.1777,36.2109,24.611338,24.611338,24.611338
29.2169,0.5000,0.555254,0.567668,0.118070,37.1777,36.2109,24.611180,24.611180,24.611180
29.2181,0.5000,0.555254,0.567668,0.118070,37.0898,36.2988,24.611021,24.611021,24.611021
29.2193,0.5000,0.555254,0.567668,0.118070,37.0898,36.2988,24.610863,24.610863,24.610863
29.2206,0.5000,0.555254,0.567668,0.118070,37.0898,36.2988,24.610705,24.610705,24.610705
29.2214,0.5000,0.555254,0.567668,0.118070,37.0898,36.3867,24.610546,24.610546,24.610546
29.2225,0.5000,0.555254,0.567668,0.118070,36.9141,36.5625,24.610388,24.610388,24.610388
29.2235,0.5000,0.555254,0.567668,0.118070,36.9141,36.5625,24.610230,24.610230,24.610230
29.2281,0.5000,0.555254,0.567668,0.118070,36.9141,36.5625,24.610072,24.610072,24.610072
29.2293,0.5000,0.555254,0.567668,0.118070,36.9141,36.6504,24.609913,24.609913,24.609913
29.2304,0.5000,0.555254,0.567668,0.118070,36.7383,37.1777,24.609755,24.609755,24.609755
29.2312,0.5000,0.555254,0.567668,0.118070,36.5625,37.3535,24.609597,24.609597,24.609597
29.2324,0.5000,0.555254,0.567668,0.118070,36.5625,37.3535,24.609438,24.609438,24.609438
29.2335,0.5000,0.555254,0.567668,0.118070,36.5625,37.3535,24.609280,24.609280,24.609280
29.2346,0.5000,0.555254,0.567668,0.118070,36.3867,38.0566,24.609122,24.609122,24.609122
29.2360,0.5000,0.555254,0.567668,0.118070,36.2988,38.2324,24.608964,24.608964,24.608964
29.2368,0.5000,0.555254,0.567668,0.118070,36.2988,38.3203,24.608805,24.608805,24.608805
29.2381,0.5000,0.555254,0.567668,0.118070,36.2988,38.4082,24.608647,24.608647,24.608647
29.2392,0.5000,0.555254,0.567668,0.118070,36.2109,38.5840,24.608489,24.608489,24.608489
29.2402,0.5000,0.555254,0.567668,0.118070,36.2109,38.6719,24.608330,24.608330,24.608330
29.2413,0.5000,0.555254,0.567668,0.118070,36.2109,38.8477,24.608172,24.608172,24.608172
29.2460,0.5000,0.555254,0.567668,0.118070,36.2109,38.8477,24.608014,24.608014,24.608014
29.2470,0.5000,0.555254,0.567668,0.118070,36.1230,38.9355,24.607855,24.607855,24.607855
29.2480,0.5000,0.421371,0.427291,0.070878,36.0352,39.1992,24.608081,24.608081,24.608081
29.2491,0.5000,0.421371,0.427291,0.070878,35.9473,39.5508,24.608306,24.608306,24.608306
29.2502,0.5000,0.421371,0.427291,0.070878,35.8594,39.8145,24.608531,24.608531,24.608531
29.2514,0.5000,0.421371,0.427291,0.070878,35.8594,39.8145,24.608757,24.608757,24.608757
29.2525,0.5000,0.421371,0.427291,0.070878,35.7715,40.0781,24.608982,24.608982,24.608982
29.2537,0.5000,0.421371,0.427291,0.070878,35.7715,40.0781,24.609207,24.609207,24.609207
29.2546,0.5000,0.421371,0.427291,0.070878,35.6836,40.2539,24.609432,24.609432,24.609432
29.2562,0.5000,0.421371,0.427291,0.070878,35.5957,40.4297,24.609658,24.609658,24.609658
29.2569,0.5000,0.421371,0.427291,0.070878,35.5957,40.4297,24.609883,24.609883,24.609883
29.2579,0.5000,0.421371,0.427291,0.070878,35.5078,40.6055,24.610108,24.610108,24.610108
29.2591,0.5000,0.421371,0.427291,0.070878,35.5078,40.6934,24.610333,24.610333,24.610333
29.2602,0.5000,0.421371,0.427291,0.070878,35.5078,40.6934,24.610559,24.610559,24.610559
29.2618,0.5000,0.421371,0.427291,0.070878,35.5078,40.6934,24.610784,24.610784,24.610784
29.2623,0.5000,0.421371,0.427291,0.070878,35.5078,40.6934,24.611009,24.611009,24.611009
29.2636,0.5000,0.421371,0.427291,0.070878,35.4199,40.7812,24.611234,24.611234,24.611234
29.2647,0.5000,0.421371,0.427291,0.070878,35.4199,40.7812,24.611460,24.611460,24.611460
29.2660,0.5000,0.421371,0.427291,0.070878,35.1563,41.1328,24.611685,24.611685,24.611685
29.2670,0.5000,0.421371,0.427291,0.070878,35.1563,41.1328,24.611910,24.611910,24.611910
29.2682,0.5000,0.421371,0.427291,0.070878,35.1563,41.2207,24.612135,24.612135,24.612135
29.2691,0.5000,0.421371,0.427291,0.070878,35.1563,41.2207,24.612361,24.612361,24.612361
29.2701,0.5000,0.421371,0.427291,0.070878,35.0684,41.3086,24.612586,24.612586,24.612586
29.2712,0.5000,0.421371,0.427291,0.070878,35.0684,41.3086,24.612811,24.612811,24.612811
29.2723,0.5000,0.421371,0.427291,0.070878,35.0684,41.3086,24.613036,24.613036,24.613036
29.2734,0.5000,0.421371,0.427291,0.070878,34.9805,41.3086,24.613262,24.613262,24.613262
29.2746,0.5000,0.421371,0.427291,0.070878,34.8926,41.3086,24.613487,24.613487,24.613487
29.2757,0.5000,0.421371,0.427291,0.070878,34.8926,41.3086,24.613712,24.613712,24.613712
29.2772,0.5000,0.421371,0.427291,0.070878,34.8926,41.3086,24.613937,24.613937,24.613937
29.2779,0.5000,0.421371,0.427291,0.070878,34.8926,41.3086,24.614163,24.614163,24.614163
29.2789,0.5000,0.421371,0.427291,0.070878,34.8047,41.3086,24.614388,24.614388,24.614388
29.2800,0.5000,0.421371,0.427291,0.070878,34.8047,41.3086,24.614613,24.614613,24.614613
29.2811,0.5000,0.421371,0.427291,0.070878,34.7168,41.3086,24.614838,24.614838,24.614838
29.2822,0.5000,0.421371,0.427291,0.070878,34.7168,41.3086,24.615064,24.615064,24.615064
29.2834,0.5000,0.421371,0.427291,0.070878,34.7168,41.3086,24.615289,24.615289,24.615289
29.2846,0.5000,0.421371,0.427291,0.070878,34.6289,41.2207,24.615514,24.615514,24.615514
29.2856,0.5000,0.421371,0.427291,0.070878,34.6289,41.2207,24.615739,24.615739,24.615739
29.2867,0.5000,0.421371,0.427291,0.070878,34.5410,41.2207,24.615965,24.615965,24.615965
29.2878,0.5000,0.421371,0.427291,0.070878,34.5410,41.2207,24.616190,24.616190,24.616190
29.2889,0.5000,0.421371,0.427291,0.070878,34.5410,41.1328,24.616415,24.616415,24.616415
29.2900,0.5000,0.421371,0.427291,0.070878,34.4531,41.1328,24.616640,24.616640,24.616640
29.2911,0.5000,0.421371,0.427291,0.070878,34.4531,41.1328,24.616866,24.616866,24.616866
29.2943,0.5000,0.421371,0.427291,0.070878,34.4531,41.1328,24.617091,24.617091,24.617091
29.2948,0.5000,0.421371,0.427291,0.070878,34.4531,41.1328,24.617316,24.617316,24.617316
29.2956,0.5000,0.421371,0.427291,0.070878,34.2773,41.0449,24.617541,24.617541,24.617541
29.2967,0.5000,0.421371,0.427291,0.070878,34.2773,40.9570,24.617767,24.617767,24.617767
29.2978,0.5000,0.421371,0.427291,0.070878,34.1895,40.9570,24.617992,24.617992,24.617992
29.2989,0.5000,0.421371,0.427291,0.070878,34.1895,40.9570,24.618217,24.618217,24.618217
29.3000,0.5000,0.421371,0.427291,0.070878,34.1895,40.8691,24.618442,24.618442,24.618442
29.3011,0.5000,0.421371,0.427291,0.070878,34.1895,40.8691,24.618668,24.618668,24.618668
29.3023,0.5000,0.421371,0.427291,0.070878,34.1895,40.8691,24.618893,24.618893,24.618893
29.3033,0.5000,0.421371,0.427291,0.070878,34.1895,40.8691,24.619118,24.619118,24.619118
29.3044,0.5000,0.421371,0.427291,0.070878,34.1016,40.6934,24.619343,24.619343,24.619343
29.3055,0.5000,0.421371,0.427291,0.070878,34.1016,40.6934,24.619569,24.619569,24.619569
29.3066,0.5000,0.421371,0.427291,0.070878,34.0137,40.6934,24.619794,24.619794,24.619794
29.3077,0.5000,0.421371,0.427291,0.070878,34.0137,40.6055,24.620019,24.620019,24.620019
29.3106,0.5000,0.421371,0.427291,0.070878,34.0137,40.6055,24.620245,24.620245,24.620245
29.3112,0.5000,0.421371,0.427291,0.070878,34.0137,40.6055,24.620470,24.620470,24.620470
29.3123,0.5000,0.421371,0.427291,0.070878,34.0137,40.4297,24.620695,24.620695,24.620695
29.3134,0.5000,0.421371,0.427291,0.070878,33.9258,40.4297,24.620920,24.620920,24.620920
29.3144,0.5000,0.421371,0.427291,0.070878,33.9258,40.3418,24.621146,24.621146,24.621146
29.3155,0.5000,0.421371,0.427291,0.070878,33.9258,40.2539,24.621371,24.621371,24.621371
29.3166,0.5000,0.421371,0.427291,0.070878,33.9258,40.2539,24.621596,24.621596,24.621596
29.3178,0.5000,0.421371,0.427291,0.070878,33.9258,40.1660,24.621821,24.621821,24.621821
29.3188,0.5000,0.421371,0.427291,0.070878,33.9258,40.1660,24.622047,24.622047,24.622047
29.3200,0.5000,0.421371,0.427291,0.070878,33.8379,40.0781,24.622272,24.622272,24.622272
29.3211,0.5000,0.421371,0.427291,0.070878,33.8379,40.0781,24.622497,24.622497,24.622497
29.3222,0.5000,0.421371,0.427291,0.070878,33.8379,39.9902,24.622722,24.622722,24.622722
29.3234,0.5000,0.421371,0.427291,0.070878,33.8379,39.9023,24.622948,24.622948,24.622948
29.3246,0.5000,0.421371,0.427291,0.070878,33.8379,39.8145,24.623173,24.623173,24.623173
29.3256,0.5000,0.421371,0.427291,0.070878,33.8379,39.7266,24.623398,24.623398,24.623398
29.3289,0.5000,0.421371,0.427291,0.070878,33.8379,39.7266,24.623623,24.623623,24.623623
29.3295,0.5000,0.421371,0.427291,0.070878,33.8379,39.7266,24.623849,24.623849,24.623849
29.3302,0.5000,0.421371,0.427291,0.070878,33.8379,39.7266,24.624074,24.624074,24.624074
29.3312,0.5000,0.421371,0.427291,0.070878,33.8379,39.5508,24.624299,24.624299,24.624299
29.3323,0.5000,0.421371,0.427291,0.070878,33.8379,39.3750,24.624524,24.624524,24.624524
29.3334,0.5000,0.421371,0.427291,0.070878,33.8379,39.3750,24.624750,24.624750,24.624750
29.3346,0.5000,0.424308,0.433128,0.086959,33.8379,39.1992,24.624966,24.624966,24.624966
29.3356,0.5000,0.424308,0.433128,0.086959,33.8379,39.1992,24.625183,24.625183,24.625183
29.3368,0.5000,0.424308,0.433128,0.086959,33.8379,39.1113,24.625400,24.625400,24.625400
29.3378,0.5000,0.424308,0.433128,0.086959,33.8379,39.0234,24.625617,24.625617,24.625617
29.3389,0.5000,0.424308,0.433128,0.086959,33.8379,39.0234,24.625834,24.625834,24.625834
29.3401,0.5000,0.424308,0.433128,0.086959,33.8379,38.9355,24.626051,24.626051,24.626051
29.3413,0.5000,0.424308,0.433128,0.086959,33.8379,38.8477,24.626267,24.626267,24.626267
29.3424,0.5000,0.424308,0.433128,0.086959,33.8379,38.7598,24.626484,24.626484,24.626484
29.3439,0.5000,0.424308,0.433128,0.086959,33.8379,38.7598,24.626701,24.626701,24.626701
29.3446,0.5000,0.424308,0.433128,0.086959,33.8379,38.7598,24.626918,24.626918,24.626918
29.3456,0.5000,0.424308,0.433128,0.086959,33.8379,38.6719,24.627135,24.627135,24.627135
29.3470,0.5000,0.424308,0.433128,0.086959,33.8379,38.4961,24.627352,24.627352,24.627352
29.3478,0.5000,0.424308,0.433128,0.086959,33.8379,38.4082,24.627569,24.627569,24.627569
29.3491,0.5000,0.424308,0.433128,0.086959,33.8379,38.3203,24.627785,24.627785,24.627785
29.3501,0.5000,0.424308,0.433128,0.086959,33.8379,38.3203,24.628002,24.628002,24.628002
29.3512,0.5000,0.424308,0.433128,0.086959,33.8379,38.2324,24.628219,24.628219,24.628219
29.3523,0.5000,0.424308,0.433128,0.086959,33.8379,38.1445,24.628436,24.628436,24.628436
29.3534,0.5000,0.424308,0.433128,0.086959,33.8379,38.0566,24.628653,24.628653,24.628653
29.3546,0.5000,0.424308,0.433128,0.086959,33.8379,37.9688,24.628870,24.628870,24.628870
29.3556,0.5000,0.424308,0.433128,0.086959,33.8379,37.8809,24.629086,24.629086,24.629086
29.3568,0.5000,0.424308,0.433128,0.086959,33.8379,37.7930,24.629303,24.629303,24.629303
29.3579,0.5000,0.424308,0.433128,0.086959,33.8379,37.7051,24.629520,24.629520,24.629520
29.3591,0.5000,0.424308,0.433128,0.086959,33.8379,37.6172,24.629737,24.629737,24.629737
29.3602,0.5000,0.424308,0.433128,0.086959,33.8379,37.5293,24.629954,24.629954,24.629954
29.3612,0.5000,0.424308,0.433128,0.086959,33.8379,37.5293,24.630171,24.630171,24.630171
29.3623,0.5000,0.424308,0.433128,0.086959,33.8379,37.5293,24.630387,24.630387,24.630387
29.3633,0.5000,0.424308,0.433128,0.086959,33.8379,37.5293,24.630604,24.630604,24.630604
29.3644,0.5000,0.424308,0.433128,0.086959,33.8379,37.1777,24.630821,24.630821,24.630821
29.3657,0.5000,0.424308,0.433128,0.086959,33.8379,37.0898,24.631038,24.631038,24.631038
29.3667,0.5000,0.424308,0.433128,0.086959,33.8379,37.0020,24.631255,24.631255,24.631255
29.3677,0.5000,0.424308,0.433128,0.086959,33.8379,37.0020,24.631472,24.631472,24.631472
29.3689,0.5000,0.424308,0.433128,0.086959,33.8379,36.9141,24.631689,24.631689,24.631689
29.3700,0.5000,0.424308,0.433128,0.086959,33.8379,36.8262,24.631905,24.631905,24.631905
29.3711,0.5000,0.424308,0.433128,0.086959,33.8379,36.7383,24.632122,24.632122,24.632122
29.3722,0.5000,0.424308,0.433128,0.086959,33.8379,36.6504,24.632339,24.632339,24.632339
29.3733,0.5000,0.424308,0.433128,0.086959,33.8379,36.5625,24.632556,24.632556,24.632556
29.3744,0.5000,0.424308,0.433128,0.086959,33.8379,36.4746,24.632773,24.632773,24.632773
29.3759,0.5000,0.424308,0.433128,0.086959,33.8379,36.3867,24.632990,24.632990,24.632990
29.3767,0.5000,0.424308,0.433128,0.086959,33.8379,36.3867,24.633206,24.633206,24.633206
29.3778,0.5000,0.424308,0.433128,0.086959,33.8379,36.2988,24.633423,24.633423,24.633423
29.3789,0.5000,0.424308,0.433128,0.086959,33.9258,36.1230,24.633640,24.633640,24.633640
29.3800,0.5000,0.424308,0.433128,0.086959,33.9258,36.1230,24.633857,24.633857,24.633857
29.3811,0.5000,0.424308,0.433128,0.086959,34.0137,36.0352,24.634074,24.634074,24.634074
29.3822,0.5000,0.424308,0.433128,0.086959,34.1016,35.9473,24.634291,24.634291,24.634291
29.3833,0.5000,0.424308,0.433128,0.086959,34.1895,35.8594,24.634507,24.634507,24.634507
29.3844,0.5000,0.424308,0.433128,0.086959,34.4531,35.6836,24.634724,24.634724,24.634724
29.3855,0.5000,0.424308,0.433128,0.086959,34.5410,35.6836,24.634941,24.634941,24.634941
29.3866,0.5000,0.424308,0.433128,0.086959,34.6289,35.5957,24.635158,24.635158,24.635158
29.3877,0.5000,0.424308,0.433128,0.086959,34.8047,35.5078,24.635375,24.635375,24.635375
29.3889,0.5000,0.424308,0.433128,0.086959,34.8926,35.4199,24.635592,24.635592,24.635592
29.3900,0.5000,0.424308,0.433128,0.086959,35.0684,35.3320,24.635808,24.635808,24.635808
29.3911,0.5000,0.424308,0.433128,0.086959,35.2441,35.2441,24.636025,24.636025,24.636025
29.3922,0.5000,0.424308,0.433128,0.086959,35.4199,35.1563,24.636242,24.636242,24.636242
29.3942,0.5000,0.424308,0.433128,0.086959,35.5078,35.1563,24.636459,24.636459,24.636459
29.3946,0.5000,0.424308,0.433128,0.086959,35.5078,35.1563,24.636676,24.636676,24.636676
29.3957,0.5000,0.424308,0.433128,0.086959,36.0352,34.8926,24.636893,24.636893,24.636893
29.3968,0.5000,0.424308,0.433128,0.086959,36.0352,34.8926,24.637110,24.637110,24.637110
29.3982,0.5000,0.424308,0.433128,0.086959,36.2109,34.8047,24.637326,24.637326,24.637326
29.3990,0.5000,0.424308,0.433128,0.086959,36.2109,34.8047,24.637543,24.637543,24.637543
29.4000,0.5000,0.424308,0.433128,0.086959,36.6504,34.6289,24.637760,24.637760,24.637760
29.4011,0.5000,0.424308,0.433128,0.086959,37.0898,34.5410,24.637977,24.637977,24.637977
29.4022,0.5000,0.424308,0.433128,0.086959,37.2656,34.4531,24.638194,24.638194,24.638194
29.4033,0.5000,0.424308,0.433128,0.086959,37.5293,34.3652,24.638411,24.638411,24.638411
29.4044,0.5000,0.424308,0.433128,0.086959,37.8809,34.1895,24.638627,24.638627,24.638627
29.4055,0.5000,0.424308,0.433128,0.086959,38.0566,34.1016,24.638844,24.638844,24.638844
29.4066,0.5000,0.424308,0.433128,0.086959,38.3203,34.1016,24.639061,24.639061,24.639061
29.4077,0.5000,0.424308,0.433128,0.086959,38.4961,34.0137,24.639278,24.639278,24.639278
29.4092,0.5000,0.424308,0.433128,0.086959,38.6719,33.9258,24.639495,24.639495,24.639495
29.4102,0.5000,0.424308,0.433128,0.086959,38.6719,33.9258,24.639712,24.639712,24.639712
29.4114,0.5000,0.424308,0.433128,0.086959,38.6719,33.9258,24.639928,24.639928,24.639928
29.4123,0.5000,0.424308,0.433128,0.086959,38.9355,33.8379,24.640145,24.640145,24.640145
29.4134,0.5000,0.424308,0.433128,0.086959,38.9355,33.8379,24.640362,24.640362,24.640362
29.4144,0.5000,0.424308,0.433128,0.086959,39.9902,33.4863,24.640579,24.640579,24.640579
29.4155,0.5000,0.424308,0.433128,0.086959,40.1660,33.3984,24.640796,24.640796,24.640796
29.4166,0.5000,0.424308,0.433128,0.086959,40.3418,33.3984,24.641013,24.641013,24.641013
29.4177,0.5000,0.424308,0.433128,0.086959,40.5176,33.3105,24.641230,24.641230,24.641230
29.4189,0.5000,0.509338,0.530453,0.148174,40.6934,33.3105,24.641203,24.641203,24.641203
29.4200,0.5000,0.509338,0.530453,0.148174,40.9570,33.2227,24.641176,24.641176,24.641176
29.4211,0.5000,0.509338,0.530453,0.148174,41.1328,33.1348,24.641149,24.641149,24.641149
29.4222,0.5000,0.509338,0.530453,0.148174,41.3086,33.0469,24.641123,24.641123,24.641123
29.4233,0.5000,0.509338,0.530453,0.148174,41.4844,33.0469,24.641096,24.641096,24.641096
29.4245,0.5000,0.509338,0.530453,0.148174,41.8359,32.8711,24.641069,24.641069,24.641069
29.4278,0.5000,0.509338,0.530453,0.148174,41.8359,32.8711,24.641042,24.641042,24.641042
29.4282,0.5000,0.509338,0.530453,0.148174,42.0117,32.8711,24.641016,24.641016,24.641016
29.4288,0.5000,0.509338,0.530453,0.148174,42.6270,32.6953,24.640989,24.640989,24.640989
29.4300,0.5000,0.509338,0.530453,0.148174,42.8027,32.6074,24.640962,24.640962,24.640962
29.4311,0.5000,0.509338,0.530453,0.148174,42.9785,32.6074,24.640935,24.640935,24.640935
29.4322,0.5000,0.509338,0.530453,0.148174,43.1543,32.5195,24.640909,24.640909,24.640909
29.4333,0.5000,0.509338,0.530453,0.148174,43.2422,32.5195,24.640882,24.640882,24.640882
29.4344,0.5000,0.509338,0.530453,0.148174,43.5937,32.4316,24.640855,24.640855,24.640855
29.4355,0.5000,0.509338,0.530453,0.148174,43.7695,32.3438,24.640828,24.640828,24.640828
29.4366,0.5000,0.509338,0.530453,0.148174,43.9453,32.3438,24.640802,24.640802,24.640802
29.4377,0.5000,0.509338,0.530453,0.148174,44.1211,32.2559,24.640775,24.640775,24.640775
29.4389,0.5000,0.509338,0.530453,0.148174,44.2090,32.2559,24.640748,24.640748,24.640748
29.4400,0.5000,0.509338,0.530453,0.148174,44.3848,32.2559,24.640721,24.640721,24.640721
29.4413,0.5000,0.509338,0.530453,0.148174,44.3848,32.2559,24.640695,24.640695,24.640695
29.4423,0.5000,0.509338,0.530453,0.148174,44.5605,32.1680,24.640668,24.640668,24.640668
29.4434,0.5000,0.509338,0.530453,0.148174,44.5605,32.1680,24.640641,24.640641,24.640641
29.4445,0.5000,0.509338,0.530453,0.148174,45.0879,32.0801,24.640614,24.640614,24.640614
29.4455,0.5000,0.509338,0.530453,0.148174,45.2637,32.0801,24.640588,24.640588,24.640588
29.4466,0.5000,0.509338,0.530453,0.148174,45.3516,32.0801,24.640561,24.640561,24.640561
29.4477,0.5000,0.509338,0.530453,0.148174,45.5273,32.0801,24.640534,24.640534,24.640534
29.4488,0.5000,0.509338,0.530453,0.148174,45.7031,31.9922,24.640507,24.640507,24.640507
29.4500,0.5000,0.509338,0.530453,0.148174,45.8789,31.9922,24.640480,24.640480,24.640480
29.4511,0.5000,0.509338,0.530453,0.148174,45.9668,31.9922,24.640454,24.640454,24.640454
29.4526,0.5000,0.509338,0.530453,0.148174,46.0547,31.9922,24.640427,24.640427,24.640427
29.4534,0.5000,0.509338,0.530453,0.148174,46.2305,31.9922,24.640400,24.640400,24.640400
29.4546,0.5000,0.509338,0.530453,0.148174,46.4062,31.9922,24.640373,24.640373,24.640373
29.4556,0.5000,0.509338,0.530453,0.148174,46.4941,31.9922,24.640347,24.640347,24.640347
29.4568,0.5000,0.509338,0.530453,0.148174,46.6699,31.9922,24.640320,24.640320,24.640320
29.4578,0.5000,0.509338,0.530453,0.148174,46.7578,31.9922,24.640293,24.640293,24.640293
29.4591,0.5000,0.509338,0.530453,0.148174,46.8457,31.9922,24.640266,24.640266,24.640266
29.4601,0.5000,0.509338,0.530453,0.148174,46.8457,31.9922,24.640240,24.640240,24.640240
29.4612,0.5000,0.509338,0.530453,0.148174,46.8457,31.9922,24.640213,24.640213,24.640213
29.4624,0.5000,0.509338,0.530453,0.148174,46.8457,31.9922,24.640186,24.640186,24.640186
29.4634,0.5000,0.509338,0.530453,0.148174,46.9336,31.9922,24.640159,24.640159,24.640159
29.4647,0.5000,0.509338,0.530453,0.148174,47.2852,31.9922,24.640133,24.640133,24.640133
29.4656,0.5000,0.509338,0.530453,0.148174,47.4609,31.9922,24.640106,24.640106,24.640106
29.4668,0.5000,0.509338,0.530453,0.148174,47.5488,31.9922,24.640079,24.640079,24.640079
29.4680,0.5000,0.509338,0.530453,0.148174,47.6367,31.9922,24.640052,24.640052,24.640052
29.4689,0.5000,0.509338,0.530453,0.148174,47.6367,32.0801,24.640026,24.640026,24.640026
29.4700,0.5000,0.509338,0.530453,0.148174,47.7246,32.0801,24.639999,24.639999,24.639999
29.4711,0.5000,0.509338,0.530453,0.148174,47.8125,32.0801,24.639972,24.639972,24.639972
29.4722,0.5000,0.509338,0.530453,0.148174,47.9004,32.0801,24.639945,24.639945,24.639945
29.4735,0.5000,0.509338,0.530453,0.148174,47.9883,32.0801,24.639919,24.639919,24.639919
29.4746,0.5000,0.509338,0.530453,0.148174,48.0762,32.1680,24.639892,24.639892,24.639892
29.4757,0.5000,0.509338,0.530453,0.148174,48.0762,32.1680,24.639865,24.639865,24.639865
29.4786,0.5000,0.509338,0.530453,0.148174,48.0762,32.1680,24.639838,24.639838,24.639838
29.4791,0.5000,0.509338,0.530453,0.148174,48.0762,32.1680,24.639812,24.639812,24.639812
29.4800,0.5000,0.509338,0.530453,0.148174,48.1641,32.1680,24.639785,24.639785,24.639785
29.4812,0.5000,0.509338,0.530453,0.148174,48.3398,32.2559,24.639758,24.639758,24.639758
29.4822,0.5000,0.509338,0.530453,0.148174,48.3398,32.3438,24.639731,24.639731,24.639731
29.4833,0.5000,0.509338,0.530453,0.148174,48.4277,32.3438,24.639705,24.639705,24.639705
29.4844,0.5000,0.509338,0.530453,0.148174,48.4277,32.4316,24.639678,24.639678,24.639678
29.4856,0.5000,0.509338,0.530453,0.148174,48.5156,32.4316,24.639651,24.639651,24.639651
29.4866,0.5000,0.509338,0.530453,0.148174,48.5156,32.4316,24.639624,24.639624,24.639624
29.4877,0.5000,0.509338,0.530453,0.148174,48.5156,32.5195,24.639598,24.639598,24.639598
29.4888,0.5000,0.509338,0.530453,0.148174,48.5156,32.5195,24.639571,24.639571,24.639571
29.4900,0.5000,0.509338,0.530453,0.148174,48.5156,32.6074,24.639544,24.639544,24.639544
29.4911,0.5000,0.509338,0.530453,0.148174,48.6035,32.6074,24.639517,24.639517,24.639517
29.4922,0.5000,0.509338,0.530453,0.148174,48.6035,32.6953,24.639491,24.639491,24.639491
29.4933,0.5000,0.509338,0.530453,0.148174,48.6035,32.6953,24.639464,24.639464,24.639464
29.4944,0.5000,0.509338,0.530453,0.148174,48.6035,32.7832,24.639437,24.639437,24.639437
29.4955,0.5000,0.509338,0.530453,0.148174,48.6035,32.7832,24.639410,24.639410,24.639410
29.4966,0.5000,0.509338,0.530453,0.148174,48.6035,32.7832,24.639384,24.639384,24.639384
29.4977,0.5000,0.509338,0.530453,0.148174,48.5156,32.8711,24.639357,24.639357,24.639357
29.4989,0.5000,0.509338,0.530453,0.148174,48.5156,32.8711,24.639330,24.639330,24.639330
29.5000,0.5000,0.509338,0.530453,0.148174,48.5156,32.9590,24.639303,24.639303,24.639303
29.5011,0.5000,0.509338,0.530453,0.148174,48.5156,33.0469,24.639277,24.639277,24.639277
29.5022,0.5000,0.509338,0.530453,0.148174,48.5156,33.0469,24.639250,24.639250,24.639250
29.5033,0.5000,0.509338,0.530453,0.148174,48.5156,33.1348,24.639223,24.639223,24.639223
29.5044,0.5000,0.509338,0.530453,0.148174,48.4277,33.2227,24.639196,24.639196,24.639196
29.5055,0.5000,0.509338,0.530453,0.148174,48.4277,33.2227,24.639170,24.639170,24.639170
29.5066,0.5000,0.509338,0.530453,0.148174,48.4277,33.3105,24.639143,24.639143,24.639143
29.5080,0.5000,0.509338,0.530453,0.148174,48.4277,33.3105,24.639116,24.639116,24.639116
29.5089,0.5000,0.648617,0.675642,0.189180,48.4277,33.3984,24.638690,24.638690,24.638690
29.5100,0.5000,0.648617,0.675642,0.189180,48.3398,33.3984,24.638265,24.638265,24.638265
29.5111,0.5000,0.648617,0.675642,0.189180,48.3398,33.4863,24.637839,24.637839,24.637839
29.5122,0.5000,0.648617,0.675642,0.189180,48.3398,33.5742,24.637413,24.637413,24.637413
29.5133,0.5000,0.648617,0.675642,0.189180,48.3398,33.5742,24.636987,24.636987,24.636987
29.5144,0.5000,0.648617,0.675642,0.189180,48.2520,33.6621,24.636562,24.636562,24.636562
29.5155,0.5000,0.648617,0.675642,0.189180,48.2520,33.7500,24.636136,24.636136,24.636136
