time_s,phase,k_tip_Npm,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_dot_0,q_dot_1,q_dot_2,q_dot_3,q_dot_4,q_dot_5,q_dot_6,q_dot_7,q_dot_8,q_dot_9,q_dot_10,q_dot_11,q_dot_12,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tip_thumb_x_m,tip_thumb_y_m,tip_thumb_z_m,tip_index_x_m,tip_index_y_m,tip_index_z_m,tip_middle_x_m,tip_middle_y_m,tip_middle_z_m,tip_ring_x_m,tip_ring_y_m,tip_ring_z_m,tip_pinky_x_m,tip_pinky_y_m,tip_pinky_z_m,disp_thumb_x_m,disp_thumb_y_m,disp_thumb_z_m,disp_index_x_m,disp_index_y_m,disp_index_z_m,disp_middle_x_m,disp_middle_y_m,disp_middle_z_m,disp_ring_x_m,disp_ring_y_m,disp_ring_z_m,disp_pinky_x_m,disp_pinky_y_m,disp_pinky_z_m,force_thumb_x_N,force_thumb_y_N,force_thumb_z_N,force_index_x_N,force_index_y_N,force_index_z_N,force_middle_x_N,force_middle_y_N,force_middle_z_N,force_ring_x_N,force_ring_y_N,force_ring_z_N,force_pinky_x_N,force_pinky_y_N,force_pinky_z_N,force_thumb_mag_N,force_index_mag_N,force_middle_mag_N,force_ring_mag_N,force_pinky_mag_N
2.4997,open,0.0,1.622952,-1.682777,-0.228563,0.006136,0.158000,0.059825,-0.205553,0.003068,-0.078233,0.128854,-0.108913,0.136524,-0.053689,0.055978,-0.051645,0.117042,-0.077104,-0.020379,-0.133538,0.749494,0.023981,-0.504230,0.034934,-0.039927,1.039063,-0.403435,0.007069,-0.052172,0.031142,-0.000864,-0.000075,-0.002147,0.008327,-0.000131,0.003283,-0.004778,0.004601,-0.005452,0.003100,-0.074062,0.055872,-0.049778,-0.035972,0.075238,0.161242,0.002753,0.071129,0.168261,0.042288,0.076151,0.154600,0.071357,0.064826,0.122932,-0.039835,0.006951,0.002495,-0.014681,0.034066,0.098638,0.004834,0.029286,0.109420,0.027749,0.037654,0.094361,0.037571,0.021069,0.064889,0.420140,0.755967,0.187315,0.072626,2.019423,-0.455317,-0.004729,2.041180,-0.145486,-0.095367,2.056178,-0.357284,-0.186253,2.690602,-0.326315,0.884924,2.071390,2.046363,2.089166,2.716710
2.5331,open,0.0,1.622952,-1.532447,-0.194816,0.007670,0.158000,0.059825,-0.154932,0.003068,-0.087437,0.128854,-0.108913,0.156466,-0.061359,0.034022,2.408419,0.562065,0.007879,0.018269,-0.025450,1.302636,0.023981,-0.389980,0.027418,-0.012529,0.823568,-0.296869,0.007076,-0.062644,0.026236,-0.001158,-0.000075,-0.002181,0.005960,-0.000129,0.003599,-0.004774,0.004589,-0.006105,0.003450,-0.078442,0.058159,-0.046211,-0.036181,0.073833,0.161685,0.002764,0.071384,0.168203,0.042288,0.076151,0.154600,0.071129,0.065769,0.122665,-0.044215,0.009238,0.006063,-0.014890,0.032661,0.099081,0.004845,0.029541,0.109362,0.027749,0.037654,0.094361,0.037342,0.022012,0.064622,0.409795,0.722686,0.163645,0.058368,2.054570,-0.365477,-0.005293,2.036092,-0.161815,-0.095367,2.056178,-0.357284,-0.212273,2.666993,-0.370507,0.846751,2.087639,2.042519,2.089166,2.700961
2.5665,open,0.0,1.622952,-1.326893,-0.144194,-0.001534,0.168738,0.059825,-0.104311,0.003068,-0.093573,0.127320,-0.099709,0.165670,-0.064427,0.027132,4.247179,1.014188,-0.005908,0.086353,-0.007987,1.428518,0.023981,-0.265253,0.025059,0.024723,0.581629,-0.179312,0.007080,-0.076447,0.019017,0.000234,-0.000080,-0.002186,0.003776,-0.000127,0.003791,-0.004716,0.004186,-0.006351,0.003548,-0.084042,0.060893,-0.040694,-0.036415,0.072418,0.162073,0.002772,0.071554,0.168164,0.042339,0.075823,0.154705,0.071060,0.066195,0.122523,-0.049815,0.011972,0.011580,-0.015124,0.031246,0.099469,0.004852,0.029711,0.109322,0.027799,0.037326,0.094465,0.037274,0.022438,0.064480,0.400344,0.690746,0.140799,0.043256,2.087802,-0.273844,-0.005672,2.032671,-0.172664,-0.090195,2.064083,-0.339479,-0.223357,2.656286,-0.389804,0.810697,2.106129,2.039999,2.093758,2.694010
2.5997,open,0.0,1.626020,-1.136680,-0.102777,-0.024544,0.171806,0.046019,-0.061359,0.003068,-0.095107,0.118117,-0.059825,0.168738,-0.064427,0.037674,5.331795,1.255055,-0.356544,0.216859,-0.081622,1.389084,0.023981,-0.139512,-0.094936,0.544851,0.308305,-0.081654,0.006996,-0.089012,0.013197,0.003953,-0.000082,-0.001647,0.001984,-0.000125,0.003800,-0.004320,0.002282,-0.006358,0.003492,-0.088618,0.063248,-0.034906,-0.036691,0.070517,0.162578,0.002773,0.071597,0.168154,0.042424,0.074274,0.155214,0.071041,0.066312,0.122482,-0.054391,0.014327,0.017368,-0.015400,0.029344,0.099974,0.004854,0.029754,0.109312,0.027884,0.035777,0.094974,0.037254,0.022554,0.064439,0.395655,0.657887,0.131906,0.027001,2.122384,-0.177591,-0.005767,2.031812,-0.175372,-0.067232,2.098898,-0.258127,-0.225678,2.653769,-0.393872,0.778947,2.129973,2.039374,2.115780,2.692314
2.6331,open,0.0,1.632156,-0.975612,-0.064427,-0.032214,0.168738,0.013806,-0.024544,0.003068,-0.095107,0.095107,-0.010738,0.168738,-0.064427,0.140858,5.371704,1.245257,-0.451529,0.059814,-0.530259,1.281379,0.023981,-0.045298,-0.364053,1.165286,0.122057,-0.025624,0.006811,-0.099355,0.007966,0.005177,-0.000080,-0.000280,0.000475,-0.000124,0.003763,-0.003354,-0.000054,-0.006285,0.003460,-0.092049,0.065048,-0.029641,-0.037046,0.067849,0.163247,0.002773,0.071597,0.168154,0.042523,0.071778,0.155991,0.071030,0.066310,0.122487,-0.057822,0.016128,0.022633,-0.015755,0.026676,0.100643,0.004854,0.029754,0.109312,0.027984,0.033282,0.095751,0.037244,0.022553,0.064444,0.392007,0.645273,0.119866,0.007932,2.160169,-0.067213,-0.005767,2.031812,-0.175372,-0.034493,2.145623,-0.140768,-0.225717,2.653773,-0.393819,0.764470,2.161229,2.039374,2.150512,2.692314
2.6694,open,0.0,1.633690,-0.875903,-0.030680,-0.029146,0.164136,-0.010738,0.013806,0.003068,-0.095107,0.073631,0.036816,0.168738,-0.064427,0.127583,4.297402,1.111584,-0.138833,-0.056162,-0.727205,1.160183,0.023981,-0.003833,-0.568766,1.352833,0.051681,-0.007237,0.006769,-0.105386,0.003443,0.004481,-0.000077,0.000704,-0.001090,-0.000123,0.003746,-0.002476,-0.002138,-0.006258,0.003449,-0.094112,0.065806,-0.026296,-0.037334,0.065505,0.163729,0.002773,0.071597,0.168154,0.042585,0.069380,0.156638,0.071014,0.066309,0.122494,-0.059885,0.016885,0.025978,-0.016042,0.024332,0.101125,0.004854,0.029754,0.109312,0.028046,0.030884,0.096398,0.037228,0.022551,0.064451,0.390495,0.658259,0.108069,-0.010965,2.190773,0.039528,-0.005767,2.031812,-0.175372,-0.002236,2.186111,-0.023831,-0.225777,2.653780,-0.393739,0.772962,2.191157,2.039374,2.186242,2.692314
2.7027,open,0.0,1.633690,-0.872835,0.000000,-0.026078,0.164136,-0.018408,0.044485,0.003068,-0.084369,0.064427,0.076699,0.168738,-0.046019,0.056492,2.353158,0.995173,0.029469,-0.056481,-0.542037,1.051088,0.023981,0.056282,-0.470234,1.318704,0.032673,0.144709,0.006779,-0.104924,-0.000676,0.003894,-0.000077,0.000912,-0.002332,-0.000122,0.003299,-0.002176,-0.003801,-0.006249,0.002383,-0.094456,0.065225,-0.026419,-0.037485,0.064231,0.163921,0.002761,0.071299,0.168223,0.042612,0.067794,0.156975,0.071110,0.065857,0.122599,-0.060229,0.016304,0.025855,-0.016194,0.023058,0.101317,0.004841,0.029456,0.109381,0.028072,0.029298,0.096735,0.037324,0.022100,0.064556,0.395413,0.698468,0.098480,-0.023939,2.207763,0.110897,-0.005105,2.037794,-0.156379,0.022391,2.212903,0.065870,-0.201045,2.673145,-0.351681,0.808645,2.210676,2.043792,2.213996,2.703665
2.7361,open,0.0,1.633690,-0.954136,0.026078,-0.016874,0.164136,-0.018408,0.073631,0.003068,-0.041417,0.062893,0.111981,0.168738,-0.007670,0.034183,-0.026704,0.892327,0.119924,-0.001180,-0.235028,0.948638,0.023981,0.588054,-0.264927,1.196059,0.026709,0.670292,0.006781,-0.098904,-0.004177,0.002445,-0.000077,0.000788,-0.003510,-0.000114,0.001395,-0.002202,-0.005230,-0.006241,0.000048,-0.093255,0.063565,-0.029569,-0.037577,0.063389,0.163997,0.002708,0.070105,0.168477,0.042612,0.066716,0.157138,0.071298,0.064910,0.122798,-0.059028,0.014644,0.022705,-0.016286,0.022216,0.101393,0.004789,0.028263,0.109635,0.028072,0.028220,0.096898,0.037512,0.021152,0.064756,0.403901,0.762954,0.084675,-0.034825,2.219978,0.169887,-0.002518,2.060988,-0.079485,0.042157,2.232228,0.138288,-0.148512,2.712164,-0.262746,0.867413,2.226742,2.062522,2.236904,2.728905
2.7694,open,0.0,1.633690,-1.101398,0.049087,-0.006136,0.168738,-0.016874,0.096641,0.003068,0.004602,0.062893,0.131922,0.162602,0.026078,0.027182,-2.358952,0.783952,0.267796,0.023740,-0.059377,0.841491,0.023981,1.137630,-0.067127,0.998053,-0.024064,0.969103,0.006781,-0.088671,-0.007254,0.000721,-0.000080,0.000660,-0.004429,-0.000105,-0.000638,-0.002284,-0.005981,-0.005992,-0.001919,-0.090542,0.060844,-0.034847,-0.037651,0.062803,0.164027,0.002651,0.068821,0.168709,0.042621,0.066149,0.157203,0.071523,0.063839,0.123010,-0.056315,0.011923,0.017427,-0.016360,0.021631,0.101423,0.004731,0.026978,0.109868,0.028082,0.027653,0.096964,0.037736,0.020082,0.064967,0.419271,0.851648,0.063627,-0.043364,2.228586,0.214851,0.000142,2.084518,0.004616,0.053286,2.242327,0.178667,-0.095905,2.749172,-0.174508,0.951389,2.239338,2.084523,2.250065,2.756374
2.8027,open,0.0,1.635224,-1.291612,0.064427,0.004602,0.188680,-0.016874,0.113515,0.003068,0.042951,0.062893,0.133456,0.141126,0.056757,0.029542,-4.242129,0.677292,0.313133,0.283620,0.009721,0.709654,0.023981,1.239376,-0.004610,0.589925,-0.236116,0.980075,0.006738,-0.075835,-0.009284,-0.000925,-0.000091,0.000631,-0.005082,-0.000104,-0.002188,-0.002314,-0.005870,-0.005116,-0.003568,-0.086351,0.057324,-0.041065,-0.037763,0.062322,0.164047,0.002602,0.067747,0.168872,0.042682,0.066104,0.157194,0.071905,0.062259,0.123310,-0.052124,0.008403,0.011209,-0.016472,0.021149,0.101442,0.004682,0.025904,0.110031,0.028142,0.027608,0.096955,0.038119,0.018502,0.065268,0.444890,0.957762,0.035517,-0.050538,2.235016,0.249468,0.002269,2.103063,0.076131,0.054763,2.243084,0.181677,-0.032659,2.790749,-0.070327,1.056644,2.249463,2.104441,2.251096,2.791826
2.8361,open,0.0,1.642893,-1.487961,0.069029,0.012272,0.191748,-0.004602,0.118117,0.003068,0.075165,0.056757,0.115049,0.108913,0.079767,0.109659,-5.345026,0.463232,0.276736,0.396095,0.082671,0.477769,0.023981,1.149363,-0.014764,0.004692,-0.684459,0.882633,0.006513,-0.062870,-0.009769,-0.002050,-0.000093,0.000144,-0.005175,-0.000105,-0.003420,-0.002092,-0.004844,-0.003753,-0.004750,-0.081279,0.053703,-0.046770,-0.037706,0.062815,0.163925,0.002560,0.066844,0.168987,0.042707,0.066321,0.157219,0.072265,0.060442,0.123669,-0.047053,0.004782,0.005504,-0.016415,0.021642,0.101320,0.004640,0.025001,0.110145,0.028168,0.027824,0.096979,0.038479,0.016685,0.065627,0.481985,1.064523,0.008001,-0.049223,2.232883,0.242028,0.003992,2.117877,0.137262,0.046923,2.236133,0.152555,0.030176,2.828180,0.033544,1.168581,2.246501,2.122324,2.241822,2.828540
2.8694,open,0.0,1.645961,-1.658233,0.055223,0.016874,0.187146,0.035282,0.115049,0.003068,0.104311,0.026078,0.076699,0.082835,0.096641,0.179956,-5.496594,0.044717,0.220195,0.096508,0.604952,0.181463,0.023981,1.036509,-0.360155,-0.580028,-0.831804,0.732447,0.006416,-0.051901,-0.007595,-0.002699,-0.000089,-0.001542,-0.004910,-0.000107,-0.004522,-0.000830,-0.002984,-0.002734,-0.005572,-0.076413,0.050619,-0.051053,-0.037416,0.064925,0.163473,0.002521,0.066025,0.169073,0.042758,0.065877,0.157523,0.072506,0.059005,0.123931,-0.042186,0.001699,0.001221,-0.016125,0.023753,0.100869,0.004602,0.024182,0.110232,0.028218,0.027381,0.097284,0.038720,0.015248,0.065888,0.518554,1.146745,-0.003805,-0.037611,2.218154,0.181184,0.005500,2.130667,0.193439,0.036909,2.228798,0.116419,0.079465,2.854048,0.115237,1.258545,2.225859,2.139437,2.232141,2.857478
2.9027,open,0.0,1.645961,-1.768680,0.023010,0.019942,0.181010,0.073631,0.096641,0.003068,0.125786,-0.009204,0.016874,0.062893,0.099709,0.086561,-4.686071,-0.442135,0.166270,-0.083137,0.981897,-0.156419,0.023981,0.879467,-0.848346,-1.220191,-0.743067,0.477035,0.006427,-0.045095,-0.002857,-0.003119,-0.000085,-0.003114,-0.003985,-0.000109,-0.005305,0.000659,-0.000199,-0.002033,-0.005597,-0.072963,0.049004,-0.053438,-0.037074,0.067386,0.162939,0.002493,0.065422,0.169127,0.042808,0.065808,0.157789,0.072642,0.058150,0.124100,-0.038736,0.000083,-0.001164,-0.015783,0.026214,0.100335,0.004573,0.023579,0.110285,0.028268,0.027312,0.097549,0.038856,0.014393,0.066057,0.537485,1.172998,0.010682,-0.021027,2.194830,0.092586,0.006580,2.139712,0.235381,0.016946,2.213490,0.044207,0.102313,2.865458,0.153420,1.290321,2.196882,2.152630,2.213996,2.871385
2.9361,open,0.0,1.645961,-1.787088,-0.018408,0.021476,0.179476,0.104311,0.062893,0.003068,0.131922,-0.032214,-0.036816,0.047553,0.085903,0.043619,-2.832555,-0.918160,0.116387,-0.103744,1.021717,-0.567787,0.023981,0.595235,-0.870865,-1.589709,-0.595578,0.042006,0.006430,-0.044545,0.003136,-0.003313,-0.000084,-0.004270,-0.002388,-0.000114,-0.005432,0.001513,0.002219,-0.001528,-0.004622,-0.072149,0.049553,-0.053656,-0.036737,0.069888,0.162371,0.002485,0.065249,0.169140,0.042840,0.066177,0.157870,0.072711,0.057903,0.124196,-0.037922,0.000632,-0.001382,-0.015446,0.028716,0.099766,0.004565,0.023407,0.110299,0.028301,0.027681,0.097630,0.038925,0.014145,0.066153,0.527116,1.122603,0.046116,-0.001714,2.163408,-0.013962,0.006883,2.142237,0.247452,-0.003735,2.196420,-0.030773,0.094797,2.863195,0.141217,1.241054,2.163454,2.156492,2.196638,2.868242
2.9697,open,0.0,1.645961,-1.701185,-0.062893,0.021476,0.179476,0.130388,0.019942,0.003068,0.121184,-0.042951,-0.088971,0.038350,0.058291,0.029527,-0.119239,-1.150870,0.054185,-0.030889,0.902156,-0.985633,0.023981,0.132288,-0.598511,-1.578619,-0.408379,-0.428159,0.006431,-0.050974,0.009384,-0.003267,-0.000085,-0.005194,-0.000402,-0.000121,-0.004823,0.001802,0.004413,-0.001264,-0.002889,-0.074390,0.052398,-0.051493,-0.036391,0.072406,0.161735,0.002499,0.065551,0.169116,0.042846,0.067116,0.157748,0.072699,0.058245,0.124216,-0.040164,0.003477,0.000781,-0.015100,0.031233,0.099131,0.004579,0.023708,0.110275,0.028307,0.028620,0.097508,0.038912,0.014488,0.066174,0.489782,0.998329,0.087446,0.018533,2.124829,-0.129035,0.006351,2.137802,0.226354,-0.027633,2.173716,-0.117082,0.060408,2.848843,0.084565,1.115435,2.128824,2.149761,2.177043,2.850738
3.0058,open,0.0,1.647495,-1.532447,-0.101243,0.021476,0.179476,0.150330,-0.018408,0.003068,0.095107,-0.042951,-0.136524,0.035282,0.015340,0.025547,2.629416,-1.117264,0.032512,-0.008724,0.725298,-1.073894,0.023981,-0.343963,-0.228978,-1.423385,-0.222575,-0.869860,0.006390,-0.062727,0.014611,-0.003251,-0.000085,-0.005862,0.001247,-0.000128,-0.003605,0.001657,0.006353,-0.001227,-0.000352,-0.078795,0.056729,-0.047004,-0.036096,0.074471,0.161146,0.002534,0.066284,0.169048,0.042821,0.068458,0.157452,0.072584,0.059214,0.124141,-0.044568,0.007808,0.005270,-0.014804,0.033298,0.098542,0.004614,0.024441,0.110206,0.028282,0.029962,0.097212,0.038798,0.015457,0.066099,0.443338,0.845027,0.114518,0.034874,2.088785,-0.224561,0.005029,2.126692,0.175608,-0.052507,2.146387,-0.206313,-0.002088,2.819531,-0.018859,0.961110,2.101111,2.133936,2.156919,2.819595
3.0392,open,0.0,1.652097,-1.342233,-0.131922,0.021476,0.190214,0.162602,-0.049087,0.003068,0.056757,-0.041417,-0.177942,0.035282,-0.016874,0.080287,4.440557,-1.036949,0.026658,0.085142,0.546779,-1.000750,0.023981,-0.777634,-0.046961,-1.345883,-0.081262,-1.015983,0.006256,-0.075538,0.018754,-0.003247,-0.000090,-0.006244,0.002504,-0.000135,-0.001922,0.001529,0.008065,-0.001283,0.001451,-0.083298,0.061095,-0.041331,-0.035914,0.075934,0.160690,0.002584,0.067360,0.168924,0.042819,0.069696,0.157126,0.072505,0.060032,0.124029,-0.049071,0.012174,0.010943,-0.014623,0.034762,0.098085,0.004664,0.025517,0.110082,0.028279,0.031200,0.096886,0.038718,0.016275,0.065986,0.404252,0.710981,0.125473,0.046469,2.060208,-0.294797,0.003015,2.109498,0.102209,-0.074237,2.120137,-0.284367,-0.049591,2.794656,-0.098700,0.827440,2.081711,2.111974,2.140411,2.796838
3.0724,open,0.0,1.655165,-1.150486,-0.158000,0.012272,0.204019,0.165670,-0.076699,0.003068,0.021476,-0.041417,-0.214757,0.035282,-0.044485,0.144947,5.385658,-0.898744,-0.061593,0.364025,0.338063,-0.919429,0.023981,-1.022171,0.005663,-1.229956,-0.025501,-0.946165,0.006162,-0.088154,0.022226,-0.001799,-0.000098,-0.006273,0.003628,-0.000139,-0.000434,0.001510,0.009566,-0.001304,0.002891,-0.087307,0.064963,-0.034974,-0.035822,0.076856,0.160399,0.002629,0.068349,0.168784,0.042825,0.070722,0.156827,0.072444,0.060732,0.123910,-0.053080,0.016042,0.017300,-0.014531,0.035684,0.097795,0.004710,0.026506,0.109943,0.028286,0.032225,0.096587,0.038658,0.016975,0.065867,0.374226,0.598276,0.130360,0.055006,2.038525,-0.347659,0.001088,2.092798,0.035918,-0.092874,2.096465,-0.350975,-0.089505,2.772163,-0.166248,0.717616,2.068690,2.093107,2.127669,2.778586
3.1058,open,0.0,1.655165,-0.984816,-0.177942,-0.012272,0.200951,0.165670,-0.101243,0.003068,-0.009204,-0.019942,-0.248505,0.035282,-0.069029,0.072870,5.438443,-0.747518,-0.357000,0.197947,0.142516,-0.831111,0.023981,-1.015508,0.169830,-1.102544,-0.008002,-0.825024,0.006174,-0.098795,0.024845,0.002109,-0.000096,-0.006194,0.004620,-0.000139,0.000771,0.000653,0.010934,-0.001310,0.004138,-0.090321,0.067799,-0.029023,-0.035712,0.077535,0.160186,0.002668,0.069207,0.168644,0.042714,0.072719,0.156158,0.072330,0.061347,0.123816,-0.056094,0.018878,0.023251,-0.014421,0.036362,0.097582,0.004749,0.027364,0.109803,0.028175,0.034222,0.095918,0.038544,0.017589,0.065774,0.355496,0.510938,0.133554,0.062039,2.020570,-0.390813,-0.000644,2.077604,-0.020807,-0.116888,2.058550,-0.435098,-0.124835,2.751292,-0.225166,0.636610,2.058953,2.077709,2.107274,2.763312
3.1391,open,0.0,1.655165,-0.885107,-0.190214,-0.023010,0.193282,0.167204,-0.122718,0.003068,-0.035282,0.021476,-0.276117,0.018408,-0.088971,0.039323,4.561698,-0.556068,-0.492492,-0.046502,0.059020,-0.733035,0.023981,-0.907399,0.769642,-0.985837,-0.113635,-0.706645,0.006180,-0.104891,0.026386,0.003824,-0.000091,-0.006216,0.005480,-0.000137,0.001754,-0.001115,0.012055,-0.000644,0.005139,-0.091893,0.069367,-0.025267,-0.035586,0.078198,0.159962,0.002701,0.069934,0.168510,0.042517,0.075502,0.155107,0.072356,0.061190,0.123898,-0.057667,0.020446,0.027007,-0.014294,0.037026,0.097358,0.004781,0.028092,0.109669,0.027977,0.037005,0.094867,0.038570,0.017433,0.065855,0.343945,0.464409,0.130985,0.068342,2.003446,-0.429828,-0.002157,2.064205,-0.068377,-0.143531,2.007390,-0.527621,-0.139417,2.746047,-0.249209,0.592563,2.050175,2.065339,2.080529,2.760854
3.1724,closed,150.0,1.655165,-0.868233,-0.191748,-0.023010,0.190214,0.165670,-0.141126,0.003068,-0.056757,0.058291,-0.300660,-0.013806,-0.104311,0.028795,2.703455,-0.305202,-0.229166,-0.114534,0.023740,-0.623700,0.023981,-0.771876,1.071052,-0.863866,-0.572078,-0.588378,0.099264,-0.456597,-0.148249,-0.190315,-0.009149,0.160951,-0.183537,0.176324,-0.157938,0.155331,-0.190152,0.163824,-0.215259,-0.092148,0.069617,-0.024626,-0.035510,0.078628,0.159818,0.002727,0.070532,0.168390,0.042328,0.077942,0.154087,0.072541,0.060323,0.124123,-0.057921,0.020697,0.027647,-0.014219,0.037456,0.097213,0.004808,0.028690,0.109549,0.027789,0.039445,0.093847,0.038755,0.016566,0.066081,0.250570,0.335814,0.095164,0.090329,2.459513,-0.568207,-0.004317,2.582977,-0.134783,-0.199427,2.346724,-0.726951,-0.161469,3.303579,-0.289061,0.429666,2.525910,2.586494,2.464821,3.320130
3.2060,closed,150.0,1.672039,-0.981748,-0.208621,-0.050621,0.190214,0.191748,-0.184078,0.032214,-0.099709,0.107379,-0.349748,-0.016874,-0.153398,0.094564,0.104303,-0.149454,-0.160009,-0.064519,0.126982,-0.655446,0.142367,-0.751676,1.112420,-0.862749,-0.685252,-0.626827,0.095568,-0.432596,-0.146683,-0.184484,-0.009143,0.164313,-0.191443,0.180796,-0.166833,0.160370,-0.200166,0.165185,-0.219970,-0.089708,0.068677,-0.028590,-0.035111,0.081042,0.158828,0.002840,0.073263,0.167593,0.042014,0.081565,0.152393,0.072341,0.061429,0.123924,-0.055481,0.019756,0.023684,-0.013820,0.039870,0.096224,0.004920,0.031420,0.108752,0.027475,0.043069,0.092153,0.038555,0.017672,0.065881,0.225935,0.292460,0.095040,0.113220,2.476363,-0.716127,-0.009535,2.633871,-0.285203,-0.256365,2.362043,-0.923966,-0.244965,3.304816,-0.430141,0.381592,2.580316,2.649284,2.549252,3.341682
3.2391,closed,150.0,1.761010,-1.222583,-0.323670,-0.193282,0.190214,0.334408,-0.342078,0.181010,-0.243903,0.250039,-0.518486,0.101243,-0.332874,1.106129,-3.873982,-1.358095,-1.782629,-0.020247,1.764790,-2.282845,1.860027,-2.114873,2.283095,-2.485002,0.901481,-2.472079,0.079487,-0.377454,-0.127830,-0.158242,-0.009012,0.177856,-0.221706,0.198257,-0.198810,0.175192,-0.231916,0.169438,-0.239199,-0.082089,0.068454,-0.035533,-0.033117,0.091631,0.153134,0.003274,0.084758,0.162896,0.040697,0.092118,0.145999,0.070089,0.070185,0.121230,-0.047862,0.019533,0.016741,-0.011826,0.050459,0.090530,0.005354,0.042915,0.104055,0.026157,0.053622,0.085759,0.036303,0.026428,0.063187,-0.100147,-0.096815,-0.062435,0.206258,2.452114,-1.373968,-0.036324,2.757117,-0.931541,-0.454768,2.287551,-1.593663,-0.681260,3.181063,-1.183774,0.152646,2.818367,2.910461,2.824795,3.461878
3.2727,closed,150.0,1.914408,-1.498699,-0.536893,-0.440252,0.187146,0.584447,-0.608990,0.431049,-0.493942,0.497010,-0.783864,0.332874,-0.601320,2.874971,-6.447056,-3.836623,-4.671435,-0.014615,4.637004,-5.241458,4.724606,-4.805617,4.706410,-5.430303,3.960474,-5.481145,0.053605,-0.309211,-0.088629,-0.116547,-0.008359,0.197379,-0.269239,0.224230,-0.250921,0.195773,-0.278258,0.172809,-0.265130,-0.070959,0.068985,-0.041248,-0.029251,0.107202,0.139584,0.003790,0.102251,0.151068,0.037448,0.106837,0.131986,0.064563,0.083474,0.113663,-0.036732,0.020064,0.011026,-0.007960,0.066030,0.076979,0.005871,0.060408,0.092227,0.022909,0.068341,0.071746,0.030776,0.039717,0.055620,-0.756964,-0.389728,-0.771708,0.330435,1.979694,-2.527672,-0.105491,2.557907,-2.149446,-0.797236,1.719626,-2.685372,-1.322355,2.505707,-2.356249,1.149093,3.227616,3.342774,3.286932,3.684982
3.3058,closed,150.0,2.078544,-1.751806,-0.765456,-0.685689,0.162602,0.837554,-0.871301,0.673418,-0.748583,0.753185,-1.035437,0.576777,-0.862097,4.134479,-7.230500,-5.627148,-6.520078,-0.228391,6.560863,-6.939330,6.428002,-6.634222,6.484679,-6.956107,6.232836,-6.875137,0.027643,-0.244468,-0.045782,-0.078148,-0.007218,0.210371,-0.308128,0.243440,-0.296654,0.209827,-0.314692,0.171570,-0.283585,-0.059868,0.068766,-0.044622,-0.025103,0.118253,0.122409,0.003994,0.115869,0.135395,0.033110,0.117074,0.114879,0.057345,0.093537,0.103029,-0.025641,0.019845,0.007652,-0.003812,0.077080,0.059805,0.006074,0.074027,0.076553,0.018571,0.078578,0.054639,0.023559,0.049780,0.044986,-1.162063,-0.018037,-1.946473,0.366009,0.959852,-3.474084,-0.199477,1.794289,-3.289076,-1.088755,0.611514,-3.521185,-1.760683,1.275385,-3.267765,2.267041,3.622780,3.751971,3.736052,3.924908
3.3391,closed,150.0,2.253418,-2.007981,-1.006291,-0.931126,0.133456,1.095262,-1.132078,0.917321,-1.003223,1.012427,-1.291612,0.840621,-1.115204,4.878255,-7.433044,-6.685275,-7.232518,-0.699326,7.410036,-7.535305,7.056332,-7.353276,7.267150,-7.494046,7.263811,-7.352322,0.001912,-0.178899,-0.002036,-0.041465,-0.005675,0.215138,-0.335410,0.254062,-0.332187,0.215936,-0.339952,0.164862,-0.292076,-0.048692,0.067307,-0.046391,-0.021060,0.124001,0.102981,0.003881,0.124937,0.116874,0.028058,0.122072,0.095904,0.049066,0.099536,0.090111,-0.014465,0.018387,0.005883,0.000231,0.082829,0.040377,0.005961,0.083094,0.058033,0.013518,0.083575,0.035664,0.015280,0.055779,0.032069,-0.790136,0.967972,-2.910031,0.277906,-0.495856,-3.951509,-0.307571,0.515882,-4.089928,-1.261022,-0.941888,-3.865326,-1.870278,-0.371358,-3.687792,3.166949,3.992184,4.133793,4.173497,4.151585
3.3725,closed,150.0,2.419088,-2.251884,-1.230253,-1.164291,0.116583,1.349903,-1.388253,1.161223,-1.256330,1.260932,-1.543185,1.087592,-1.360641,5.114560,-7.462114,-6.980259,-7.342265,-0.688536,7.713277,-7.689693,7.245863,-7.586006,7.559891,-7.597112,7.623091,-7.422206,-0.020421,-0.118031,0.035511,-0.006370,-0.003990,0.210616,-0.348691,0.254523,-0.354611,0.212945,-0.351199,0.153539,-0.290078,-0.038735,0.064662,-0.046784,-0.017574,0.124096,0.083456,0.003469,0.128843,0.097072,0.023003,0.121545,0.077569,0.041262,0.100651,0.077276,-0.004508,0.015741,0.005490,0.003717,0.082924,0.020852,0.005550,0.087000,0.038230,0.008464,0.083049,0.017329,0.007475,0.056894,0.019233,0.054430,0.845596,-1.309235,0.063344,-2.104271,-3.766588,-0.412815,-1.093283,-4.320947,-1.252145,-2.611694,-3.532855,-1.607808,-2.053265,-3.486025,1.559516,4.314992,4.476189,4.568356,4.353541
