time_s,phase,k_tip_Npm,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_dot_0,q_dot_1,q_dot_2,q_dot_3,q_dot_4,q_dot_5,q_dot_6,q_dot_7,q_dot_8,q_dot_9,q_dot_10,q_dot_11,q_dot_12,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tip_thumb_x_m,tip_thumb_y_m,tip_thumb_z_m,tip_index_x_m,tip_index_y_m,tip_index_z_m,tip_middle_x_m,tip_middle_y_m,tip_middle_z_m,tip_ring_x_m,tip_ring_y_m,tip_ring_z_m,tip_pinky_x_m,tip_pinky_y_m,tip_pinky_z_m,disp_thumb_x_m,disp_thumb_y_m,disp_thumb_z_m,disp_index_x_m,disp_index_y_m,disp_index_z_m,disp_middle_x_m,disp_middle_y_m,disp_middle_z_m,disp_ring_x_m,disp_ring_y_m,disp_ring_z_m,disp_pinky_x_m,disp_pinky_y_m,disp_pinky_z_m,force_thumb_x_N,force_thumb_y_N,force_thumb_z_N,force_index_x_N,force_index_y_N,force_index_z_N,force_middle_x_N,force_middle_y_N,force_middle_z_N,force_ring_x_N,force_ring_y_N,force_ring_z_N,force_pinky_x_N,force_pinky_y_N,force_pinky_z_N,force_thumb_mag_N,force_index_mag_N,force_middle_mag_N,force_ring_mag_N,force_pinky_mag_N
3.6423,closed,15.0,1.035437,-1.208777,-1.191903,-1.072253,0.302194,1.400524,-0.897379,0.352816,-1.153554,1.155088,-1.328427,0.386563,-0.608990,0.031728,-0.290950,-0.509641,0.215593,-0.005223,0.529480,-0.985423,0.039984,-1.313066,0.092521,-0.391175,0.028147,-0.184295,0.015343,-0.052949,-0.006305,-0.022160,-0.000761,0.029632,-0.029319,0.043169,-0.034840,0.031774,-0.032728,0.023511,-0.027716,-0.086762,0.062050,-0.023768,-0.019545,0.127601,0.094752,0.003795,0.109949,0.138602,0.026255,0.123206,0.088122,0.064032,0.085279,0.112218,-0.020203,0.000286,0.016458,-0.003660,0.059458,0.047434,0.004839,0.038863,0.093910,0.015364,0.056503,0.044754,0.036830,0.025630,0.062774,-0.075510,0.054658,-0.061812,0.039135,-0.047793,-0.496081,-0.042024,0.219953,-0.631411,-0.169344,-0.190457,-0.497686,-0.174965,0.303953,-0.309898,0.111848,0.499912,0.669944,0.559145,0.468014
3.6756,closed,15.0,1.038505,-1.242524,-1.187301,-1.061515,0.292990,1.414330,-0.934194,0.352816,-1.196505,1.155088,-1.337631,0.394233,-0.608990,0.039215,-0.775920,-0.185043,0.309486,-0.114931,0.488050,-1.131929,0.029003,-1.286987,0.045490,-0.318940,0.098573,-0.034743,0.015174,-0.048605,-0.009241,-0.024464,-0.000751,0.029335,-0.028586,0.043071,-0.035126,0.031872,-0.032996,0.023236,-0.028515,-0.086168,0.061743,-0.024858,-0.019210,0.127600,0.092995,0.003783,0.110418,0.137461,0.026168,0.123145,0.087875,0.063884,0.085506,0.112063,-0.019609,-0.000021,0.015368,-0.003325,0.059457,0.045676,0.004827,0.039332,0.092769,0.015277,0.056442,0.044506,0.036682,0.025856,0.062619,-0.069966,0.049479,-0.059945,0.036478,-0.068124,-0.491011,-0.043859,0.197424,-0.644773,-0.169021,-0.195004,-0.496410,-0.175429,0.302164,-0.311053,0.104579,0.497054,0.675745,0.559480,0.467796
3.7090,closed,15.0,1.049243,-1.273204,-1.179631,-1.052311,0.292990,1.426602,-0.961806,0.354350,-1.237922,1.155088,-1.345301,0.406505,-0.608990,0.161744,-0.905714,0.072253,0.308642,-0.147858,0.438952,-1.006835,0.027955,-1.292062,0.030730,-0.264641,0.298328,0.005553,0.014582,-0.045627,-0.012117,-0.025829,-0.000746,0.029148,-0.028998,0.042922,-0.035248,0.031863,-0.033194,0.022472,-0.028730,-0.085522,0.061596,-0.025907,-0.018954,0.127578,0.091581,0.003771,0.110891,0.136285,0.026108,0.123094,0.087667,0.063693,0.085871,0.111792,-0.018963,-0.000168,0.014319,-0.003069,0.059435,0.044262,0.004815,0.039805,0.091593,0.015217,0.056391,0.044298,0.036491,0.026222,0.062347,-0.063585,0.044079,-0.056922,0.034422,-0.083641,-0.486155,-0.045682,0.174445,-0.657157,-0.168883,-0.198785,-0.495288,-0.176330,0.299284,-0.312822,0.096052,0.494497,0.681450,0.559774,0.467461
3.7423,closed,15.0,1.053845,-1.297748,-1.178097,-1.044641,0.296058,1.437340,-0.978680,0.365087,-1.279340,1.165825,-1.351437,0.409573,-0.638136,0.251671,-0.867726,0.152718,0.289763,0.003935,0.392787,-0.766383,0.131798,-1.283408,0.104954,-0.219909,0.263480,-0.210440,0.014240,-0.043718,-0.012921,-0.026832,-0.000746,0.029048,-0.029909,0.042334,-0.035356,0.031403,-0.033265,0.022592,-0.027730,-0.085005,0.061432,-0.026657,-0.018773,0.127566,0.090556,0.003760,0.111631,0.134713,0.025926,0.123119,0.086993,0.063320,0.086423,0.111222,-0.018446,-0.000332,0.013570,-0.002888,0.059423,0.043237,0.004804,0.040545,0.090021,0.015035,0.056416,0.043624,0.036117,0.026773,0.061777,-0.059493,0.040749,-0.055007,0.033020,-0.093821,-0.482122,-0.047700,0.146978,-0.669157,-0.167959,-0.204420,-0.491156,-0.181414,0.288897,-0.322530,0.090696,0.492275,0.686767,0.557882,0.469466
3.7756,closed,15.0,1.053845,-1.305418,-1.176563,-1.041573,0.294524,1.446544,-0.987884,0.380427,-1.320757,1.184233,-1.357573,0.409573,-0.687223,0.121243,-0.619855,0.082162,0.224487,0.063115,0.340096,-0.496860,0.360918,-1.260193,0.364664,-0.177175,0.105684,-0.887544,0.014411,-0.043882,-0.012678,-0.026798,-0.000740,0.029050,-0.030960,0.041240,-0.035464,0.030153,-0.033257,0.023156,-0.024347,-0.084875,0.061339,-0.026904,-0.018638,0.127568,0.089829,0.003747,0.112467,0.132929,0.025637,0.123180,0.085958,0.062739,0.087162,0.110364,-0.018316,-0.000426,0.013322,-0.002753,0.059425,0.042511,0.004791,0.041381,0.088237,0.014747,0.056477,0.042589,0.035536,0.027513,0.060919,-0.057444,0.039012,-0.053641,0.032026,-0.100137,-0.478976,-0.049804,0.116840,-0.680049,-0.166285,-0.211768,-0.484616,-0.189228,0.271895,-0.337794,0.087744,0.490379,0.691808,0.554390,0.473116
3.8094,closed,15.0,1.053845,-1.297748,-1.175029,-1.041573,0.294524,1.451146,-0.987884,0.389631,-1.360641,1.201107,-1.359107,0.409573,-0.711767,0.054503,-0.194123,0.073384,0.112346,-0.010882,0.260442,-0.237694,0.362142,-1.236473,0.499649,-0.114310,0.049620,-1.000397,0.014528,-0.045880,-0.012816,-0.025958,-0.000732,0.029288,-0.032017,0.041007,-0.035567,0.029423,-0.033367,0.023350,-0.023852,-0.085033,0.061405,-0.026699,-0.018594,0.127589,0.089598,0.003730,0.113045,0.131433,0.025407,0.123255,0.085118,0.062446,0.087517,0.109924,-0.018474,-0.000359,0.013528,-0.002709,0.059446,0.042280,0.004774,0.041959,0.086741,0.014516,0.056552,0.041750,0.035243,0.027867,0.060480,-0.058627,0.039675,-0.054276,0.031797,-0.101277,-0.477819,-0.051726,0.089540,-0.689350,-0.164829,-0.216378,-0.479162,-0.193001,0.263055,-0.345235,0.089203,0.489468,0.697063,0.550985,0.475010
3.8423,closed,15.0,1.053845,-1.273204,-1.171961,-1.041573,0.289922,1.455748,-0.987884,0.389631,-1.403592,1.213379,-1.359107,0.409573,-0.713301,0.028337,0.301008,0.074748,0.032482,-0.028515,0.183382,-0.067884,0.184970,-1.214602,0.459185,-0.030999,0.031222,-0.529455,0.014630,-0.049487,-0.013197,-0.025365,-0.000729,0.029514,-0.032697,0.041449,-0.035682,0.029416,-0.033611,0.023422,-0.026380,-0.085512,0.061634,-0.026006,-0.018543,0.127609,0.089368,0.003707,0.113322,0.130236,0.025241,0.123313,0.084539,0.062413,0.087537,0.109903,-0.018953,-0.000130,0.014220,-0.002659,0.059466,0.042049,0.004752,0.042236,0.085544,0.014350,0.056610,0.041171,0.035211,0.027887,0.060458,-0.063381,0.042570,-0.057057,0.031493,-0.102401,-0.476658,-0.053637,0.063789,-0.698658,-0.163699,-0.219127,-0.475358,-0.193168,0.262496,-0.345718,0.095314,0.488549,0.703611,0.548433,0.475120
3.8756,closed,15.0,1.058447,-1.244058,-1.170427,-1.043107,0.283786,1.458816,-0.987884,0.389631,-1.441942,1.219515,-1.365243,0.412641,-0.708699,0.050038,0.658546,0.081081,0.021453,-0.154384,0.125134,-0.021303,0.068931,-1.182913,0.347951,-0.018944,0.041455,-0.105536,0.014495,-0.053023,-0.013359,-0.025066,-0.000722,0.029689,-0.032869,0.041676,-0.035806,0.029695,-0.033580,0.023383,-0.028627,-0.085974,0.062023,-0.025149,-0.018505,0.127621,0.089215,0.003685,0.113539,0.129163,0.025104,0.123290,0.084086,0.062400,0.087556,0.109924,-0.019415,0.000259,0.015077,-0.002621,0.059478,0.041896,0.004729,0.042453,0.084471,0.014214,0.056587,0.040718,0.035198,0.027907,0.060479,-0.070690,0.047603,-0.061584,0.031242,-0.103140,-0.475881,-0.055354,0.040310,-0.706301,-0.162892,-0.223366,-0.472378,-0.192554,0.263375,-0.344720,0.105146,0.487931,0.709612,0.547327,0.474632
3.9090,closed,15.0,1.069185,-1.219515,-1.167359,-1.064583,0.288388,1.460350,-0.998621,0.389631,-1.478757,1.219515,-1.403592,0.426447,-0.708699,0.209201,0.801372,0.091266,-0.185365,-0.041581,0.097843,-0.068481,0.031146,-1.138951,0.180204,-0.424120,0.214859,0.008244,0.013957,-0.055465,-0.013776,-0.020298,-0.000722,0.029682,-0.032641,0.041610,-0.035955,0.029973,-0.031682,0.022707,-0.029226,-0.086306,0.062454,-0.024517,-0.018446,0.127573,0.088830,0.003663,0.113720,0.128129,0.024813,0.122958,0.083066,0.062192,0.087947,0.109596,-0.019747,0.000689,0.015709,-0.002562,0.059430,0.041511,0.004707,0.042634,0.083437,0.013922,0.056255,0.039698,0.034989,0.028297,0.060152,-0.071189,0.050118,-0.060184,0.030628,-0.108138,-0.474378,-0.057012,0.017348,-0.713020,-0.161818,-0.241273,-0.465262,-0.193369,0.259768,-0.346280,0.105838,0.487511,0.715506,0.548513,0.474111
3.9423,closed,15.0,1.072253,-1.207243,-1.164291,-1.086058,0.291456,1.461884,-1.032369,0.392699,-1.515573,1.219515,-1.452680,0.432583,-0.731709,0.228864,0.643806,0.089198,-0.567939,0.096107,0.068834,-0.495660,0.038448,-1.111146,0.073005,-1.094877,0.289477,-0.142524,0.013874,-0.055946,-0.014185,-0.014197,-0.000720,0.029485,-0.030764,0.041349,-0.035999,0.029915,-0.028581,0.022397,-0.028508,-0.086549,0.062588,-0.024253,-0.018278,0.127388,0.087788,0.003639,0.113961,0.126959,0.024438,0.122492,0.081777,0.061823,0.088436,0.109027,-0.019990,0.000824,0.015973,-0.002393,0.059246,0.040469,0.004683,0.042875,0.082266,0.013547,0.055789,0.038409,0.034620,0.028787,0.059582,-0.065432,0.047800,-0.054310,0.028636,-0.122918,-0.470209,-0.058718,-0.007354,-0.718784,-0.160138,-0.263883,-0.455297,-0.197103,0.249579,-0.353683,0.097549,0.486853,0.721216,0.550067,0.475637
3.9756,closed,15.0,1.072253,-1.205709,-1.162757,-1.082990,0.291456,1.461884,-1.061515,0.403437,-1.550855,1.219515,-1.494097,0.431049,-0.777728,0.100040,0.353576,0.070465,-0.352347,0.065752,0.050411,-0.815451,0.162588,-1.105637,0.039365,-1.287494,0.129434,-0.785963,0.014060,-0.055135,-0.014272,-0.016275,-0.000709,0.029305,-0.029349,0.040606,-0.035884,0.029652,-0.027513,0.022946,-0.025231,-0.086586,0.062593,-0.024221,-0.018143,0.127205,0.086960,0.003615,0.114376,0.125495,0.024121,0.122064,0.080704,0.061283,0.088998,0.108206,-0.020027,0.000828,0.016005,-0.002259,0.059062,0.039641,0.004659,0.043290,0.080803,0.013230,0.055361,0.037336,0.034080,0.029349,0.058761,-0.066303,0.048023,-0.054995,0.026887,-0.135253,-0.466633,-0.060451,-0.034783,-0.722572,-0.158449,-0.282652,-0.446138,-0.203496,0.232271,-0.366625,0.098624,0.486583,0.725930,0.551396,0.479348
4.0090,closed,15.0,1.072253,-1.205709,-1.162757,-1.073787,0.291456,1.461884,-1.079922,0.412641,-1.583068,1.221049,-1.526311,0.431049,-0.799204,0.047849,0.132810,0.055024,0.032333,0.037089,0.033111,-0.754574,0.299090,-1.077633,0.033365,-1.173520,0.045174,-0.954435,0.014124,-0.054428,-0.014155,-0.020549,-0.000701,0.029213,-0.029558,0.039833,-0.035851,0.029349,-0.027764,0.023233,-0.024398,-0.086566,0.062605,-0.024193,-0.018060,0.127081,0.086438,0.003591,0.114704,0.124181,0.023856,0.121712,0.079809,0.061016,0.089267,0.107799,-0.020007,0.000841,0.016033,-0.002175,0.058938,0.039120,0.004635,0.043618,0.079489,0.012965,0.055009,0.036441,0.033813,0.029617,0.058354,-0.069782,0.049674,-0.058015,0.025759,-0.142991,-0.464224,-0.062008,-0.059830,-0.725165,-0.156834,-0.297271,-0.437975,-0.206384,0.223742,-0.372564,0.103454,0.486430,0.730266,0.552077,0.481102
4.0423,closed,15.0,1.072253,-1.205709,-1.161223,-1.063049,0.291456,1.468020,-1.089126,0.415709,-1.615282,1.231787,-1.547787,0.431049,-0.799204,0.031471,0.058133,0.041600,0.243568,0.028094,0.062630,-0.528185,0.224598,-1.037507,0.130532,-0.913171,0.030632,-0.518372,0.014145,-0.054187,-0.014271,-0.023749,-0.000697,0.028940,-0.030434,0.039874,-0.035889,0.028636,-0.028607,0.023291,-0.026733,-0.086560,0.062604,-0.024185,-0.017961,0.127030,0.085872,0.003566,0.114842,0.123134,0.023556,0.121476,0.078769,0.061016,0.089267,0.107799,-0.020001,0.000840,0.016041,-0.002077,0.058887,0.038553,0.004610,0.043756,0.078442,0.012665,0.054773,0.035400,0.033813,0.029617,0.058354,-0.072840,0.050656,-0.060739,0.024868,-0.148154,-0.461207,-0.063484,-0.082463,-0.727904,-0.154652,-0.308287,-0.428701,-0.206384,0.223742,-0.372564,0.107522,0.485057,0.735306,0.550221,0.481102
4.0757,closed,15.0,1.073787,-1.205709,-1.162757,-1.058447,0.291456,1.486427,-1.089126,0.415709,-1.647495,1.244058,-1.558524,0.434117,-0.794602,0.030888,0.034698,0.026178,0.224349,0.025272,0.305792,-0.233659,0.094515,-0.997697,0.308670,-0.617988,0.043135,-0.089507,0.014076,-0.054115,-0.013930,-0.024300,-0.000694,0.027774,-0.031513,0.040135,-0.035930,0.027701,-0.029652,0.023246,-0.029011,-0.086506,0.062660,-0.024148,-0.017791,0.127066,0.084953,0.003539,0.114879,0.122222,0.023317,0.121353,0.077933,0.061023,0.089292,0.107812,-0.019947,0.000896,0.016078,-0.001906,0.058923,0.037634,0.004584,0.043793,0.077530,0.012427,0.054651,0.034564,0.033820,0.029643,0.058368,-0.075419,0.052205,-0.062969,0.023912,-0.152009,-0.455850,-0.064924,-0.104017,-0.730541,-0.152778,-0.314596,-0.421371,-0.205886,0.224724,-0.371568,0.111259,0.481122,0.740760,0.547600,0.480576
4.1090,closed,15.0,1.084524,-1.205709,-1.164291,-1.055379,0.291456,1.503301,-1.089126,0.415709,-1.678175,1.247126,-1.561592,0.444854,-0.794602,0.144711,0.027344,0.006490,0.151757,0.024386,0.488966,-0.073325,0.046115,-0.946793,0.272151,-0.335441,0.166878,0.053869,0.013507,-0.054078,-0.013510,-0.024229,-0.000690,0.026849,-0.032038,0.040097,-0.036003,0.027767,-0.030791,0.022757,-0.029765,-0.086304,0.062918,-0.024124,-0.017635,0.127090,0.084111,0.003514,0.114896,0.121354,0.023255,0.121317,0.077715,0.060844,0.089579,0.107553,-0.019745,0.001153,0.016102,-0.001750,0.058947,0.036792,0.004558,0.043810,0.076662,0.012365,0.054614,0.034346,0.033642,0.029929,0.058108,-0.079452,0.055361,-0.066596,0.023037,-0.155439,-0.450874,-0.066291,-0.124759,-0.732503,-0.152281,-0.316304,-0.419418,-0.206273,0.221712,-0.372485,0.117527,0.477472,0.746003,0.546945,0.480052
4.1424,closed,15.0,1.092194,-1.205709,-1.187301,-1.052311,0.289922,1.517107,-1.089126,0.415709,-1.708855,1.247126,-1.561592,0.454058,-0.809942,0.276975,0.024931,-0.221318,0.111693,-0.003106,0.472224,-0.020709,0.030232,-0.898367,0.112884,-0.104574,0.284541,-0.126110,0.012907,-0.054115,-0.008590,-0.024427,-0.000685,0.026709,-0.032138,0.039932,-0.036051,0.028362,-0.031767,0.022271,-0.028832,-0.085893,0.063317,-0.023743,-0.017506,0.127103,0.083421,0.003487,0.114895,0.120487,0.023253,0.121316,0.077715,0.060494,0.090005,0.107036,-0.019334,0.001552,0.016483,-0.001622,0.058960,0.036102,0.004531,0.043809,0.075795,0.012363,0.054614,0.034346,0.033291,0.030356,0.057591,-0.092178,0.067037,-0.077111,0.022298,-0.158168,-0.446758,-0.067652,-0.145695,-0.733908,-0.152255,-0.316304,-0.419423,-0.208524,0.212892,-0.377339,0.137611,0.474454,0.751282,0.546942,0.480823
4.1756,closed,15.0,1.092194,-1.198039,-1.207243,-1.052311,0.282252,1.524777,-1.099864,0.418777,-1.736466,1.247126,-1.561592,0.457126,-0.832952,0.141688,0.097587,-0.589966,0.085963,-0.064570,0.374268,-0.050730,0.042717,-0.851743,0.051879,-0.032817,0.208567,-0.411917,0.012997,-0.055026,-0.003180,-0.024263,-0.000677,0.026863,-0.031910,0.039657,-0.036069,0.028589,-0.032069,0.022507,-0.027357,-0.085776,0.063583,-0.023173,-0.017380,0.127017,0.082739,0.003462,0.114951,0.119573,0.023244,0.121316,0.077716,0.060129,0.090348,0.106524,-0.019217,0.001818,0.017053,-0.001496,0.058874,0.035420,0.004506,0.043865,0.074881,0.012353,0.054614,0.034348,0.032926,0.030698,0.057079,-0.102033,0.076827,-0.084163,0.021100,-0.163904,-0.442763,-0.068891,-0.165966,-0.733948,-0.152122,-0.316303,-0.419453,-0.211326,0.202514,-0.383604,0.152959,0.472598,0.755626,0.546927,0.482517
4.2100,closed,15.0,1.092194,-1.196505,-1.202641,-1.050777,0.282252,1.527845,-1.135146,0.431049,-1.761010,1.247126,-1.564660,0.457126,-0.845223,0.052672,0.147747,-0.298612,0.059887,-0.129050,0.255098,-0.519775,0.187180,-0.812392,0.021499,-0.020943,0.096361,-0.515893,0.013148,-0.055302,-0.005829,-0.024292,-0.000671,0.026935,-0.029784,0.038840,-0.035990,0.028672,-0.032097,0.022904,-0.026830,-0.085854,0.063558,-0.023197,-0.017203,0.126707,0.081606,0.003437,0.115204,0.118341,0.023221,0.121278,0.077640,0.059973,0.090485,0.106284,-0.019295,0.001793,0.017029,-0.001318,0.058564,0.034287,0.004481,0.044118,0.073649,0.012330,0.054576,0.034271,0.032770,0.030835,0.056839,-0.101150,0.075329,-0.083405,0.018663,-0.178333,-0.435972,-0.070033,-0.187985,-0.731056,-0.151956,-0.317602,-0.418642,-0.212796,0.197370,-0.386738,0.151202,0.471405,0.758081,0.547013,0.483532
4.2453,closed,15.0,1.092194,-1.196505,-1.194971,-1.050777,0.285320,1.529379,-1.173495,0.435651,-1.787088,1.257864,-1.598408,0.457126,-0.848291,0.014876,0.050041,0.053383,0.031766,0.016857,0.126723,-0.926958,0.257507,-0.754658,0.092396,-0.367775,0.044423,-0.291306,0.013244,-0.054969,-0.009340,-0.024070,-0.000671,0.027031,-0.027905,0.038338,-0.036023,0.027919,-0.030268,0.023095,-0.028041,-0.085948,0.063486,-0.023324,-0.017034,0.126340,0.080475,0.003411,0.115258,0.117406,0.022836,0.120843,0.076312,0.059943,0.090520,0.106220,-0.019389,0.001721,0.016902,-0.001149,0.058197,0.033156,0.004455,0.044172,0.072713,0.011946,0.054140,0.032944,0.032741,0.030870,0.056775,-0.098083,0.072061,-0.081026,0.016087,-0.193411,-0.428651,-0.071176,-0.207927,-0.729446,-0.148905,-0.332952,-0.405352,-0.213211,0.196074,-0.387497,0.146213,0.470541,0.761834,0.545288,0.483795
4.2787,closed,15.0,1.101398,-1.196505,-1.190369,-1.053845,0.283786,1.529379,-1.193437,0.435651,-1.810097,1.287010,-1.639825,0.457126,-0.848291,0.070344,0.015703,0.163645,0.004542,0.060585,0.057058,-0.841011,0.116500,-0.698233,0.499144,-0.909832,0.030396,-0.095049,0.012853,-0.054831,-0.010710,-0.023406,-0.000666,0.027105,-0.028183,0.038678,-0.036098,0.025558,-0.027344,0.023148,-0.029091,-0.085858,0.063640,-0.023418,-0.016951,0.126138,0.079931,0.003388,0.115203,0.116761,0.022159,0.120231,0.073982,0.059939,0.090519,0.106222,-0.019299,0.001876,0.016808,-0.001067,0.057995,0.032612,0.004432,0.044117,0.072069,0.011269,0.053529,0.030614,0.032736,0.030870,0.056777,-0.096882,0.071584,-0.080310,0.014715,-0.201003,-0.424911,-0.072154,-0.223935,-0.728694,-0.142937,-0.352171,-0.381959,-0.213185,0.196074,-0.387506,0.144776,0.470285,0.765734,0.538840,0.483791
4.3120,closed,15.0,1.132078,-1.193437,-1.188835,-1.069185,0.283786,1.529379,-1.201107,0.435651,-1.826971,1.310020,-1.668971,0.464796,-0.848291,0.459843,0.024230,0.114327,-0.144560,-0.009431,0.034361,-0.549822,0.053014,-0.639105,0.732937,-1.018170,0.064177,-0.029827,0.011198,-0.055052,-0.010436,-0.020005,-0.000657,0.027122,-0.029377,0.038777,-0.036218,0.024045,-0.026394,0.022999,-0.029428,-0.085445,0.064308,-0.023420,-0.016921,0.126058,0.079722,0.003371,0.115157,0.116289,0.021657,0.119739,0.072253,0.059809,0.090715,0.106031,-0.018886,0.002543,0.016806,-0.001036,0.057915,0.032404,0.004415,0.044071,0.071597,0.010766,0.053036,0.028885,0.032606,0.031065,0.056587,-0.096704,0.075272,-0.080440,0.014192,-0.203905,-0.423438,-0.072865,-0.235708,-0.727911,-0.138207,-0.364632,-0.363827,-0.213358,0.193842,-0.387993,0.146588,0.470190,0.768584,0.533318,0.483358
4.3453,closed,15.0,1.147418,-1.168893,-1.187301,-1.086058,0.279185,1.533981,-1.201107,0.435651,-1.843845,1.323825,-1.687379,0.481670,-0.849825,0.633936,0.300287,0.087665,-0.459723,-0.026233,0.042440,-0.220374,0.033092,-0.578399,0.631065,-0.811885,0.300810,-0.011758,0.010447,-0.057924,-0.010352,-0.015119,-0.000650,0.027025,-0.030723,0.038713,-0.036338,0.024026,-0.026954,0.022061,-0.029497,-0.085638,0.064861,-0.022739,-0.016875,0.126050,0.079496,0.003354,0.115104,0.115818,0.021346,0.119406,0.071207,0.059489,0.091157,0.105585,-0.019079,0.003096,0.017487,-0.000990,0.057907,0.032177,0.004398,0.044018,0.071126,0.010456,0.052703,0.027838,0.032286,0.031507,0.056141,-0.096439,0.078036,-0.077953,0.013881,-0.204590,-0.421911,-0.073571,-0.247505,-0.726927,-0.135129,-0.371882,-0.352415,-0.213799,0.188268,-0.389415,0.146516,0.469104,0.771423,0.529861,0.482493
4.3787,closed,15.0,1.150486,-1.150486,-1.184233,-1.081456,0.266913,1.552389,-1.201107,0.437185,-1.860719,1.326893,-1.691981,0.495476,-0.875903,0.403242,0.580259,0.086052,-0.236722,-0.197722,0.255465,-0.069156,0.026840,-0.519660,0.378858,-0.484606,0.449598,-0.225022,0.010693,-0.060327,-0.010718,-0.017491,-0.000634,0.025948,-0.031182,0.038584,-0.036434,0.024872,-0.028262,0.021410,-0.028376,-0.085905,0.065093,-0.022195,-0.016700,0.126013,0.078588,0.003336,0.115079,0.115281,0.021263,0.119321,0.070965,0.058881,0.091763,0.104732,-0.019346,0.003329,0.018031,-0.000815,0.057870,0.031269,0.004381,0.043993,0.070589,0.010372,0.052618,0.027597,0.031679,0.032113,0.055287,-0.102268,0.081756,-0.081037,0.012741,-0.207262,-0.415766,-0.074273,-0.259913,-0.725255,-0.134219,-0.373606,-0.349726,-0.216628,0.172952,-0.396430,0.153980,0.464738,0.773994,0.529060,0.483733
4.4120,closed,15.0,1.150486,-1.145884,-1.181165,-1.070719,0.269981,1.570796,-1.201107,0.443320,-1.874525,1.326893,-1.691981,0.498544,-0.911185,0.152340,0.423824,0.088206,0.093007,-0.153758,0.495873,-0.021702,0.096625,-0.470994,0.149558,-0.176956,0.331552,-0.762926,0.011055,-0.060198,-0.011151,-0.021581,-0.000630,0.024766,-0.031204,0.038157,-0.036468,0.025728,-0.029562,0.021762,-0.025540,-0.085991,0.065124,-0.022067,-0.016543,0.125967,0.077679,0.003320,0.115154,0.114628,0.021266,0.119321,0.070965,0.058380,0.092174,0.103936,-0.019432,0.003360,0.018160,-0.000658,0.057824,0.030360,0.004364,0.044068,0.069935,0.010375,0.052618,0.027596,0.031178,0.032525,0.054491,-0.107578,0.083905,-0.085055,0.011842,-0.209838,-0.409567,-0.074845,-0.271928,-0.722132,-0.134267,-0.373607,-0.349715,-0.220255,0.156423,-0.404538,0.160771,0.460345,0.775256,0.529066,0.486447
4.4455,closed,15.0,1.150486,-1.147418,-1.179631,-1.059981,0.274583,1.581534,-1.210311,0.449456,-1.886796,1.326893,-1.691981,0.500078,-0.937262,0.060233,0.148628,0.084137,0.274865,0.054963,0.465434,-0.053706,0.202057,-0.408490,0.059448,-0.049978,0.128191,-0.860641,0.011179,-0.059186,-0.011336,-0.024560,-0.000634,0.024622,-0.030923,0.037610,-0.036565,0.026066,-0.030099,0.022454,-0.025041,-0.085961,0.065108,-0.022108,-0.016419,0.125830,0.076902,0.003305,0.115228,0.114017,0.021270,0.119321,0.070964,0.058027,0.092443,0.103358,-0.019402,0.003343,0.018118,-0.000534,0.057687,0.029583,0.004349,0.044142,0.069325,0.010380,0.052618,0.027596,0.030824,0.032794,0.053913,-0.111556,0.085121,-0.088639,0.010733,-0.214573,-0.404026,-0.075342,-0.282821,-0.718921,-0.134339,-0.373609,-0.349698,-0.222783,0.144163,-0.410200,0.165974,0.457595,0.776217,0.529074,0.488548
4.4787,closed,15.0,1.150486,-1.147418,-1.178097,-1.055379,0.274583,1.587670,-1.237922,0.449456,-1.897534,1.326893,-1.691981,0.500078,-0.946466,0.035357,0.040006,0.077948,0.236708,0.068800,0.315559,-0.412806,0.107072,-0.341665,0.020421,-0.015683,0.041976,-0.573530,0.011218,-0.058835,-0.011509,-0.024965,-0.000632,0.024808,-0.029214,0.037871,-0.036744,0.026211,-0.030244,0.022756,-0.026586,-0.085970,0.065099,-0.022119,-0.016262,0.125483,0.075865,0.003293,0.115181,0.113720,0.021270,0.119321,0.070964,0.057906,0.092521,0.103169,-0.019411,0.003335,0.018107,-0.000378,0.057340,0.028547,0.004338,0.044095,0.069028,0.010380,0.052618,0.027596,0.030703,0.032872,0.053724,-0.112977,0.085257,-0.089900,0.008515,-0.225049,-0.396029,-0.075771,-0.290317,-0.717766,-0.134339,-0.373609,-0.349698,-0.223606,0.139951,-0.412139,0.167674,0.455586,0.777954,0.529074,0.489331
