time_s,phase,k_tip_Npm,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_dot_0,q_dot_1,q_dot_2,q_dot_3,q_dot_4,q_dot_5,q_dot_6,q_dot_7,q_dot_8,q_dot_9,q_dot_10,q_dot_11,q_dot_12,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tip_thumb_x_m,tip_thumb_y_m,tip_thumb_z_m,tip_index_x_m,tip_index_y_m,tip_index_z_m,tip_middle_x_m,tip_middle_y_m,tip_middle_z_m,tip_ring_x_m,tip_ring_y_m,tip_ring_z_m,tip_pinky_x_m,tip_pinky_y_m,tip_pinky_z_m,disp_thumb_x_m,disp_thumb_y_m,disp_thumb_z_m,disp_index_x_m,disp_index_y_m,disp_index_z_m,disp_middle_x_m,disp_middle_y_m,disp_middle_z_m,disp_ring_x_m,disp_ring_y_m,disp_ring_z_m,disp_pinky_x_m,disp_pinky_y_m,disp_pinky_z_m,force_thumb_x_N,force_thumb_y_N,force_thumb_z_N,force_index_x_N,force_index_y_N,force_index_z_N,force_middle_x_N,force_middle_y_N,force_middle_z_N,force_ring_x_N,force_ring_y_N,force_ring_z_N,force_pinky_x_N,force_pinky_y_N,force_pinky_z_N,force_thumb_mag_N,force_index_mag_N,force_middle_mag_N,force_ring_mag_N,force_pinky_mag_N
2.1393,open,0.0,0.862097,-1.017029,-0.098175,-0.021476,0.257709,0.073631,-0.130388,0.038350,-0.093573,0.062893,-0.088971,0.075165,-0.027612,0.044733,-0.872832,-1.092192,-0.930388,0.057182,0.053427,-0.007686,0.023981,-0.451426,0.333243,-0.244541,-0.466592,-0.045055,0.015039,-0.014986,0.020873,0.010211,-0.000124,-0.004282,0.008264,-0.002223,0.007307,-0.004732,0.006653,-0.002436,0.002451,-0.101863,0.044900,-0.029176,-0.036488,0.073861,0.161600,0.002846,0.073416,0.167522,0.042830,0.072375,0.155952,0.072367,0.061869,0.123524,-0.035304,-0.016865,0.011050,-0.020603,0.005719,0.114282,0.003890,0.002330,0.122830,0.031940,0.005672,0.112584,0.045165,0.002220,0.074079,0.273600,0.948910,0.100290,0.032687,1.275993,-0.209239,-0.004434,1.246188,-0.132784,-0.038672,1.311428,-0.152624,-0.061438,1.739856,-0.115361,0.992646,1.293448,1.253250,1.320846,1.744758
2.1726,open,0.0,0.862097,-1.044641,-0.124252,-0.038350,0.271515,0.073631,-0.113515,0.038350,-0.101243,0.062893,-0.092039,0.052155,-0.027612,0.030493,-0.947236,-0.947628,-0.804543,0.297219,0.033221,0.097830,0.023981,-0.341646,0.126430,-0.157754,-0.664236,-0.014139,0.015060,-0.012975,0.023447,0.011801,-0.000142,-0.004205,0.006754,-0.002221,0.007326,-0.003961,0.006477,-0.000426,0.002283,-0.101143,0.045120,-0.029944,-0.036599,0.073393,0.161726,0.002854,0.073628,0.167467,0.042870,0.072459,0.155919,0.072607,0.060986,0.123714,-0.034584,-0.016645,0.010282,-0.020714,0.005250,0.114407,0.003899,0.002542,0.122775,0.031980,0.005756,0.112551,0.045404,0.001337,0.074269,0.288765,0.924515,0.122164,0.029467,1.283817,-0.190583,-0.004732,1.243001,-0.140990,-0.039505,1.309987,-0.156071,-0.049044,1.754255,-0.095453,0.976236,1.298220,1.250980,1.319842,1.757534
2.2060,open,0.0,0.865165,-1.064583,-0.141126,-0.041417,0.265379,0.073631,-0.070563,0.038350,-0.104311,0.062893,-0.092039,0.035282,-0.024544,0.040401,-0.777901,-0.748327,-0.451943,0.167809,0.026881,0.713078,0.023981,-0.220607,0.056130,-0.075322,-0.605446,0.002518,0.014963,-0.012242,0.024390,0.009614,-0.000133,-0.004172,0.001448,-0.002219,0.007030,-0.003698,0.006129,0.000292,0.001949,-0.100605,0.045346,-0.030526,-0.036746,0.072183,0.162040,0.002858,0.073712,0.167445,0.042851,0.072460,0.155924,0.072734,0.060253,0.123883,-0.034046,-0.016418,0.009700,-0.020861,0.004040,0.114721,0.003902,0.002626,0.122753,0.031961,0.005757,0.112555,0.045531,0.000604,0.074439,0.294469,0.910642,0.131947,0.021288,1.303245,-0.142154,-0.004851,1.241720,-0.144263,-0.039568,1.309986,-0.156064,-0.037226,1.766483,-0.075678,0.966121,1.311148,1.250082,1.319842,1.768495
2.2393,open,0.0,0.875903,-1.073787,-0.148796,-0.039884,0.257709,0.073631,-0.030680,0.038350,-0.104311,0.062893,-0.092039,0.026078,-0.001534,0.163045,-0.539808,-0.467639,-0.128837,-0.099279,0.024891,1.109264,0.023981,-0.097742,0.034070,-0.023637,-0.452293,0.262130,0.014498,-0.012418,0.023521,0.006957,-0.000117,-0.004158,-0.002741,-0.002217,0.006545,-0.003615,0.005910,0.000236,-0.001285,-0.100259,0.045714,-0.030825,-0.036871,0.071050,0.162300,0.002858,0.073712,0.167445,0.042828,0.072460,0.155929,0.072865,0.059312,0.124045,-0.033700,-0.016050,0.009401,-0.020987,0.002908,0.114981,0.003902,0.002626,0.122753,0.031937,0.005757,0.112561,0.045662,-0.000338,0.074600,0.297551,0.901688,0.135109,0.013396,1.320616,-0.096184,-0.004851,1.241720,-0.144263,-0.039646,1.309984,-0.156054,-0.010650,1.785557,-0.031488,0.959079,1.324182,1.250082,1.319842,1.785867
2.2727,open,0.0,0.880505,-1.075321,-0.144194,-0.038350,0.253107,0.065961,0.007670,0.038350,-0.104311,0.062893,-0.092039,0.021476,0.029146,0.245265,-0.272846,-0.147083,0.007171,-0.163896,-0.023902,1.175558,0.023981,-0.025791,0.027147,-0.007417,-0.275916,0.690489,0.014258,-0.013179,0.020703,0.005705,-0.000112,-0.003551,-0.005442,-0.002216,0.006262,-0.003589,0.005842,-0.000159,-0.006037,-0.100200,0.045726,-0.030929,-0.037051,0.069574,0.162631,0.002858,0.073712,0.167445,0.042813,0.072460,0.155933,0.072986,0.058354,0.124167,-0.033641,-0.016038,0.009297,-0.021167,0.001431,0.115313,0.003902,0.002626,0.122753,0.031923,0.005758,0.112564,0.045783,-0.001296,0.074722,0.296916,0.906415,0.132642,0.004407,1.340474,-0.045064,-0.004851,1.241720,-0.144263,-0.039692,1.309983,-0.156049,0.021407,1.805424,0.021433,0.962985,1.341238,1.250082,1.319842,1.805678
2.3065,open,0.0,0.880505,-1.073787,-0.139592,-0.032214,0.250039,0.049087,0.041417,0.038350,-0.104311,0.062893,-0.076699,0.021476,0.053689,0.127566,-0.068377,0.027720,0.059659,-0.119418,-0.233891,1.125064,0.023981,0.002022,0.024974,0.113970,-0.130279,0.801892,0.014423,-0.013936,0.018880,0.004390,-0.000112,-0.001834,-0.007362,-0.002216,0.006152,-0.003579,0.004361,-0.000699,-0.008601,-0.100263,0.045662,-0.030918,-0.037279,0.067760,0.163027,0.002858,0.073712,0.167445,0.042817,0.072033,0.156049,0.073050,0.057729,0.124222,-0.033704,-0.016102,0.009308,-0.021394,-0.000383,0.115708,0.003902,0.002626,0.122753,0.031927,0.005330,0.112680,0.045847,-0.001920,0.074777,0.292787,0.912738,0.127138,-0.005368,1.361764,0.009269,-0.004851,1.241720,-0.144263,-0.034846,1.317166,-0.138834,0.045479,1.818640,0.061028,0.966943,1.361806,1.250082,1.324921,1.820232
2.3395,open,0.0,0.880505,-1.073787,-0.125786,-0.015340,0.250039,0.033748,0.073631,0.038350,-0.082835,0.058291,-0.029146,0.021476,0.073631,0.038546,0.006857,0.159933,0.286555,-0.045148,-0.429511,1.015923,0.023981,0.180160,-0.029508,0.780327,-0.036795,0.717920,0.014547,-0.014178,0.016090,0.000152,-0.000116,-0.000256,-0.008939,-0.002213,0.004181,-0.003111,-0.001451,-0.001047,-0.009750,-0.100351,0.045410,-0.031043,-0.037492,0.066061,0.163346,0.002833,0.073120,0.167597,0.042862,0.070473,0.156451,0.073105,0.057222,0.124254,-0.033792,-0.016354,0.009183,-0.021607,-0.002082,0.116027,0.003877,0.002034,0.122905,0.031972,0.003770,0.113082,0.045903,-0.002427,0.074809,0.280906,0.933284,0.111331,-0.015090,1.380419,0.062006,-0.004019,1.250618,-0.121240,-0.018538,1.341215,-0.081019,0.065421,1.829004,0.093581,0.980980,1.381893,1.256487,1.343788,1.832565
2.3726,open,0.0,0.882039,-1.050777,-0.107379,-0.003068,0.250039,0.029146,0.098175,0.038350,-0.047553,0.042951,0.010738,0.021476,0.079767,0.014494,0.198092,0.429950,0.386783,-0.014168,-0.335119,0.895562,0.023981,0.711542,-0.174298,1.116710,-0.011547,0.515096,0.014540,-0.016270,0.011730,-0.002444,-0.000117,-0.000355,-0.009979,-0.002205,0.000002,-0.001716,-0.005389,-0.001143,-0.009156,-0.100932,0.045343,-0.030394,-0.037601,0.065121,0.163474,0.002791,0.072145,0.167829,0.042915,0.068587,0.156931,0.073122,0.057066,0.124263,-0.034373,-0.016421,0.009832,-0.021716,-0.003022,0.116155,0.003835,0.001059,0.123136,0.032024,0.001884,0.113563,0.045919,-0.002583,0.074818,0.270582,0.948540,0.095329,-0.021654,1.390874,0.097063,-0.002681,1.264908,-0.082836,-0.002015,1.366013,-0.022041,0.071618,1.832125,0.103677,0.990974,1.394424,1.267620,1.366192,1.836453
2.4060,open,0.0,0.897379,-1.013961,-0.092039,0.009204,0.251573,0.029146,0.107379,0.038350,-0.016874,0.029146,0.044485,0.015340,0.072097,0.157152,0.742653,0.513663,0.375783,-0.002048,-0.126361,0.666897,0.023981,0.928216,-0.379025,1.142813,-0.026897,0.145461,0.013919,-0.020386,0.009066,-0.004204,-0.000119,-0.001135,-0.009593,-0.002201,-0.002665,-0.000188,-0.007633,-0.000749,-0.006562,-0.101633,0.045885,-0.029267,-0.037634,0.064856,0.163497,0.002754,0.071293,0.168010,0.042953,0.066941,0.157304,0.073149,0.057022,0.124292,-0.035074,-0.015880,0.010959,-0.021750,-0.003287,0.116178,0.003798,0.000207,0.123318,0.032062,0.000238,0.113935,0.045947,-0.002628,0.074848,0.264293,0.950201,0.081664,-0.023908,1.393984,0.108853,-0.001547,1.277001,-0.048833,0.012540,1.386101,0.030169,0.067596,1.831238,0.097016,0.989647,1.398432,1.277935,1.386486,1.835052
2.4393,open,0.0,0.915787,-0.990952,-0.078233,0.016874,0.268447,0.029146,0.101243,0.038350,0.009204,0.021476,0.075165,-0.007670,0.053689,0.471853,0.868521,0.479263,0.316543,0.175535,-0.039653,0.265887,0.023981,0.893918,-0.349604,1.061936,-0.324003,-0.230830,0.012974,-0.022268,0.007418,-0.004911,-0.000135,-0.001464,-0.007513,-0.002202,-0.004069,0.000127,-0.009228,0.001626,-0.003074,-0.101983,0.046375,-0.028609,-0.037668,0.065038,0.163474,0.002722,0.070567,0.168150,0.043016,0.065684,0.157526,0.073317,0.056594,0.124396,-0.035424,-0.015390,0.011617,-0.021783,-0.003105,0.116155,0.003766,-0.000519,0.123458,0.032125,-0.001019,0.114157,0.046115,-0.003055,0.074952,0.261419,0.953533,0.071937,-0.022709,1.391918,0.100857,-0.000605,1.287034,-0.019466,0.025218,1.401194,0.074802,0.063276,1.833343,0.088845,0.991332,1.395752,1.287181,1.403416,1.836585
2.4726,open,0.0,0.924990,-0.980214,-0.067495,0.021476,0.269981,0.029146,0.081301,0.038350,0.030680,0.019942,0.098175,-0.030680,0.027612,0.457431,0.650806,0.398550,0.249943,0.330728,-0.012444,-0.185753,0.023981,0.780029,-0.192116,0.914182,-0.574019,-0.531292,0.012739,-0.022255,0.006501,-0.005102,-0.000143,-0.001573,-0.004349,-0.002204,-0.004888,-0.000377,-0.010055,0.003827,0.000624,-0.102157,0.046527,-0.028333,-0.037610,0.065614,0.163417,0.002695,0.069968,0.168256,0.043017,0.064952,0.157625,0.073408,0.056355,0.124507,-0.035598,-0.015237,0.011893,-0.021726,-0.002529,0.116098,0.003739,-0.001118,0.123564,0.032126,-0.001751,0.114256,0.046206,-0.003295,0.075063,0.258446,0.960463,0.064834,-0.017948,1.385070,0.075445,0.000155,1.295124,0.005050,0.033689,1.410273,0.105368,0.050840,1.831967,0.068455,0.996738,1.387240,1.295134,1.414605,1.833951
2.5064,open,0.0,0.924990,-0.980214,-0.061359,0.024544,0.262311,0.026078,0.055223,0.038350,0.047553,0.019942,0.104311,-0.041417,0.006136,0.235664,0.302615,0.301876,0.177410,0.016647,-0.012802,-0.549658,0.023981,0.666272,-0.062890,0.615157,-0.508738,-0.665585,0.013047,-0.021132,0.006321,-0.005018,-0.000125,-0.001407,-0.001168,-0.002205,-0.005436,-0.000863,-0.009180,0.004179,0.003066,-0.102190,0.046398,-0.028379,-0.037523,0.066207,0.163375,0.002673,0.069497,0.168333,0.042991,0.064778,0.157649,0.073394,0.056476,0.124554,-0.035631,-0.015367,0.011847,-0.021639,-0.001936,0.116056,0.003718,-0.001589,0.123640,0.032101,-0.001925,0.114281,0.046191,-0.003173,0.075109,0.255007,0.968738,0.060017,-0.012192,1.377178,0.045265,0.000742,1.301370,0.024528,0.035708,1.412480,0.113274,0.035583,1.826836,0.043998,1.003536,1.377976,1.301602,1.417465,1.827712
2.5401,open,0.0,0.924990,-0.980214,-0.058291,0.026078,0.254641,0.006136,0.024544,0.038350,0.059825,0.019942,0.092039,-0.046019,-0.012272,0.079472,0.111419,0.211419,0.099377,-0.175804,-0.213824,-0.762455,0.023981,0.535656,-0.019735,0.135648,-0.313742,-0.613715,0.013263,-0.020516,0.006519,-0.004663,-0.000112,0.000444,0.001663,-0.002208,-0.005645,-0.001030,-0.006382,0.003710,0.004267,-0.102206,0.046333,-0.028402,-0.037536,0.066079,0.163518,0.002658,0.069153,0.168385,0.042972,0.065128,0.157615,0.073344,0.056760,0.124560,-0.035647,-0.015432,0.011824,-0.021652,-0.002064,0.116199,0.003702,-0.001932,0.123693,0.032081,-0.001575,0.114247,0.046142,-0.002889,0.075116,0.253264,0.972883,0.057579,-0.008095,1.375034,0.023656,0.001163,1.305852,0.038816,0.031230,1.408052,0.097576,0.019921,1.819977,0.018791,1.006955,1.375261,1.306429,1.411775,1.820183
2.5727,open,0.0,0.924990,-0.980214,-0.058291,0.026078,0.248505,-0.009204,-0.003068,0.038350,0.067495,0.019942,0.064427,-0.046019,-0.024544,0.024939,0.051420,0.102207,0.050656,-0.175582,-0.436679,-0.848778,0.023981,0.401918,-0.006193,-0.350525,-0.127070,-0.506013,0.013338,-0.020323,0.007264,-0.004297,-0.000109,0.002124,0.003766,-0.002210,-0.005571,-0.001088,-0.002589,0.003018,0.004676,-0.102206,0.046333,-0.028402,-0.037531,0.066095,0.163606,0.002648,0.068939,0.168416,0.042959,0.065914,0.157521,0.073284,0.057070,0.124543,-0.035647,-0.015432,0.011824,-0.021646,-0.002048,0.116287,0.003692,-0.002147,0.123724,0.032069,-0.000789,0.114153,0.046082,-0.002579,0.075098,0.253264,0.972883,0.057579,-0.004078,1.372096,0.002129,0.001424,1.308626,0.047800,0.021477,1.397830,0.062646,0.007791,1.813640,-0.000785,1.006955,1.372103,1.309499,1.399398,1.813657
2.6060,open,0.0,0.928058,-0.980214,-0.058291,0.026078,0.246971,-0.010738,-0.027612,0.038350,0.073631,0.007670,0.029146,-0.046019,-0.033748,0.029234,0.032592,0.048529,0.022531,-0.126681,-0.300440,-0.796376,0.023981,0.285745,-0.086071,-0.756492,-0.039876,-0.390457,0.013247,-0.020262,0.007631,-0.004086,-0.000111,0.001702,0.005097,-0.002211,-0.005475,-0.000116,0.001349,0.002696,0.004797,-0.102173,0.046419,-0.028411,-0.037453,0.066722,0.163521,0.002640,0.068767,0.168440,0.042980,0.066302,0.157554,0.073249,0.057303,0.124523,-0.035614,-0.015345,0.011815,-0.021569,-0.001421,0.116203,0.003684,-0.002319,0.123748,0.032089,-0.000401,0.114186,0.046047,-0.002346,0.075078,0.254113,0.971782,0.057785,0.001158,1.363847,-0.026726,0.001632,1.310830,0.055016,0.012120,1.389827,0.028903,-0.001168,1.808802,-0.015446,1.006118,1.364109,1.311985,1.390180,1.808868
2.6396,open,0.0,0.946466,-0.980214,-0.058291,0.021476,0.246971,-0.009204,-0.049087,0.038350,0.073631,-0.015340,-0.004602,-0.046019,-0.038350,0.233852,0.026413,0.030914,-0.008838,-0.046447,-0.077941,-0.692579,0.023981,0.142979,-0.417171,-0.958001,-0.011262,-0.226767,0.012455,-0.020243,0.007753,-0.003159,-0.000114,0.000790,0.006018,-0.002214,-0.004911,0.002390,0.004324,0.002591,0.004290,-0.101963,0.046921,-0.028461,-0.037368,0.067415,0.163400,0.002640,0.068767,0.168440,0.043021,0.066106,0.157734,0.073234,0.057420,0.124511,-0.035404,-0.014844,0.011765,-0.021483,-0.000728,0.116081,0.003684,-0.002319,0.123748,0.032131,-0.000597,0.114366,0.046031,-0.002229,0.075067,0.261718,0.963860,0.061697,0.006032,1.355028,-0.053990,0.001632,1.310830,0.055016,0.005825,1.387394,0.006170,-0.005610,1.806355,-0.022764,1.000664,1.356116,1.311985,1.387420,1.806508
2.6726,open,0.0,0.958738,-0.981748,-0.058291,-0.007670,0.246971,-0.009204,-0.065961,0.038350,0.073631,-0.026078,-0.033748,-0.030680,-0.039884,0.430908,0.008425,0.026157,-0.307102,-0.000518,0.003896,-0.587539,0.023981,0.050087,-0.457119,-0.928061,0.097155,-0.129382,0.011843,-0.020086,0.007787,0.003458,-0.000117,0.000487,0.006642,-0.002215,-0.004545,0.003134,0.006037,0.001339,0.003893,-0.101745,0.047151,-0.028509,-0.037308,0.067898,0.163313,0.002640,0.068767,0.168440,0.043038,0.066394,0.157749,0.073118,0.058061,0.124395,-0.035186,-0.014613,0.011717,-0.021423,-0.000245,0.115994,0.003684,-0.002319,0.123748,0.032147,-0.000309,0.114381,0.045915,-0.001589,0.074951,0.281116,0.951697,0.079354,0.009618,1.348525,-0.074250,0.001632,1.310830,0.055016,-0.001656,1.381195,-0.020739,-0.015710,1.796719,-0.039391,0.995515,1.350601,1.311985,1.381352,1.797220
2.7060,open,0.0,0.961806,-0.990952,-0.052155,-0.033748,0.254641,0.003068,-0.079767,0.038350,0.073631,-0.027612,-0.056757,0.009204,-0.039884,0.302072,-0.073949,0.061595,-0.706216,0.059361,0.087546,-0.484869,0.023981,0.029775,-0.266927,-0.829476,0.658581,-0.044235,0.011938,-0.019230,0.006705,0.010371,-0.000123,-0.000504,0.007081,-0.002215,-0.004465,0.002513,0.007077,-0.002956,0.003443,-0.101508,0.046905,-0.028849,-0.037195,0.068913,0.163062,0.002640,0.068767,0.168440,0.043059,0.066969,0.157647,0.072844,0.059622,0.124069,-0.034949,-0.014860,0.011377,-0.021310,0.000770,0.115743,0.003684,-0.002319,0.123748,0.032169,0.000266,0.114279,0.045641,-0.000027,0.074624,0.294861,0.954076,0.091747,0.014081,1.336783,-0.100155,0.001632,1.310830,0.055016,-0.008960,1.372883,-0.047316,-0.037561,1.773087,-0.075791,1.002807,1.340603,1.311985,1.373727,1.775103
2.7393,open,0.0,0.961806,-1.013961,-0.044485,-0.047553,0.268447,0.029146,-0.088971,0.038350,0.064427,-0.027612,-0.078233,0.041417,-0.039884,0.125462,-0.385261,0.195788,-0.606109,0.296194,0.457503,-0.400434,0.023981,-0.037086,-0.090310,-0.718421,0.952497,-0.013881,0.012184,-0.016750,0.004737,0.011693,-0.000141,-0.003326,0.007312,-0.002216,-0.003658,0.001857,0.007967,-0.005833,0.003283,-0.101043,0.046416,-0.029695,-0.037015,0.070487,0.162615,0.002652,0.069025,0.168404,0.043094,0.067575,0.157517,0.072634,0.060878,0.123770,-0.034484,-0.015348,0.010531,-0.021130,0.002345,0.115296,0.003696,-0.002061,0.123712,0.032204,0.000873,0.114148,0.045432,0.001229,0.074325,0.300752,0.968427,0.096389,0.019243,1.319235,-0.130616,0.001320,1.307519,0.044201,-0.015958,1.364224,-0.072968,-0.054651,1.753271,-0.104623,1.018623,1.325825,1.308266,1.366267,1.757240
2.7727,open,0.0,0.961806,-1.029301,-0.038350,-0.044485,0.265379,0.049087,-0.096641,0.038350,0.032214,-0.027612,-0.092039,0.065961,-0.038350,0.040207,-0.513336,0.214982,-0.283424,0.208693,0.632324,-0.293497,0.023981,-0.436412,-0.028340,-0.579367,0.899042,0.004541,0.012302,-0.015353,0.003767,0.008809,-0.000135,-0.005082,0.007348,-0.002223,-0.000180,0.001628,0.008253,-0.006996,0.003061,-0.100750,0.046106,-0.030278,-0.036829,0.071699,0.162255,0.002693,0.069925,0.168263,0.043079,0.067966,0.157437,0.072426,0.061787,0.123555,-0.034191,-0.015658,0.009948,-0.020945,0.003556,0.114937,0.003737,-0.001161,0.123571,0.032188,0.001263,0.114068,0.045224,0.002137,0.074110,0.297575,0.982844,0.091596,0.023311,1.305120,-0.154042,0.000208,1.295696,0.006813,-0.020591,1.358547,-0.089277,-0.066234,1.738752,-0.123650,1.030981,1.314386,1.295714,1.361633,1.744401
2.8060,open,0.0,0.961806,-1.038505,-0.036816,-0.042951,0.259243,0.065961,-0.099709,0.038350,-0.007670,-0.026078,-0.104311,0.082835,-0.012272,0.025734,-0.405872,0.159185,-0.046227,-0.032572,0.587102,-0.195856,0.023981,-0.948252,-0.004337,-0.469129,0.733644,0.255029,0.012322,-0.015110,0.003939,0.006798,-0.000121,-0.005847,0.007129,-0.002231,0.004194,0.001455,0.008563,-0.007315,-0.000373,-0.100562,0.045967,-0.030613,-0.036672,0.072622,0.161963,0.002742,0.071037,0.168061,0.043050,0.068389,0.157341,0.072371,0.061781,0.123509,-0.034003,-0.015797,0.009613,-0.020787,0.004479,0.114644,0.003787,-0.000049,0.123369,0.032160,0.001686,0.113973,0.045169,0.002131,0.074064,0.296364,0.988851,0.089873,0.026026,1.294432,-0.169627,-0.001212,1.280568,-0.038517,-0.025056,1.352623,-0.104827,-0.051498,1.744941,-0.098926,1.036212,1.305759,1.281148,1.356911,1.748501
2.8401,open,0.0,0.964874,-1.040039,-0.036816,-0.041417,0.254641,0.078233,-0.099709,0.038350,-0.042951,-0.010738,-0.115049,0.093573,0.019942,0.033428,-0.228151,0.074426,0.034860,-0.115988,0.490542,-0.072877,0.023981,-1.080337,0.149084,-0.379111,0.527285,0.736740,0.012226,-0.015585,0.004520,0.005958,-0.000115,-0.006166,0.006609,-0.002233,0.006798,0.000034,0.008863,-0.007139,-0.005538,-0.100499,0.046039,-0.030678,-0.036565,0.073228,0.161761,0.002785,0.072017,0.167857,0.042994,0.069458,0.157029,0.072393,0.061383,0.123532,-0.033940,-0.015725,0.009548,-0.020680,0.005085,0.114442,0.003830,0.000931,0.123165,0.032104,0.002755,0.113661,0.045191,0.001734,0.074087,0.296341,0.988752,0.089111,0.027538,1.287570,-0.178312,-0.002509,1.266742,-0.077772,-0.031879,1.339865,-0.128747,-0.027661,1.758908,-0.059268,1.036045,1.300150,1.269129,1.346414,1.760124
2.8726,open,0.0,0.978680,-1.040039,-0.036816,-0.029146,0.254641,0.084369,-0.099709,0.038350,-0.073631,0.015340,-0.121184,0.096641,0.047553,0.197878,-0.079613,0.039811,0.139160,-0.071207,0.350414,-0.022870,0.023981,-1.017305,0.550884,-0.294142,0.315375,0.866700,0.011616,-0.016064,0.004758,0.003332,-0.000117,-0.005984,0.006396,-0.002232,0.008361,-0.002907,0.008899,-0.006521,-0.008451,-0.100367,0.046461,-0.030739,-0.036518,0.073531,0.161657,0.002822,0.072866,0.167660,0.042924,0.070926,0.156550,0.072470,0.060806,0.123591,-0.033808,-0.015303,0.009487,-0.020634,0.005388,0.114338,0.003866,0.001780,0.122968,0.032034,0.004223,0.113182,0.045267,0.001156,0.074146,0.293237,0.987015,0.082380,0.028268,1.284115,-0.182633,-0.003666,1.254385,-0.111292,-0.039275,1.322886,-0.154782,-0.003432,1.774279,-0.019326,1.032944,1.297345,1.259318,1.332489,1.774388
2.9064,open,0.0,0.986350,-1.040039,-0.036816,-0.015340,0.253107,0.085903,-0.099709,0.038350,-0.098175,0.038350,-0.125786,0.096641,0.070563,0.334183,-0.024983,0.028948,0.331453,-0.023493,0.191202,0.008442,0.023981,-0.883008,0.676453,-0.195913,0.130911,0.799820,0.011215,-0.016240,0.004833,-0.000185,-0.000118,-0.005475,0.006262,-0.002230,0.009281,-0.004649,0.008777,-0.005837,-0.009940,-0.100305,0.046718,-0.030785,-0.036502,0.073607,0.161632,0.002851,0.073543,0.167489,0.042852,0.072192,0.156114,0.072543,0.060224,0.123656,-0.033746,-0.015046,0.009441,-0.020617,0.005464,0.114313,0.003895,0.002457,0.122797,0.031962,0.005489,0.112745,0.045341,0.000574,0.074211,0.287674,0.988035,0.074310,0.028461,1.283250,-0.183702,-0.004612,1.244278,-0.137712,-0.045429,1.307872,-0.176314,0.018542,1.788182,0.016853,1.031741,1.296644,1.251884,1.320485,1.788358
2.9393,open,0.0,0.987884,-1.038505,-0.036816,-0.004602,0.254641,0.085903,-0.078233,0.038350,-0.119651,0.053689,-0.125786,0.096641,0.081301,0.184333,-0.004658,0.025384,0.359686,0.001430,0.071962,0.156385,0.023981,-0.728800,0.605660,-0.088528,0.054181,0.619481,0.011380,-0.016404,0.004857,-0.002010,-0.000120,-0.005029,0.004280,-0.002227,0.009941,-0.005234,0.008323,-0.005554,-0.009837,-0.100339,0.046814,-0.030753,-0.036591,0.073004,0.161790,0.002876,0.074134,0.167331,0.042812,0.072947,0.155835,0.072583,0.059953,0.123679,-0.033780,-0.014950,0.009473,-0.020706,0.004861,0.114471,0.003920,0.003048,0.122639,0.031922,0.006244,0.112467,0.045381,0.000303,0.074234,0.282146,0.989877,0.067765,0.024383,1.293089,-0.159646,-0.005454,1.235273,-0.160550,-0.048480,1.299140,-0.187029,0.028984,1.794532,0.033876,1.031531,1.303134,1.245675,1.313429,1.795085
2.9726,open,0.0,0.987884,-1.012427,-0.033748,0.006136,0.265379,0.085903,-0.042951,0.038350,-0.134990,0.059825,-0.125786,0.096641,0.075165,0.074301,0.254718,0.037224,0.321344,0.094343,0.039038,0.722766,0.023981,-0.580673,0.419006,-0.027781,0.033458,0.267288,0.011533,-0.018913,0.004357,-0.003335,-0.000130,-0.004898,-0.000336,-0.002225,0.010262,-0.004878,0.008064,-0.005480,-0.007459,-0.100921,0.047092,-0.029871,-0.036759,0.072011,0.162025,0.002893,0.074554,0.167212,0.042827,0.073247,0.155715,0.072600,0.060112,0.123647,-0.034362,-0.014673,0.010355,-0.020874,0.003868,0.114707,0.003938,0.003468,0.122520,0.031937,0.006544,0.112346,0.045398,0.000463,0.074203,0.275139,0.986478,0.060230,0.017398,1.308853,-0.119575,-0.006064,1.228750,-0.176707,-0.049601,1.295623,-0.191284,0.023267,1.790913,0.023901,1.025898,1.314418,1.241406,1.310607,1.791224
3.0060,soft,5.0,0.987884,-0.983282,-0.026078,0.010738,0.269981,0.085903,-0.010738,0.038350,-0.145728,0.059825,-0.125786,0.096641,0.059825,0.039772,0.716273,0.150684,0.251458,0.259586,0.028706,0.953277,0.023981,-0.448955,0.187306,-0.008718,0.026955,-0.143231,0.011582,-0.022270,0.002536,-0.003501,-0.000140,-0.004856,-0.003342,-0.002223,0.010377,-0.004015,0.007980,-0.005460,-0.004031,-0.101564,0.047276,-0.028889,-0.036893,0.071099,0.162222,0.002905,0.074848,0.167126,0.042841,0.073247,0.155711,0.072565,0.060502,0.123601,-0.035005,-0.014488,0.011337,-0.021008,0.002956,0.114903,0.003950,0.003762,0.122434,0.031951,0.006544,0.112343,0.045363,0.000852,0.074156,0.292529,1.067515,0.058865,0.011820,1.444753,-0.089879,-0.007253,1.367035,-0.209881,-0.054352,1.420905,-0.209785,0.008975,1.863291,-0.000428,1.108435,1.447594,1.383071,1.437336,1.863312
